H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000004455	8.62	9.77	9.28	10.95	10.34	11.16	10.72	9.95	8.79	8.03	9.03	7.28
ENSG00000004468	14.14	13.59	12.53	13.02	11.44	10.74	10.7	9.21	7.96	6.6	5.22	5.9
ENSG00000004478	9.98	11.06	10.24	13.65	12.41	12.03	10.46	11.63	10.1	10.71	10.1	8.5
ENSG00000004487	10.82	11.62	10.13	12.24	10.4	11.27	9.89	9.02	8.48	8.61	9.28	7.51
ENSG00000004534	11.42	13.09	11.98	13.56	13.16	13.42	13.11	11.54	10.11	11.31	13.08	10.48
ENSG00000004660	4.86	3.32	3.91	3.51	3.37	4.54	4.66	4.41	4.4	3.6	5.37	3.88
ENSG00000004700	6.77	7.14	6.25	6.67	7.58	7.67	8.25	6.68	7.33	7.34	8.9	8.64
ENSG00000004766	3.67	5.88	4.41	3.98	5.52	4.51	5.87	4.72	4.36	5.35	7.07	6.96
ENSG00000004776	2.56	0.67	1.88	2	2.51	2.53	1	2.37	2.7	2.12	4.46	5.01
ENSG00000004777	7.72	5.39	7.19	5.89	5.5	5.41	3.93	6.62	5.63	3.71	2.53	3.56
ENSG00000004779	9.38	8.05	8.44	9.28	8.74	9.52	7.29	9.48	7.99	8.05	8.85	7.46
ENSG00000004799	0.07	0.09	0.1	0.1	0.07	0.07	0.1	0.08	0.08	0.11	0.11	0.1
ENSG00000004809	5.38	5.37	5.77	5.05	6.56	5.81	6.15	4.09	4.84	3.79	3.04	3.91
ENSG00000004838	0.14	0.13	0.12	0.12	0.12	0.11	0.06	0.15	0.16	0.11	0.11	0.1
ENSG00000004846	0.06	0.08	0.07	0.07	0.08	0.08	0.09	0.07	0.07	0.07	0.08	0.08
ENSG00000004848	0.06	0.04	0.04	0.03	0.04	0.04	0.04	0.02	0.04	0.04	0.05	0.04
ENSG00000004864	4.75	6.45	4.92	5.54	5.59	5.62	7.62	6.06	6.22	8.74	9.4	9.22
ENSG00000004866	2.03	2.62	0.3	3.45	3.36	2.82	0.48	3.29	3.6	2.88	3.47	4.45
ENSG00000004897	9.68	10.27	7.71	8.01	8.43	7.65	7.65	10.6	7.03	7.93	7.97	7.22
ENSG00000004939	0.08	0.05	0.06	0.06	0.06	0.06	0.05	0.05	0.07	0.06	0.05	0.06
ENSG00000004948	0.05	0.07	0.06	0.05	0.06	0.08	0.09	0.06	0.06	0.06	0.07	0.07
ENSG00000004961	4.5	4.47	5.3	4.01	5.14	5.35	5.18	4.95	4.52	4.47	5.07	4.56
ENSG00000004975	9.08	6.44	7.96	8.09	6.32	8.02	5.76	9.71	8.93	7.08	8.46	7.24
ENSG00000005001	0.1	0.06	0.09	0.14	0.08	0.08	0.05	0.12	0.1	0.09	0.1	0.16
ENSG00000005007	12.31	8.74	9.99	11.77	10.29	10.31	8.14	13.66	11.43	11.66	10.96	9.83
ENSG00000005020	2.6	3.39	3.36	1.74	0.17	0.18	0.18	0.12	1.58	0.11	0.12	0.11
ENSG00000005022	6.35	6.57	7.22	6.43	7.7	7.48	6.7	6.35	6.54	4.13	4.48	6.62
ENSG00000005059	5.91	3.64	6.85	4.21	3.41	3.2	5.66	3.81	4.94	5.01	5.55	7.63
ENSG00000005073	0.06	0.06	0.04	0.06	0.07	0.04	0.06	0.05	0.09	0.06	0.04	0.07
ENSG00000005075	9.94	6.58	5.63	6.17	8.51	6.22	6.32	8.6	8.97	7.37	7.61	5.27
ENSG00000005100	11.41	11.1	10.35	11.22	11.74	11.4	10.68	10.33	10.17	8.48	8.06	7.77
ENSG00000005102	0.08	0.06	0.08	0.06	0.06	0.06	0.05	0.07	0.07	0.07	0.07	0.07
ENSG00000005108	2.27	3.03	0.15	3.74	2.66	2.16	2.98	3.32	2.24	3.02	1.6	0.19
ENSG00000005156	7.35	5.88	6.02	7.24	8.03	7.54	5.95	6.58	7.12	5.73	4.61	5.38
ENSG00000005175	6.95	9.03	9.78	8.4	7.38	7.69	9.51	6.26	6.78	8.04	6.41	7
ENSG00000005187	7.81	11.45	7.53	6.95	8.18	9.54	8.01	7.11	5.83	7.33	7.05	6.92
ENSG00000005189	0.13	0.18	0.15	0.16	0.15	0.17	0.17	0.15	0.18	0.19	0.24	0.15
ENSG00000005194	8.9	9.71	10.67	10.06	11.19	10.84	9.38	10.84	9.45	10.58	10.44	10.01
ENSG00000005206	6.53	5.9	6.44	6.39	4.84	4.77	6.62	6.83	4.45	4.05	3.83	4.55
ENSG00000005238	9.78	4.97	5.89	6.33	5.7	7.39	6.38	8.7	8.51	11.99	11.03	12.02
ENSG00000005243	0.09	0.07	0.06	0.09	0.08	0.06	0.06	0.07	0.1	0.08	0.11	0.13
ENSG00000005249	0.1	0.12	0.11	0.13	0.14	0.15	0.18	0.16	0.16	0.17	0.14	0.12
ENSG00000005302	4.31	3.95	4.27	4.1	4.91	3.99	4.17	5.27	4.21	4.28	5.49	5.61
ENSG00000005339	16.02	9.84	13.01	10.78	12.22	10.76	9.65	12.2	14.27	12.89	13.03	14.42
ENSG00000005379	4.74	3.53	4.36	3.89	4.06	4.35	4.17	4.94	5.16	4.21	3.22	1.02
ENSG00000005381	0.13	0.05	0.09	0.1	0.11	0.13	0.17	0.4	0.32	0.21	0.09	0.09
ENSG00000005421	0.07	0.1	0.09	0.11	0.11	0.1	0.08	0.08	0.07	0.08	0.09	0.1
ENSG00000005436	7.58	9.98	7.62	9.08	8.47	7.66	9.03	7.45	7.15	6.69	7.58	7.81
ENSG00000005448	4.95	3.98	4.55	4.89	3.05	3.43	3.15	4.55	3.32	3.04	5.52	3.47
ENSG00000005469	4.8	5.58	5.79	4.61	5.15	4.55	4.12	4.68	6.27	5.21	3.82	6.02
ENSG00000005471	6.8	6.67	6.8	6.58	5.52	5.46	6.77	4.75	5.91	4	5.09	3.93
ENSG00000005483	11.66	11.23	11.57	10.44	9.96	9.83	10.77	9.97	8.58	10.17	10.27	10.64
ENSG00000005486	5.36	5.77	5.84	7.6	7.67	8.51	7.82	8.26	8.34	9.99	9.03	9.24
ENSG00000005513	0.08	0.06	0.05	0.03	0.06	0.07	0.04	0.03	0.05	0.03	0.04	0.04
ENSG00000005700	4.12	4.94	4.69	4.02	4.66	4.48	5.19	4.09	5.05	5.4	4.76	5.35
ENSG00000005801	21.91	27.31	22.36	23.1	26.41	25.38	26.42	19.95	24.09	23.74	21.99	16.83
ENSG00000005810	11.56	12.83	11.05	9.64	11.61	10.07	16.08	8.65	10.93	9.53	9.29	13.13
ENSG00000005812	8.23	10.03	9.25	8.78	7.53	7.55	9.59	7.72	8.35	9.41	9.14	7.88
ENSG00000005844	0.1	0.07	0.08	0.08	0.09	0.16	0.47	4.29	8.68	10.92	12.87	9.39
ENSG00000005882	5.18	4.63	3.3	3.4	4.08	3.19	3.05	4.73	3.64	3.47	4.62	4.95
ENSG00000005884	0.13	0.09	0.07	0.09	0.09	0.08	0.08	0.12	0.1	0.09	0.16	0.23
ENSG00000005889	9	10.17	9.9	9.31	10.74	8.72	10.18	9.42	8.83	8.9	10.06	8.97
ENSG00000005893	4.08	5.74	3.88	3.98	5.11	4.37	5.58	3.32	4.65	3.87	3.85	4.63
ENSG00000005961	0.15	0.1	0.08	0.09	0.06	0.08	0.09	0.08	0.08	0.07	0.07	0.07
ENSG00000005981	0.06	0.09	0.06	0.07	0.08	0.08	0.08	0.06	0.08	0.06	0.07	0.09
ENSG00000006007	6.01	5.86	5.98	6	4.87	6.41	7.24	6.01	5.32	9.03	10.55	7.79
ENSG00000006015	4.06	3.06	3.03	4.06	4.45	4.24	3.73	4.57	6.09	5.68	5.22	4.67
ENSG00000006016	8.5	9.94	9.46	11.49	9.52	11.4	9.26	9.58	9.53	9.28	8.5	7.56
ENSG00000006025	8.45	5.81	6.32	7.4	5.41	7.27	5.15	7.52	7.61	6.11	7.02	6.1
ENSG00000006042	3.75	4.33	3.95	3.29	2.76	4.41	3.2	3.18	2.07	0.3	0.22	0.2
ENSG00000006047	0.08	0.1	0.07	0.08	0.09	0.05	0.06	0.07	0.08	0.08	0.05	0.06
ENSG00000006059	0.07	0.1	0.09	0.07	0.09	0.14	0.11	0.11	0.1	0.09	0.06	0.07
ENSG00000006062	8.79	7.09	8.78	8.59	8.87	9.4	7.81	9.47	9.01	8.47	8.01	10.05
ENSG00000006071	0.13	0.09	0.12	0.12	0.11	0.11	0.09	0.14	0.11	0.1	0.08	0.09
ENSG00000006116	0.09	0.07	0.09	0.08	0.08	0.09	0.08	0.09	0.1	0.1	0.11	0.09
ENSG00000006118	4.24	2.57	3.32	2.43	1.02	2.72	1.06	2.54	2.92	2.68	4.22	3.21
ENSG00000006125	8.09	9.31	7.85	8.7	8.8	9.11	8.74	7.23	7.93	9.19	8.79	8.61
ENSG00000006128	0.13	0.15	0.14	0.13	0.11	0.14	0.13	0.13	0.07	0.1	0.14	0.13
ENSG00000006194	18.8	16.6	20.28	22.05	22.17	19.72	17.85	20.2	21.34	20.31	17.45	16.62
ENSG00000006210	0.11	0.06	0.05	0.05	0.04	0.04	0.06	0.05	0.07	0.06	0.06	0.06
ENSG00000006282	0.13	0.07	0.07	0.06	0.08	0.08	0.07	0.15	0.14	0.12	0.18	0.21
ENSG00000006283	0.08	0.05	0.05	0.05	0.05	0.04	0.05	0.06	0.06	0.05	0.05	0.06
ENSG00000006327	0.14	0.11	0.05	0.1	0.06	0.04	0.04	0.03	0.08	0.1	0.04	0.06
ENSG00000006377	0.28	0.28	0.35	0.36	0.47	0.29	0.25	0.27	0.37	0.27	0.23	0.59
ENSG00000006432	2.41	0.34	3.19	2.34	0.39	0.48	0.34	0.24	0.19	0.2	0.3	2.26
ENSG00000006451	5.03	5.64	8.16	5.56	6.6	6.03	6.84	6.06	5.77	5.44	7	8.4
ENSG00000006453	6.04	4.23	5.55	6.92	5.24	6	5.18	10.93	6.83	7.8	8.98	10.17
ENSG00000006459	7.04	8.76	6.54	7.83	9.48	9.36	10.45	11.26	12.81	13.86	13.45	12.27
ENSG00000006468	0.13	0.15	0.12	0.12	0.13	0.13	0.16	0.1	0.09	0.09	0.14	0.16
ENSG00000006530	6.2	8.33	7.33	6.95	5.88	6.71	7.88	6.02	8.18	7.56	6.85	7.9
ENSG00000006534	2.73	2.54	3.86	2.71	4.12	3.43	4.07	6.99	4.88	5.41	7.13	6.75
ENSG00000006555	0.12	0.06	0.07	0.06	0.07	0.07	0.06	0.07	0.07	0.08	0.06	0.08
ENSG00000006576	5.59	5.69	5.84	5.81	5.67	4.58	5.45	5.45	6.84	4.99	5.44	7.35
ENSG00000006606	0.16	0.2	0.17	0.15	0.18	0.14	0.13	0.14	0.12	0.13	0.13	0.1
ENSG00000006607	7.1	6.45	9.33	7.68	5.83	6.28	6.1	6.65	9.35	6.6	7.27	10.91
ENSG00000006611	0.08	0.06	0.07	0.07	0.07	0.07	0.06	0.07	0.07	0.06	0.05	0.07
ENSG00000006625	6.33	11.25	9.37	8.13	11.39	10.39	10.83	7.33	8.72	8.5	5.84	6.39
ENSG00000006634	5.8	8.28	6.49	6.34	7.62	6.35	7.78	9.19	6.33	5.89	5.32	5.79
ENSG00000006638	0.09	0.07	0.06	0.08	0.08	0.07	0.06	0.13	0.12	0.25	3.11	0.36
ENSG00000006652	6.62	9.34	9.59	7.8	8.48	9.57	9.24	7.16	8.24	8.24	8.04	8.36
ENSG00000006659	0.14	0.08	0.11	0.12	0.11	0.08	0.12	0.11	0.12	0.12	0.16	0.12
ENSG00000006695	5.37	5.85	6.69	5.88	5.42	5.44	6.42	6.69	7.26	6.68	6.41	6.02
ENSG00000006704	8.08	6.65	7.28	6.47	6.6	6.11	6.05	5.98	6.48	5.73	5.08	6.26
ENSG00000006712	7.98	5.84	6.45	8.13	6.76	7.21	6.71	7.31	6.53	5.64	6.45	5.54
ENSG00000006715	6.85	6.86	6.59	6.15	5.58	7.16	6.8	5.14	6.19	6.24	8.45	7.56
ENSG00000006740	5.49	6.08	5.65	5.85	5.72	6.32	5.92	6.51	4.63	3.8	3.94	4.66
ENSG00000006744	9.29	8.96	10.37	9.82	9.23	11.12	11.4	9.93	8.69	10.79	11.66	11.67
ENSG00000006747	0.1	0.11	0.12	0.12	0.11	0.1	0.1	0.09	0.11	0.11	0.13	0.11
ENSG00000006756	7.19	6.7	8.57	6.08	6.16	6.78	7.21	6.06	7.68	7.34	6.77	7.67
ENSG00000006757	0.08	0.1	0.11	0.07	0.09	0.08	0.1	0.11	0.08	0.08	0.08	0.09
ENSG00000006788	0.12	0.11	0.12	0.1	0.1	0.11	0.09	0.09	0.1	0.1	0.09	0.09
ENSG00000006831	10.03	8.58	10.14	8.95	8.95	7.37	9.48	8.1	8.31	9.94	6.67	7.77
ENSG00000006837	3.61	4.03	5.23	3.32	3.2	4.22	4.79	3.27	4.1	2.83	2.97	3.98
ENSG00000007001	0.1	0.12	0.11	0.1	0.11	0.11	0.12	0.11	0.11	0.12	0.12	0.13
ENSG00000007038	0.35	0.27	0.36	0.35	0.24	0.29	0.21	0.28	0.14	0.13	0.11	0.15
ENSG00000007047	8.61	7.75	7.6	8.19	9.29	6.65	7.89	10.9	9.04	6.98	6.73	8.96
ENSG00000007062	0.12	0.14	0.14	0.14	0.13	0.13	0.13	0.12	0.13	0.12	0.1	0.12
ENSG00000007080	5.33	5.07	5.77	5.09	5.22	5.45	4.54	6.01	6.29	6.81	4.38	5.22
ENSG00000007129	12.47	11.76	11.47	11.12	10.09	10.7	9.67	9.86	8.9	8.28	8.37	7.42
ENSG00000007168	8.86	8.76	7.81	9.14	9.88	8.6	8.37	9.34	8.17	7.96	9.75	7.67
ENSG00000007171	1.94	0.38	0.34	1.76	0.36	0.33	0.28	0.28	0.18	0.11	0.09	0.08
ENSG00000007174	2.34	4.38	4.62	4.34	2.63	2.9	4.04	0.13	3.3	0.12	1.94	0.13
ENSG00000007202	13.04	11.9	11.94	13.95	12.7	13.94	11.95	13.94	12.54	12.29	14.43	12.42
ENSG00000007216	0.09	0.07	0.09	0.07	0.07	0.06	0.06	0.1	0.09	0.09	0.07	0.06
ENSG00000007237	7.09	8.25	9.18	10.62	10.44	12.32	11.02	12.63	12.98	12.57	11.9	10.21
ENSG00000007255	1.93	0.35	0.34	1.96	0.32	0.24	0.22	0.35	0.24	0.23	0.16	0.25
ENSG00000007264	0.14	0.12	0.11	0.12	0.11	0.11	0.07	0.14	0.13	0.18	0.24	0.22
ENSG00000007306	0.08	0.07	0.07	0.06	0.07	0.07	0.07	0.07	0.07	0.08	0.07	0.07
ENSG00000007312	11.87	7.76	6.39	6.14	6.5	6.96	6.37	9.41	5.51	6.6	4.58	4.73
ENSG00000007314	2.25	0.16	0.17	0.18	0.13	0.13	0.12	0.11	0.08	0.07	0.07	0.07
ENSG00000007341	6.28	5.55	6.9	5.83	4.84	4.56	7.02	5.02	5.29	5.9	5.63	5.86
ENSG00000007350	0.06	0.04	0.06	0.04	0.05	0.06	0.05	0.05	0.04	0.05	0.07	0.06
ENSG00000007372	0.21	0.24	0.25	0.2	0.17	0.22	0.2	1.61	0.23	0.21	0.25	0.28
ENSG00000007376	4.12	3.58	4.02	5.62	4.04	4.42	3.65	4.8	4.92	3.32	3.81	4
ENSG00000007384	5.72	2.88	4.99	4.66	5.78	5.41	4.41	6.28	6.14	4.59	4.62	4.56
ENSG00000007392	11.14	13.45	11.74	13.15	11.67	13.12	12.04	12.85	11.1	10.62	10.87	9.67
ENSG00000007402	0.09	0.05	0.06	0.07	0.06	0.06	0.05	0.07	0.06	0.06	0.05	0.07
ENSG00000007516	5.94	3.52	5.39	5.54	3.79	6.23	4.8	8.25	7.09	4.71	6.69	4.98
ENSG00000007520	5.77	3.88	4.57	6.06	5.1	5.34	4.19	7.13	4.63	4.32	6.13	4.59
ENSG00000007541	4.78	3.04	4.21	4.71	3.72	4.73	4.36	4.36	4.13	4.41	3.81	4.72
ENSG00000007545	9.55	7.87	8.59	8.58	6.65	8.83	6.65	9.12	9.5	7.24	10.23	9.66
ENSG00000007866	4.59	2.85	4.77	5.31	3.23	3.72	2.8	2.92	2.13	3.48	3.32	2.86
ENSG00000007908	0.09	0.11	0.09	0.11	0.1	0.12	0.11	0.1	0.09	0.11	0.09	0.1
ENSG00000007923	7.95	7.61	8.51	10.01	8.99	8.62	7.63	9.06	8.41	9.55	7.57	8.53
ENSG00000007933	0.04	0.07	0.06	0.08	0.08	0.08	0.08	0.05	0.07	0.05	0.07	0.08
ENSG00000007944	9.61	9.98	8.39	9.08	10.13	9.81	10.54	10.3	10.93	12.26	10.81	10.19
ENSG00000007952	0.1	0.1	0.11	0.1	0.11	0.11	0.13	0.12	0.1	0.12	0.1	0.11
ENSG00000007968	11.3	11.31	9.68	11.08	10.22	10.93	11.27	10.07	8.16	6.14	4.08	0.93
ENSG00000008018	9.86	9.82	9.34	9.42	10.04	10.84	9.86	7.54	7.79	10.93	11.42	8.75
ENSG00000008056	2.19	0.12	0.12	2.45	0.15	3.18	3.11	4.8	5.01	2.89	4.68	3.97
ENSG00000008083	11.05	9.02	10.87	8.35	6.91	8.56	10.84	8.56	10.73	8.57	9.36	8.03
ENSG00000008086	0.07	0.08	0.07	0.07	0.08	0.08	0.09	0.07	0.07	0.08	0.12	0.13
ENSG00000008118	0.12	0.08	0.1	0.1	0.12	0.11	0.1	0.17	0.14	1.95	0.19	0.19
ENSG00000008128	9.87	9.16	8.15	9.56	10.38	6.35	12	10.7	8.87	7.64	9.96	9.78
ENSG00000008130	11.19	8.09	11.51	8.98	8.47	8.87	7.89	11.85	12.16	14.96	9.52	11.28
ENSG00000008196	0.17	0.17	0.14	0.15	0.16	0.13	0.16	0.16	0.17	0.14	0.15	0.12
ENSG00000008197	0.06	0.08	0.06	0.07	0.06	0.07	0.09	0.07	0.06	0.07	0.07	0.09
ENSG00000008226	7.08	5.55	7.59	7.36	6.07	6.88	5.14	8.09	7.58	8.34	7.73	8.44
ENSG00000008256	7.39	5.72	7.03	4.93	5.87	5.1	4.29	5.4	5.37	6.39	4.8	5.86
ENSG00000008277	4.07	3.87	5.76	3.58	3.88	3.78	3.47	4.2	4.13	2.61	3.71	4.04
ENSG00000008282	8	5.48	4.94	5.74	5.05	5.66	5.87	5.34	6.49	5.06	6.08	6.3
ENSG00000008283	0.11	0.07	0.1	0.1	0.11	0.12	0.16	0.21	0.24	0.31	0.24	0.36
ENSG00000008294	9.69	10.4	9.67	9.03	9.37	7.75	9.74	8.49	10.99	8.48	9.59	8.22
ENSG00000008300	1.94	0.16	0.19	0.2	0.19	0.17	0.12	0.2	0.17	0.11	0.12	0.15
ENSG00000008311	5.13	7.9	6.11	6.34	5.41	6.32	6.4	4.83	5.44	5.03	5.13	5.04
ENSG00000008323	4.42	6.28	8.89	7.94	10.55	10.98	8.37	7.94	6.99	6.81	7.23	6.66
ENSG00000008324	6.38	6.17	5.64	5.8	6.66	6.93	6.78	4.98	5.3	5.2	4.28	5.48
ENSG00000008382	5.49	4.83	6.45	5.78	6.33	5.05	4.71	6.2	5.95	5.92	5.41	5.32
ENSG00000008394	0.07	0.09	0.07	0.08	0.08	0.08	0.09	0.07	0.08	0.08	0.09	0.08
ENSG00000008405	4.73	6.8	6.37	4.68	5.12	4.73	5.66	4.14	5.85	3.95	3.93	4.24
ENSG00000008438	0.66	0.99	0.68	0.83	1.04	0.81	1.21	0.44	0.28	0.27	0.31	0.58
ENSG00000008441	5.5	4.31	4.78	5.06	4.75	4.12	5.66	3.46	3.82	2.3	0.19	0.18
ENSG00000008513	12.64	10.36	13.54	14.29	11.93	16.42	13.39	16.24	15.36	21	19.82	19.6
ENSG00000008516	3.32	0.23	3.44	4.55	4.32	3.93	4	4.61	3.24	0.18	0.14	0.14
ENSG00000008517	0.29	0.31	0.32	0.3	0.36	2.39	0.72	2.9	4.16	3.15	3.91	3.56
ENSG00000008710	9.48	5.61	6.82	7.81	6.44	6.9	4.45	8.97	8.66	4.93	7.53	6.05
ENSG00000008735	0.08	0.05	0.06	0.03	0.05	0.04	0.04	0.07	0.06	0.04	0.06	0.06
ENSG00000008838	8.89	6.38	6.44	8.22	8.3	7.65	7.48	8.12	7.83	5.84	6.19	7.4
ENSG00000008853	5.06	3.75	5.77	7.07	7.86	8.84	7.81	13	11.46	13.95	11.93	11.2
ENSG00000008869	6.87	8.25	6.06	7.18	7.34	6.46	6.99	7.55	8.3	7.35	7.97	9.09
ENSG00000008952	7.29	8.35	7.05	7.37	9.11	8.73	8.11	7.87	7.17	8.49	7.69	7.23
ENSG00000008988	8.09	14.99	8.96	11.29	8.91	10.18	12.18	12.51	12.78	12.25	9.54	5.98
ENSG00000009307	7.85	9.08	8.11	9.09	9.56	10.81	9.89	7.89	7.81	9.25	9.65	8.53
ENSG00000009335	8.94	10.79	8.77	10.57	11.57	9.27	12.39	9.54	10.21	10.68	8.79	9.95
ENSG00000009413	11.32	11.18	9.27	6.67	10.17	9.19	13.83	11.7	9.81	10.91	8.04	10.87
ENSG00000009694	0.04	0.05	0.05	0.05	0.05	0.06	0.06	0.04	0.04	0.05	0.05	0.06
ENSG00000009709	0.09	0.05	0.06	0.06	0.07	0.07	0.05	0.06	0.07	0.06	0.05	0.07
ENSG00000009724	13.35	10.58	7.51	8.36	8.63	7.74	7.66	6.82	8.19	6.97	8.54	6.72
ENSG00000009765	0.08	0.11	0.08	0.1	0.11	0.1	0.11	0.09	0.1	0.11	0.12	0.11
ENSG00000009780	4.6	6.36	4.47	4.43	5.21	5.07	4.7	4.12	4.18	5.24	6.25	7.03
ENSG00000009790	3.4	4.94	3.77	4.4	4.5	6.41	8.01	10.08	9.6	11.08	9.01	5.75
ENSG00000009830	4.13	3.56	3.93	3.64	4.46	4.18	4.63	3.15	3.69	5.03	4.46	6.3
ENSG00000009844	9.86	12.36	10.85	11.92	10.61	12.47	11.93	9.94	10.63	11.18	9.81	8.25
ENSG00000009950	0.07	0.05	0.06	0.04	0.06	0.06	0.04	0.05	0.05	0.06	0.07	0.07
ENSG00000009954	10	13.76	12.68	11.01	11.21	11.81	13.22	14.71	12.54	13.12	12.68	10.7
ENSG00000010017	9.16	10.6	9.61	9.08	7.35	7.11	10.5	8.08	6.77	8.58	7.02	7.67
ENSG00000010030	0.14	0.08	0.11	0.1	0.11	0.08	0.08	0.08	0.1	0.11	0.07	0.08
