class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000002549	upregulation	NA	NA	NA	upregulation	yes	10.6710308307073	significant	1.7333	9.999900001e-06	1.25759168874288e-05	0.871383015250973	0.000222484202346439	0.00205985944136892	0.450589180312937	0.14155066611001	0.221727531960794	positively_correlated
ENSG00000002586	variable	variable	cluster_3	bending	bending	yes	6.9155612295785	ns	10.32	0.0544294557054	0.0623060745273317	0.0691824658003195	0.830828100301482	0.888676380414313	0.515529163587453	0.086258159590228	0.150174613297355	stable
ENSG00000002745	downregulation	NA	NA	NA	downregulation	yes	2.80022874571102	significant	2.4298	9.999900001e-06	1.25759168874288e-05	0.908045603035191	4.42959918418119e-05	0.000703560694184501	0.937059994554155	6.99476472655382e-06	0.000190134885391623	positively_correlated
ENSG00000002834	upregulation	NA	NA	NA	upregulation	yes	8.16780320542457	significant	4.0783	9.999900001e-06	1.25759168874288e-05	0.805347520567237	0.00157108602513725	0.00856813153039562	0.84733568683291	0.000502471690069192	0.0029828721708552	positively_correlated
ENSG00000002919	upregulation	NA	NA	NA	upregulation	yes	5.98295973222436	significant	1.9705	0.000939990600094	0.00110148496761928	0.77799678189167	0.0028854554040585	0.0134403239233178	0.33712002791254	0.283906994772951	0.385593879471608	positively_correlated
ENSG00000003056	upregulation	NA	NA	NA	upregulation	yes	8.03825706244136	significant	3.6202	9.999900001e-06	1.25759168874288e-05	0.757105909749927	0.00435445230683266	0.0181345077638135	0.232535027627856	0.467046818491001	0.569707400858099	positively_correlated
ENSG00000003147	variable	variable	cluster_2	upregulation	upregulation	yes	0.0264006314212329	significant	4.213	9.999900001e-06	1.25759168874288e-05	0.377600818950287	0.2262347181055	0.343744776269031	0.654430189108745	0.0209411104298753	0.050071229166742	not_correlated
ENSG00000003400	upregulation	NA	NA	NA	upregulation	yes	3.40787946524524	ns	4.7193	9.999900001e-06	1.25759168874288e-05	0.358637388175657	0.252299280807959	0.37371976571757	0.53733957706501	0.0715985785888866	0.13032758184401	stable
ENSG00000003402	upregulation	NA	NA	NA	upregulation	yes	5.22916941766803	significant	3.4587	9.999900001e-06	1.25759168874288e-05	0.883126253865243	0.000140704025091603	0.001514091431019	0.789001557191973	0.00228289695089125	0.00924979219589671	positively_correlated
ENSG00000003509	high_expression	flat	cluster_1	downregulation	downregulation	yes	10.1757681532173	ns	7.3958	9.999900001e-06	1.25759168874288e-05	0.107789964456672	0.738802261862354	0.818047065488396	0.00313811047792912	0.992277407646236	0.994331015009105	stable
ENSG00000003989	variable	variable	cluster_1	downregulation	downregulation	yes	5.78323762349291	ns	7.9074	9.999900001e-06	1.25759168874288e-05	0.264589254384267	0.405938133800224	0.533742718210565	0.36335094295333	0.245663483421078	0.34291081190326	stable
ENSG00000004139	variable	variable	cluster_1	downregulation	downregulation	yes	4.47654557363833	ns	12.2988	0.226077739223	0.243962000041394	0.113741603120064	0.72486148519643	0.807740201828364	-0.073555314502228	0.820284440631869	0.870870708726201	stable
ENSG00000004142	high_expression	flat	cluster_1	downregulation	downregulation	yes	10.1286487531413	ns	5.5065	9.999900001e-06	1.25759168874288e-05	0.303714175518944	0.337201327364168	0.464963356848546	0.755544656426375	0.00448334890079177	0.015273748432029	stable
ENSG00000004399	bending	H006	NA	NA	bending	yes	7.10483308806444	significant	2.6772	9.999900001e-06	1.25759168874288e-05	0.825196445505384	0.000950811413925277	0.00592116331606727	0.920559341424301	2.17810158810033e-05	0.000369944446991175	positively_correlated
ENSG00000004455	downregulation	NA	NA	NA	downregulation	yes	4.06411432169402	significant	5.4415	9.999900001e-06	1.25759168874288e-05	0.659625095015124	0.0196074102354943	0.0552309297164364	0.90166285327372	6.12769446635609e-05	0.000713853368885122	positively_correlated
ENSG00000004468	downregulation	NA	NA	NA	downregulation	yes	6.28535407439031	significant	1.2708	9.999900001e-06	1.25759168874288e-05	0.962031493532908	5.83022317432383e-07	5.84552751015643e-05	0.869219487935347	0.000240921696822421	0.00176243662444126	positively_correlated
ENSG00000004478	peaking	H009	NA	NA	peaking	yes	9.75322318785216	ns	5.4351	9.999900001e-06	1.25759168874288e-05	0.59154208093992	0.0427669487591642	0.0982341626567171	0.855506209698017	0.000387200307775067	0.00246884015171477	stable
ENSG00000004487	downregulation	NA	NA	NA	downregulation	yes	8.50315992652782	significant	2.1737	9.999900001e-06	1.25759168874288e-05	0.745134956062517	0.00541803768171604	0.0212821156929698	0.901010182185007	6.32660825464124e-05	0.000728264994780174	positively_correlated
ENSG00000004534	high_expression	flat	cluster_3	bending	bending	yes	9.42933285011778	ns	9.0741	9.999900001e-06	1.25759168874288e-05	-0.112487366965476	0.727793115967868	0.810106658781331	-0.0778044773754561	0.810065091693895	0.863571524061181	stable
ENSG00000004700	high_expression	flat	cluster_2	upregulation	upregulation	yes	9.89074758081749	significant	6.8769	9.999900001e-06	1.25759168874288e-05	0.336760896899153	0.284452767545053	0.410531891266375	0.428912489564963	0.164134868583605	0.249666763580834	not_correlated
ENSG00000004766	upregulation	NA	NA	NA	upregulation	yes	1.90078582410585	significant	2.7182	2.9999700003e-05	3.64919007770796e-05	0.705232249722323	0.0104109496238997	0.0344355574982678	0.886189060144451	0.000123868224882074	0.00110937241405945	positively_correlated
ENSG00000004777	downregulation	NA	NA	NA	downregulation	yes	6.10755020642362	significant	4.1779	9.999900001e-06	1.25759168874288e-05	0.814380032957292	0.00125911793694755	0.00723451645577099	0.875651630185873	0.000189344661014766	0.00148166978674888	positively_correlated
ENSG00000004779	variable	variable	cluster_1	downregulation	downregulation	yes	9.49358515141648	ns	5.59	9.999900001e-06	1.25759168874288e-05	0.322597808537406	0.306449992368184	0.432828911566333	0.370664728367253	0.235572823746407	0.331754711064064	stable
ENSG00000004809	variable	variable	cluster_1	downregulation	downregulation	yes	2.69879703589645	significant	2.5298	9.999900001e-06	1.25759168874288e-05	0.87429467254507	0.000199429787986733	0.00192031972321919	0.645784825659824	0.0233055861637764	0.0544174182579423	positively_correlated
ENSG00000004864	high_expression	flat	cluster_3	bending	bending	yes	3.70015054871043	significant	3.6002	9.999900001e-06	1.25759168874288e-05	0.825731429078711	0.000937244649012877	0.00587405988911494	0.784809311473591	0.0024998179509949	0.00983409444166813	positively_correlated
ENSG00000004866	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	0.114051562849899	ns	11.1858	0.240137598624	0.25754026989746	-0.0755075242406318	0.815586043585988	0.876449042819294	-0.30295527442803	0.338470750023591	0.442255506903822	stable
ENSG00000004897	high_expression	flat	cluster_1	downregulation	downregulation	yes	10.1890964863357	ns	3.0085	9.999900001e-06	1.25759168874288e-05	0.397522882911604	0.20066668329872	0.315041586756515	0.209676805429142	0.513074065284326	0.611309407917452	stable
ENSG00000004961	high_expression	flat	cluster_2	upregulation	upregulation	yes	8.28773985396502	ns	10.6544	0.10131898681	0.114591031190498	-0.170208426990743	0.596891756473413	0.701489930941135	-0.321804093745684	0.307709958026857	0.41121770654374	stable
ENSG00000005007	variable	variable	cluster_1	downregulation	downregulation	yes	9.50323700377421	ns	10.9315	0.0837591624084	0.0952143199656713	-0.229322240806562	0.473396903138042	0.596504007886047	0.270470139501207	0.395185049751516	0.49920352126166	stable
ENSG00000005022	variable	variable	cluster_1	downregulation	downregulation	yes	7.48116438356164	ns	2.4612	9.999900001e-06	1.25759168874288e-05	0.860320974013159	0.000329631436639452	0.00271316858891062	0.693770978417641	0.0123303476911067	0.0329276813385052	stable
ENSG00000005059	bending	H009	NA	NA	bending	yes	1.12662423553944	ns	8.2636	9.999900001e-06	1.25759168874288e-05	0.137270662250847	0.670530187805026	0.762558150628685	0.680669355175242	0.0148322674707319	0.0380482040052186	stable
ENSG00000005100	variable	variable	cluster_1	downregulation	downregulation	yes	9.89562684287186	significant	1.9969	9.999900001e-06	1.25759168874288e-05	0.836972593310036	0.000685094496443463	0.00465295762571805	0.766597322237618	0.00363013955119956	0.0130265559683389	positively_correlated
ENSG00000005156	downregulation	NA	NA	NA	downregulation	yes	9.77367521367521	ns	3.1019	9.999900001e-06	1.25759168874288e-05	0.619599558626571	0.0316499350559781	0.0787908532228431	0.866968409971321	0.000261348316224345	0.00185749119797248	stable
ENSG00000005175	high_expression	flat	cluster_1	downregulation	downregulation	yes	9.00901524111307	ns	2.981	9.999900001e-06	1.25759168874288e-05	0.585811175974754	0.0453386187662392	0.102555290785111	0.427659265706479	0.165506083674775	0.251357700495684	stable
ENSG00000005194	high_expression	flat	cluster_1	downregulation	downregulation	yes	9.7161673553719	ns	11.9361	0.152668473315	0.169676295477292	0.017680973811988	0.956506360090519	0.969946900456896	0.318796055146859	0.312511083002176	0.416197930207643	stable
ENSG00000005206	variable	variable	cluster_1	downregulation	downregulation	yes	5.34392180818571	ns	4.4088	9.999900001e-06	1.25759168874288e-05	0.616234610262532	0.0328592563040659	0.0809720721397581	0.769861230972159	0.00340354161305557	0.0124315119643289	stable
ENSG00000005238	variable	variable	cluster_2	upregulation	upregulation	yes	5.01087489779231	significant	3.1358	1.9999800002e-05	2.45776613782813e-05	0.862874345329833	0.000301937081777503	0.00253330264951606	0.888610074408671	0.00011171201082508	0.00104520887422934	positively_correlated
ENSG00000005249	peaking	H006	NA	NA	peaking	no	0	ns	5.9391	9.999900001e-06	1.25759168874288e-05	0.397879629128458	0.2002257577998	0.314410885534886	NA	NA	NA	no_peak
ENSG00000005302	variable	variable	cluster_2	upregulation	upregulation	yes	5.93316283034953	ns	7.4237	9.999900001e-06	1.25759168874288e-05	0.376935968505495	0.227120042653718	0.344893953450487	0.826140673959643	0.000926967744452585	0.00464503176990568	stable
ENSG00000005379	downregulation	NA	NA	NA	downregulation	yes	5.68801075073548	significant	2.8779	9.999900001e-06	1.25759168874288e-05	0.820811162976606	0.00106781636002908	0.00645437454694292	0.716287693069266	0.00877921366984223	0.0254442829406164	positively_correlated
ENSG00000005381	peaking	H024	NA	NA	peaking	no	0	significant	3.2669	9.999900001e-06	1.25759168874288e-05	0.565294046864977	0.0554410038934436	0.120057314316769	NA	NA	NA	no_peak
ENSG00000005436	variable	variable	cluster_1	downregulation	downregulation	yes	4.35534836412951	ns	4.1958	9.999900001e-06	1.25759168874288e-05	0.625053135841711	0.0297583698646495	0.0750603410957087	0.618535042071959	0.0320289936558108	0.0691744114445404	stable
ENSG00000005469	variable	variable	cluster_3	bending	bending	yes	2.72211032061351	ns	5.8928	9.999900001e-06	1.25759168874288e-05	0.0315551996412029	0.922447631979869	0.949679432179506	0.504500636741514	0.0943920986150527	0.161028324938354	stable
ENSG00000005471	variable	variable	cluster_1	downregulation	downregulation	yes	4.12490633612314	significant	3.8697	9.999900001e-06	1.25759168874288e-05	0.612801528861146	0.0341268488158043	0.0831000165001719	0.718100197678575	0.00853111915962413	0.0248835015548223	positively_correlated
ENSG00000005486	variable	variable	cluster_3	bending	bending	yes	2.3323043712898	significant	5.6703	9.999900001e-06	1.25759168874288e-05	0.60814485897152	0.0359016604623097	0.0862952408055697	0.141911975056735	0.659972853224422	0.74188571194271	not_correlated
ENSG00000005700	variable	variable	cluster_2	upregulation	upregulation	yes	3.96295581957517	ns	5.0625	9.999900001e-06	1.25759168874288e-05	0.31172437098617	0.323960139769579	0.451282438536261	0.416182974958286	0.178399247515757	0.266894958843753	stable
ENSG00000005801	downregulation	NA	NA	NA	downregulation	yes	8.91161603523347	ns	6.8761	9.999900001e-06	1.25759168874288e-05	0.555625775747524	0.0607070943521645	0.12874976303509	0.248310817835369	0.436452972447142	0.539207134588235	stable
ENSG00000005810	variable	variable	cluster_1	downregulation	downregulation	yes	9.03461451295344	ns	6.7885	9.999900001e-06	1.25759168874288e-05	0.287778409724381	0.364394061225501	0.492220405033638	0.268540061098514	0.398698079109824	0.502666943103487	stable
ENSG00000005812	variable	variable	cluster_3	bending	bending	yes	8.01144574830915	ns	7.6077	9.999900001e-06	1.25759168874288e-05	0.478710277501324	0.115385998855879	0.207980021757979	0.0498660968854194	0.877688612508521	0.914027917879219	stable
ENSG00000005844	upregulation	NA	NA	NA	upregulation	yes	3.7644474350855	significant	2.6965	9.999900001e-06	1.25759168874288e-05	0.913301955282536	3.33032407367895e-05	0.000579120267853397	0.927729222017193	1.37410885947421e-05	0.000276499255437577	positively_correlated
ENSG00000005882	variable	variable	cluster_2	upregulation	upregulation	yes	3.29363803399173	ns	11.3731	0.167408325917	0.185109206255894	0.067539567069004	0.834796119263671	0.891464908914167	0.471329816748278	0.121916616385654	0.196768338987429	stable
ENSG00000005893	upregulation	NA	NA	NA	upregulation	yes	3.17956619080864	ns	15.6218	0.733292667073	0.743488874047849	-0.21426604040511	0.503677352020656	0.621213739793158	0.439735704030553	0.152591701090273	0.235718426390099	stable
ENSG00000006007	upregulation	NA	NA	NA	upregulation	yes	8.62834237669257	significant	3.3936	9.999900001e-06	1.25759168874288e-05	0.806485506005665	0.00152882035875211	0.00841452771398741	-0.558053809865151	0.0593532267704724	0.111957498853384	positively_correlated
ENSG00000006025	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	9.76844361474106	ns	7.6328	9.999900001e-06	1.25759168874288e-05	0.378374922516731	0.225206520362804	0.342441990489109	0.426838411043114	0.166408131579442	0.252134518941118	stable
ENSG00000006042	downregulation	NA	NA	NA	downregulation	yes	2.31325231144967	significant	1.4787	9.999900001e-06	1.25759168874288e-05	0.935066695744551	8.14700630863652e-06	0.000239366804401368	0.884125511718713	0.000135026019922709	0.00117930303219311	positively_correlated
ENSG00000006062	variable	variable	cluster_1	downregulation	downregulation	yes	6.41415059347181	ns	13.6511	0.441805581944	0.45531576163084	-0.257906320070978	0.418333539205372	0.544149468013948	0.427934116931756	0.165204737828286	0.250998451452389	stable
ENSG00000006118	downregulation	NA	NA	NA	downregulation	yes	1.42254075765929	ns	10.2475	0.0467695323047	0.0536525198249426	-0.138735342045534	0.667192546671496	0.760601805046587	0.432649129485007	0.160089172045515	0.244907349098856	stable
ENSG00000006194	high_expression	flat	cluster_1	downregulation	downregulation	yes	5.84942290303707	ns	9.9377	9.999900001e-06	1.25759168874288e-05	0.0176737472428677	0.956524122006489	0.969946900456896	-0.70563944355417	0.0103471286923615	0.0287286601119031	stable
ENSG00000006282	upregulation	NA	NA	NA	upregulation	no	0	significant	3.7832	9.999900001e-06	1.25759168874288e-05	0.763861058397448	0.00382877598305798	0.016537755605874	NA	NA	NA	no_peak
ENSG00000006451	high_expression	flat	cluster_3	bending	bending	yes	5.30202499940928	ns	5.0154	1.9999800002e-05	2.45776613782813e-05	0.638037560320454	0.0255841332776516	0.0673704310637044	0.239056046052077	0.454281355696215	0.557030335957356	stable
ENSG00000006459	upregulation	NA	NA	NA	upregulation	yes	6.3308375772023	significant	2.2786	9.999900001e-06	1.25759168874288e-05	0.892290254887358	9.50439332049223e-05	0.00115682456485081	0.923377604089455	1.8270261050443e-05	0.000333054881506544	positively_correlated
ENSG00000006530	high_expression	flat	cluster_1	downregulation	downregulation	yes	8.05875682324902	ns	17.631	1	1	-0.0446303460225232	0.890458681150933	0.928545122401408	-0.0112284205885673	0.972372203283646	0.98021697577598	stable
ENSG00000006534	upregulation	NA	NA	NA	upregulation	yes	3.4077276020285	significant	3.662	9.999900001e-06	1.25759168874288e-05	0.739318707523922	0.0060003855860404	0.0227766479514198	0.841129435249131	0.000606552070007763	0.00339189537615366	positively_correlated
ENSG00000006576	variable	variable	cluster_3	bending	bending	yes	1.73185392408892	ns	5.7687	9.999900001e-06	1.25759168874288e-05	0.115180948027718	0.721501360918962	0.804666631803531	0.796272915471993	0.00194107728568505	0.00815926518296369	stable
ENSG00000006607	variable	variable	cluster_1	downregulation	downregulation	yes	4.25269302087317	ns	11.8575	0.20480795192	0.222808162532256	-0.00739460361436028	0.981803669336978	0.987989394686583	-0.196204671044576	0.541093284653294	0.636673188943586	stable
ENSG00000006625	downregulation	NA	NA	NA	downregulation	yes	6.68056906614786	ns	6.8996	9.999900001e-06	1.25759168874288e-05	0.53513939964394	0.0729935665161423	0.147998330896354	0.837657258212298	0.000671644973833033	0.00365909536728868	stable
ENSG00000006634	downregulation	NA	NA	NA	downregulation	yes	9.4967892936446	ns	7.6963	9.999900001e-06	1.25759168874288e-05	0.491904609796451	0.104294941513457	0.192797816519806	0.785342959444673	0.00247136535383875	0.0097731839694685	stable
ENSG00000006695	variable	variable	cluster_1	downregulation	downregulation	yes	2.58542771335374	ns	15.343	0.967360326397	0.975018494349125	0.0274758744158756	0.932451604383656	0.956663381780673	-0.374344843850851	0.230590188492508	0.326101166530022	stable
ENSG00000006704	variable	variable	cluster_1	downregulation	downregulation	yes	3.95739004804623	ns	2.5853	9.999900001e-06	1.25759168874288e-05	0.731317424281486	0.0068769747571706	0.0252796583534672	0.778020349233663	0.00288404776452601	0.0109362300693994	stable
ENSG00000006712	high_expression	flat	cluster_1	downregulation	downregulation	yes	9.37350299401198	ns	3.9179	9.999900001e-06	1.25759168874288e-05	0.466348089525218	0.126459015656819	0.222300566844291	0.222864915625524	0.486279315865849	0.587707622466885	stable
ENSG00000006715	variable	variable	cluster_2	upregulation	upregulation	yes	4.08226536536919	ns	5.5449	9.999900001e-06	1.25759168874288e-05	0.599046349937386	0.039558029845309	0.0929126616733076	0.828972766749344	0.000858210103312548	0.00438558949232342	stable
ENSG00000006744	high_expression	flat	cluster_1	downregulation	downregulation	yes	11.2283211226112	ns	16.5127	0.383106168938	0.397703507111104	-0.651173999026035	0.0218100936344854	0.0599927164067927	-0.0129657537013277	0.96809924150289	0.977563193941982	stable
ENSG00000006831	variable	variable	cluster_1	downregulation	downregulation	yes	7.47413216123071	ns	7.0489	9.999900001e-06	1.25759168874288e-05	0.260784362747563	0.412972617316372	0.539341405852146	0.856119233800937	0.000379465925452874	0.00243758086607248	stable
ENSG00000007038	variable	variable	cluster_1	downregulation	downregulation	no	0	significant	2.3323	9.999900001e-06	1.25759168874288e-05	0.640463318682959	0.0248540756698421	0.0659677501481812	NA	NA	NA	no_peak
ENSG00000007047	high_expression	flat	cluster_3	bending	bending	yes	3.41409139984779	ns	10.7498	0.0777492225078	0.0885204419780076	0.176736605692687	0.582674744507163	0.688991627958118	0.548632004950446	0.0647264082048703	0.120450512698326	stable
ENSG00000007168	high_expression	flat	cluster_3	bending	bending	yes	8.7700365777114	ns	9.3282	9.999900001e-06	1.25759168874288e-05	-0.250560994742034	0.432170211395869	0.557663652768061	-0.492981483530892	0.103422380574109	0.17301083617094	stable
ENSG00000007376	peaking	H006	NA	NA	peaking	yes	6.7143691588785	ns	7.5849	9.999900001e-06	1.25759168874288e-05	0.389965294116696	0.21014739474358	0.325718309804494	0.579510040525155	0.048290142098734	0.0953831680173074	stable
ENSG00000007392	variable	variable	cluster_1	downregulation	downregulation	yes	11.6105692060748	significant	4.9248	9.999900001e-06	1.25759168874288e-05	0.498266467309821	0.099210687000561	0.185799962441636	0.70042480902508	0.011186765666963	0.0305427129797597	positively_correlated
ENSG00000007545	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	9.75916382044401	ns	9.8854	9.999900001e-06	1.25759168874288e-05	0.113694111713848	0.72497242932969	0.807751612120217	0.219002345499206	0.494060423895039	0.594534113538785	stable
ENSG00000007923	variable	variable	cluster_1	downregulation	downregulation	yes	8.81520728485618	ns	11.1545	0.219877801222	0.237911755510814	0.29561740950907	0.350877230962813	0.478311738537172	0.224282860323339	0.483436943322383	0.585093891566709	stable
ENSG00000007944	upregulation	NA	NA	NA	upregulation	yes	9.57310186153524	ns	5.3482	9.999900001e-06	1.25759168874288e-05	0.650457581535705	0.0220047551259908	0.0603625652755035	0.779889969592694	0.00277403421555637	0.0106335690588398	stable
ENSG00000007968	downregulation	NA	NA	NA	downregulation	yes	8.0333588802388	significant	1.2751	9.999900001e-06	1.25759168874288e-05	0.97422925179804	8.57314409944433e-08	1.85851861680116e-05	0.92572171786713	1.57044273064478e-05	0.000306263121245163	positively_correlated
ENSG00000008018	variable	variable	cluster_1	downregulation	downregulation	yes	10.399780521262	ns	8.3765	9.999900001e-06	1.25759168874288e-05	0.00978454211453425	0.975923926820685	0.984418157005316	0.462646985801733	0.129904370502789	0.206774020605117	stable
ENSG00000008083	variable	variable	cluster_1	downregulation	downregulation	yes	3.79898819561551	ns	5.4357	9.999900001e-06	1.25759168874288e-05	0.271755874898353	0.392853581524029	0.520323411064108	0.783699687998715	0.00255977971280692	0.0100104055704771	stable
ENSG00000008128	high_expression	flat	cluster_1	downregulation	downregulation	yes	4.23977772632554	ns	11.736	0.227597724023	0.24550313937446	-0.237291855759098	0.457718483115565	0.582247692831813	0.0485818209466728	0.880818613014455	0.915704632375509	stable
ENSG00000008130	upregulation	NA	NA	NA	upregulation	yes	9.3581400123178	ns	8.5214	9.999900001e-06	1.25759168874288e-05	0.078710922069077	0.807888534288563	0.870464505346299	0.221137411294092	0.489752451018952	0.591052054664449	stable
ENSG00000008282	variable	variable	cluster_2	upregulation	upregulation	yes	5.43671287487542	ns	10.1564	0.0255297447026	0.0294427149186994	0.168880414662451	0.599800028254031	0.703821871592188	0.548369437812521	0.0648807966765368	0.120679839580584	stable
ENSG00000008283	upregulation	NA	NA	NA	upregulation	no	0	significant	1.8333	9.999900001e-06	1.25759168874288e-05	0.886554720706975	0.000121968752456742	0.00136635665287085	NA	NA	NA	no_peak
ENSG00000008294	variable	variable	cluster_3	bending	bending	yes	5.84795704887455	ns	12.0487	0.20405795942	0.222112755123873	-0.0651642499768217	0.840539352277009	0.895823298513671	0.0398160634234591	0.902221977431111	0.93255685912726	stable
ENSG00000008311	variable	variable	cluster_1	downregulation	downregulation	yes	5.07442375499024	ns	2.9272	9.999900001e-06	1.25759168874288e-05	0.50016774067652	0.0977240603900592	0.183871613508953	0.642026825116805	0.0243916015690834	0.0563557918872196	stable
ENSG00000008324	variable	variable	cluster_1	downregulation	downregulation	yes	2.54357815442561	ns	6.9718	9.999900001e-06	1.25759168874288e-05	0.487304744291842	0.108077278010719	0.197892927881453	0.378809205067234	0.224630917106633	0.319340442545965	stable
ENSG00000008405	variable	variable	cluster_1	downregulation	downregulation	yes	1.31946206546562	ns	2.7828	9.999900001e-06	1.25759168874288e-05	0.551471723086098	0.0630728737499221	0.132575346003177	0.321029033701153	0.308943085310627	0.412723242266154	stable
ENSG00000008441	downregulation	NA	NA	NA	downregulation	yes	1.1985192220101	significant	2.8967	9.999900001e-06	1.25759168874288e-05	0.903400022483552	5.62211661078313e-05	0.00084404267654708	0.85406468532944	0.000405870763405723	0.00254885473335213	positively_correlated
ENSG00000008513	upregulation	NA	NA	NA	upregulation	yes	9.22914264729745	significant	3.5664	9.999900001e-06	1.25759168874288e-05	0.739540783833642	0.00597732184079812	0.0227300973957761	0.623233013148873	0.0303803705124824	0.0663962964785954	positively_correlated
ENSG00000008838	variable	variable	cluster_1	downregulation	downregulation	yes	8.02029962724661	ns	4.8885	9.999900001e-06	1.25759168874288e-05	0.52409395466024	0.0802789894806201	0.159149227539311	0.576578616602882	0.0497083081264412	0.0974172180762813	stable
ENSG00000008853	peaking	H036	NA	NA	peaking	yes	4.24884848854589	significant	3.7374	9.999900001e-06	1.25759168874288e-05	0.739467057059447	0.00598497132657179	0.0227406229324644	0.846097998360158	0.000522028681368421	0.00306143542358907	positively_correlated
ENSG00000008869	moderate_expression	flat	cluster_2	upregulation	upregulation	yes	8.0107192135219	ns	3.2507	9.999900001e-06	1.25759168874288e-05	0.312567615873636	0.322583031835173	0.44991105865935	0.491182252335059	0.104882988329836	0.174985656449793	stable
ENSG00000009413	moderate_expression	flat	cluster_3	bending	bending	yes	6.33465628519449	ns	10.7304	0.121398786012	0.136416315859099	-0.0628962902601866	0.846029680875935	0.900000539828365	-0.0545188475972255	0.866362818627228	0.906498211224356	stable
ENSG00000009790	upregulation	NA	NA	NA	upregulation	yes	5.46730571722013	significant	4.1937	9.999900001e-06	1.25759168874288e-05	0.781341776010939	0.00269083531307976	0.0127334454549928	0.904013786562465	5.45155132824828e-05	0.00067250267738757	positively_correlated
ENSG00000009844	high_expression	flat	cluster_1	downregulation	downregulation	yes	6.84195387472913	ns	4.7908	9.999900001e-06	1.25759168874288e-05	0.544435819635304	0.0672243248631897	0.139089254222585	-0.197750170369521	0.537846720483497	0.63352570223288	stable
ENSG00000009954	downregulation	NA	NA	NA	downregulation	yes	11.5207313051868	ns	11.3016	0.309476905231	0.325464043117589	0.0358925701456871	0.91182217589875	0.94285492753434	0.784043683685956	0.00254107482640021	0.00995647470482203	stable
