H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000167771	0.04	0.06	0.04	0.04	0.03	0.07	0.07	0.05	0.04	0.06	0.04	0.07
ENSG00000167772	0.22	0.29	0.24	0.2	0.13	0.09	0.22	0.2	0.21	0.17	0.15	0.07
ENSG00000167774	0.06	0.11	0.13	0.21	0.08	0.09	0.09	0.12	0.1	0.11	0.08	0.09
ENSG00000167775	0.05	0.04	0.06	0.05	0.08	0.06	0.05	0.06	0.04	0.06	0.04	0.06
ENSG00000167778	0.12	0.07	0.13	0.12	0.08	0.09	0.08	0.09	0.07	0.06	0.05	0.06
ENSG00000167779	0.05	0.04	0.07	0.05	0.05	0.06	0.05	0.04	0.08	0.05	0.05	0.05
ENSG00000167780	0.07	0.08	0.07	0.08	0.09	0.04	0.06	0.05	0.05	0.05	0.04	0.06
ENSG00000167785	0.21	0.24	0.26	0.26	0.24	0.23	0.31	1.92	0.45	5.21	4.21	3.32
ENSG00000167791	0.13	0.13	0.16	0.22	0.11	0.17	0.11	0.11	0.96	0.22	0.14	0.15
ENSG00000167792	0.08	0.08	0.07	0.13	0.06	0.08	0.06	0.07	0.06	0.15	0.06	0.07
ENSG00000167797	0.07	0.06	0.04	0.05	0.05	0.05	0.05	0.07	0.05	0.04	0.04	0.04
ENSG00000167799	0.06	0.05	0.06	0.03	0.04	0.07	0.06	0.04	0.04	0.06	0.05	0.04
ENSG00000167800	0.07	0.05	0.08	0.06	0.04	0.06	0.08	0.07	0.08	0.06	0.06	0.04
ENSG00000167807	0.07	0.07	0.05	0.05	0.05	0.06	0.07	0.04	0.05	0.05	0.07	0.1
ENSG00000167815	0.04	0.03	0.09	0.08	0.08	0.09	0.04	0.07	0.06	0.04	0.03	0.03
ENSG00000167822	0.08	0.11	0.07	0.07	0.1	0.1	0.16	0.09	0.11	0.06	0.21	0.22
ENSG00000167825	0.05	0.17	0.09	0.06	0.09	0.06	0.11	0.09	0.1	0.06	0.14	0.1
ENSG00000167840	0.55	0.29	0.43	0.31	0.28	0.41	0.35	0.26	1.09	0.59	0.37	0.29
ENSG00000167842	0.07	0.08	0.07	0.07	0.07	0.08	0.08	0.05	0.06	0.08	0.08	0.13
ENSG00000167850	0.07	0.07	0.06	0.03	0.05	0.05	0.04	0.12	0.07	0.07	0.05	0.06
ENSG00000167851	0.12	0.09	0.12	0.07	0.12	0.05	0.06	0.08	0.06	0.07	0.04	0.05
ENSG00000167858	0.27	0.1	0.18	0.29	0.19	0.12	0.2	0.16	0.12	0.08	0.14	0.09
ENSG00000167861	0.1	0.08	0.05	0.04	0.04	0.05	0.06	0.06	0.06	0.08	0.07	0.09
ENSG00000167862	0.07	0.03	0.04	0.05	0.04	0.04	0.04	0.06	0.05	0.04	0.09	0.08
ENSG00000167863	0.05	0.05	0.06	0.06	0.1	0.04	0.04	0.05	0.04	0.07	0.07	0.04
ENSG00000167874	0.04	0.03	0.05	0.06	0.04	0.03	0.04	0.04	0.04	0.05	0.04	0.05
ENSG00000167880	0.06	0.06	0.05	0.07	0.07	0.05	0.06	0.05	0.05	0.04	0.06	0.07
ENSG00000167881	0.26	0.11	0.29	0.12	0.14	0.19	0.13	0.13	0.18	0.29	0.17	0.14
ENSG00000167889	0.08	0.06	0.1	0.08	0.06	0.03	0.05	0.04	0.05	0.04	0.06	0.09
ENSG00000167895	0.06	0.04	0.04	0.05	0.05	0.05	0.03	0.06	0.05	0.06	0.04	0.07
ENSG00000167900	0.16	0.19	0.26	0.27	0.19	0.19	0.13	0.25	0.13	0.2	0.18	0.1
ENSG00000167904	0.05	2.15	1.92	2.14	2.82	1.9	0.09	1.52	1.52	0.06	0.03	0.05
ENSG00000167910	0.13	0.17	0.06	0.08	0.16	0.24	0.16	0.14	1.48	0.15	0.13	3.34
ENSG00000167912	0.03	0.07	0.08	0.07	0.02	0.03	0.02	0.04	0.06	0.06	0.05	0.06
ENSG00000167914	0.11	0.09	0.06	0.05	0.05	0.05	0.07	0.06	0.06	0.07	0.08	0.04
ENSG00000167916	0.12	0.14	0.12	0.16	0.15	0.1	0.1	0.19	0.13	0.19	0.15	0.14
ENSG00000167920	2.69	4.66	4.44	3.07	4.6	6	0.97	1.13	0.5	0.29	0.39	0.34
ENSG00000167925	0.09	0.08	0.08	0.07	0.08	0.09	0.09	0.06	0.06	0.07	0.07	0.1
ENSG00000167930	0.06	0.08	0.1	0.1	0.07	0.1	0.11	0.04	0.14	0.09	0.09	0.04
ENSG00000167941	0.07	0.05	0.08	0.05	0.04	0.05	0.03	0.05	0.04	0.03	0.05	0.05
ENSG00000167962	0.07	0.08	0.05	0.08	0.06	0.05	0.05	0.08	0.07	0.06	0.06	0.05
ENSG00000167964	0.05	0.05	0.05	0.06	0.06	0.05	0.07	0.05	0.06	0.05	0.05	0.04
ENSG00000167965	0.14	0.09	0.1	0.07	0.11	0.11	0.07	0.11	0.06	0.1	0.08	0.05
ENSG00000167967	0.04	0.06	0.11	0.05	0.04	0.08	0.04	0.07	0.03	0.06	0.12	0.07
ENSG00000167968	0.15	0.08	0.14	0.09	0.08	0.07	0.1	0.07	0.1	0.14	0.08	0.06
ENSG00000167969	0.08	0.07	0.04	0.02	0.05	0.04	0.07	0.04	0.05	0.07	0.05	0.06
ENSG00000167971	0.08	0.05	0.11	0.05	0.07	0.05	0.06	0.07	0.07	0.04	0.06	0.05
ENSG00000167972	0.15	0.15	0.17	0.15	0.21	0.12	0.13	0.24	0.2	0.25	0.13	0.13
ENSG00000167977	0.12	0.04	0.07	0.11	0.09	0.15	0.11	0.17	0.13	0.09	0.07	0.06
ENSG00000167978	0.08	0.1	0.12	0.11	0.09	0.34	0.15	0.1	0.15	0.14	0.09	0.15
ENSG00000167981	5.54	5.52	4.92	5.78	5.23	7.28	6.23	7.7	6.54	6.42	5.03	6.47
ENSG00000167984	0.04	0.04	0.04	0.05	0.06	0.05	0.06	0.06	0.06	0.05	0.05	0.08
ENSG00000167985	0.05	0.07	0.05	0.06	0.11	0.05	0.05	0.07	0.06	0.06	0.08	0.07
ENSG00000167986	0.11	0.08	0.09	0.04	0.1	0.08	0.06	0.07	0.06	0.07	0.14	0.07
ENSG00000167987	0.08	0.06	0.12	0.09	0.1	0.08	0.1	0.17	0.18	1.87	7.53	6.17
ENSG00000167992	0.08	0.04	0.05	0.05	0.04	0.04	0.06	0.05	0.06	0.07	0.04	0.07
ENSG00000167994	0.23	0.17	0.14	0.12	0.1	0.11	0.09	0.09	0.09	0.06	0.07	0.03
ENSG00000167995	0.1	0.07	0.07	0.06	0.05	0.08	0.1	0.07	0.09	0.04	0.04	0.06
ENSG00000167996	0.08	0.06	0.19	0.23	0.23	0.49	0.35	0.47	2.36	1.93	1.18	2.51
ENSG00000168000	0.14	0.08	0.11	0.19	0.09	0.11	0.06	0.11	0.1	0.07	0.08	0.06
ENSG00000168002	0.05	0.05	0.04	0.05	0.05	0.05	0.04	0.05	0.04	0.05	0.06	0.04
ENSG00000168003	0.15	0.25	0.36	0.32	0.2	0.19	0.39	0.17	0.14	0.1	0.08	0.08
ENSG00000168004	5.96	6.05	4.22	4.5	5.51	5.66	4.53	4.21	5.93	3.69	5.14	4.61
ENSG00000168005	0.08	0.09	0.1	0.15	0.1	0.05	0.05	0.13	0.11	0.08	0.07	0.06
ENSG00000168010	0.07	0.06	0.05	0.05	0.05	0.05	0.03	0.13	0.15	0.17	0.04	0.1
ENSG00000168014	0.05	0.08	0.07	0.07	0.08	0.06	0.05	0.05	0.06	0.08	0.06	0.08
ENSG00000168016	7.07	9.51	7.31	10.24	8.29	9.37	11.15	9.98	7.59	6.14	4.01	3.82
ENSG00000168026	0.05	0.05	0.11	0.07	0.09	0.04	0.03	0.05	0.11	0.06	0.06	0.06
ENSG00000168028	0.15	0.13	0.12	0.15	0.13	0.06	0.16	0.12	0.15	0.08	0.05	0.04
ENSG00000168032	2.2	0.86	1.76	0.8	0.94	0.42	0.9	2.83	1.51	0.57	1.08	1.37
ENSG00000168036	0.13	0.09	0.09	0.07	0.12	0.13	0.11	0.12	0.1	0.11	0.13	0.15
ENSG00000168038	0.11	0.07	0.08	0.08	0.09	0.1	0.08	0.08	0.07	0.09	0.12	0.08
ENSG00000168040	0.07	0.04	0.08	0.08	0.09	0.04	0.06	0.08	0.05	0.08	0.11	0.07
ENSG00000168056	0.07	0.05	0.03	0.04	0.05	0.05	0.05	0.05	0.04	0.06	0.04	0.03
ENSG00000168060	0.09	0.13	0.1	0.1	0.1	0.09	0.1	0.06	0.1	0.09	0.08	0.07
ENSG00000168061	0.07	0.06	0.06	0.05	0.07	0.05	0.12	0.05	0.06	0.05	0.06	0.04
ENSG00000168062	0.03	0.05	0.08	0.05	0.04	0.06	0.05	0.05	0.05	0.06	0.06	0.04
ENSG00000168065	0.04	0.04	0.05	0.03	0.03	0.03	0.03	0.05	0.04	0.04	0.05	0.05
ENSG00000168066	0.06	0.06	0.15	0.11	0.07	0.09	0.09	0.08	0.09	0.12	0.05	0.07
ENSG00000168067	0.05	0.04	0.04	0.03	0.05	0.05	0.04	0.04	0.04	0.04	0.05	0.04
ENSG00000168070	0.34	0.26	0.44	0.28	0.48	0.22	0.3	0.28	0.32	0.28	0.32	0.4
ENSG00000168071	0.06	0.04	0.04	0.05	0.05	0.05	0.04	0.04	0.03	0.05	0.03	0.08
ENSG00000168077	0.05	0.08	0.07	0.08	0.08	0.13	0.07	0.07	0.11	0.14	0.04	0.07
ENSG00000168078	0.16	0.12	0.2	0.14	0.19	0.14	0.12	0.12	0.15	0.19	0.24	0.38
ENSG00000168079	0.04	0.07	0.04	0.03	0.04	0.07	0.05	0.01	0.03	0.05	0.02	0.05
ENSG00000168081	1.9	0.13	0.33	0.27	0.28	0.21	0.27	0.21	0.27	0.3	0.21	0.25
ENSG00000168090	0.08	0.07	0.07	0.09	0.08	0.05	0.06	0.07	0.06	0.06	0.05	0.04
ENSG00000168092	0.11	0.13	0.18	0.11	0.09	0.14	0.14	0.21	0.17	0.17	0.05	0.09
ENSG00000168096	0.06	0.07	0.07	0.07	0.08	0.06	0.06	0.07	0.05	0.07	0.06	0.07
ENSG00000168101	0.07	0.06	0.05	0.05	0.04	0.16	0.07	0.07	0.04	0.07	0.03	0.07
ENSG00000168116	0.15	0.25	0.19	0.3	0.2	0.15	0.18	0.13	0.09	0.07	0.12	0.1
ENSG00000168118	0.35	0.2	0.43	0.27	0.39	0.2	0.34	0.27	0.3	0.31	0.24	0.25
ENSG00000168124	17.79	12.8	15.11	14.76	14.91	15.72	14.38	15.31	13.81	16.72	12.51	11.93
ENSG00000168131	0.14	0.2	0.2	0.2	0.36	0.22	0.27	0.24	0.16	0.12	0.29	0.21
ENSG00000168135	0.13	0.06	0.12	0.07	0.08	0.16	0.09	0.08	0.14	0.14	0.1	0.15
ENSG00000168137	0.05	0.05	0.06	0.04	0.05	0.06	0.09	0.06	0.12	0.04	0.09	0.07
ENSG00000168140	0.05	0.1	0.07	0.05	0.05	0.03	0.05	0.04	0.07	0.05	0.07	0.14
ENSG00000168143	4.26	4.37	3.76	3.83	3.16	4.14	3.41	4.68	4.26	5.17	3.51	4.31
ENSG00000168148	5.72	4.24	5.97	3.6	4.64	4.84	5.99	5.32	4.9	3.19	3.76	3.9
ENSG00000168152	0.06	0.06	0.09	0.04	0.07	0.06	0.04	0.06	0.06	0.04	0.06	0.07
ENSG00000168158	4.31	6.67	6.16	6.97	6.16	8.71	10.82	6.08	4.57	6.7	6.65	7.71
ENSG00000168159	0.14	0.03	0.07	0.12	0.1	0.12	0.04	0.07	0.06	0.09	0.05	0.07
ENSG00000168172	0.12	0.07	0.11	0.08	0.07	0.16	0.07	0.11	0.11	0.1	0.07	0.1
ENSG00000168175	0.11	0.12	0.11	0.1	0.14	0.08	0.16	0.1	0.09	0.08	0.06	0.07
ENSG00000168209	0.14	0.07	0.15	0.17	0.16	0.2	0.29	0.44	0.42	0.47	0.52	0.22
ENSG00000168214	0.22	0.21	0.2	0.17	0.1	0.12	0.15	0.16	0.15	0.25	0.18	0.18
ENSG00000168216	0.12	0.06	0.12	0.1	0.11	0.1	0.17	0.1	0.1	0.06	0.06	0.05
ENSG00000168228	0.18	0.15	0.16	0.14	0.15	0.15	0.27	0.13	0.16	0.11	0.09	0.08
ENSG00000168229	39.61	29.42	41.76	32.85	32.08	30.05	28.11	28.6	28.69	26.63	21.41	17.56
ENSG00000168234	0.16	0.21	0.09	0.11	0.18	0.16	0.19	0.14	0.14	0.16	0.21	0.27
ENSG00000168237	0.06	0.06	0.04	0.07	0.08	0.03	0.05	0.04	0.04	0.04	0.04	0.08
ENSG00000168243	3.74	3.59	4.31	2.96	3.84	3.47	2.9	2.96	3.69	3.41	4.02	3.41
ENSG00000168246	0.04	0.08	0.06	0.06	0.06	0.05	0.04	0.06	0.05	0.07	0.07	0.05
ENSG00000168255	0.03	0.03	0.03	0.04	0.05	0.05	0.05	0.05	0.06	0.04	0.04	0.04
ENSG00000168256	0.36	0.22	0.29	0.38	0.29	0.3	0.34	1.47	2.11	1.77	0.24	0.17
ENSG00000168259	0.08	0.06	0.14	0.05	0.12	0.09	0.07	0.13	0.09	0.15	0.06	0.06
ENSG00000168263	6.86	6.56	9.22	10	11.07	10.03	9.87	9.38	6.68	7.08	4.39	7.06
ENSG00000168264	0.22	0.21	0.33	0.26	0.39	0.48	0.38	0.29	0.26	0.28	0.16	0.26
ENSG00000168267	11.39	9.37	11.25	10.71	8.89	10.02	8.66	10.81	9.74	10.33	6.31	8.77
ENSG00000168268	0.07	0.06	0.14	0.1	0.06	0.08	0.09	0.09	0.12	0.11	0.05	0.04
ENSG00000168269	0.07	0.11	0.14	0.1	0.1	0.16	0.11	0.1	0.09	0.09	0.14	0.13
ENSG00000168273	0.07	0.08	0.17	0.09	0.07	0.09	0.09	0.1	0.15	0.11	0.07	0.04
ENSG00000168275	0.05	0.04	0.04	0.03	0.1	0.05	0.03	0.06	0.06	0.05	0.05	0.05
ENSG00000168280	0.11	0.12	0.09	0.11	0.1	0.08	0.07	0.09	0.12	0.16	0.15	0.13
ENSG00000168282	0.05	0.07	0.08	0.07	0.13	0.08	0.14	0.12	0.14	0.12	0.05	0.07
ENSG00000168283	0.28	0.26	0.18	0.18	0.2	0.18	0.27	0.24	0.23	0.2	0.19	0.18
ENSG00000168286	0.03	0.05	0.06	0.05	0.04	0.03	0.03	0.03	0.04	0.07	0.04	0.07
ENSG00000168288	0.11	0.13	0.12	0.19	0.12	0.2	0.11	0.2	0.13	0.12	0.12	0.16
ENSG00000168291	0.06	0.07	0.08	0.05	0.08	0.07	0.07	0.07	0.07	0.08	0.07	0.07
ENSG00000168297	0.08	0.12	0.1	0.15	0.1	0.13	0.06	0.17	0.12	0.12	0.1	0.05
ENSG00000168298	0.04	0.04	0.03	0.05	0.04	0.03	0.06	0.12	0.06	0.11	0.12	0.07
ENSG00000168300	0.04	0.01	0.06	0.03	0.02	0.07	0.05	0.02	0.05	0.04	0.03	0.07
ENSG00000168301	0.06	0.12	0.05	0.07	0.08	0.09	0.09	0.06	0.07	0.07	0.03	0.07
ENSG00000168303	4.29	4.65	4.19	4.57	3.3	3.98	4.97	5.22	5.1	4.83	3.14	3.13
ENSG00000168306	0.13	0.06	0.09	0.14	0.1	0.07	0.12	0.15	0.1	0.11	0.09	0.08
ENSG00000168309	0.07	0.11	0.07	0.06	0.09	0.1	0.07	0.04	0.07	0.07	0.1	0.1
ENSG00000168310	0.06	0.06	0.11	0.08	0.06	0.1	0.07	0.08	0.06	0.08	0.05	0.13
ENSG00000168314	0.38	0.33	0.16	0.24	0.19	0.21	0.25	0.24	0.21	0.26	0.87	0.65
ENSG00000168329	0.12	0.1	0.13	0.17	0.1	0.11	0.13	0.08	0.1	0.07	0.04	0.11
ENSG00000168333	0.44	1.37	0.46	2.99	1.32	1.5	1.41	0.55	0.37	0.47	0.65	0.56
ENSG00000168334	0.11	0.17	0.16	0.09	0.12	0.11	0.14	0.17	0.19	0.31	0.17	0.3
ENSG00000168348	4.29	6.63	5.08	5.45	5.21	5.61	4.72	4.23	4.4	5.25	0.46	3.94
ENSG00000168350	0.29	0.27	2.22	1.56	2.83	0.28	0.3	2.12	2.6	5.69	4.28	4.52
ENSG00000168356	0.13	0.08	0.06	0.06	0.06	0.11	0.07	0.07	0.07	0.08	0.06	0.06
ENSG00000168367	0.13	0.12	0.12	0.14	0.11	0.1	0.11	0.11	0.1	0.14	0.12	0.18
ENSG00000168374	0.08	0.05	0.07	0.11	0.12	0.08	0.07	0.08	0.12	0.08	0.05	0.05
ENSG00000168385	0.04	0.06	0.06	0.06	0.03	0.07	0.06	0.08	0.05	0.06	0.02	0.05
ENSG00000168386	0.19	0.11	0.16	0.1	0.3	0.15	0.13	0.19	0.1	0.16	0.2	0.22
ENSG00000168389	0.05	0.08	0.07	0.05	0.08	0.04	0.05	0.04	0.06	0.06	0.04	0.07
ENSG00000168393	0.06	0.05	0.05	0.06	0.05	0.1	0.07	0.07	0.07	0.1	0.06	0.1
ENSG00000168394	0.05	0.06	0.09	0.07	0.04	0.05	0.03	0.07	0.03	0.05	0.02	0.06
ENSG00000168395	0.05	0.05	0.06	0.07	0.06	0.1	0.06	0.07	0.07	0.1	0.07	0.1
ENSG00000168397	18.01	27.41	31.41	24.73	25.08	18.61	27.88	25.6	20.69	17.35	6.97	6.5
ENSG00000168398	0.07	0.06	0.09	0.06	0.07	0.06	0.05	0.05	0.06	0.08	0.05	0.04
ENSG00000168404	0.13	0.07	0.06	0.09	0.14	0.1	0.08	0.14	0.11	0.08	0.08	0.05
ENSG00000168411	3.16	6.08	4.57	4.35	3.57	3.26	3	1.24	0.28	0.11	0.03	0.05
ENSG00000168412	7.46	4.23	4.52	4.78	4.63	5.42	3.41	4.91	5.07	6.77	3.27	3.89
ENSG00000168418	0.05	0.07	0.06	0.05	0.05	0.05	0.05	0.03	0.04	0.03	0.08	0.07
ENSG00000168421	0.04	0.08	0.06	0.08	0.06	0.07	0.08	0.11	0.1	0.07	0.12	0.11
ENSG00000168427	0.07	0.09	0.07	0.06	0.06	0.05	0.05	0.06	0.11	0.16	0.08	0.16
ENSG00000168434	0.06	0.08	0.06	0.06	0.07	0.1	0.07	0.05	0.03	0.09	0.07	0.07
ENSG00000168438	0.06	0.04	0.04	0.06	0.05	0.04	0.04	0.09	0.08	0.05	0.04	0.06
ENSG00000168439	0.07	0.07	0.09	0.06	0.08	0.04	0.03	0.08	0.05	0.1	0.03	0.05
ENSG00000168447	0.08	0.14	0.1	0.09	0.12	0.09	0.07	0.09	0.1	0.11	0.12	0.18
ENSG00000168453	0.04	0.01	0.03	0.04	0.03	0.02	0.02	0.02	0.03	0.03	0.01	0.01
ENSG00000168454	0.38	0.25	0.44	0.34	0.49	0.31	0.39	0.43	0.44	0.44	0.51	2.73
ENSG00000168461	0.14	0.07	0.12	0.08	0.11	0.05	0.05	0.15	0.19	0.17	0.08	0.1
ENSG00000168476	0.03	0.03	0.02	0.02	0.05	0.04	0.03	0.02	0.06	0.1	0.02	0.05
ENSG00000168477	0.14	0.11	0.1	0.05	0.05	0.06	0.09	0.04	0.06	0.05	0.05	0.07
ENSG00000168481	0.11	0.05	0.09	0.17	0.12	0.05	0.09	0.09	0.16	0.12	0.07	0.11
ENSG00000168484	0.1	0.06	0.07	0.14	0.1	0.04	0.08	0.08	0.15	0.09	0.07	0.14
ENSG00000168487	0.03	0.04	0.03	0.02	0.03	0.02	0.02	0.02	0.04	0.04	0.02	0.04
ENSG00000168488	0.08	0.12	0.21	0.1	0.05	0.15	0.06	0.05	0.11	0.16	0.13	0.06
ENSG00000168490	0.03	0.05	0.06	0.04	0.05	0.03	0.03	0.04	0.04	0.06	0.02	0.06
ENSG00000168491	2.41	0.18	1.71	0.21	0.14	0.22	0.36	0.22	0.22	0.28	0.22	0.16
ENSG00000168495	0.08	0.12	0.18	0.07	0.15	0.11	0.13	0.11	0.11	0.08	0.04	0.05
ENSG00000168496	0.04	0.05	0.06	0.04	0.08	0.06	0.04	0.03	0.03	0.04	0.07	0.06
ENSG00000168497	0.27	0.88	1.4	0.42	0.29	0.5	0.3	0.46	0.38	0.24	0.37	0.45
ENSG00000168502	0.46	0.08	0.07	0.11	0.07	0.08	0.04	0.05	0.06	0.04	0.05	0.05
ENSG00000168505	2.84	2.66	2.82	3.15	4.03	3.74	2.56	3.19	4.56	4.89	5.05	6.88
ENSG00000168509	0.04	0.03	0.04	0.06	0.03	0.04	0.03	0.05	0.04	0.05	0.03	0.03
ENSG00000168515	0.11	0.12	0.09	0.09	0.1	0.08	0.15	0.08	0.12	0.14	0.14	0.17
ENSG00000168517	0.08	0.07	0.08	0.07	0.06	0.05	0.06	0.08	0.1	0.12	0.12	0.07
ENSG00000168522	6.37	5.06	4.43	4.95	6.8	4.99	4.85	4.62	5.42	4.99	4.05	5.75
ENSG00000168528	0.14	0.1	0.07	0.07	0.1	0.07	0.05	0.07	0.09	0.07	0.07	0.06
ENSG00000168530	0.08	0.08	0.04	0.09	0.1	0.18	0.11	0.07	0.07	0.06	0.08	0.13
ENSG00000168538	0.11	0.11	0.16	0.1	0.06	0.09	0.05	0.14	0.14	0.11	0.05	0.05
ENSG00000168539	0.08	0.06	0.12	0.09	0.07	0.07	0.1	0.06	0.08	0.11	0.18	0.17
ENSG00000168542	0.11	0.15	0.11	0.12	0.11	0.1	0.14	0.07	0.09	0.09	0.14	0.14
ENSG00000168546	0.05	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.06	0.07	0.04	0.07
ENSG00000168556	0.07	0.05	0.04	0.08	0.04	0.07	0.04	0.06	0.09	0.14	0.08	0.13
ENSG00000168564	0.1	0.14	0.07	0.13	0.07	0.11	0.12	0.11	0.09	0.09	0.09	0.15
ENSG00000168566	0.13	0.13	0.17	0.12	0.14	0.25	0.14	0.18	0.18	0.22	0.13	0.14
ENSG00000168569	0.06	0.04	0.09	0.08	0.05	0.06	0.05	0.07	0.08	0.06	0.09	0.05
ENSG00000168575	0.08	0.05	0.04	0.04	0.06	0.03	0.04	0.04	0.07	0.11	0.02	0.09
ENSG00000168582	0.12	0.13	0.11	0.07	0.1	0.19	0.16	0.11	0.13	0.11	0.16	0.16
ENSG00000168589	5.22	5.73	6.48	7.35	5.63	8.45	5.94	6.88	7.74	7.62	4.88	6.72
ENSG00000168591	0.06	0.07	0.06	0.1	0.1	0.06	0.03	0.04	0.03	0.05	0.1	0.11
ENSG00000168594	0.34	0.39	0.34	1.87	0.32	0.48	0.59	0.39	2.34	1.96	0.48	3.14
ENSG00000168610	0.09	0.06	0.1	0.08	0.05	0.05	0.07	0.08	0.07	0.1	0.04	0.14
ENSG00000168612	0.05	0.05	0.05	0.05	0.04	0.03	0.05	0.03	0.04	0.04	0.05	0.04
ENSG00000168615	0.05	0.04	0.08	0.04	0.03	0.05	0.03	0.05	0.05	0.05	0.06	0.08
ENSG00000168619	2.19	0.37	0.32	2.14	0.59	0.95	0.36	2.4	1.8	0.38	2.94	4.67
ENSG00000168621	9.48	4.86	8.18	6.67	5.88	5.81	8.13	7.19	5.5	5.91	3.37	1.35
ENSG00000168631	0.12	0.16	0.2	0.16	0.16	0.15	0.12	0.16	0.18	0.2	0.13	0.13
ENSG00000168634	0.13	0.27	0.17	0.24	0.37	0.13	0.48	0.18	0.24	0.26	0.27	0.24
ENSG00000168646	0.09	0.1	0.12	0.07	0.07	0.08	0.07	0.07	0.08	0.09	0.07	0.15
ENSG00000168653	0.14	0.09	0.07	0.11	0.11	0.12	0.12	0.07	0.1	0.07	0.08	0.05
ENSG00000168658	0.07	0.1	0.11	0.05	0.07	0.05	0.05	0.08	0.12	0.07	0.04	0.11
ENSG00000168661	4.84	3.55	2.48	2.07	1.73	3.17	1.69	2.97	3.51	4.19	4.78	4.43
ENSG00000168671	0.33	0.48	0.4	0.27	0.47	0.4	0.41	0.35	0.29	0.24	0.19	0.18
ENSG00000168672	0.37	0.31	0.26	0.31	0.55	0.18	0.18	0.28	1.44	0.24	0.05	0.06
ENSG00000168675	0.06	0.06	0.11	0.06	0.05	0.05	0.04	0.06	0.05	0.05	0.04	0.07
ENSG00000168676	3.44	0.67	0.39	0.35	0.6	0.36	0.29	1.96	0.24	0.23	0.12	0.07
ENSG00000168679	0.1	0.06	0.06	0.06	0.05	0.05	0.06	0.05	0.07	0.05	0.13	0.09
ENSG00000168685	0.3	1	1.34	0.56	0.96	0.68	1.33	0.52	0.49	0.32	0.29	0.2
ENSG00000168701	0.04	0.08	0.08	0.07	0.1	0.03	0.05	0.06	0.06	0.09	0.07	0.09
ENSG00000168702	7.41	7.39	8.35	9.14	5.51	6.94	6.41	5.33	5.04	5.66	3.82	6.46
ENSG00000168703	0.17	0.31	0.25	0.23	0.31	0.24	0.22	0.17	0.24	0.35	0.61	3.26
ENSG00000168710	0.06	0.05	0.1	0.1	0.09	0.05	0.1	0.05	0.07	0.09	0.03	0.09
ENSG00000168724	0.09	0.06	0.05	0.08	0.06	0.05	0.04	0.08	0.08	0.05	0.06	0.08
ENSG00000168734	0.13	0.1	0.09	0.13	0.1	0.1	0.07	0.06	0.07	0.1	0.06	0.07
ENSG00000168743	8.68	6.72	7.62	8.7	7.12	6.59	7.49	7.05	8.45	7.91	6.56	7.55
ENSG00000168746	0.13	0.12	0.1	0.08	0.09	0.11	0.08	0.1	0.14	0.08	0.13	0.07
ENSG00000168748	0.28	0.18	0.22	0.24	0.12	0.16	0.17	0.16	0.13	0.17	0.08	0.07
ENSG00000168754	0.16	0.12	0.17	0.18	0.15	0.09	0.13	0.2	0.21	0.13	0.19	0.11
ENSG00000168757	0.03	0.03	0.02	0.04	0.03	0.05	0.04	0.03	0.03	0.03	0.04	0.04
ENSG00000168758	0.12	0.12	0.13	0.1	0.12	0.08	0.06	0.06	0.08	0.06	0.06	0.08
ENSG00000168763	0.06	0.06	0.07	0.04	0.08	0.08	0.06	0.06	0.03	0.04	0.06	0.05
ENSG00000168765	0.08	0.1	0.09	0.1	0.13	0.09	0.06	0.07	0.05	0.07	0.05	0.06
ENSG00000168769	0.08	0.1	0.12	0.14	0.1	0.11	0.12	0.32	2.22	3.34	0.3	0.14
ENSG00000168772	0.44	0.51	0.24	0.39	0.36	0.31	0.46	0.31	0.27	0.41	0.35	0.36
ENSG00000168778	0.05	0.07	0.04	0.07	0.07	0.06	0.05	0.08	0.06	0.06	0.07	0.08
ENSG00000168779	4.24	5.17	4.73	6.5	4.71	6.87	3.62	3.48	4.04	2.97	3.06	2.45
ENSG00000168781	0.03	0.03	0.02	0.04	0.03	0.05	0.04	0.03	0.04	0.03	0.04	0.04
ENSG00000168785	9.48	6.42	8.88	9.01	9.16	6.95	8.39	10.33	8.24	10.08	5.98	9.75
ENSG00000168792	0.11	0.07	0.06	0.06	0.09	0.05	0.06	0.07	0.06	0.04	0.09	0.06
ENSG00000168795	0.06	0.02	0.06	0.05	0.04	0.05	0.03	0.05	0.05	0.05	0.08	0.05
ENSG00000168802	0.07	0.08	0.06	0.06	0.07	0.1	0.07	0.08	0.09	0.08	0.08	0.05
ENSG00000168803	3.78	7.12	6.65	8.72	7.96	7.28	4.78	4.65	3.08	1.7	0.59	0.29
ENSG00000168806	3.96	7.05	6.7	8.19	7.66	6.88	4.93	4.55	3	1.71	0.48	0.31
ENSG00000168807	0.06	0.03	0.05	0.06	0.05	0.03	0.05	0.08	0.07	0.08	0.07	0.12
ENSG00000168811	0.24	0.11	0.16	0.22	0.19	0.19	0.09	0.13	0.1	0.1	0.09	0.07
ENSG00000168813	0.27	0.15	0.19	0.18	0.2	0.12	0.18	0.22	0.25	2.06	0.37	0.45
ENSG00000168818	0.04	0.06	0.06	0.12	0.09	0.03	0.03	0.05	0.06	0.09	0.04	0.09
