class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000006625	downregulation	NA	NA	NA	downregulation	yes	1.25024319066148	ns	NA	NA	NA	-0.315984157607216	0.317036384955821	0.420259972040387	0.233972114646103	0.464219335389952	0.56538418970308	stable
ENSG00000006634	downregulation	NA	NA	NA	downregulation	yes	2.3485866890716	significant	NA	NA	NA	0.767738636701514	0.0035496403551697	0.014068910193491	0.743162183284699	0.00561055557024699	0.0226577690486585	positively_correlated
ENSG00000006695	variable	variable	cluster_1	downregulation	downregulation	yes	2.45004382750643	ns	NA	NA	NA	0.417518600338327	0.176867452802452	0.267114095543293	0.731213766317096	0.00688892704811265	0.0259578547917286	stable
ENSG00000006704	variable	variable	cluster_1	downregulation	downregulation	yes	2.14938010281222	ns	NA	NA	NA	0.773012010855217	0.00319515228839241	0.0129975039897624	0.700891801321975	0.0111095780366814	0.0362608510530587	stable
ENSG00000006712	high_expression	flat	cluster_1	downregulation	downregulation	yes	2.68394461077844	ns	NA	NA	NA	0.149526527561958	0.642775847697333	0.726478138744679	0.429379649460271	0.163625569834159	0.25252581883355	stable
ENSG00000006715	variable	variable	cluster_2	upregulation	upregulation	yes	0.843834753046335	significant	NA	NA	NA	0.893861889369175	8.85506549958284e-05	0.00127888805686421	0.8631677674485	0.000298874550426287	0.00349648983051898	positively_correlated
ENSG00000006744	high_expression	flat	cluster_1	downregulation	downregulation	yes	4.57940845834787	ns	NA	NA	NA	-0.306378470230682	0.332765143381604	0.436048319411599	0.604637996255713	0.0372810599581567	0.0833286480865866	stable
ENSG00000006831	variable	variable	cluster_1	downregulation	downregulation	yes	7.13003346486189	ns	NA	NA	NA	0.666264494175101	0.0179945860715858	0.046596751420456	0.683327840473449	0.0142967648854812	0.0431889624176959	stable
ENSG00000007038	variable	variable	cluster_1	downregulation	downregulation	yes	0.0794520547945206	significant	NA	NA	NA	0.784680082042356	0.00250674553676993	0.0109995446230943	0.675891823511994	0.0158315692678653	0.0460390793843373	positively_correlated
ENSG00000007047	high_expression	flat	cluster_3	bending	bending	yes	3.79144763624135	ns	NA	NA	NA	-0.489784102128113	0.106027439259855	0.180038134332129	-0.191719810996257	0.550560692377738	0.642620481566961	stable
ENSG00000007168	high_expression	flat	cluster_3	bending	bending	yes	10.1976170378547	significant	NA	NA	NA	0.483337025987359	0.11141208941147	0.186616411759304	0.442990933946065	0.149224300606326	0.235516736748514	not_correlated
ENSG00000007376	peaking	H006	NA	NA	peaking	yes	10.3785046728972	significant	NA	NA	NA	0.701839607587039	0.0109541351647261	0.0323507559296619	0.617677371751991	0.0323367591505432	0.0758841610006838	not_correlated
ENSG00000007392	variable	variable	cluster_1	downregulation	downregulation	yes	10.912779355476	significant	NA	NA	NA	0.551778078972278	0.0628962538029992	0.119574654367903	0.510833336087397	0.0896610712416631	0.159705292109496	not_correlated
ENSG00000007545	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	4.59076909002196	significant	NA	NA	NA	0.618266432459664	0.0321251541215984	0.0722836378281297	-0.494710666037017	0.102031480947737	0.176377515311832	not_correlated
ENSG00000007923	variable	variable	cluster_1	downregulation	downregulation	yes	5.5274731762032	ns	NA	NA	NA	0.739848264978766	0.00594549859568907	0.0203245439435433	0.849856653546695	0.00046439748977326	0.00453009114220746	stable
ENSG00000007944	upregulation	NA	NA	NA	upregulation	yes	11.5418845429826	significant	NA	NA	NA	0.815559669226421	0.00122219443589354	0.00663818964649033	0.431940276598673	0.160851739136304	0.24951567520536	not_correlated
ENSG00000007968	downregulation	NA	NA	NA	downregulation	yes	4.68452260901133	ns	NA	NA	NA	0.83711528050542	0.00068227451673186	0.00443257635061233	0.870993358651505	0.000225720711892783	0.00295503964946816	stable
ENSG00000008018	variable	variable	cluster_1	downregulation	downregulation	yes	10.9516598079561	ns	NA	NA	NA	-0.282997159660091	0.372770487538475	0.477179501822725	0.223345189332634	0.485315722945375	0.585886976458966	stable
ENSG00000008083	variable	variable	cluster_1	downregulation	downregulation	yes	8.89592920995848	ns	NA	NA	NA	0.527250563996454	0.0781484818592526	0.141245459330293	-0.0773995034327006	0.811037916440352	0.859754968248483	stable
ENSG00000008128	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.185505904144478	ns	NA	NA	NA	0.529653067808411	0.0765530527141443	0.139171612699701	0.626864533722203	0.0291485066101661	0.0704585248332198	stable
ENSG00000008130	upregulation	NA	NA	NA	upregulation	yes	9.45664818996784	significant	NA	NA	NA	0.948265901930938	2.67494793519239e-06	0.00023866479910661	0.616721256500574	0.0326823453795925	0.0763292888699182	not_correlated
ENSG00000008282	variable	variable	cluster_2	upregulation	upregulation	yes	5.64238470598895	ns	NA	NA	NA	0.484242621860162	0.110645026565731	0.185835507911069	0.355423018109003	0.256884040670269	0.357238739827059	stable
ENSG00000008283	upregulation	NA	NA	NA	upregulation	yes	0.0750266429840142	ns	NA	NA	NA	-0.677415099771798	0.0155077312138265	0.0416012791138418	-0.353196974408346	0.260087378511987	0.360464012966258	stable
ENSG00000008294	variable	variable	cluster_3	bending	bending	yes	3.82673984825952	ns	NA	NA	NA	-0.130967503680307	0.68495535680385	0.761272182025594	0.326898163235894	0.299673567755832	0.402039538723477	stable
ENSG00000008311	variable	variable	cluster_1	downregulation	downregulation	yes	0.248244310400093	ns	NA	NA	NA	0.622925085573476	0.0304865178312131	0.0695276166386371	0.691468242587558	0.0127455822475603	0.0400816525433782	stable
ENSG00000008324	variable	variable	cluster_1	downregulation	downregulation	yes	0.894463276836158	ns	NA	NA	NA	0.0248518053425204	0.938891595484421	0.956085339498039	0.295809817149328	0.350548866494202	0.454264557233603	stable
ENSG00000008405	variable	variable	cluster_1	downregulation	downregulation	yes	0.444820721019655	significant	NA	NA	NA	0.639918172009322	0.0250168106549082	0.0596401509017993	0.734356616542028	0.00653340734954371	0.0249870496171955	not_correlated
ENSG00000008441	downregulation	NA	NA	NA	downregulation	yes	4.71034703311399	significant	NA	NA	NA	0.826273736687845	0.000923645096109849	0.00546161275534763	0.821383397005656	0.0010519500373408	0.00761837777802638	positively_correlated
ENSG00000008513	upregulation	NA	NA	NA	upregulation	yes	9.29935179728933	significant	NA	NA	NA	0.94280925083672	4.37549057290995e-06	0.000281081514403735	0.611341404781016	0.034676434851968	0.0793313997829981	not_correlated
ENSG00000008838	variable	variable	cluster_1	downregulation	downregulation	yes	0.115909684465443	ns	NA	NA	NA	-0.055991628143378	0.862782461475592	0.90135414089985	-0.141509738189478	0.660885581356339	0.73525449580313	stable
ENSG00000008853	peaking	H036	NA	NA	peaking	yes	2.25738950065583	ns	NA	NA	NA	-0.472248441343174	0.121090862797983	0.198724632795382	0.586518098665932	0.0450156383493872	0.0955095823453309	stable
ENSG00000008869	moderate_expression	flat	cluster_2	upregulation	upregulation	yes	0.015979648154536	significant	NA	NA	NA	0.509433118243234	0.0906930472539941	0.159156012440781	0.160577844029098	0.618102667305232	0.699413941095108	not_correlated
ENSG00000009413	moderate_expression	flat	cluster_3	bending	bending	yes	0.890572208264749	ns	NA	NA	NA	0.443200039624281	0.149009631455833	0.234394222068374	0.218453626857298	0.495170330597655	0.594071420461906	stable
ENSG00000009790	upregulation	NA	NA	NA	upregulation	yes	0.369432081859333	significant	NA	NA	NA	0.742373441659951	0.00568895194721715	0.0196652105622702	0.438555084586937	0.15382489245492	0.241233069606794	not_correlated
ENSG00000009844	high_expression	flat	cluster_1	downregulation	downregulation	yes	2.84096068517181	ns	NA	NA	NA	-0.703310836923167	0.0107160579799321	0.0317714778160033	-0.366209172121741	0.241690244407928	0.340951621675127	stable
ENSG00000009954	downregulation	NA	NA	NA	downregulation	yes	9.1361976526911	significant	NA	NA	NA	0.76920306290912	0.00344834530749632	0.0137216119024754	0.742886259577021	0.00563788762043949	0.0227040116681135	positively_correlated
ENSG00000010017	high_expression	flat	cluster_2	upregulation	upregulation	yes	6.47307004785327	significant	NA	NA	NA	0.508222060156039	0.0915920482991759	0.1603759589713	0.407801458742594	0.18820063275676	0.28133365910991	not_correlated
ENSG00000010165	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.70846724351051	ns	NA	NA	NA	0.777989312419791	0.00288590165281413	0.0121611207964071	0.849809224448111	0.00046509247285081	0.00453009114220746	stable
ENSG00000010219	variable	variable	cluster_3	bending	bending	yes	0.0504717602968041	significant	NA	NA	NA	0.336414367124654	0.284979955092263	0.387731114773106	0.281290539271716	0.375784423426541	0.479398021220147	not_correlated
ENSG00000010244	high_expression	flat	cluster_1	downregulation	downregulation	yes	11.2181932640856	ns	NA	NA	NA	-0.573867315417215	0.051045807936371	0.102328999342476	-0.563643698626493	0.0563164345016725	0.112037259620917	stable
ENSG00000010256	high_expression	flat	cluster_2	upregulation	upregulation	yes	6.02204592901879	ns	NA	NA	NA	0.258250972631932	0.417689748456978	0.52138173171297	0.420650241520835	0.173308206172076	0.264151802526813	stable
ENSG00000010270	high_expression	flat	cluster_2	upregulation	upregulation	yes	2.01715919923737	significant	NA	NA	NA	0.564134640459197	0.056055012526094	0.109622869091175	0.346847863185925	0.269350766867806	0.371396466352445	not_correlated
ENSG00000010278	variable	variable	cluster_3	bending	bending	yes	4.83917317218663	significant	NA	NA	NA	0.746016157650346	0.00533367168511239	0.0188095668122321	0.520107216814912	0.0830258816869132	0.149828074298928	not_correlated
ENSG00000010292	downregulation	NA	NA	NA	downregulation	yes	0.912279792746114	ns	NA	NA	NA	0.85085222523688	0.000449994396278967	0.00338338483344579	0.505129159874143	0.0939152016706099	0.165509334699586	stable
ENSG00000010295	variable	variable	cluster_2	upregulation	upregulation	yes	4.91501496414253	significant	NA	NA	NA	-0.0180184231851729	0.955676976153466	0.96858337984505	-0.536912045376491	0.071868202537215	0.134805658389944	not_correlated
ENSG00000010322	variable	variable	cluster_2	upregulation	upregulation	yes	3.26495231069189	ns	NA	NA	NA	-0.0764707859244351	0.813269798081382	0.864114057770166	-0.643646630507431	0.0239190923365118	0.0609531807562875	stable
ENSG00000010327	upregulation	NA	NA	NA	upregulation	yes	4.15652651073462	significant	NA	NA	NA	0.811274912757537	0.00136041975887513	0.00711672355945752	0.858097410122177	0.000355323794781977	0.00389833189731234	positively_correlated
ENSG00000010361	variable	variable	cluster_3	bending	bending	yes	0.193281309478493	significant	NA	NA	NA	-0.561732744680308	0.0573421011533569	0.111302168784495	-0.565453601144409	0.0553568750660967	0.110713750132193	not_correlated
ENSG00000010539	moderate_expression	flat	cluster_3	bending	bending	no	0	ns	NA	NA	NA	0.766911825284825	0.00360782011874947	0.0142013703693913	NA	NA	NA	no_peak
ENSG00000010610	upregulation	NA	NA	NA	upregulation	yes	0.691113663809608	significant	NA	NA	NA	-0.505009504051501	0.0940058663043293	0.163887778207504	-0.466574794909664	0.126249937693083	0.207109562030463	not_correlated
ENSG00000010803	downregulation	NA	NA	NA	downregulation	yes	0.72188597613454	significant	NA	NA	NA	0.845210638505706	0.000536409558375441	0.00378152789032553	0.803032984690963	0.00165981244826156	0.010155195491978	positively_correlated
ENSG00000010810	downregulation	NA	NA	NA	downregulation	yes	2.37284922649575	ns	NA	NA	NA	0.758544492761016	0.00423818461789053	0.0158364652132704	0.689172186925762	0.0131698273834573	0.0409537810961375	stable
