class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000001630	variable	variable	cluster_1	downregulation	downregulation	yes	1.0017376989208	significant	14.3751	0.831491685083	0.875599174680365	-0.726677331795564	0.00742744917892243	0.0266047978628664	0.365440315764174	0.2427552769157	0.361585258794225	negatively_correlated
ENSG00000002549	upregulation	NA	NA	NA	upregulation	yes	1.60379488118117	significant	1.0004	9.999900001e-06	1.44868493511597e-05	0.978165781184791	3.76763371107436e-08	9.74723302026334e-06	0.917634070378955	2.5966747404134e-05	0.000394615121162633	positively_correlated
ENSG00000002586	variable	variable	cluster_3	bending	bending	yes	3.17634420977921	ns	10.6315	0.106468935311	0.136533556315034	0.4616953559935	0.130800019626046	0.23610536966034	-0.421127035254937	0.172770283754739	0.279612750006651	stable
ENSG00000002745	downregulation	NA	NA	NA	downregulation	yes	6.86046904949825	ns	6.8928	9.999900001e-06	1.44868493511597e-05	0.433201441481853	0.15949660103912	0.273208616047361	0.922154862127117	1.97338492427713e-05	0.000316857846023326	stable
ENSG00000002834	upregulation	NA	NA	NA	upregulation	yes	2.4229114111886	significant	5.2023	9.999900001e-06	1.44868493511597e-05	0.715446790530814	0.00889612788620204	0.0304511078307044	0.684682347927548	0.0140294777562719	0.0414781156678408	positively_correlated
ENSG00000002919	upregulation	NA	NA	NA	upregulation	yes	2.81549866470209	ns	5.628	9.999900001e-06	1.44868493511597e-05	0.515674258386653	0.0861544298753379	0.172653305247429	0.770276661284894	0.00337549047450724	0.014075759859068	stable
ENSG00000003056	upregulation	NA	NA	NA	upregulation	yes	4.58716466833434	significant	4.0138	9.999900001e-06	1.44868493511597e-05	0.783286717028896	0.00258237368717738	0.011861762297344	0.869453915800819	0.000238868290070717	0.0020458245360798	positively_correlated
ENSG00000003147	variable	variable	cluster_2	upregulation	upregulation	yes	0.198965043827226	significant	4.3822	9.999900001e-06	1.44868493511597e-05	0.507193244667851	0.0923604692509174	0.182042507592125	-0.552384453425927	0.0625476787192666	0.128357591133677	not_correlated
ENSG00000003400	upregulation	NA	NA	NA	upregulation	yes	0.923216420063471	significant	1.6495	9.999900001e-06	1.44868493511597e-05	0.908274362086693	4.37650254733554e-05	0.000587222359920132	0.626955549607484	0.0291181029277568	0.0719995736873291	positively_correlated
ENSG00000003402	upregulation	NA	NA	NA	upregulation	yes	1.5451393327368	significant	1.2614	9.999900001e-06	1.44868493511597e-05	0.960220296649788	7.33744155825047e-07	4.44397298862344e-05	0.973880407393208	9.16393416679625e-08	7.91684225627137e-06	positively_correlated
ENSG00000003509	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.75097800025239	ns	4.2602	9.999900001e-06	1.44868493511597e-05	0.481072553140228	0.113345541691321	0.211895394956735	0.449956077683524	0.142180118354425	0.2396199280494	stable
ENSG00000003989	variable	variable	cluster_1	downregulation	downregulation	yes	0.52224253503961	ns	4.7786	9.999900001e-06	1.44868493511597e-05	0.524910927829758	0.0797238345373812	0.163066858706911	-0.359053313338396	0.251709559132651	0.37171824154335	stable
ENSG00000004139	variable	variable	cluster_1	downregulation	downregulation	yes	1.18640571784909	significant	5.5026	9.999900001e-06	1.44868493511597e-05	0.725680809764174	0.00754985418137009	0.0269230015716266	-0.610400940355073	0.0350337573341158	0.0828961903219864	positively_correlated
ENSG00000004142	high_expression	flat	cluster_1	downregulation	downregulation	yes	2.55645553215616	ns	7.4147	9.999900001e-06	1.44868493511597e-05	0.0991288936700812	0.759218098301436	0.836161651795869	-0.0818918385492204	0.800260488414422	0.863607652670445	stable
ENSG00000004399	bending	H006	NA	NA	bending	yes	4.42122138542987	significant	6.014	9.999900001e-06	1.44868493511597e-05	0.679511661704368	0.0150700253326145	0.0460477083587017	0.349766378020875	0.265069330792948	0.385855502040723	positively_correlated
ENSG00000004455	downregulation	NA	NA	NA	downregulation	yes	0.826984824866435	significant	3.5345	9.999900001e-06	1.44868493511597e-05	0.8690889682621	0.000242070898001745	0.00202864012745454	0.488133306631131	0.107389350839413	0.193412771464232	positively_correlated
ENSG00000004468	downregulation	NA	NA	NA	downregulation	yes	1.04028275897916	significant	2.6414	9.999900001e-06	1.44868493511597e-05	0.864699977427526	0.000283273160390156	0.00229944407523183	0.886391447738059	0.000122814056727149	0.0012466489436365	positively_correlated
