class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000002745	downregulation	NA	NA	NA	downregulation	yes	8.95794339835382	significant	19.3898	1	1	-0.928570888619895	1.29780673586391e-05	0.000620320719582571	0.894102284247425	8.75889381516012e-05	0.000746283954870747	negatively_correlated
ENSG00000002834	upregulation	NA	NA	NA	upregulation	yes	8.4602871345897	ns	2.9915	9.999900001e-06	1.73582354102962e-05	0.453286847397993	0.138888711312359	0.32411402262082	0.919072700091211	2.38357806392583e-05	0.000286712444341003	stable
ENSG00000002919	upregulation	NA	NA	NA	upregulation	yes	6.02210148264113	significant	2.1648	9.999900001e-06	1.73582354102962e-05	0.843297385697471	0.000568461104567101	0.00820888814590809	0.769801535618657	0.00340758693528012	0.0117182913003443	positively_correlated
ENSG00000003056	upregulation	NA	NA	NA	upregulation	yes	5.2270335547313	ns	8.1785	9.999900001e-06	1.73582354102962e-05	0.325399886863356	0.302024917201998	0.523242675623111	0.757174847843633	0.0043488262132185	0.0140226485847207	stable
ENSG00000003147	variable	variable	cluster_2	upregulation	upregulation	yes	1.33772045622558	significant	17.9314	1	1	-0.831196571585067	0.000807037141591475	0.0105032548573412	0.345662325016023	0.271101253476786	0.363305746341349	negatively_correlated
ENSG00000003400	upregulation	NA	NA	NA	upregulation	yes	3.99173638874006	significant	2.9484	9.999900001e-06	1.73582354102962e-05	0.877790294446898	0.000174262862251213	0.00376164189214312	0.825133593327574	0.000952415186567332	0.00442628852731613	positively_correlated
ENSG00000003402	upregulation	NA	NA	NA	upregulation	yes	4.04625782947718	ns	9.9103	9.999900001e-06	1.73582354102962e-05	0.389501738427228	0.210737604934773	0.420637078704009	0.921292845490297	2.08200782984523e-05	0.00025742654950412	stable
ENSG00000003509	high_expression	flat	cluster_1	downregulation	downregulation	yes	2.00664619526353	ns	6.149	9.999900001e-06	1.73582354102962e-05	0.323597691408672	0.304866845454708	0.525885132005249	0.19583107138349	0.541879322213038	0.630230070679448	stable
ENSG00000003989	variable	variable	cluster_1	downregulation	downregulation	yes	1.4503219139973	significant	3.4063	9.999900001e-06	1.73582354102962e-05	0.681400140958591	0.0146836152041752	0.0759669400599772	0.163148658915956	0.612413480938423	0.693158885961386	not_correlated
ENSG00000004139	variable	variable	cluster_1	downregulation	downregulation	yes	3.33455653091572	significant	4.311	9.999900001e-06	1.73582354102962e-05	0.710523619359625	0.00960409688483374	0.0579420721151126	-0.916289883142338	2.80908367786654e-05	0.00032266198503394	not_correlated
ENSG00000004142	high_expression	flat	cluster_1	downregulation	downregulation	yes	3.08464279928722	ns	8.1087	9.999900001e-06	1.73582354102962e-05	0.104243606746978	0.747143792287859	0.867867260316815	-0.341325225498754	0.277560730972738	0.369795539501957	stable
ENSG00000004399	bending	H006	NA	NA	bending	yes	8.72021102080382	ns	9.3386	9.999900001e-06	1.73582354102962e-05	-0.263471910251502	0.407997610242914	0.622737276230868	0.49486158666212	0.101910681071381	0.165022879501373	stable
ENSG00000004455	downregulation	NA	NA	NA	downregulation	yes	3.17798473160398	ns	6.1135	9.999900001e-06	1.73582354102962e-05	0.473568362010965	0.119910824825137	0.295453796669485	0.321722627928313	0.307839441943715	0.40358697180686	stable
ENSG00000004468	downregulation	NA	NA	NA	downregulation	yes	2.57995477935444	significant	19.9152	1	1	-0.924389454606033	1.7125061936893e-05	0.00074811603867154	0.853421728260417	0.00041442041421376	0.00236917763681343	negatively_correlated
ENSG00000004478	peaking	H009	NA	NA	peaking	yes	4.68494908186994	significant	4.2949	9.999900001e-06	1.73582354102962e-05	0.241161252589183	0.450195906498556	0.661616604901794	0.801549071789796	0.00171868637309386	0.00695658857856715	positively_correlated
ENSG00000004487	downregulation	NA	NA	NA	downregulation	yes	2.2941487273935	ns	16.8478	1	1	-0.379640538327917	0.223531523275277	0.435321746621427	0.0412409903271212	0.898738306606446	0.92638464458917	stable
ENSG00000004534	high_expression	flat	cluster_3	bending	bending	yes	0.762618875702763	ns	15.4335	0.268837311627	0.350304106889309	-0.434773505751734	0.157817578000827	0.353614188243918	0.228254039177552	0.475517004115652	0.567446971094168	stable
ENSG00000004700	high_expression	flat	cluster_2	upregulation	upregulation	yes	1.43896544779769	ns	9.941	9.999900001e-06	1.73582354102962e-05	-0.00701647064374867	0.982734037656901	0.99276355316862	0.310248024952167	0.326378899810411	0.422681345564798	stable
ENSG00000004766	upregulation	NA	NA	NA	upregulation	yes	0.25961523757092	ns	8.9371	9.999900001e-06	1.73582354102962e-05	-0.110157637487975	0.733247459775634	0.859371932839836	-0.344528993446628	0.27278075998577	0.365065709160348	stable
ENSG00000004777	downregulation	NA	NA	NA	downregulation	yes	2.93554723466945	ns	6.2916	9.999900001e-06	1.73582354102962e-05	0.450228077665153	0.141909466073708	0.329440015198576	0.927516372984553	1.393954693036e-05	0.000192999803419481	stable
ENSG00000004779	variable	variable	cluster_1	downregulation	downregulation	yes	1.85151253241141	ns	10.1647	0.0509094909051	0.0809671641845817	0.0790718354842767	0.80702225512085	0.904231981461323	-0.138115698370846	0.668603888951791	0.740571668665352	stable
ENSG00000004809	variable	variable	cluster_1	downregulation	downregulation	yes	2.64664998609953	ns	10.0321	0.00788992110079	0.0129087339933463	0.0395444122015584	0.90288629365242	0.951716584146618	0.839891979381717	0.00062916308064387	0.00324166315645938	stable
ENSG00000004864	high_expression	flat	cluster_3	bending	bending	yes	0.457936134321918	ns	9.8336	9.999900001e-06	1.73582354102962e-05	0.213454734948208	0.505332964105169	0.703778239542197	0.774353612742803	0.00310942809882822	0.0109096740379037	stable
ENSG00000004866	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	0.883047772048224	significant	4.7875	9.999900001e-06	1.73582354102962e-05	0.629653212935078	0.0282272919971417	0.116465518891132	-0.504250724725258	0.094582172908334	0.155364125426151	not_correlated
ENSG00000004897	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.27722463374932	ns	10.1968	0.0449795502045	0.0718348822876164	-0.00408450758986471	0.989948505692834	0.995532804438263	0.533249095538273	0.0742068829005735	0.127956733217746	stable
ENSG00000004961	high_expression	flat	cluster_2	upregulation	upregulation	yes	3.67600522572217	significant	5.6319	9.999900001e-06	1.73582354102962e-05	0.586014481297163	0.0452455650536732	0.158241240148517	0.593733497239123	0.0418114746978535	0.0813284172476541	not_correlated
ENSG00000005007	variable	variable	cluster_1	downregulation	downregulation	yes	6.18003081020392	significant	6.4137	9.999900001e-06	1.73582354102962e-05	0.203331234275506	0.526191860830714	0.718995858794275	-0.427289028414539	0.165912558982776	0.244937552367204	not_correlated
ENSG00000005022	variable	variable	cluster_1	downregulation	downregulation	yes	6.67947154471545	ns	11.5355	0.362016379836	0.444598933732081	-0.182163270913693	0.570959038456228	0.752099914501888	-0.207995483490268	0.51653574317467	0.606414331196525	stable
ENSG00000005059	bending	H009	NA	NA	bending	yes	0.850553929605737	significant	18.4768	1	1	-0.701523188612779	0.0110058479090347	0.0636721604535653	0.462484249877837	0.130057249296546	0.200931143576124	not_correlated
ENSG00000005100	variable	variable	cluster_1	downregulation	downregulation	yes	2.26495074463498	ns	7.9943	9.999900001e-06	1.73582354102962e-05	0.393158860628205	0.20610859667754	0.413985838872871	0.055856584961413	0.863110656276198	0.898369548917082	stable
ENSG00000005156	downregulation	NA	NA	NA	downregulation	yes	2.801824	ns	4.3165	9.999900001e-06	1.73582354102962e-05	0.452487862431082	0.139673719238118	0.325473002171238	-0.0575322678305983	0.859039673331106	0.895534822851709	stable
ENSG00000005175	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.22519385640741	ns	14.0459	0.687683123169	0.770919374430695	-0.357878090962422	0.253377938615173	0.469456586774305	-0.679494280699305	0.0150736161606502	0.036284964950554	stable
ENSG00000005194	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.79943820224719	ns	10.5469	0.0736992630074	0.115654696491972	0.475699746589592	0.118021321133153	0.293046137507489	-0.627353103512	0.0289855686765059	0.0605923748873223	stable
ENSG00000005206	variable	variable	cluster_1	downregulation	downregulation	yes	5.62727014755959	significant	3.0064	9.999900001e-06	1.73582354102962e-05	0.833489517268534	0.000756775249373454	0.0100278964562192	0.698422406165486	0.011522258689702	0.0293766026375874	positively_correlated
ENSG00000005238	variable	variable	cluster_2	upregulation	upregulation	yes	7.4183415319747	significant	1.6087	9.999900001e-06	1.73582354102962e-05	0.91854135473079	2.46061246539449e-05	0.000963839907176476	0.940562310152183	5.28499042596447e-06	9.55732395625094e-05	positively_correlated
ENSG00000005249	peaking	H006	NA	NA	peaking	yes	0.277602947223551	ns	9.2628	9.999900001e-06	1.73582354102962e-05	-0.00544182267338046	0.98660854327754	0.994359979074402	-0.686760965314306	0.0136264995751032	0.0335716200529651	stable
ENSG00000005302	variable	variable	cluster_2	upregulation	upregulation	yes	3.23327379433529	ns	14.2888	0.50451495485	0.588732430024775	-0.183332773166445	0.568446606390275	0.750281971470558	0.827439516651929	0.000894926316995686	0.00421312714170047	stable
ENSG00000005379	downregulation	NA	NA	NA	downregulation	yes	5.71093353198117	significant	9.2799	9.999900001e-06	1.73582354102962e-05	0.1897104634569	0.554824448364046	0.739827353099185	0.852350233573018	0.000428978718158858	0.00244190241064732	positively_correlated
ENSG00000005381	peaking	H024	NA	NA	peaking	yes	3.78983180428135	significant	5.7501	9.999900001e-06	1.73582354102962e-05	0.799468201037761	0.00180392566955131	0.0182437318973514	0.727960568691919	0.00727202438279013	0.0207048891298648	positively_correlated
ENSG00000005436	variable	variable	cluster_1	downregulation	downregulation	yes	0.473520249221184	significant	5.0331	9.999900001e-06	1.73582354102962e-05	0.693336484027037	0.012407918490996	0.0679179178477831	0.0635058735167871	0.844553360130145	0.884247478933689	not_correlated
ENSG00000005469	variable	variable	cluster_3	bending	bending	yes	0.584834714425733	ns	7.7131	9.999900001e-06	1.73582354102962e-05	0.187555925554637	0.559411298404124	0.742859719891701	0.241559738317749	0.449424564749245	0.543713729350004	stable
ENSG00000005471	variable	variable	cluster_1	downregulation	downregulation	yes	0.640644546006267	significant	14.9794	0.354376456235	0.436850313719228	-0.588774391387563	0.0439956546278932	0.15611361319575	-0.047671886202747	0.883037230367396	0.913862173913831	not_correlated
ENSG00000005486	variable	variable	cluster_3	bending	bending	yes	4.74928091050181	ns	12.625	0.325056749433	0.408073565036422	-0.474237988073693	0.119315064558334	0.294709310490133	0.752617550201694	0.00473276542391265	0.0149184997058116	stable
ENSG00000005700	variable	variable	cluster_2	upregulation	upregulation	yes	0.510592689164118	significant	9.5205	9.999900001e-06	1.73582354102962e-05	0.236658998583071	0.458954443755845	0.668248911926068	0.149200777456866	0.643508319169785	0.719974585490886	not_correlated
ENSG00000005801	downregulation	NA	NA	NA	downregulation	yes	1.3222439349888	significant	6.9767	9.999900001e-06	1.73582354102962e-05	0.462853100404122	0.129710908630894	0.310178259769529	0.7760330689434	0.00300459538854081	0.010602499213988	positively_correlated
ENSG00000005810	variable	variable	cluster_1	downregulation	downregulation	yes	0.684063770235868	significant	6.148	9.999900001e-06	1.73582354102962e-05	0.396179940599555	0.202331843743875	0.40873577490901	-0.825627601382873	0.000939865882628925	0.00438329263974601	not_correlated
ENSG00000005812	variable	variable	cluster_3	bending	bending	yes	2.72370074867479	ns	4.9528	9.999900001e-06	1.73582354102962e-05	0.560101628428974	0.0582278114384904	0.186356845695926	0.63659454358001	0.0260257209553989	0.0558493045696706	stable
ENSG00000005844	upregulation	NA	NA	NA	upregulation	yes	1.98119098385623	significant	2.7295	9.999900001e-06	1.73582354102962e-05	0.836934313825401	0.000685852560141963	0.00938840866211734	0.922173224664912	1.97112071710119e-05	0.000247554137305228	positively_correlated
ENSG00000005882	variable	variable	cluster_2	upregulation	upregulation	yes	1.89642562834775	ns	8.5503	9.999900001e-06	1.73582354102962e-05	0.421372756686965	0.172493468680149	0.373953173191576	0.307142339813058	0.331499133567504	0.427438252255593	stable
ENSG00000005893	upregulation	NA	NA	NA	upregulation	yes	1.92131192723765	ns	16.7836	1	1	-0.497739687022504	0.099625244898167	0.260244214877125	0.4979105494315	0.0994906553000938	0.162025316728252	stable
ENSG00000006007	upregulation	NA	NA	NA	upregulation	yes	3.78901901411587	ns	3.8314	9.999900001e-06	1.73582354102962e-05	0.50193649729655	0.0963545255279296	0.255018734340565	0.981818211328348	1.51784495904655e-08	2.08703681868901e-06	stable
ENSG00000006025	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	2.25019741237927	ns	10.8888	0.149238507615	0.21984685675077	-0.166254959725418	0.605565412977205	0.775796149682029	-0.727085868590454	0.00737769997446948	0.0208494533296932	stable
ENSG00000006042	downregulation	NA	NA	NA	downregulation	yes	1.91352815544095	ns	6.738	9.999900001e-06	1.73582354102962e-05	0.160975721735998	0.617220897986864	0.783812790176874	0.847273749983157	0.000503436643493306	0.00274904968600019	stable
ENSG00000006062	variable	variable	cluster_1	downregulation	downregulation	yes	8.16006795422031	ns	8.708	9.999900001e-06	1.73582354102962e-05	0.206235965295516	0.520169274035851	0.714667492441356	0.544505251860116	0.0671824603477012	0.118143356399761	stable
ENSG00000006118	downregulation	NA	NA	NA	downregulation	yes	4.1970470163979	significant	1.6107	9.999900001e-06	1.73582354102962e-05	0.848093367527138	0.000490783037935886	0.00748716234019954	0.779058681062881	0.00282254720399746	0.010130429321278	positively_correlated
ENSG00000006194	high_expression	flat	cluster_1	downregulation	downregulation	yes	2.36715317408212	significant	20.0692	1	1	-0.553087036232568	0.0621454757811404	0.193947986988946	-0.603310338668405	0.037813010418428	0.0748842210297898	not_correlated
ENSG00000006282	upregulation	NA	NA	NA	upregulation	yes	3.56586684690774	ns	16.3228	0.531544684553	0.614763620475384	-0.377233170837907	0.226724027685377	0.439014695518104	0.864567363323347	0.000284597828776002	0.00179989507096639	stable
ENSG00000006451	high_expression	flat	cluster_3	bending	bending	yes	1.29042496710602	significant	6.6987	9.999900001e-06	1.73582354102962e-05	0.569505648811954	0.0532501128712518	0.175460979218774	0.696700225751315	0.0118167241683241	0.0299645072312829	positively_correlated
ENSG00000006459	upregulation	NA	NA	NA	upregulation	yes	1.36753632410648	ns	5.9364	9.999900001e-06	1.73582354102962e-05	0.544708118772007	0.0670602437866841	0.203360060920157	0.806321360138953	0.00153486235227329	0.00636800000531243	stable
ENSG00000006530	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.435788639963793	significant	4.0459	9.999900001e-06	1.73582354102962e-05	0.629520662489955	0.0282705969030681	0.116476599862307	-0.555455247140983	0.0608029796166712	0.109187967224263	not_correlated
ENSG00000006534	upregulation	NA	NA	NA	upregulation	yes	7.01757322175732	ns	5.3207	9.999900001e-06	1.73582354102962e-05	0.666576742439668	0.0179212131127341	0.086900568415009	-0.457221668125988	0.135064357762022	0.206903237255499	stable
ENSG00000006576	variable	variable	cluster_3	bending	bending	yes	0.901357708198517	ns	2.4617	9.999900001e-06	1.73582354102962e-05	0.768544556300948	0.00349361900355793	0.0288322308310074	0.847174674512637	0.000504983191394795	0.00275272792301674	stable
ENSG00000006607	variable	variable	cluster_1	downregulation	downregulation	yes	0.845318956749337	significant	17.6766	1	1	-0.544218056716521	0.0673557428882054	0.203562896271091	0.608856448810535	0.0356262758003993	0.07145863921232	not_correlated
ENSG00000006625	downregulation	NA	NA	NA	downregulation	yes	4.38008607198748	ns	4.4203	9.999900001e-06	1.73582354102962e-05	0.235138861706003	0.461929657051016	0.670039958171322	0.272765492064226	0.39102773189636	0.486785556378227	stable
ENSG00000006634	downregulation	NA	NA	NA	downregulation	yes	2.0135877257544	ns	12.4201	0.170448295517	0.246257612990556	-0.275202017777831	0.386639273142775	0.602951999370722	-0.287522806941665	0.364839338506949	0.461254553676747	stable
ENSG00000006695	variable	variable	cluster_1	downregulation	downregulation	yes	0.693565752008046	ns	17.7151	1	1	-0.315216346953524	0.318278294148021	0.539306752903273	0.713656694192925	0.00914887950334476	0.0247246065873177	stable
ENSG00000006704	variable	variable	cluster_1	downregulation	downregulation	yes	1.76557371614229	significant	3.812	9.999900001e-06	1.73582354102962e-05	0.50784124303084	0.0918759758676285	0.248187312308881	0.580593201217628	0.0477734132144355	0.0903255026991757	not_correlated
ENSG00000006712	high_expression	flat	cluster_1	downregulation	downregulation	yes	5.63139978213508	ns	11.7276	0.391766082339	0.474683590520545	-0.140427432417355	0.663343578306591	0.814502743147187	0.13081955010616	0.685295142312859	0.754240789393466	stable
ENSG00000006715	variable	variable	cluster_2	upregulation	upregulation	yes	0.414681788943963	ns	8.2284	9.999900001e-06	1.73582354102962e-05	0.0601960101528526	0.852574770010572	0.93018687543273	0.578665589483309	0.0486957127288175	0.0916348062794525	stable
ENSG00000006744	high_expression	flat	cluster_1	downregulation	downregulation	yes	2.14627477785373	significant	6.4179	9.999900001e-06	1.73582354102962e-05	0.524194893230383	0.0802102568648482	0.227834581756184	0.761728051538872	0.00398925188647037	0.0131736164780957	positively_correlated
ENSG00000006831	variable	variable	cluster_1	downregulation	downregulation	yes	1.75390039665051	ns	12.1566	0.206657933421	0.286735280539846	-0.264761451890204	0.405621206135905	0.620880344123393	0.50302421456667	0.0955187435809376	0.156682920649092	stable
ENSG00000007038	variable	variable	cluster_1	downregulation	downregulation	yes	2.54813483146067	ns	9.4223	9.999900001e-06	1.73582354102962e-05	0.0010024930511777	0.997532930562717	0.998940610746249	0.61962762863625	0.0316399835512521	0.0648327001082311	stable
ENSG00000007047	high_expression	flat	cluster_3	bending	bending	yes	4.73689012087931	ns	7.7769	9.999900001e-06	1.73582354102962e-05	0.387478074808382	0.213325963160113	0.423592355137415	0.364252415032994	0.244406215570036	0.334100028997435	stable
ENSG00000007168	high_expression	flat	cluster_3	bending	bending	yes	1.22764442937949	ns	10.1512	0.0218697813022	0.035427545664044	-0.126345595862928	0.695594918698598	0.835171530674303	0.630742375708606	0.0278732674239177	0.0588534042112109	stable
ENSG00000007376	peaking	H006	NA	NA	peaking	yes	9.68547197640118	ns	7.109	9.999900001e-06	1.73582354102962e-05	0.400269421404094	0.197287386130378	0.40300324964278	0.272340616562402	0.39179557263385	0.48752842748556	stable
ENSG00000007392	variable	variable	cluster_1	downregulation	downregulation	yes	0.891069537592658	ns	14.0958	0.288227117729	0.369959040179647	-0.303940444010977	0.336823343824518	0.556291947945471	-0.119038705482094	0.712517899191427	0.778287912837092	stable
ENSG00000007545	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	3.05294152462121	ns	12.0022	0.270597294027	0.352057075670254	0.057283791115225	0.859643137699279	0.931947400529933	0.793765543521141	0.0020541795433719	0.00798347069122364	stable
ENSG00000007923	variable	variable	cluster_1	downregulation	downregulation	yes	0.664119729919578	ns	14.6977	0.477425225748	0.562047289657886	-0.32034406062094	0.310035164022818	0.529948515588116	0.812814177123825	0.00130944916316182	0.00562350946484411	stable
ENSG00000007944	upregulation	NA	NA	NA	upregulation	yes	4.98683961370952	significant	20.1569	1	1	-0.866629965619802	0.000264532564349424	0.00487201030212357	0.718152016730685	0.00852410412830327	0.0233527071189346	negatively_correlated
ENSG00000007968	downregulation	NA	NA	NA	downregulation	yes	5.47620469560673	ns	10.1071	0.0275297247028	0.0444259825891246	0.155470943451632	0.629461235207943	0.792089583750721	0.823452772940483	0.000996083842804521	0.00457590359813713	stable
ENSG00000008018	variable	variable	cluster_1	downregulation	downregulation	yes	2.77384425216316	ns	13.9571	0.251477485225	0.332405630676008	-0.365916147856723	0.242095820160957	0.456344938002931	-0.644043401615375	0.0238043720211106	0.0519113663845658	stable
ENSG00000008083	variable	variable	cluster_1	downregulation	downregulation	yes	7.14502871338818	ns	7.1359	9.999900001e-06	1.73582354102962e-05	0.488202131781971	0.107332338879949	0.274571099460335	0.433263272057342	0.159430350337216	0.236726316130944	stable
ENSG00000008128	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.147319347319347	ns	7.6127	9.999900001e-06	1.73582354102962e-05	-0.100049242463534	0.757041703871801	0.873928246419	-0.418876765293078	0.175318272150585	0.255839564574733	stable
ENSG00000008130	upregulation	NA	NA	NA	upregulation	yes	4.88676103247294	significant	9.6786	9.999900001e-06	1.73582354102962e-05	-0.29454378459285	0.352712493222639	0.571254804473132	0.55754590763875	0.0596346778649135	0.107550103114583	not_correlated
ENSG00000008282	variable	variable	cluster_2	upregulation	upregulation	yes	3.56347096452604	ns	8.9134	9.999900001e-06	1.73582354102962e-05	0.0694980825785551	0.83006621774789	0.916193701452707	-0.682151923657639	0.0145318410799003	0.035283822458892	stable
ENSG00000008283	upregulation	NA	NA	NA	upregulation	yes	7.97580093312597	significant	19.5895	1	1	-0.776784081683669	0.0029585971107373	0.0255457363432479	0.57419257554449	0.0508840372992399	0.0948131302479996	negatively_correlated
ENSG00000008294	variable	variable	cluster_3	bending	bending	yes	2.01288178627436	ns	13.1273	0.933620663793	1	-0.459647491988339	0.132741021839086	0.314200620273289	0.11551500785808	0.720722147791597	0.784891318945512	stable
ENSG00000008311	variable	variable	cluster_1	downregulation	downregulation	yes	0.7954950873517	ns	15.5648	0.814821851781	0.898125468374201	-0.358092090658255	0.253073658059114	0.469170297396201	0.732339077269895	0.006760004000756	0.0195188384887868	stable
ENSG00000008324	variable	variable	cluster_1	downregulation	downregulation	yes	6.36864157119476	ns	14.8045	0.190278097219	0.268482361741095	-0.474296843746711	0.119262794430584	0.294670842854643	0.325272608890524	0.302225137289338	0.397398085310935	stable
ENSG00000008405	variable	variable	cluster_1	downregulation	downregulation	yes	0.874408898589015	significant	14.9108	1	1	-0.63889017811705	0.0253257824647488	0.108529023430259	0.583978771633656	0.0461834255308886	0.0880288763405441	not_correlated
ENSG00000008441	downregulation	NA	NA	NA	downregulation	yes	6.34003555504853	significant	18.3245	1	1	-0.834197773619306	0.000741750365427571	0.00993559744424805	0.897063798417304	7.63992150307523e-05	0.000673241701514088	negatively_correlated
ENSG00000008513	upregulation	NA	NA	NA	upregulation	yes	6.07280024854525	significant	14.6288	0.9977200228	1	-0.533776484667042	0.0738669913184518	0.216636939476687	0.941646073275238	4.82933606553865e-06	9.10495392970939e-05	not_correlated
ENSG00000008838	variable	variable	cluster_1	downregulation	downregulation	yes	1.54985380448333	ns	11.7527	0.513734862651	0.59752186371488	-0.211902230327283	0.50850782275052	0.706321073702735	-0.7313258900651	0.00687599929723081	0.0197599055600965	stable
ENSG00000008853	peaking	H036	NA	NA	peaking	yes	6.46542851392922	significant	4.5752	9.999900001e-06	1.73582354102962e-05	0.684672566953214	0.0140313945255557	0.073934091105193	0.884993328645468	0.000130241786589862	0.000993674689305841	positively_correlated
ENSG00000008869	moderate_expression	flat	cluster_2	upregulation	upregulation	yes	0.75423024754154	significant	5.435	9.999900001e-06	1.73582354102962e-05	0.523894829771397	0.0804146982439502	0.228173154381244	0.700941828823459	0.0111013326754597	0.0286052110135028	positively_correlated
ENSG00000009413	moderate_expression	flat	cluster_3	bending	bending	yes	1.18524490058279	ns	8.1288	9.999900001e-06	1.73582354102962e-05	0.0939665069627091	0.771455197145596	0.883202913184935	0.351475484373481	0.262580492708689	0.353908979102889	stable
ENSG00000009790	upregulation	NA	NA	NA	upregulation	yes	6.39206051822263	significant	3.2142	9.999900001e-06	1.73582354102962e-05	0.794871639744712	0.00200368129497795	0.0193384144214819	0.839290342152459	0.000640389366469639	0.0032864254810781	positively_correlated
ENSG00000009844	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.537320189115783	ns	15.0708	0.660173398266	0.742671951257492	-0.682175529700938	0.0145270941733823	0.0756011446612183	-0.823886399165786	0.000984673186078341	0.00453131486380541	stable
ENSG00000009954	downregulation	NA	NA	NA	downregulation	yes	0.942513799310929	ns	15.3824	0.364776352236	0.447472366094574	-0.257494319747907	0.419103775367648	0.633905314786629	0.512542491302989	0.0884121898543367	0.146985035248767	stable
ENSG00000010017	high_expression	flat	cluster_2	upregulation	upregulation	yes	2.08569845873114	significant	15.7459	0.621183788162	0.702946141338904	-0.677134103000937	0.0155670990562002	0.0792668392018311	0.702748240817539	0.0108066394746783	0.0280917026068158	not_correlated
