H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000003509	0.21	0.07	0.12	0.07	0.15	0.18	0.17	0.12	0.12	0.16	0.14	0.17
ENSG00000003756	0.21	0.1	0.16	0.09	0.1	0.22	0.11	0.1	0.1	0.13	0.14	0.13
ENSG00000003987	0.28	0.22	0.32	0.24	0.22	0.17	0.27	0.17	0.23	0.27	0.23	0.17
ENSG00000003989	0.62	0.82	1.01	2.92	2.65	1.51	0.65	0.62	1.69	0.54	0.52	2.59
ENSG00000004059	0.26	0.15	0.24	0.16	0.31	0.2	0.16	0.14	0.24	0.15	0.17	0.13
ENSG00000004139	0.25	0.21	0.23	0.24	0.16	0.15	0.24	0.24	0.24	0.22	0.14	0.12
ENSG00000004142	0.23	0.23	0.15	0.16	0.22	0.17	0.15	0.14	0.18	0.13	0.13	0.14
ENSG00000004399	0.23	0.15	0.22	0.22	0.17	0.16	0.12	0.11	0.11	0.15	0.07	0.13
ENSG00000004455	7.74	9.44	12.17	10.66	10.27	8.96	9.91	10.08	12.32	9.72	10.97	14.36
ENSG00000004468	0.15	0.17	0.11	0.09	0.09	0.14	0.15	0.12	0.24	3.26	5.23	4.44
ENSG00000004478	8.76	8.65	9.02	13.45	9.99	10.13	10.14	11.5	12.04	6.97	6.72	4.89
ENSG00000004487	0.11	0.13	0.12	0.09	0.16	0.19	0.14	0.22	0.13	0.13	0.07	0.14
ENSG00000004534	0.08	0.12	0.15	0.13	0.12	0.1	0.11	0.07	0.14	0.09	0.1	0.09
ENSG00000004660	0.17	0.17	0.15	0.28	0.13	0.16	0.14	0.18	0.16	0.24	0.14	0.15
ENSG00000004700	0.17	0.19	0.2	0.13	0.18	0.19	0.09	0.19	0.08	0.11	0.19	0.13
ENSG00000004766	0.2	0.16	0.21	0.2	0.2	0.11	0.18	0.24	0.16	0.19	0.2	0.19
ENSG00000004776	0.41	2.37	4.17	2.89	2.25	2.62	0.27	4.15	3.26	0.4	0.17	0.23
ENSG00000004777	0.15	0.08	0.13	0.15	0.17	0.15	0.17	0.16	0.11	0.17	0.15	0.17
ENSG00000004779	0.15	0.16	0.26	0.18	0.25	0.11	0.12	0.1	0.12	0.23	0.15	0.17
ENSG00000004799	18.22	14.91	14.8	15.82	14.1	13.62	15.37	12.21	16.1	12.51	14.52	6.76
ENSG00000004809	0.18	0.24	0.09	0.18	0.17	0.2	0.17	0.12	0.13	0.12	0.21	0.21
ENSG00000004838	3.48	3.81	3.8	3.48	3.39	3.46	3.12	4.46	2.87	0.45	0.2	0.18
ENSG00000004846	0.17	0.24	0.19	0.33	0.47	0.18	0.3	0.23	0.13	0.21	0.36	0.33
ENSG00000004848	58.15	66.3	63.47	66.87	67.22	59.11	68.12	68.41	67.75	66.28	68.32	63.29
ENSG00000004864	0.16	0.16	0.2	0.22	0.23	0.22	0.19	0.13	0.25	0.14	0.15	0.25
ENSG00000004866	0.63	0.94	0.84	1.86	0.91	1.56	3.67	2.39	1.43	0.55	0.38	0.31
ENSG00000004897	0.19	0.19	0.22	0.16	0.2	0.22	0.55	2.38	2.65	5.89	8.43	7
ENSG00000004939	0.32	0.15	0.23	0.24	0.2	0.24	0.17	0.22	0.21	0.26	0.34	0.33
ENSG00000004948	0.36	0.49	0.5	0.45	0.37	0.22	0.66	0.39	0.36	0.29	0.38	0.26
ENSG00000004961	5.26	5.84	5.05	4.97	3.76	3.52	5.42	6.32	5.16	5.31	3.5	3.72
ENSG00000004975	0.27	0.15	0.13	0.22	0.23	0.19	0.15	0.11	0.22	0.28	0.1	0.16
ENSG00000005001	37.83	35.44	40.35	40.1	39.05	36.68	32.61	40.83	44.89	38.91	40.63	42.29
ENSG00000005007	0.2	0.09	0.11	0.17	0.13	0.14	0.19	0.18	0.24	0.15	0.14	0.06
ENSG00000005020	0.22	0.68	0.17	0.21	0.22	0.24	0.4	0.28	0.19	0.38	0.24	0.26
ENSG00000005022	0.2	0.25	0.28	0.19	0.42	0.2	0.17	0.25	0.32	0.36	0.3	0.24
ENSG00000005059	5.69	4.25	4.51	3.65	4.41	5.1	3.99	3.64	1.48	0.59	0.21	0.23
ENSG00000005073	125.72	123.87	120.66	118.01	119.42	121.86	117.25	116.08	117.22	117.36	119.51	115.3
ENSG00000005075	0.03	0.02	0.03	0.02	0.03	0.03	0.03	0.02	0.03	0.02	0.02	0.03
ENSG00000005100	0.11	0.21	0.13	0.15	0.19	0.13	0.16	0.15	0.12	0.16	0.16	0.23
ENSG00000005102	0.23	0.3	0.34	0.35	0.36	0.2	0.33	0.3	0.46	0.33	0.41	0.39
ENSG00000005108	13.88	21.14	15.21	13.93	15.17	15.66	17.06	13.84	12.12	14.04	10.95	11.62
ENSG00000005156	0.13	0.15	0.2	0.15	0.2	0.07	0.11	0.1	0.09	0.13	0.11	0.18
ENSG00000005175	0.13	0.15	0.07	0.1	0.06	0.17	0.08	0.12	0.13	0.08	0.15	0.16
ENSG00000005187	0.42	0.5	0.33	0.35	0.49	1.07	0.28	1.26	0.54	0.36	0.33	0.39
ENSG00000005189	22.25	15.92	19.55	21.08	20.76	20.4	23.27	17.95	17.55	14.08	7.57	4.63
ENSG00000005194	0.21	0.12	0.09	0.17	0.11	0.17	0.12	0.09	0.13	0.19	0.12	0.15
ENSG00000005206	0.21	0.14	0.11	0.12	0.17	0.17	0.1	0.1	0.15	0.29	0.19	0.24
ENSG00000005238	0.14	0.12	0.08	0.17	0.13	0.19	0.16	0.12	0.11	0.17	0.11	0.11
ENSG00000005243	67.47	72.66	72.38	70.09	72.04	66.27	72.21	68.39	64.93	66.06	58.95	56.5
ENSG00000005249	10.42	16.06	11.9	11.85	12.17	12.63	13.26	9.41	7.07	4.51	5.76	7.47
ENSG00000005302	6.36	5.5	3.27	3.4	4.58	5.44	4.04	2.95	2.99	4.5	2.03	1.04
ENSG00000005339	0.25	0.06	0.16	0.16	0.29	0.12	0.12	0.21	0.2	0.23	0.16	0.09
ENSG00000005379	0.28	0.19	0.15	0.1	0.2	0.19	0.11	0.16	0.12	0.23	0.18	0.16
ENSG00000005381	0.24	0.2	0.19	0.11	0.23	0.13	0.14	0.18	0.28	0.18	0.15	0.13
ENSG00000005421	0.21	0.21	0.26	0.2	0.2	0.36	0.17	0.27	0.27	0.3	0.29	0.24
ENSG00000005436	0.21	0.18	0.16	0.19	0.17	0.12	0.17	0.2	0.28	0.17	0.18	0.18
ENSG00000005448	3.7	4.23	4.13	3.18	4	4.4	3.39	2.25	3.05	0.57	0.28	0.26
ENSG00000005469	2.06	0.81	0.52	1.88	2.28	0.3	0.46	0.5	0.38	0.45	0.24	0.24
ENSG00000005471	0.28	0.28	0.13	0.3	0.33	0.21	0.21	0.15	0.22	0.25	0.14	0.28
ENSG00000005483	0.27	0.22	0.24	0.26	0.13	0.25	0.14	0.18	0.16	0.15	0.18	0.17
ENSG00000005486	0.14	0.13	0.11	0.19	0.24	0.22	0.14	0.17	0.13	0.09	0.07	0.06
ENSG00000005513	52.13	54.37	56.34	55.99	53.39	48.31	48.51	60.44	61.44	53	46.54	62.15
ENSG00000005700	0.06	0.06	0.05	0.1	0.09	0.08	0.12	0.07	0.08	0.07	0.06	0.09
ENSG00000005801	0.35	0.29	0.52	0.45	0.38	0.31	0.33	0.28	0.29	0.27	0.16	0.18
ENSG00000005810	0.09	0.07	0.17	0.13	0.13	0.19	0.15	0.11	0.09	0.13	0.11	0.21
ENSG00000005812	0.18	0.23	0.12	0.2	0.25	0.21	0.32	0.21	0.15	0.21	0.19	0.14
ENSG00000005844	19.02	15.46	26.47	19.49	18.32	13.49	13.77	9.89	8.17	3.2	0.28	0.18
ENSG00000005882	0.23	0.23	0.24	0.36	0.2	0.28	0.31	0.21	0.23	0.31	0.22	0.2
ENSG00000005884	23.63	24.28	25.48	27.31	25.02	21.4	25.17	26.2	30.89	28.93	28.17	22.43
ENSG00000005889	0.06	0.07	0.12	0.15	0.14	0.11	0.07	0.1	0.12	0.15	0.12	0.09
ENSG00000005893	0.16	0.25	0.16	0.26	0.14	0.17	0.14	0.17	0.22	0.13	0.23	0.22
ENSG00000005961	0.15	0.1	0.23	0.17	0.25	0.14	0.17	0.2	0.24	0.2	0.2	0.21
ENSG00000005981	0.18	0.32	0.18	0.22	0.19	0.29	0.14	0.22	0.2	0.23	0.22	0.33
ENSG00000006007	0.18	0.18	0.15	0.11	0.17	0.1	0.07	0.11	0.15	0.16	0.14	0.13
ENSG00000006015	0.16	0.2	0.12	0.14	0.21	0.23	0.12	0.11	0.15	0.16	0.11	0.13
ENSG00000006016	99.03	100.65	103.3	100.65	96.08	103.61	95.35	104.15	103.31	96.3	98.4	102.83
ENSG00000006025	0.23	0.27	0.19	0.14	0.16	0.18	0.15	0.18	0.15	0.26	0.12	0.11
ENSG00000006042	16.97	12.15	12.77	12.83	14.66	12.82	15.29	12.74	15.16	17.42	17.02	20.03
ENSG00000006047	23.12	20.93	21.54	25.04	23.23	22.04	25.09	30.31	36.81	39.91	45.66	42.49
ENSG00000006059	0.21	0.23	0.36	0.23	0.28	0.24	0.28	0.35	0.31	0.29	0.22	0.26
ENSG00000006062	0.15	0.12	0.06	0.07	0.14	0.18	0.13	0.11	0.07	0.23	0.12	0.19
ENSG00000006071	45.83	51.68	50.55	47.47	49.4	39.91	40.62	48.16	50.6	45.74	53.75	38.68
ENSG00000006116	0.33	0.58	0.5	0.66	0.59	0.63	0.37	0.45	0.51	0.68	0.46	0.6
ENSG00000006118	17.14	16.46	17.73	19.51	20.43	19.16	13	22.57	19.7	25.15	32.06	31.4
ENSG00000006125	0.2	0.16	0.11	0.09	0.17	0.12	0.14	0.12	0.12	0.18	0.2	0.16
ENSG00000006128	0.28	0.29	0.36	0.36	0.37	0.21	0.31	0.31	0.35	0.34	0.19	0.22
ENSG00000006194	0.31	0.22	0.2	0.21	0.3	0.17	0.17	0.19	0.21	0.17	0.13	0.23
ENSG00000006210	0.22	0.29	0.19	0.28	0.21	0.26	0.27	0.27	0.4	0.29	0.36	0.32
ENSG00000006282	0.39	0.35	0.25	0.26	0.3	0.29	0.29	0.41	0.36	0.37	0.22	0.29
ENSG00000006283	89.91	70.18	76.53	85.87	75.11	79.48	76.84	85.09	86.14	83.12	77.56	92.25
ENSG00000006327	4.5	6.77	4.83	4.56	5.83	3.58	3.31	4.09	3.4	1.58	3.02	3.17
ENSG00000006377	17.58	24.3	21.39	20.12	25.38	30	26.35	21.01	20.82	21.21	22.62	32.67
ENSG00000006432	25.16	25.96	24.13	24.27	29.33	28.83	27.33	23.06	25.74	31.97	24.24	25.73
ENSG00000006451	0.12	0.18	0.09	0.16	0.17	0.17	0.25	0.13	0.11	0.11	0.11	0.14
ENSG00000006453	0.17	0.25	0.24	0.23	0.24	0.23	0.18	0.25	0.51	0.53	2.29	0.65
ENSG00000006459	0.22	0.49	0.25	1.47	0.39	0.5	0.28	0.25	0.18	0.14	0.11	0.13
ENSG00000006468	0.14	0.23	0.17	0.14	0.1	0.25	0.13	0.13	0.1	0.11	0.1	0.15
ENSG00000006530	0.14	0.23	0.22	0.16	0.19	0.29	0.12	0.17	0.16	0.19	0.15	0.14
ENSG00000006534	0.16	0.09	0.19	0.15	0.17	0.17	0.08	0.12	0.14	0.14	0.1	0.11
ENSG00000006555	0.81	0.43	0.33	0.53	0.37	0.34	0.35	0.36	0.29	0.32	0.23	0.3
ENSG00000006576	0.22	0.19	0.15	0.18	0.2	0.24	0.16	0.11	0.1	0.16	0.22	0.13
ENSG00000006606	0.17	0.15	0.22	0.19	0.17	0.15	0.24	0.26	0.19	0.2	0.22	0.18
ENSG00000006607	0.25	0.12	0.14	0.17	0.18	0.17	0.13	0.13	0.14	0.24	0.1	0.1
ENSG00000006611	0.28	0.39	0.3	0.32	0.23	0.27	0.27	0.21	0.26	0.39	0.27	0.18
ENSG00000006625	0.17	0.15	0.21	0.09	0.17	0.12	0.17	0.14	0.1	0.19	0.1	0.17
ENSG00000006634	0.13	0.19	0.13	0.11	0.19	0.12	0.11	0.16	0.09	0.15	0.14	0.13
ENSG00000006638	13.52	11.88	13.07	15.03	12.4	14	13.21	14.26	13.51	10.15	10.76	7.09
ENSG00000006652	0.25	0.12	0.13	0.17	0.21	0.11	0.16	0.14	0.16	0.24	0.14	0.11
ENSG00000006659	0.24	0.19	0.2	0.17	0.2	0.22	0.37	0.26	0.24	0.26	0.14	0.25
ENSG00000006695	0.2	0.08	0.17	0.11	0.21	0.16	0.16	0.13	0.07	0.13	0.16	0.17
ENSG00000006704	0.16	0.15	0.19	0.28	0.16	0.27	0.2	0.27	0.23	0.24	0.24	0.28
ENSG00000006712	0.21	0.19	0.19	0.12	0.22	0.14	0.15	0.14	0.15	0.23	0.09	0.07
ENSG00000006715	0.16	0.24	0.13	0.13	0.16	0.21	0.19	0.21	0.23	0.16	0.24	0.27
ENSG00000006740	3.1	3.36	3.41	3.98	3.78	5.13	3.97	4.41	5.89	7.39	8.63	5.9
ENSG00000006744	0.17	0.19	0.15	0.19	0.18	0.14	0.11	0.21	0.15	0.13	0.14	0.12
ENSG00000006747	0.26	0.23	0.21	0.39	0.24	0.21	0.17	0.19	0.23	0.29	0.26	0.23
ENSG00000006756	0.21	0.24	0.22	0.15	0.17	0.13	0.18	0.14	0.23	0.16	0.18	0.13
ENSG00000006757	0.34	0.27	0.32	0.23	0.27	0.29	0.24	0.25	0.3	0.29	0.24	0.27
ENSG00000006788	0.22	0.35	0.26	0.22	0.29	0.18	0.2	0.16	0.24	0.15	0.2	0.22
ENSG00000006831	0.15	0.11	0.15	0.14	0.23	0.2	0.12	0.22	0.14	0.2	0.13	0.19
ENSG00000006837	0.15	0.15	0.13	0.23	0.13	0.15	0.23	0.23	0.17	0.2	0.18	0.16
ENSG00000007001	0.34	0.66	0.27	0.28	0.29	0.46	0.38	0.29	0.3	0.24	0.21	0.33
ENSG00000007038	0.26	0.23	0.14	0.29	0.16	0.21	0.25	0.16	0.2	0.22	0.17	0.29
ENSG00000007047	0.26	0.2	0.26	0.25	0.17	0.26	0.3	0.23	0.3	0.25	0.19	0.21
ENSG00000007062	78.53	68.78	69.98	73.31	68.73	67.02	65.21	70.79	69.34	66.17	68.92	66.29
ENSG00000007080	0.16	0.13	0.17	0.19	0.19	0.21	0.15	0.18	0.24	0.21	0.13	0.11
ENSG00000007129	0.13	0.32	0.07	0.13	0.08	0.31	0.16	0.1	0.11	0.13	0.14	0.29
ENSG00000007168	0.11	0.12	0.18	0.16	0.13	0.12	0.11	0.13	0.1	0.09	0.21	0.13
ENSG00000007171	0.4	0.34	0.37	0.4	0.36	0.34	0.18	0.44	0.41	0.4	0.24	0.26
ENSG00000007174	0.42	0.2	0.24	0.3	0.18	0.23	0.3	0.21	0.24	0.19	0.14	0.19
ENSG00000007202	0.11	0.08	0.11	0.08	0.14	0.19	0.17	0.12	0.07	0.17	0.09	0.07
ENSG00000007216	0.23	0.23	0.28	0.36	0.21	0.17	0.29	0.31	0.18	0.26	0.4	0.57
ENSG00000007237	4.85	5.99	6.49	5.13	4.61	3.91	2.88	0.52	1.97	0.38	0.29	0.23
ENSG00000007255	0.11	0.1	0.12	0.13	0.14	0.15	0.08	0.13	0.13	0.16	0.09	0.1
ENSG00000007264	30.13	31.31	29.76	25.98	27.3	25.23	23.72	22.28	20.62	21.15	23.47	18.45
ENSG00000007306	2.06	1.07	2.41	0.66	3.11	0.54	3.47	2.35	1.85	5.24	2.51	4.47
ENSG00000007312	0.18	0.13	0.15	0.14	0.14	0.13	0.14	0.17	0.17	0.24	0.32	0.26
ENSG00000007314	0.23	0.14	0.16	0.25	0.18	0.25	0.12	0.13	0.2	0.2	0.2	0.17
ENSG00000007341	0.1	0.07	0.09	0.07	0.1	0.11	0.11	0.11	0.12	0.1	0.16	0.12
ENSG00000007350	2.31	2.79	3.83	2.79	2.89	3.52	5.77	2.11	2.83	1.93	2.72	3.99
ENSG00000007372	78.28	70.07	78.48	78.34	79.52	75.42	77.52	82.62	85.63	75.55	77.23	64.8
ENSG00000007376	0.23	0.18	0.15	0.17	0.15	0.19	0.17	0.15	0.19	0.15	0.11	0.1
ENSG00000007384	3.49	5.35	4.69	2.8	4.81	3.35	1.78	2.91	1.39	0.26	0.18	0.2
ENSG00000007392	0.24	0.18	0.19	0.17	0.17	0.16	0.14	0.17	0.16	0.1	0.16	0.14
ENSG00000007402	76.33	27.2	30.94	28.95	65.76	70.14	61.29	33.71	35.05	43.7	41.21	96.22
ENSG00000007516	75.29	67.01	77.95	78.48	67.06	67.89	65.41	78.47	78.58	75.51	69.9	66.47
ENSG00000007520	0.17	0.14	0.17	0.17	0.25	0.16	0.18	0.17	0.19	0.15	0.16	0.12
ENSG00000007541	0.22	0.27	0.21	0.29	0.22	0.19	0.21	0.19	0.21	0.26	0.21	0.23
ENSG00000007545	39.89	39.87	39.84	44.24	40.54	43.29	43.99	37.38	37.18	34.41	19.39	15.94
ENSG00000007866	5.27	5.71	4.39	5.38	4.6	9.47	4.98	9.05	11.87	18.39	31.08	36.76
ENSG00000007908	0.15	0.2	0.25	0.23	0.27	0.27	0.26	0.17	0.16	0.2	0.25	0.19
ENSG00000007923	0.15	0.1	0.13	0.22	0.16	0.16	0.17	0.16	0.17	0.2	0.18	0.15
ENSG00000007933	0.13	0.21	0.29	0.24	0.23	0.22	0.24	0.22	0.29	0.22	0.21	0.22
ENSG00000007944	0.14	0.09	0.14	0.17	0.16	0.14	0.1	0.25	0.1	0.15	0.19	0.13
ENSG00000007952	0.18	0.27	0.25	0.25	0.29	0.22	0.31	0.24	0.33	0.3	0.39	0.38
ENSG00000007968	0.17	0.11	0.16	0.08	0.11	0.18	0.11	0.09	0.1	0.2	0.22	0.21
ENSG00000008018	0.18	0.09	0.19	0.07	0.18	0.11	0.1	0.11	0.11	0.12	0.16	0.07
ENSG00000008056	2.19	2.05	2.34	2.28	4.05	2.37	2.71	3.03	2.17	3.24	3.44	3.55
ENSG00000008083	0.09	0.08	0.15	0.11	0.09	0.23	0.09	0.1	0.15	0.09	0.18	0.14
ENSG00000008086	20.47	31.55	22.33	16.44	28.31	26.23	31.55	17.14	16.5	28.19	28.32	22.28
ENSG00000008118	0.49	0.41	0.44	0.35	0.43	0.17	0.32	0.36	0.26	0.3	0.32	0.29
ENSG00000008128	0.04	0.06	0.05	0.03	0.04	0.03	0.07	0.05	0.05	0.04	0.04	0.05
ENSG00000008130	0.14	0.15	0.12	0.14	0.08	0.1	0.06	0.09	0.12	0.11	0.07	0.15
ENSG00000008196	29.04	29.97	25.11	25.44	26.6	21.65	29.12	25.12	26.62	33.89	35.97	35.36
ENSG00000008197	2.29	2.68	1.32	2.2	1.5	1.26	3.2	1.2	1.24	0.78	0.9	0.56
ENSG00000008226	0.4	0.27	0.38	0.45	0.43	0.16	0.28	0.38	0.3	0.24	0.1	0.11
ENSG00000008256	0.47	0.4	1.98	0.45	0.38	0.33	2.34	0.5	1.94	0.24	0.35	0.44
ENSG00000008277	6.31	5.68	3.59	4.98	5.47	3.64	4.13	6.53	6.32	9.37	8.07	6.22
ENSG00000008282	0.1	0.15	0.12	0.1	0.12	0.12	0.1	0.12	0.16	0.1	0.11	0.12
ENSG00000008283	17.9	14.21	14.57	15.4	15.43	13.8	10.45	11.09	8.3	8.62	0.34	0.2
ENSG00000008294	0.13	0.12	0.16	0.12	0.17	0.12	0.1	0.12	0.12	0.09	0.09	0.12
ENSG00000008300	0.33	0.32	0.39	0.44	0.42	0.3	0.18	0.44	0.39	0.37	0.4	0.27
ENSG00000008311	0.2	0.17	0.14	0.14	0.19	0.12	0.16	0.18	0.13	0.2	0.2	0.35
ENSG00000008323	30.4	25.28	27.14	29.4	28.08	33.22	26.64	31.66	31.31	28.48	30.45	41.2
ENSG00000008324	0.21	0.19	0.16	0.08	0.18	0.19	0.2	0.14	0.11	0.19	0.17	0.19
ENSG00000008382	0.11	0.07	0.13	0.11	0.1	0.16	0.1	0.13	0.09	0.13	0.06	0.08
ENSG00000008394	0.16	0.23	0.23	0.21	0.17	0.3	0.18	0.21	0.24	0.18	0.23	0.22
ENSG00000008405	0.11	0.14	0.14	0.08	0.16	0.12	0.12	0.07	0.12	0.2	0.11	0.22
ENSG00000008438	0.23	0.23	0.19	0.23	0.27	0.23	0.28	0.3	0.34	0.82	1.88	4.16
ENSG00000008441	3.63	3.36	3.56	4.06	5.3	4.49	5.09	5.16	6.3	5.38	5.83	5.21
ENSG00000008513	0.2	0.07	0.12	0.11	0.12	0.06	0.04	0.09	0.06	0.14	0.07	0.08
ENSG00000008516	60.16	67.51	62.29	66.97	53.4	47.78	45.37	42.8	43.64	33.94	26.23	27.98
ENSG00000008517	0.27	0.26	0.26	0.18	0.28	0.19	0.22	0.24	0.21	0.24	0.19	0.23
ENSG00000008710	0.07	0.06	0.1	0.08	0.08	0.07	0.1	0.1	0.05	0.08	0.11	0.08
ENSG00000008735	42.32	35.67	43.53	40.76	40.25	38.94	38.5	38.83	37.7	36.45	44.3	31.92
ENSG00000008838	0.51	0.44	0.41	1.47	0.39	0.33	0.46	0.71	0.41	0.39	0.41	0.29
ENSG00000008853	0.2	0.22	0.37	0.35	0.28	0.2	0.23	0.2	0.22	0.35	0.18	0.25
ENSG00000008869	0.22	0.13	0.17	0.15	0.17	0.14	0.17	0.14	0.12	0.19	0.13	0.2
ENSG00000008952	0.17	0.11	0.19	0.11	0.18	0.1	0.19	0.11	0.17	0.15	0.26	0.31
ENSG00000008988	0.17	0.14	0.07	0.15	0.14	0.18	0.16	0.14	0.18	0.19	0.1	0.12
ENSG00000009307	0.13	0.1	0.1	0.11	0.11	0.13	0.14	0.09	0.1	0.13	0.14	0.1
ENSG00000009335	0.15	0.18	0.13	0.16	0.16	0.15	0.12	0.15	0.13	0.1	0.11	0.14
ENSG00000009413	0.09	0.14	0.05	0.18	0.11	0.1	0.1	0.06	0.13	0.1	0.11	0.17
ENSG00000009694	9.06	10.87	8.55	7.2	7.73	7.77	10.16	9.17	7.72	6.84	5.38	5.41
ENSG00000009709	90.62	88.06	94.32	99.9	93.48	90.42	99.37	97.07	96.14	99.99	94.92	114.83
ENSG00000009724	0.23	0.2	0.17	0.21	0.17	0.16	0.17	0.17	0.18	0.15	0.13	0.14
ENSG00000009765	0.34	0.41	0.29	0.47	0.59	1.27	0.37	0.42	0.44	0.35	0.36	0.34
ENSG00000009780	0.12	0.12	0.18	0.14	0.16	0.14	0.18	0.08	0.15	0.1	0.11	0.06
ENSG00000009790	0.24	0.19	0.14	0.22	0.26	0.23	0.19	0.14	0.13	0.19	0.15	0.17
ENSG00000009830	0.14	0.2	0.16	0.16	0.15	0.17	0.12	0.09	0.11	0.15	0.12	0.08
ENSG00000009844	0.22	0.15	0.1	0.15	0.2	0.22	0.14	0.14	0.1	0.17	0.2	0.13
ENSG00000009950	29.99	28.41	33.71	36.65	28.04	32.85	38.34	37.14	38.6	53.32	40.46	43.23
ENSG00000009954	0.13	0.12	0.13	0.09	0.16	0.1	0.08	0.14	0.12	0.19	0.07	0.12
ENSG00000010017	0.13	0.13	0.11	0.11	0.11	0.13	0.11	0.23	0.11	0.09	0.07	0.08
