class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000005100	variable	variable	cluster_1	downregulation	downregulation	yes	1.13486351122757	significant	2.48	9.999900001e-06	1.41046778065459e-05	0.879849736179474	0.000160643192798965	0.00130400648405638	0.703415698484914	0.0106992372148672	0.0387877758421652	positively_correlated
ENSG00000005156	downregulation	NA	NA	NA	downregulation	yes	3.601216	significant	3.5014	9.999900001e-06	1.41046778065459e-05	0.664223511672473	0.0184796164207651	0.0450907998232258	0.712258800974664	0.00934994960388271	0.0352303252924115	positively_correlated
ENSG00000005175	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.584773460363574	significant	20.7492	1	1	-0.742015854584237	0.00572476464816771	0.0181022799352924	-0.403556929928884	0.193288774977386	0.311229673625474	negatively_correlated
ENSG00000005194	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.10084269662921	ns	8.2729	9.999900001e-06	1.41046778065459e-05	0.352214824684582	0.26150806546179	0.363734770205265	0.328167775978158	0.297689132047552	0.427413008899285	stable
ENSG00000005206	variable	variable	cluster_1	downregulation	downregulation	yes	4.08591089670829	significant	3.0259	9.999900001e-06	1.41046778065459e-05	0.791007409294552	0.00218434392898222	0.0085958971101263	0.81950694730233	0.00110466743720076	0.00830664719456815	positively_correlated
ENSG00000005238	variable	variable	cluster_2	upregulation	upregulation	yes	5.93759662684469	significant	8.3919	9.999900001e-06	1.41046778065459e-05	0.361294104451676	0.248546351497229	0.349798027780915	0.132677954779198	0.681031093380092	0.77781946653669	not_correlated
ENSG00000005249	peaking	H006	NA	NA	peaking	yes	0.05011622735245	ns	3.3915	0.000109998900011	0.000145937333017075	0.675013037513766	0.0160206409090196	0.0403028670295913	0.58943325758394	0.04370091705107	0.106149820454336	stable
ENSG00000005302	variable	variable	cluster_2	upregulation	upregulation	yes	2.26317938249553	significant	2.373	9.999900001e-06	1.41046778065459e-05	0.839757330434588	0.000631662229219622	0.00339995374385327	0.754028977122534	0.00461122400008996	0.0218553375319365	positively_correlated
ENSG00000005379	downregulation	NA	NA	NA	downregulation	yes	5.22757593200826	significant	5.857	9.999900001e-06	1.41046778065459e-05	0.607194493147496	0.0362718180902011	0.0765929386738844	0.789568923627816	0.00225468302818951	0.0133737597475646	positively_correlated
ENSG00000005381	peaking	H024	NA	NA	peaking	yes	4.4184250764526	significant	2.1227	9.999900001e-06	1.41046778065459e-05	0.845323706929149	0.00053456025194957	0.00300754176703493	0.737208894816975	0.00622285543514223	0.0268444824290876	positively_correlated
ENSG00000005436	variable	variable	cluster_1	downregulation	downregulation	yes	0.252811936383014	ns	4.979	9.999900001e-06	1.41046778065459e-05	0.365040352600555	0.243310406420015	0.343910726028995	-0.244235681137862	0.444261155874483	0.572341618395504	stable
ENSG00000005469	variable	variable	cluster_3	bending	bending	yes	0.323353826962488	ns	7.4993	9.999900001e-06	1.41046778065459e-05	0.408109548186226	0.187834574238145	0.280110317104857	-0.207099304261865	0.518385034365844	0.640021782490959	stable
ENSG00000005471	variable	variable	cluster_1	downregulation	downregulation	yes	0.471135386863845	significant	4.5194	9.999900001e-06	1.41046778065459e-05	0.722420411106267	0.00796091608984793	0.0233357262575221	0.441350770729899	0.150914973314045	0.259368248463384	positively_correlated
ENSG00000005486	variable	variable	cluster_3	bending	bending	yes	3.98354888773927	significant	6.543	9.999900001e-06	1.41046778065459e-05	0.736696256057252	0.00627783491085636	0.0194851224570554	0.797386876294998	0.00189238701191474	0.0117860228585815	positively_correlated
ENSG00000005700	variable	variable	cluster_2	upregulation	upregulation	yes	0.331043473900617	significant	2.4155	9.999900001e-06	1.41046778065459e-05	0.774372852558952	0.00310821160167234	0.0112795733237159	0.472533197594392	0.120835642247738	0.220940766054809	positively_correlated
ENSG00000005801	downregulation	NA	NA	NA	downregulation	yes	0.400862685286688	significant	3.1858	9.999900001e-06	1.41046778065459e-05	0.542535960236638	0.0683768506350398	0.125949090972214	0.765638725820806	0.00369881550777239	0.0187355214713035	positively_correlated
ENSG00000005810	variable	variable	cluster_1	downregulation	downregulation	yes	0.328499697604748	ns	6.2717	9.999900001e-06	1.41046778065459e-05	0.471597745483527	0.121675394221976	0.198542555780315	-0.138227228918414	0.668349786609576	0.767735518566504	stable
ENSG00000005812	variable	variable	cluster_3	bending	bending	yes	0.931498989015793	significant	6.2191	9.999900001e-06	1.41046778065459e-05	-0.145967344714116	0.650794624280386	0.732029857886213	0.401525625594873	0.195753508223719	0.314433964058544	not_correlated
ENSG00000005844	upregulation	NA	NA	NA	upregulation	yes	0.570686110265001	significant	1.916	9.999900001e-06	1.41046778065459e-05	0.890165883662716	0.000104407565645374	0.000968033151995259	0.826804465119289	0.000910483858155843	0.00730277377233026	positively_correlated
ENSG00000005882	variable	variable	cluster_2	upregulation	upregulation	yes	0.94283065512979	significant	3.5975	1.9999800002e-05	2.74279062954925e-05	0.729536639943701	0.0070844834069853	0.0213921524563336	0.253345675777847	0.426898608841014	0.555448948862504	positively_correlated
ENSG00000005893	upregulation	NA	NA	NA	upregulation	yes	1.0533085279864	significant	2.4494	9.999900001e-06	1.41046778065459e-05	0.817159836425569	0.00117344640095327	0.00540659193591254	-0.696820083761558	0.0117960515940892	0.0412991318876061	positively_correlated
ENSG00000006007	upregulation	NA	NA	NA	upregulation	yes	2.81315402769738	ns	13.8458	0.924700752992	0.963755690577757	-0.709416972450072	0.00976885077019303	0.0274001429192869	0.747034950006433	0.00523737197171455	0.023989045131987	stable
ENSG00000006025	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	1.37131749984814	significant	5.0044	9.999900001e-06	1.41046778065459e-05	0.583727884298213	0.0462999520844395	0.0927850114235894	0.282918831095022	0.372908541506853	0.502846226808632	not_correlated
ENSG00000006042	downregulation	NA	NA	NA	downregulation	yes	0.628223159868729	significant	2.8365	9.999900001e-06	1.41046778065459e-05	0.925364915873503	1.60754156378073e-05	0.000270282669633573	0.930750306392029	1.11569080881701e-05	0.000440311243954911	positively_correlated
ENSG00000006062	variable	variable	cluster_1	downregulation	downregulation	yes	5.55865522174535	significant	2.1017	0.000139998600014	0.000185309254350929	0.817093076547171	0.00117544976681847	0.00541165736503107	0.594772391990697	0.0413638406584459	0.102090568956387	positively_correlated
ENSG00000006118	downregulation	NA	NA	NA	downregulation	yes	0.445465060896782	significant	2.3233	9.999900001e-06	1.41046778065459e-05	0.888026692573849	0.000114551800317455	0.0010380852412949	0.906308623048383	4.8494994365826e-05	0.00104205416464788	positively_correlated
ENSG00000006194	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.69577294076057	significant	17.522	1	1	-0.471529426061385	0.121736873937192	0.198602467244971	-0.464414375391811	0.128251571164529	0.229809288676922	not_correlated
ENSG00000006282	upregulation	NA	NA	NA	upregulation	yes	1.21263940520446	significant	11.6585	0.508224917751	0.549765826863099	0.0166815252463858	0.958963036787159	0.972175901280877	-0.190987781595004	0.552112458501916	0.669726189771344	not_correlated
ENSG00000006451	high_expression	flat	cluster_3	bending	bending	yes	0.458115001962097	significant	5.3964	9.999900001e-06	1.41046778065459e-05	0.69462678613116	0.0121786106693773	0.0325792053263529	0.482695544001208	0.111957566163348	0.209178246147643	positively_correlated
ENSG00000006459	upregulation	NA	NA	NA	upregulation	yes	0.461501749920458	significant	0.6253	9.999900001e-06	1.41046778065459e-05	0.985236127436414	5.3893377825893e-09	2.58827701604682e-06	0.666698291600863	0.0178927105395745	0.0551161856342689	positively_correlated
ENSG00000006530	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.247086444897036	ns	12.9972	0.452655473445	0.494388791642231	-0.135965175908464	0.67350968383865	0.751153895756636	-0.368443563900096	0.238610834165989	0.362532031631649	stable
ENSG00000006534	upregulation	NA	NA	NA	upregulation	yes	5.73433164501211	significant	9.7564	9.999900001e-06	1.41046778065459e-05	-0.186790875714439	0.56104374319674	0.654673478893912	-0.742802158622865	0.00564623828478156	0.0251181984410037	not_correlated
ENSG00000006576	variable	variable	cluster_3	bending	bending	yes	0.503963611926925	ns	6.8697	9.999900001e-06	1.41046778065459e-05	0.405678343294937	0.19073523681652	0.28353968475783	0.174906386243431	0.58664715445418	0.700329836381664	stable
ENSG00000006607	variable	variable	cluster_1	downregulation	downregulation	yes	0.151786285819956	ns	4.1849	9.999900001e-06	1.41046778065459e-05	0.057750108723087	0.858510669776546	0.901964043757637	-0.377766772410795	0.226014055096255	0.348980059505587	stable
ENSG00000006625	downregulation	NA	NA	NA	downregulation	yes	1.9883607198748	ns	4.5762	9.999900001e-06	1.41046778065459e-05	0.69222299117745	0.0126083614536897	0.0334609724879521	0.519535618689766	0.0834248816363221	0.169180669250342	stable
ENSG00000006634	downregulation	NA	NA	NA	downregulation	yes	1.26065787238861	significant	1.0342	4.9999500005e-05	6.72135417432283e-05	0.869200892758341	0.000241085163447129	0.0017206062297508	0.310865863092925	0.325365472817314	0.455214733116818	positively_correlated
ENSG00000006695	variable	variable	cluster_1	downregulation	downregulation	yes	0.140095762915952	significant	4.2021	9.999900001e-06	1.41046778065459e-05	0.812774670396915	0.00131073872149207	0.00587007688254396	0.151282744703598	0.638831915583005	0.746193118099299	positively_correlated
ENSG00000006704	variable	variable	cluster_1	downregulation	downregulation	yes	0.89295494479992	significant	1.9618	9.999900001e-06	1.41046778065459e-05	0.886460125851262	0.000122457936327826	0.00106754022477951	0.371266334693432	0.234753950100097	0.358585646713542	positively_correlated
ENSG00000006712	high_expression	flat	cluster_1	downregulation	downregulation	yes	4.40250544662309	ns	12.2979	0.439115608844	0.480451184574199	-0.73044346916611	0.00697823533679324	0.0211335578306539	0.370470208702123	0.235837955970437	0.359552531075985	stable
ENSG00000006715	variable	variable	cluster_2	upregulation	upregulation	yes	0.0906059631465436	significant	4.1005	9.999900001e-06	1.41046778065459e-05	0.779852558999149	0.00277620369984893	0.0103686041214883	0.398584959849646	0.199355743844483	0.318873192200686	positively_correlated
ENSG00000006744	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.01039680541066	ns	12.5651	0.508964910351	0.550417823761464	-0.369905181145285	0.236609099162363	0.336395138323374	0.355853098417829	0.256267808060985	0.382340604055639	stable
ENSG00000006831	variable	variable	cluster_1	downregulation	downregulation	yes	0.749512756476177	ns	6.3817	9.999900001e-06	1.41046778065459e-05	0.61842393824022	0.0320687430019758	0.0693238056269126	0.812135422555914	0.00133174079688714	0.00938694750909309	stable
ENSG00000007038	variable	variable	cluster_1	downregulation	downregulation	yes	1.35829213483146	ns	5.5055	9.999900001e-06	1.41046778065459e-05	0.321448506700414	0.30827535985307	0.413439529435054	0.676030057968351	0.0158019781115584	0.050836710857685	stable
ENSG00000007047	high_expression	flat	cluster_3	bending	bending	yes	2.37677853997439	ns	4.3877	9.999900001e-06	1.41046778065459e-05	0.55216272443978	0.0626749841705058	0.117524754044297	0.486369276238756	0.108857475317833	0.204672592743812	stable
ENSG00000007168	high_expression	flat	cluster_3	bending	bending	yes	0.643836196851895	significant	12.4372	0.626153738463	0.66698804389338	-0.628170703936848	0.0287143691356824	0.0635631356522696	0.318650145324272	0.312745017473393	0.442410745133544	not_correlated
ENSG00000007376	peaking	H006	NA	NA	peaking	yes	3.51124631268437	significant	7.3301	9.999900001e-06	1.41046778065459e-05	0.206483564224374	0.519657295889994	0.61834592181569	0.518382170544156	0.0842339995551454	0.170175733515869	not_correlated
ENSG00000007392	variable	variable	cluster_1	downregulation	downregulation	yes	0.400870690669491	ns	3.8194	1.9999800002e-05	2.74279062954925e-05	0.523219249051343	0.0808762883352656	0.143819918503067	0.643738173239086	0.0238925886074399	0.0680499165339446	stable
ENSG00000007545	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	2.37927616003788	significant	11.194	0.0973990260097	0.121521497915027	-0.206295685869486	0.520045765500759	0.618716368389866	0.621804794225903	0.0308749505778319	0.0822919110686981	not_correlated
ENSG00000007923	variable	variable	cluster_1	downregulation	downregulation	yes	0.347936407815703	ns	6.3138	9.999900001e-06	1.41046778065459e-05	0.597432865664145	0.0402330282257827	0.0831200852699847	0.813443038636455	0.00128905325092346	0.00922471500571079	stable
ENSG00000007944	upregulation	NA	NA	NA	upregulation	yes	2.72921795114562	ns	5.9885	9.999900001e-06	1.41046778065459e-05	0.407440633999643	0.188629910514821	0.281035088673391	0.422780667392655	0.170912771499273	0.284509629232033	stable
ENSG00000007968	downregulation	NA	NA	NA	downregulation	yes	6.31928632749804	significant	2.3281	1.9999800002e-05	2.74279062954925e-05	0.946880814206644	3.0455451091662e-06	9.25034822159293e-05	0.803962201245873	0.00162374172989039	0.0106626598605323	positively_correlated
ENSG00000008018	variable	variable	cluster_1	downregulation	downregulation	yes	2.06927070457355	ns	11.7283	0.253017469825	0.292982978341972	0.0966828430680141	0.76501015832326	0.828769616338315	0.0909316100187371	0.778671787984819	0.851285813160087	stable
ENSG00000008083	variable	variable	cluster_1	downregulation	downregulation	yes	3.56444580460494	ns	5.3771	9.999900001e-06	1.41046778065459e-05	0.67122748564244	0.0168541406868626	0.0419392517246783	0.523698960018931	0.0805483409303685	0.164733548973037	stable
ENSG00000008128	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.618308963763509	ns	8.3674	9.999900001e-06	1.41046778065459e-05	0.361807341054056	0.247825145881149	0.349061761497509	0.391751987708914	0.207881941869751	0.328599333555733	stable
ENSG00000008130	upregulation	NA	NA	NA	upregulation	yes	5.21376417088324	significant	12.6086	0.522764772352	0.564048631005387	-0.408548453334052	0.187313848688684	0.279645768146546	-0.813821736781628	0.00127688933980138	0.00915410235332428	negatively_correlated
ENSG00000008282	variable	variable	cluster_2	upregulation	upregulation	yes	1.33135332724101	ns	5.0061	9.999900001e-06	1.41046778065459e-05	0.525044300711165	0.0796334532958455	0.142019189555855	-0.47583597411355	0.11790122411786	0.216842316615641	stable
ENSG00000008283	upregulation	NA	NA	NA	upregulation	yes	4.8344634525661	ns	11.0361	0.147798522015	0.180061392459411	0.054252617634146	0.867010276704726	0.908350414000248	-0.161623862963278	0.615785492590691	0.724154292216107	stable
ENSG00000008294	variable	variable	cluster_3	bending	bending	yes	0.849420008463396	significant	3.6226	3.9999600004e-05	5.40425862587736e-05	0.576625492698586	0.0496854028596405	0.0980263052728947	-0.565994066177739	0.0550725645455322	0.125547178883896	not_correlated
ENSG00000008311	variable	variable	cluster_1	downregulation	downregulation	yes	0.203004218931393	ns	7.8582	9.999900001e-06	1.41046778065459e-05	-0.0985577222247306	0.760569583662762	0.824627289573523	0.39470535642798	0.204169939737632	0.324134854729778	stable
ENSG00000008324	variable	variable	cluster_1	downregulation	downregulation	yes	3.09905073649755	ns	15.0952	0.996800032	1	-0.435132829479817	0.157435391645457	0.243281664931901	0.569676686197478	0.0531624405450539	0.122206163790418	stable
ENSG00000008405	variable	variable	cluster_1	downregulation	downregulation	yes	0.556046943503149	significant	18.2617	1	1	-0.608323103320007	0.0358325378151644	0.0758851210133664	0.257535033146575	0.419027630315998	0.548070265607734	not_correlated
ENSG00000008441	downregulation	NA	NA	NA	downregulation	yes	2.32984437536244	significant	1.8291	9.999900001e-06	1.41046778065459e-05	0.853003908257425	0.000420050887751303	0.00251910335434998	0.871783845629957	0.000219192777255416	0.00285949169057444	positively_correlated
ENSG00000008513	upregulation	NA	NA	NA	upregulation	yes	3.5625771455921	significant	2.7964	9.999900001e-06	1.41046778065459e-05	0.792990126330292	0.0020901572098561	0.00833154116453575	0.150646962550986	0.640258704697427	0.747093441722466	positively_correlated
ENSG00000008838	variable	variable	cluster_1	downregulation	downregulation	yes	0.67163806976586	significant	2.7733	9.999900001e-06	1.41046778065459e-05	0.756872910371699	0.00437350835537692	0.0147748681592767	-0.162163578152204	0.614591154770996	0.723283242668199	positively_correlated
ENSG00000008853	peaking	H036	NA	NA	peaking	yes	3.30592530834028	significant	1.2734	9.999900001e-06	1.41046778065459e-05	0.947126633879929	2.97696943312956e-06	9.25034822159293e-05	0.697946938766445	0.0116030057018955	0.040885488513984	positively_correlated
ENSG00000008869	moderate_expression	flat	cluster_2	upregulation	upregulation	yes	0.241081722617837	significant	5.17	9.999900001e-06	1.41046778065459e-05	0.636929040645064	0.0259228717380492	0.0589958658737669	0.704685434697211	0.0104971139429742	0.038228868137684	positively_correlated
ENSG00000009413	moderate_expression	flat	cluster_3	bending	bending	yes	0.750658853273912	significant	15.421	0.237467625324	0.277379894421567	-0.727824820611563	0.00728834972125005	0.0218351007711712	-0.118655452746066	0.71340889138468	0.803744443487658	negatively_correlated
ENSG00000009790	upregulation	NA	NA	NA	upregulation	yes	3.29718265050019	significant	4.3622	1.9999800002e-05	2.74279062954925e-05	0.645396111843306	0.0234162585591975	0.0543348017773138	0.394314667486771	0.204658643989172	0.324634043903347	not_correlated
ENSG00000009844	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.230849512121517	ns	14.2583	0.324206757932	0.365495951449907	-0.502138694447457	0.0961987909476554	0.164501983667419	-0.0823884919752153	0.799070908793998	0.864692993743145	stable
