H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000104671	0.11	0.12	0.09	0.11	0.16	0.09	0.11	0.12	0.18	0.23	0.11	0.14
ENSG00000104679	0.24	0.16	0.32	0.29	0.29	0.08	0.3	0.14	0.22	0.25	0.2	0.2
ENSG00000104687	0.28	0.16	0.29	0.21	0.27	0.22	0.11	0.25	0.25	0.17	0.14	0.15
ENSG00000104689	0.14	0.11	0.14	0.13	0.17	0.1	0.26	0.14	0.17	0.16	0.18	0.28
ENSG00000104691	96.67	115.74	157.62	143.18	115.74	119.58	109.53	117.97	130.96	112.85	100.67	107.71
ENSG00000104695	0.39	0.29	0.16	0.29	0.29	0.15	0.31	0.34	0.15	0.37	0.49	0.58
ENSG00000104714	0.19	0.15	0.24	0.1	0.24	0.07	0.2	0.13	0.1	0.17	0.13	0.17
ENSG00000104722	0.32	0.29	0.14	0.2	0.23	0.24	0.17	0.16	0.15	0.14	0.23	0.38
ENSG00000104728	0.37	0.18	0.12	0.13	0.15	0.3	0.26	0.15	0.17	0.21	0.18	0.17
ENSG00000104731	0.56	3.15	2.08	2.44	1.62	0.54	0.58	0.53	0.62	0.43	0.58	0.29
ENSG00000104738	1.71	2.21	3.32	1.67	2.84	1.28	3.64	2.73	0.67	0.57	2.24	0.68
ENSG00000104756	4.3	3.71	4.9	2.49	2.99	2.92	1.87	3.23	4.01	3.63	1.35	1.83
ENSG00000104760	0.39	2.22	0.94	2.96	2.83	3.08	4.89	4.71	8.01	12.79	10.53	7.64
ENSG00000104763	0.27	0.1	0.16	0.11	0.18	0.12	0.11	0.14	0.23	0.11	0.23	0.27
ENSG00000104765	0.67	0.29	0.39	0.35	0.18	0.33	0.22	0.53	0.22	0.5	0.59	0.4
ENSG00000104774	66.53	72.07	93.19	84.1	73.75	67.51	74.28	75.11	81.97	74.21	90.64	92.97
ENSG00000104783	5.43	5.85	4.77	5.48	5.8	5.8	9.22	8.29	6.78	9.14	10.86	3.98
ENSG00000104805	4.72	3.69	4.09	3.53	3.64	1.69	2.87	3.61	3.72	3.45	5.12	6.56
ENSG00000104812	6.08	4.01	7.46	4.06	4.63	3.23	2.33	3.81	3.3	2.89	4.77	5.91
ENSG00000104814	0.51	0.87	2.39	1.47	1.69	1.33	0.89	1.99	1.66	1.38	3.54	2.19
ENSG00000104823	0.5	0.53	0.44	0.48	0.43	0.66	0.41	0.49	0.31	0.39	0.59	0.39
ENSG00000104824	0.29	3.33	3.73	5.84	4.71	3.79	6.35	4.82	7.11	9.28	6.97	2.73
ENSG00000104825	10.53	7.01	7.96	7.67	6.84	6.12	5.08	5.38	5.65	3.16	4.49	3.99
ENSG00000104833	0.39	0.58	0.41	0.59	0.45	0.51	0.54	0.44	0.5	0.38	0.32	0.42
ENSG00000104835	0.26	0.27	0.29	0.38	0.29	0.14	0.3	0.19	0.32	0.19	0.41	0.37
ENSG00000104852	0.23	0.41	0.4	0.4	0.3	0.55	0.67	0.43	0.43	0.35	0.49	0.78
ENSG00000104853	2.9	3.39	3.56	4.33	4.15	3.13	3.98	4.3	3.98	2.65	3.66	4
ENSG00000104856	0.32	0.41	0.37	0.47	0.58	0.59	0.69	0.82	0.38	0.32	0.54	0.44
ENSG00000104859	5.05	0.56	2.49	0.47	2.12	0.53	0.58	0.68	0.64	0.36	0.46	0.42
ENSG00000104866	3.83	3.55	3.72	5.04	4.83	2.47	3.24	4.03	3.36	2.6	3.75	3.27
ENSG00000104870	2.54	2.83	2.5	2.08	3.19	0.92	0.74	0.65	0.74	0.41	0.31	0.42
ENSG00000104872	8.72	9.42	10.49	4.93	7.7	6.99	5.33	9.78	7.64	12.96	12.78	13.68
ENSG00000104880	0.36	0.66	0.51	0.4	0.32	0.35	0.15	0.64	0.44	0.39	0.43	0.4
ENSG00000104884	0.51	0.37	0.46	0.37	0.46	0.44	0.52	0.48	0.39	0.45	0.45	0.29
ENSG00000104885	0.39	0.32	0.4	0.51	0.46	0.43	0.49	0.4	1.18	0.37	0.34	0.28
ENSG00000104886	29.21	19.19	24.44	23.43	17.24	17.21	18.45	13.91	20.99	15.43	10.65	17.76
ENSG00000104889	52.77	34.11	43.58	32.88	30.77	29.37	24.66	23.91	25.03	16.69	15.62	19.03
ENSG00000104894	0.31	0.21	1.43	0.52	0.38	0.37	0.39	0.25	0.4	0.27	0.3	1.28
ENSG00000104897	10.22	5.28	3.38	3.89	3.3	4.74	2.69	3.96	3.19	1.14	2.54	2.83
ENSG00000104903	33.03	26.33	29.08	35.14	36.22	33.79	42.8	34.59	34.18	22.31	18.13	12.28
ENSG00000104904	5.03	5.4	5.75	5.25	4.71	5.31	7.64	6.47	7.91	5.67	5.02	11.69
ENSG00000104907	6.81	7.67	8.63	6.1	4.75	5.23	5.34	4.96	4.93	7.04	10.33	11.89
ENSG00000104915	153.71	218.78	207.7	196.61	180.94	166.29	166.29	144.25	135.79	118.49	125.21	102.22
ENSG00000104918	0.42	0.58	0.49	0.64	0.62	0.55	0.7	0.67	0.73	0.51	0.67	1.83
ENSG00000104921	3.05	3.77	3.38	5.71	6.38	6.92	8.69	10.05	12.29	10.19	13.22	9.65
ENSG00000104936	0.48	0.33	0.41	0.32	0.26	0.3	0.21	0.21	0.2	0.25	0.13	0.11
ENSG00000104946	4.34	4.49	3.77	3.76	3.31	3.53	3.54	3.18	3.86	3.33	4.75	13.44
ENSG00000104951	0.36	0.39	0.59	0.59	0.47	0.56	0.39	0.32	0.43	0.19	0.76	0.49
ENSG00000104953	5.41	3.31	2.67	3.18	2.56	5.05	3.29	3.94	2.13	3.29	3.81	0.51
ENSG00000104957	0.18	0.31	0.44	0.38	0.36	0.52	3.74	5.37	10.06	7.11	1.98	0.49
ENSG00000104960	0.36	0.31	0.4	0.39	0.4	0.36	0.57	0.35	0.38	0.34	0.31	0.32
ENSG00000104964	6.14	7.28	4.81	6.41	3.8	3.6	4	4.57	5	2.96	2.14	1.62
ENSG00000104969	74.23	80.59	39	85.25	36.67	72.07	65.27	68.92	37.53	59.94	51.11	44.69
ENSG00000104972	0.22	0.43	0.27	0.39	0.61	4.96	4.93	8.1	7.1	7.36	2.68	2.27
ENSG00000104973	9.74	19.06	21.4	21.07	22.22	32.64	27.85	36.55	26.33	67.38	39.72	38.75
ENSG00000104974	0.46	1.39	1.86	2.47	2.9	4.23	2.89	2.86	1.66	0.28	0.14	0.16
ENSG00000104976	3.9	6.34	5.43	5.78	4.09	3.82	3.02	5.05	4.99	3.62	7.06	6.78
ENSG00000104979	0.7	0.49	0.54	0.58	0.62	1.2	0.45	0.58	0.48	0.36	0.41	0.21
ENSG00000104980	0.54	0.59	0.28	0.61	0.74	0.34	0.38	0.73	0.66	0.37	1.5	0.92
ENSG00000104983	0.35	0.33	0.56	0.37	0.28	0.31	0.37	0.33	0.33	0.32	0.3	0.22
ENSG00000104998	0.73	0.44	0.37	0.43	0.42	0.59	0.29	0.35	0.58	0.39	0.39	0.37
ENSG00000105011	4.89	4.12	5.28	3.31	1.38	2.66	2.51	2.63	2.89	4.36	3.89	3.92
ENSG00000105048	0.5	0.57	0.69	2.8	0.66	1.27	0.4	0.55	0.26	0.31	0.24	0.21
ENSG00000105053	0.37	2.15	0.94	3.23	0.94	1.52	0.75	0.62	0.51	0.47	1.6	0.55
ENSG00000105058	1.25	0.99	0.77	3.29	0.94	0.8	1.45	2.04	4.77	1.03	0.79	0.36
ENSG00000105063	0.71	0.66	0.66	0.55	1.38	3.06	1.67	0.44	1.33	1.91	0.55	0.51
ENSG00000105085	0.3	0.4	0.28	0.4	0.39	0.28	0.27	0.48	0.18	0.32	0.27	0.38
ENSG00000105122	9.38	12.25	12.95	10.87	13.63	8.02	9.48	3.98	3.56	3.1	3.56	2.9
ENSG00000105127	0.62	0.89	0.65	0.7	0.57	0.28	0.87	0.84	0.57	0.86	0.75	1.35
ENSG00000105135	0.91	0.27	0.39	0.49	0.43	0.31	0.19	0.24	0.24	0.26	0.32	0.62
ENSG00000105136	0.15	0.09	0.15	0.08	0.08	0.33	0.22	0.16	0.1	0.15	0.17	0.07
ENSG00000105137	0.13	0.21	0.17	0.19	0.23	0.24	0.21	0.26	0.25	0.12	0.11	0.19
ENSG00000105171	0.69	0.58	0.41	0.61	0.64	0.36	0.7	0.49	0.67	0.33	0.45	1.12
ENSG00000105173	0.21	0.29	0.32	0.35	0.53	0.27	0.29	0.33	0.28	0.3	0.33	0.25
ENSG00000105176	0.14	0.17	0.19	0.19	0.16	0.21	0.21	0.19	0.12	0.12	0.16	0.23
ENSG00000105185	0.25	0.28	0.13	0.17	0.27	0.18	0.14	0.18	0.17	0.18	0.19	0.32
ENSG00000105186	0.18	0.25	0.16	0.37	0.3	0.34	0.41	0.27	0.33	0.37	0.32	0.58
ENSG00000105193	1.5	1.31	1.76	2.3	1.01	2.03	1.25	2.17	1.4	0.95	2.95	0.74
ENSG00000105197	0.61	0.44	0.6	0.49	0.71	0.45	0.46	0.57	0.59	0.62	0.3	0.37
ENSG00000105198	0.11	0.16	0.1	0.06	0.07	0.12	0.15	0.12	0.09	0.11	0.1	0.09
ENSG00000105202	0.38	0.23	0.27	0.39	0.37	0.31	0.34	0.2	0.28	0.34	0.25	0.16
ENSG00000105220	0.51	0.31	0.57	0.49	0.48	0.53	0.44	0.41	0.41	0.44	0.59	0.35
ENSG00000105221	0.32	0.42	0.53	0.41	0.53	0.29	0.43	0.54	0.29	0.51	0.23	0.37
ENSG00000105223	0.38	0.47	0.75	0.5	0.73	0.52	0.99	2.64	0.34	0.59	2.81	0.68
ENSG00000105229	0.8	0.61	0.83	0.59	0.71	0.42	0.71	0.49	0.6	0.6	0.54	0.81
ENSG00000105245	1.8	1.03	1.24	0.89	2.16	1.06	0.88	1.54	0.82	0.6	0.54	0.5
ENSG00000105246	0.25	0.27	0.21	0.22	0.28	0.3	0.29	0.32	0.24	0.34	0.43	0.39
ENSG00000105248	0.45	0.48	0.57	1.67	0.58	1.99	2.36	2.98	6.21	7.47	7.21	10.5
ENSG00000105254	2.77	2.21	2.73	3.07	0.92	1.74	1.18	3.1	1.93	2.65	0.9	0.83
ENSG00000105255	6.53	6.25	5.56	4.81	3.02	3.7	2.79	3.89	3.93	0.63	0.52	3.9
ENSG00000105258	5.3	4.1	4.95	4.24	5.1	2.51	3.13	3.35	4.43	4.46	4.34	3.78
ENSG00000105281	10.05	9.04	7.42	10.32	5.46	7.9	6.27	3.11	2.49	0.74	0.38	0.29
ENSG00000105287	19.45	16.4	15.65	22.91	26.96	26.19	31.03	21.45	15.12	9.26	5.31	1.85
ENSG00000105298	3.24	1.42	2.38	2.52	1.92	1.47	1.04	2.34	2.04	0.6	0.44	0.22
ENSG00000105321	0.66	0.78	0.71	0.59	0.51	0.71	0.65	0.6	2.2	0.51	0.57	0.38
ENSG00000105323	0.5	0.39	0.54	0.37	0.45	0.59	0.49	0.38	0.41	0.37	0.31	0.57
ENSG00000105325	4.09	0.76	1.93	0.65	0.68	0.36	0.52	1.72	0.58	0.58	0.4	1.82
ENSG00000105327	0.41	0.48	0.31	0.43	0.36	0.46	0.42	0.24	0.22	0.46	0.33	0.38
ENSG00000105329	2.52	1.94	4.7	2.67	2.71	5.24	2.33	3.84	4.23	5.83	2.82	3.24
ENSG00000105339	0.56	0.57	1.24	1.54	1.68	1.88	0.65	0.58	0.61	0.73	0.44	2.54
ENSG00000105341	3.16	0.66	0.54	0.56	0.5	0.81	0.99	2.37	3.45	0.9	0.49	0.85
ENSG00000105352	0.12	0.27	0.11	0.16	0.24	0.16	0.2	0.1	0.14	0.13	0.25	0.18
ENSG00000105355	1.58	4.98	3.8	3.45	2.8	3.56	3.5	4.43	5.06	4.1	1.33	0.5
ENSG00000105364	1.27	2.91	2.51	2.09	0.95	1.04	0.58	0.69	0.7	0.59	0.71	0.65
ENSG00000105369	11.08	18.39	15.26	22.03	19.3	14.57	13.94	8.85	9.44	6.31	4.06	3.01
ENSG00000105372	2.32	2.17	1.1	0.54	1.81	2.99	0.32	0.35	0.39	0.26	0.31	1.82
ENSG00000105373	6.66	3.5	5.2	2.89	5.74	4.29	5.54	5.81	6.98	8.41	11.58	5.22
ENSG00000105374	0.63	6.08	6.25	6.86	6.51	8.61	7.7	7.48	7.25	3.42	4.13	0.49
ENSG00000105379	21.44	26.26	28.41	27.5	31.77	27.28	28.29	26.49	26.72	17.6	21.33	21.28
ENSG00000105383	0.16	0.13	0.11	0.2	0.11	0.43	0.15	0.22	0.23	0.11	0.22	0.31
ENSG00000105393	3.36	3.85	2.87	2.13	3.3	3.53	2.25	2.76	3.1	1.07	0.74	0.63
ENSG00000105397	1.16	0.63	0.71	0.6	0.63	0.41	0.46	0.62	0.68	0.39	1.51	0.5
ENSG00000105398	0.2	0.3	0.2	0.24	0.22	0.45	0.26	0.18	0.13	0.15	0.23	0.12
ENSG00000105401	11.35	12.29	12.16	11.28	10.37	9.86	9.83	11.15	11.96	13.9	27.29	17.74
ENSG00000105402	0.3	0.32	0.33	0.4	0.42	0.2	0.56	0.45	0.56	0.73	0.58	3.05
ENSG00000105404	0.57	0.59	0.53	0.57	0.66	0.95	0.5	0.65	0.6	0.25	0.22	0.29
ENSG00000105409	16.86	6.5	3.08	4.88	5.16	2.59	3.3	1.63	0.47	0.31	0.15	0.21
ENSG00000105419	0.17	1.86	1.27	1.97	0.38	0.21	0.35	0.22	0.24	0.17	0.18	0.16
ENSG00000105426	0.21	0.36	0.31	0.27	0.44	0.22	0.22	0.33	0.35	0.2	0.31	0.28
ENSG00000105428	0.16	0.27	0.31	0.32	0.22	0.18	0.21	0.28	0.29	0.24	0.18	0.18
ENSG00000105429	0.27	0.32	0.37	0.34	0.27	0.14	0.17	0.27	0.2	0.2	0.22	0.43
ENSG00000105438	21.14	10.83	10.68	11.58	10.71	6.75	6.24	5.79	9.31	4.92	13.57	8.15
ENSG00000105443	0.78	0.21	0.44	0.42	0.38	0.45	0.44	0.49	0.37	0.39	0.61	0.38
ENSG00000105447	0.17	1.93	1.17	0.29	0.36	0.32	0.23	0.25	1.23	0.22	0.25	0.19
ENSG00000105472	45.19	30.2	16.9	29.15	24.33	12.92	13.85	15.91	12.71	7.32	9.31	6
ENSG00000105483	21.51	12.4	13.49	15.47	13.34	20.23	19.24	17.31	19.48	28.5	31.32	34.14
ENSG00000105486	1.86	2.16	2.87	2.91	1.02	3.32	1.41	2.69	1.87	3.91	2.34	6.23
ENSG00000105499	0.74	0.86	2.31	2.92	0.98	1.69	1.19	0.96	0.91	0.63	1.21	0.54
ENSG00000105501	0.33	0.2	0.29	0.17	0.2	0.54	0.28	0.28	0.14	0.14	0.25	0.15
ENSG00000105514	0.27	0.43	0.3	0.39	0.4	0.26	0.34	0.42	0.42	0.25	0.33	0.3
ENSG00000105516	0.7	0.73	0.67	1.57	0.67	0.66	0.92	0.67	0.63	0.51	0.43	0.36
ENSG00000105518	0.27	0.45	0.37	0.43	0.39	0.28	0.36	0.47	0.42	0.25	0.37	0.31
ENSG00000105520	0.38	0.48	0.6	0.48	0.46	0.43	0.48	0.61	0.51	0.28	0.51	0.48
ENSG00000105538	0.64	0.71	0.59	2.02	0.47	0.28	0.52	0.42	0.44	0.41	0.24	0.17
ENSG00000105552	3.43	0.83	0.63	1.12	0.65	0.56	0.7	0.45	0.57	0.26	0.39	0.44
ENSG00000105556	0.14	0.13	0.19	0.18	0.22	0.11	0.18	0.23	0.21	0.21	0.18	0.1
ENSG00000105568	2.98	4.63	1.82	2.75	3.17	0.91	0.4	0.26	0.42	0.13	0.28	1.59
ENSG00000105576	0.55	0.82	1.59	0.74	0.91	1.99	0.85	2.05	2.13	0.54	0.59	0.61
ENSG00000105583	5.34	0.5	0.73	0.76	0.74	0.67	0.91	0.96	1.99	0.92	0.86	2.41
ENSG00000105607	0.55	0.38	0.57	0.29	0.52	0.35	0.37	0.42	0.28	0.39	0.4	0.5
ENSG00000105609	0.69	0.31	0.47	0.35	0.46	0.38	0.37	0.45	0.3	0.33	0.55	0.38
ENSG00000105612	0.18	0.27	0.26	0.28	0.28	0.37	0.3	0.42	6.13	7.21	11.78	10.9
ENSG00000105617	0.7	6.62	5.38	6.4	5.43	3.53	4.08	4.91	5.49	6.73	9.53	8.21
ENSG00000105618	0.88	0.58	0.73	0.58	0.71	0.67	0.75	0.6	2.2	0.84	1.79	1.26
ENSG00000105619	0.77	0.74	0.55	1.49	0.65	0.51	0.71	1.75	0.9	0.68	0.77	0.58
ENSG00000105639	5.73	5.44	9.03	8.41	9.8	13.21	14.8	15.27	13.86	21.18	10.91	7.43
ENSG00000105640	0.94	0.74	0.89	0.74	0.72	0.49	0.86	0.71	1.76	0.8	0.54	0.65
ENSG00000105643	0.59	1.18	2.86	2.04	2.71	2.24	1.13	1.72	2.71	1.29	4.16	0.82
ENSG00000105647	0.69	2.02	1.96	0.55	2.45	1.04	0.97	4.21	2.6	2.13	2.64	2.57
ENSG00000105655	0.35	0.5	1.64	2.05	0.61	0.61	0.55	0.52	0.52	0.4	0.9	4.54
ENSG00000105656	0.51	0.63	0.46	0.51	0.54	0.4	0.42	0.39	0.42	0.33	0.46	0.31
ENSG00000105662	0.65	4.47	6.47	3	2.95	3.27	5.29	6.06	3.84	1.9	0.54	0.59
ENSG00000105669	0.38	2.02	1.8	0.64	0.67	0.87	2.37	3.58	1.61	0.62	2.86	1.55
ENSG00000105671	6.35	6.14	3.86	6.52	3.6	5.32	3.72	6.72	6.96	4.37	4.69	9.38
ENSG00000105676	3.98	2.49	2.8	3.19	3.15	2.54	2.23	2.1	2.35	2.88	4.21	4.82
ENSG00000105677	1.03	0.65	0.59	0.53	0.53	0.64	0.4	0.7	0.61	0.36	0.38	0.41
ENSG00000105697	2.7	1.98	2.39	0.82	0.95	1.55	1.34	2.51	0.85	0.8	0.81	2.52
ENSG00000105698	6.89	4.92	7.17	4.49	7.7	5.13	3.58	7.41	2.99	4.93	7.03	5.65
ENSG00000105700	0.3	0.61	0.61	0.62	0.6	0.59	0.58	0.65	0.56	0.52	0.76	0.71
ENSG00000105701	0.58	0.38	0.45	0.55	0.49	0.34	0.45	0.56	0.52	0.32	0.66	0.44
ENSG00000105705	1.78	1.25	1.68	0.78	0.79	1.23	2.33	1.74	1.18	1.6	2.86	1.02
ENSG00000105711	0.46	0.45	0.4	0.43	0.67	0.25	0.56	0.55	0.42	0.38	0.35	0.31
ENSG00000105722	0.29	0.26	0.35	0.39	0.25	0.33	0.34	0.37	0.22	0.26	0.27	0.18
ENSG00000105723	14.21	25.21	22.28	9.86	14.11	8.75	8.5	7.8	15.02	9.47	19.11	8.32
ENSG00000105726	8.18	13.45	14.05	14.8	13.02	9.65	13.3	13.35	13.63	11.98	9.44	8.93
ENSG00000105732	1.63	1.2	1.44	1.45	0.82	1.39	0.67	0.69	0.6	0.68	0.74	0.4
ENSG00000105737	0.37	0.25	0.41	0.28	0.32	0.35	0.35	0.24	0.32	0.25	0.48	0.23
ENSG00000105738	0.53	0.38	0.54	0.49	0.35	0.49	0.44	0.41	0.34	0.32	0.3	0.28
ENSG00000105750	0.17	0.13	0.17	0.18	0.13	0.26	0.18	0.13	0.06	0.12	0.06	0.09
ENSG00000105755	0.43	2.42	1.7	1.7	3.17	2.8	2.61	2.82	2.03	0.74	0.32	1.12
ENSG00000105767	0.63	0.37	0.38	0.41	0.29	0.39	0.56	0.38	0.43	0.22	0.29	0.29
ENSG00000105771	1.23	2.38	3.15	3.94	4.76	4.05	6.61	7.17	6.3	5.03	2.18	2.99
ENSG00000105778	15.74	21.6	19.17	24.61	23.97	28.57	21.6	25.17	26.55	26.7	22.42	21.38
ENSG00000105792	0.16	0.13	0.19	0.16	0.15	0.13	0.13	0.2	0.26	0.2	0.25	0.12
ENSG00000105793	0.16	0.22	0.14	0.11	0.1	0.11	0.24	0.14	0.11	0.21	0.17	0.14
ENSG00000105808	0.06	0.06	0.05	0.04	0.09	0.04	0.16	0.1	0.06	0.05	0.13	0.05
ENSG00000105810	0.15	0.18	0.14	0.24	0.16	0.29	0.24	0.17	0.18	0.08	0.12	0.22
ENSG00000105819	0.21	0.12	0.14	0.24	0.13	0.28	0.28	0.14	0.24	0.27	0.31	1.01
ENSG00000105821	44.21	38.52	62.02	49.65	44.38	42.11	43.03	42.34	47.37	59.52	38.54	49.29
ENSG00000105829	0.15	0.2	0.24	0.21	0.2	0.12	0.15	0.23	0.16	0.22	0.16	0.28
ENSG00000105835	0.42	0.23	0.14	0.18	0.28	0.3	0.21	0.29	0.41	0.35	0.45	0.43
ENSG00000105849	0.66	0.32	0.36	0.45	0.26	0.86	0.26	0.47	0.34	0.43	0.28	0.37
ENSG00000105851	2.5	3.25	2.45	2.39	4.21	2.91	3.12	1.51	2.37	0.36	1.92	2.37
ENSG00000105854	0.16	0.31	0.27	0.2	0.18	0.12	0.19	0.11	0.28	0.24	0.36	0.21
ENSG00000105856	0.29	3.79	0.18	2.99	0.35	0.28	2.68	0.2	2.71	0.14	2.7	1.43
ENSG00000105865	0.64	0.35	0.4	0.42	0.41	0.49	0.45	0.43	0.32	0.5	3.01	2.19
ENSG00000105866	0.25	0.21	0.32	0.35	0.19	0.86	0.24	0.26	0.27	0.25	0.27	0.21
ENSG00000105875	0.19	0.19	0.16	0.15	0.2	0.08	0.2	0.13	0.19	0.23	0.17	0.16
ENSG00000105879	0.09	0.26	0.16	0.25	0.32	0.17	0.14	0.2	0.26	0.26	0.25	0.3
ENSG00000105887	0.19	0.11	0.18	0.25	0.21	0.28	0.71	0.42	2.74	7.64	9.24	3.19
ENSG00000105926	0.33	0.35	0.29	0.23	0.29	0.64	0.13	0.2	0.2	0.19	0.27	0.56
ENSG00000105928	0.14	0.12	0.11	0.13	0.15	0.18	0.16	0.14	0.15	0.31	0.19	0.17
ENSG00000105939	0.18	0.29	0.2	0.2	0.17	0.42	0.17	0.23	0.18	0.13	0.14	0.13
ENSG00000105948	0.1	0.12	0.12	0.15	0.23	0.28	4.15	7.44	9	5.85	10.71	3.98
ENSG00000105953	0.82	0.36	0.49	0.58	0.5	0.29	0.27	0.39	0.4	0.35	0.55	0.26
ENSG00000105954	0.24	0.18	0.13	0.17	0.14	0.1	0.2	0.11	0.18	0.18	0.17	0.14
ENSG00000105963	6.01	9.95	15.66	13.72	16.68	14.53	14.62	12.23	10.71	10.72	8.76	4.29
ENSG00000105967	0.3	0.25	0.25	0.28	0.24	0.36	0.34	0.15	0.37	0.28	0.18	0.21
ENSG00000105968	2.15	0.49	2.16	0.56	0.55	3.15	0.7	0.49	0.73	0.45	0.46	0.66
ENSG00000105971	0.16	0.1	0.15	0.1	0.11	0.3	0.18	0.13	0.17	0.26	0.2	0.27
ENSG00000105983	4.06	16.97	25.34	19.06	13.44	17.06	19.74	17.8	8.56	4.89	0.3	0.38
ENSG00000105993	0.57	2.88	2.97	2.23	2.94	3.31	2.37	2.16	2.24	0.6	1.49	2.29
ENSG00000106003	19.64	24.07	19.4	25.15	22.67	14.62	20.1	13.13	10.87	5.06	3.24	1.75
ENSG00000106009	13.3	16.85	16.57	15.85	17.59	19.12	16.48	21.93	15.42	22.71	18.02	29.13
ENSG00000106012	64.13	59.24	51.4	47.86	57.92	37.84	47.13	49.34	51.18	48.81	67.83	64.13
ENSG00000106028	0.48	0.19	0.3	0.25	0.29	0.41	0.35	0.28	0.46	0.57	0.52	0.22
ENSG00000106038	0.24	0.19	0.24	0.21	0.15	0.15	0.22	0.22	0.35	0.44	0.59	0.39
ENSG00000106049	0.2	0.21	0.2	0.18	0.14	0.16	0.28	0.19	0.1	0.23	0.15	0.15
ENSG00000106052	0.18	0.18	0.23	0.17	0.12	0.21	0.14	0.16	0.15	0.21	0.24	0.17
ENSG00000106070	0.34	0.31	0.27	0.28	0.24	0.17	0.24	0.2	0.28	0.22	0.21	0.13
ENSG00000106077	3	0.75	1.98	0.65	0.74	0.55	0.51	0.69	0.41	0.31	0.54	0.55
ENSG00000106080	40	34.91	33.05	26.26	30.53	25.88	24.04	32.89	31.4	30.47	25.5	31.25
ENSG00000106086	0.19	1.61	0.26	0.25	0.2	0.22	0.28	0.3	0.23	0.48	1.7	7.31
ENSG00000106089	0.24	0.41	0.39	0.34	0.26	0.23	0.28	0.23	0.23	0.27	0.34	0.41
ENSG00000106100	0.33	0.39	0.17	0.19	0.25	0.25	0.23	0.3	0.18	0.23	0.2	0.18
ENSG00000106105	0.12	0.1	0.12	0.19	0.14	0.2	0.18	0.13	0.09	0.21	0.33	0.51
ENSG00000106123	0.22	0.21	0.36	0.41	0.39	0.71	0.52	0.38	0.4	0.24	0.47	0.39
ENSG00000106144	1.01	0.52	0.35	0.49	0.31	0.38	0.44	0.44	0.41	0.31	0.41	0.6
ENSG00000106153	0.19	0.24	0.26	0.22	0.2	0.27	0.13	0.22	0.16	0.18	0.16	0.12
ENSG00000106178	0.18	0.21	0.36	0.33	0.23	0.26	0.36	0.29	0.31	0.25	0.24	0.27
ENSG00000106211	0.37	0.69	0.51	0.5	0.43	0.34	0.33	0.44	0.44	0.5	0.68	0.41
ENSG00000106244	4.03	3.29	1.89	2.43	2.26	2.52	3.09	3.81	2.34	2.21	4.33	5.34
ENSG00000106245	2.35	3.31	2.18	2.52	2.32	4.34	4.74	3.28	2.62	1.56	3.45	5.19
ENSG00000106246	0.8	0.38	1.33	0.58	1.77	0.79	1.46	1.48	1.6	0.52	0.35	0.52
ENSG00000106261	0.38	0.32	0.39	0.37	0.26	0.38	0.26	0.28	0.37	0.32	0.43	0.26
ENSG00000106263	1.37	2.95	2.08	2.72	2.52	1.19	2.23	1.56	1.87	0.93	0.85	3.88
ENSG00000106266	6.37	9.37	7.92	7.94	9.15	5.85	7.72	6.43	7.19	6.17	7.74	6.52
ENSG00000106268	3.03	5.09	7.2	6.39	5.32	5.62	9.86	5.34	6.66	8.06	12.16	11.65
ENSG00000106290	0.7	0.45	0.6	1.64	0.52	0.43	0.61	0.76	0.59	0.52	0.45	0.42
ENSG00000106299	0.17	0.09	0.12	0.17	0.1	0.08	0.2	0.12	0.16	0.15	0.28	0.47
ENSG00000106305	1.33	0.69	0.56	1.64	2.63	1.05	0.96	0.67	0.76	0.76	2.09	1.23
ENSG00000106327	0.61	0.46	0.51	0.43	0.54	0.33	0.3	0.48	1.7	0.45	0.42	0.38
ENSG00000106330	0.45	0.42	0.41	0.34	0.46	0.34	0.35	0.44	0.42	0.29	0.43	0.4
ENSG00000106333	8.25	3.94	3.6	4.8	4.58	4.32	3.5	2.91	2.15	0.44	0.32	0.28
ENSG00000106344	1.49	0.64	0.62	0.68	0.65	1.21	0.61	0.55	0.67	0.81	0.6	0.62
ENSG00000106346	0.98	0.73	1.55	0.63	0.49	3.29	0.71	0.63	1.45	0.52	0.58	0.49
ENSG00000106348	0.2	0.25	0.18	0.18	0.15	0.22	0.15	0.2	0.21	0.17	0.16	0.18
ENSG00000106351	0.91	0.44	0.43	0.44	0.34	0.34	0.42	0.32	0.37	0.36	0.42	0.34
ENSG00000106355	1.79	2.52	1.21	1.28	0.23	0.21	0.26	1.43	0.34	1.31	2.14	1.49
ENSG00000106367	0.33	0.27	0.26	0.25	0.21	0.21	0.24	0.19	0.23	0.17	0.24	0.15
ENSG00000106392	0.5	0.37	2.85	0.48	0.57	0.82	2.6	0.42	0.34	0.3	0.14	0.12
ENSG00000106397	1.26	2.33	0.71	0.76	1.04	1.15	0.77	1.05	1.31	0.97	1.88	2.41
ENSG00000106399	0.16	0.19	0.18	0.19	0.22	0.16	0.2	0.18	0.17	0.16	0.21	0.06
ENSG00000106400	3.21	0.49	1.81	0.71	1.62	0.48	1.83	1.19	1.23	0.56	2.55	1.71
ENSG00000106404	5	3.96	6.43	4.28	4.34	5.41	6.28	2.79	4.15	3.73	6.46	4.44
