p_adjusted
ENSG00000001084.13	1.58063480657713e-05
ENSG00000001460.18	0.0129987758663615
ENSG00000001461.18	0.00160811994328446
ENSG00000001561.7	4.39470795954656e-06
ENSG00000001617.12	0.00442498280819798
ENSG00000001626.18	0.00280132839683786
ENSG00000002586.20	0.0179862295667856
ENSG00000002587.10	0.000365831807592943
ENSG00000002726.21	5.08342400463517e-09
ENSG00000002745.13	0.00180954516428551
ENSG00000002746.15	0.00136345924058575
ENSG00000002933.9	0.00135090884587949
ENSG00000003402.21	0.000856728063339442
ENSG00000003509.16	0.00398523936487525
ENSG00000003989.18	0.00212480072308922
ENSG00000004059.11	0.0164176605453607
ENSG00000004142.12	0.0134517230358835
ENSG00000004455.18	0.00658081024486912
ENSG00000004487.18	0.0436449703689855
ENSG00000004660.15	7.73169739029193e-05
ENSG00000004777.19	0.0002055359030193
ENSG00000004809.14	0.0220571063073174
ENSG00000004848.8	0.0240441466236058
ENSG00000004864.14	0.00959496202762971
ENSG00000004939.16	0.01283533972521
ENSG00000004975.12	0.0273269687157493
ENSG00000005007.14	0.00152517643782856
ENSG00000005020.13	0.0228015380276206
ENSG00000005073.6	8.69773621779726e-05
ENSG00000005100.13	0.00277734841773591
ENSG00000005102.14	0.00075126561657463
ENSG00000005175.10	9.69029078693619e-05
ENSG00000005189.20	0.00989602670478662
ENSG00000005194.15	0.00881910450852596
ENSG00000005206.17	0.000819673258266362
ENSG00000005243.10	0.000736656276469948
ENSG00000005302.19	0.00551475493635895
ENSG00000005339.15	0.0149571033658391
ENSG00000005381.9	0.00100709303867165
ENSG00000005421.9	0.0365812347578505
ENSG00000005448.17	0.0184598156468358
ENSG00000005483.23	0.0251386160942766
ENSG00000005486.17	6.97317555155282e-06
ENSG00000005513.11	0.0203590470376645
ENSG00000005812.11	0.00717413206789699
ENSG00000005893.17	0.0151672267617173
ENSG00000005961.19	0.00016342936075285
ENSG00000006016.12	0.0244560728315703
ENSG00000006042.12	0.0011918136128623
ENSG00000006047.13	0.00107418484694322
ENSG00000006118.15	0.00156009099632765
ENSG00000006210.7	0.000219996717774495
ENSG00000006377.11	0.00101547135047014
ENSG00000006451.8	0.0358892470697296
ENSG00000006453.14	9.44894899952477e-05
ENSG00000006468.15	0.0462826013324945
ENSG00000006530.18	0.0135399308127127
ENSG00000006555.11	3.82602368078817e-05
ENSG00000006606.9	3.93957279714152e-09
ENSG00000006607.14	2.02979248010538e-07
ENSG00000006611.17	0.0179851326891542
ENSG00000006625.18	0.0288821677924884
ENSG00000006638.13	0.010853362179747
ENSG00000006704.11	1.41946850095068e-05
ENSG00000006715.16	0.00594557992616995
ENSG00000006740.18	9.28881616809391e-05
ENSG00000006747.15	7.95978832103601e-08
ENSG00000007038.11	0.0192844593610083
ENSG00000007216.16	0.000172779875684604
ENSG00000007237.19	0.000215350558939753
ENSG00000007312.14	1.80602643200229e-06
ENSG00000007314.12	5.52381611926457e-08
ENSG00000007372.25	0.00494354386065787
ENSG00000007384.15	0.00891039088724712
ENSG00000007520.4	0.0233231096331607
ENSG00000007541.17	5.26360711495158e-05
ENSG00000007866.22	6.38240076592532e-07
ENSG00000008130.15	0.000211125966718389
ENSG00000008197.5	0.00112712832355037
ENSG00000008282.10	0.00542040045297173
ENSG00000008283.16	0.00666170500127129
ENSG00000008300.17	0.00155761362928458
ENSG00000008323.16	6.88320850483021e-06
ENSG00000008394.13	1.23819330881026e-06
ENSG00000008438.5	0.000476546153833471
ENSG00000008441.19	0.000973942601840168
ENSG00000008513.17	0.00306381805575934
ENSG00000008735.14	0.0121257703508473
ENSG00000008838.21	0.0128356236948886
ENSG00000008853.18	0.0059135389738576
ENSG00000008869.12	3.72269907580612e-05
ENSG00000009335.19	0.0426848958285469
ENSG00000009780.16	0.00690952517684999
ENSG00000010017.13	0.000667733851864219
ENSG00000010030.14	0.00141028067506701
ENSG00000010165.20	0.00115062628042462
ENSG00000010219.14	1.77483111951245e-05
ENSG00000010256.12	0.0140187361684172
ENSG00000010270.14	2.09990971093093e-05
ENSG00000010292.13	0.0200000846472321
ENSG00000010295.20	0.00251872899992473
ENSG00000010310.9	0.0179721082358152
ENSG00000010319.7	8.01713352596711e-05
ENSG00000010327.10	0.0152189374208706
ENSG00000010404.18	0.000684673359800635
ENSG00000010610.10	0.0158384255951059
ENSG00000010803.17	0.00924983956545742
ENSG00000010810.18	0.00354574745903715
ENSG00000010818.11	1.01504910425601e-09
