class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000089775	variable	variable	cluster_3	bending	bending	yes	1.68407104013217	significant	14.959	0.738582614174	0.834034368136299	-0.869791097133558	0.000235938803465413	0.00449897063867677	0.669627919537676	0.0172157327861861	0.0434607739704098	negatively_correlated
ENSG00000089820	variable	variable	cluster_2	upregulation	upregulation	yes	5.12452333547059	significant	17.2212	1	1	-0.640582862894158	0.0248184926721765	0.0945859023054472	-0.320007751816287	0.310572136758401	0.410971057730722	not_correlated
ENSG00000089876	variable	variable	cluster_2	upregulation	upregulation	yes	0.788405797101449	ns	17.3482	1	1	-0.388162318346938	0.212448638982668	0.379524487437336	-0.784115065297069	0.00253720652633653	0.0105371336111988	stable
ENSG00000090006	downregulation	NA	NA	NA	downregulation	yes	5.1816827614547	ns	8.929	9.999900001e-06	1.77221798737652e-05	0.159075310432122	0.6214367201255	0.757458540165113	-0.106679621489149	0.741411210238943	0.80333812784005	stable
ENSG00000090013	upregulation	NA	NA	NA	upregulation	yes	3.11091162976262	ns	5.2339	9.999900001e-06	1.77221798737652e-05	0.572047722219819	0.0519574588285905	0.152603655593848	-0.340143633296997	0.279335659145741	0.379132339003866	stable
ENSG00000090054	high_expression	flat	cluster_2	upregulation	upregulation	yes	0.384711779448622	significant	4.7646	9.999900001e-06	1.77221798737652e-05	0.172635380230912	0.591590870901993	0.736165301928251	0.64388013396469	0.0238515298873732	0.055607102700603	not_correlated
ENSG00000090060	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.68681570354172	ns	13.4468	0.318476815232	0.413145206189493	-0.480695999708451	0.113669186345053	0.253633720150712	-0.825907687366869	0.000932807752793716	0.00503855128760208	stable
ENSG00000090061	high_expression	flat	cluster_1	downregulation	downregulation	yes	3.0671665831484	ns	15.0796	0.422105778942	0.51771947531759	-0.421344671054982	0.172525094168463	0.333745243597388	0.632724271013629	0.0272373063425945	0.0618840845387826	stable
ENSG00000090097	downregulation	NA	NA	NA	downregulation	yes	7.79092819048645	ns	11.8356	0.466565334347	0.561781321758346	0.0545962862837106	0.866174505718582	0.920632863126435	0.213918012662223	0.504387269130774	0.598186655734401	stable
ENSG00000090104	bending	H036	NA	NA	bending	yes	3.54940523394132	ns	11.6336	0.0944990550094	0.15008453554697	-0.240265510695636	0.451932076475794	0.618806265122261	0.676457881640589	0.0157106538914133	0.0404190895664932	stable
ENSG00000090238	bending	H006	NA	NA	bending	yes	6.65313541351106	ns	13.4076	0.546584534155	0.64017996051118	-0.258934632701233	0.41641416486612	0.584990508025707	-0.790717442221322	0.00219838585647634	0.00942942062525174	stable
ENSG00000090273	variable	variable	cluster_1	downregulation	downregulation	yes	1.88900771208226	ns	12.4629	0.657943420566	0.751641153385258	-0.618377788279317	0.0320852643645737	0.112656175272202	-0.777305589601171	0.00292697244185462	0.0116582057619152	stable
ENSG00000090339	upregulation	NA	NA	NA	upregulation	yes	5.78550137787526	ns	13.5127	0.442285577144	0.537381326141068	-0.276391094645561	0.384506825154586	0.556924568180253	0.978300672854469	3.65350892677175e-08	5.39772115144167e-06	stable
ENSG00000090376	upregulation	NA	NA	NA	upregulation	yes	2.06385805384979	significant	4.174	9.999900001e-06	1.77221798737652e-05	0.826702524954992	0.000913000513169426	0.0108774393482945	0.941970860325089	4.69902830543082e-06	0.000127513087825602	positively_correlated
ENSG00000090382	upregulation	NA	NA	NA	upregulation	yes	3.23486192044591	significant	3.4167	9.999900001e-06	1.77221798737652e-05	0.843360966390089	0.00056737270097875	0.00774830406268599	0.806729915232196	0.00151985783150577	0.00720893328166054	positively_correlated
ENSG00000090432	upregulation	NA	NA	NA	upregulation	yes	2.93951838715699	significant	3.4102	9.999900001e-06	1.77221798737652e-05	0.518861300715382	0.0838972566055515	0.207930546463759	0.39049829357573	0.209470010132387	0.302252078284714	not_correlated
ENSG00000090447	variable	variable	cluster_1	downregulation	downregulation	yes	2.61609837898267	ns	8.0109	9.999900001e-06	1.77221798737652e-05	0.319040801622926	0.312118903137673	0.486946724731983	0.247649419800361	0.437715705066568	0.537741899448888	stable
ENSG00000090470	variable	variable	cluster_1	downregulation	downregulation	yes	1.76779716112255	ns	13.0246	0.182888171118	0.267211065152391	-0.270794947839827	0.39459540129031	0.566023771411431	-0.576274115754134	0.0498572783832341	0.0980432257681641	stable
ENSG00000090487	variable	variable	cluster_2	upregulation	upregulation	yes	3.2823830658928	ns	6.8518	9.999900001e-06	1.77221798737652e-05	0.363528842035771	0.245415069487195	0.416811126899783	0.75081447634718	0.00489153639282959	0.0169076717985035	stable
ENSG00000090565	downregulation	NA	NA	NA	downregulation	yes	3.24683830853279	ns	3.9489	9.999900001e-06	1.77221798737652e-05	0.512469686993576	0.0884651468063193	0.21416193212383	0.862793260152913	0.000302787684852694	0.00226820671338478	stable
ENSG00000090581	upregulation	NA	NA	NA	upregulation	yes	3.06335001057008	significant	6.6424	9.999900001e-06	1.77221798737652e-05	0.677583563642507	0.0154722188738909	0.0689084401316383	0.897864229047858	7.357670760645e-05	0.000847034593483778	positively_correlated
ENSG00000090612	variable	variable	cluster_1	downregulation	downregulation	yes	0.274764983203004	ns	5.4184	3.9999600004e-05	6.90152101487151e-05	0.129474194161348	0.688387294173621	0.806264581711519	0.670103556783048	0.0171076229323802	0.0432212495447897	stable
ENSG00000090621	variable	variable	cluster_1	downregulation	downregulation	yes	1.88077885952712	ns	7.4368	9.999900001e-06	1.77221798737652e-05	-0.0647406668388372	0.841564283856968	0.903685637787036	-0.382560429065824	0.219695785625908	0.314560835915918	stable
ENSG00000090659	upregulation	NA	NA	NA	upregulation	yes	6.58322014418556	significant	6.3586	9.999900001e-06	1.77221798737652e-05	0.396175498804137	0.202337365261776	0.368930300420541	0.977150209386904	4.72117509524131e-08	6.49405774307503e-06	positively_correlated
ENSG00000090674	upregulation	NA	NA	NA	upregulation	yes	3.34884937238494	ns	15.8915	0.0829491705083	0.133056699796574	-0.459796473199295	0.132599187343047	0.281193866264369	0.951087116614188	2.0306221513271e-06	7.2637823470355e-05	stable
ENSG00000090861	variable	variable	cluster_3	bending	bending	yes	0.923845193508115	significant	2.5459	9.999900001e-06	1.77221798737652e-05	0.847702896828884	0.000496780126394239	0.00705301015507807	0.39615347217798	0.202364747536349	0.294073944598359	positively_correlated
ENSG00000090889	downregulation	NA	NA	NA	downregulation	yes	0.410379455037177	significant	7.759	9.999900001e-06	1.77221798737652e-05	0.115466872898164	0.720834410245305	0.827609424402316	-0.301853042560576	0.340319048474573	0.441761368163056	not_correlated
ENSG00000090905	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.41000420260562	ns	14.4855	0.209697903021	0.297399180723884	-0.207044942054736	0.51849730477146	0.676117791054697	-0.795212653803889	0.00198830576307528	0.00884208660970713	stable
ENSG00000090924	high_expression	flat	cluster_2	upregulation	upregulation	yes	2.80124502271325	significant	5.414	9.999900001e-06	1.77221798737652e-05	-0.0837126998468925	0.795901100646319	0.875011752216586	0.376100722512798	0.228235204021323	0.323881262483478	not_correlated
ENSG00000090975	downregulation	NA	NA	NA	downregulation	yes	6.01377153842502	ns	8.1772	9.999900001e-06	1.77221798737652e-05	0.2565565336374	0.420859580672732	0.589276797349963	0.671416928312477	0.0168116884468623	0.0426601941568281	stable
ENSG00000090989	upregulation	NA	NA	NA	upregulation	yes	0.818510267882214	ns	9.0539	9.999900001e-06	1.77221798737652e-05	0.223113708006721	0.485780044945186	0.646966273021043	0.849948182262919	0.000463058589949783	0.00307251664674088	stable
ENSG00000091009	variable	variable	cluster_1	downregulation	downregulation	yes	0.97695726183268	ns	6.5418	9.999900001e-06	1.77221798737652e-05	0.133285228708947	0.679639572071599	0.799868937964963	-0.827398521032506	0.000895924390078257	0.00488229834975706	stable
ENSG00000091039	upregulation	NA	NA	NA	upregulation	yes	0.756762676596211	ns	16.0143	0.363996360036	0.458924599009119	-0.215917071803534	0.50031558478996	0.659693620010407	0.824654539719757	0.000964707680707127	0.00515044852707282	stable
ENSG00000091073	upregulation	NA	NA	NA	upregulation	yes	0.532815198618307	ns	12.0521	0.665233347667	0.759105269541852	-0.23109943933464	0.469879342677853	0.633966379681306	0.470744636490078	0.122444557378116	0.199749908741023	stable
ENSG00000091106	upregulation	NA	NA	NA	upregulation	yes	0.743928851205014	significant	1.8818	9.999900001e-06	1.77221798737652e-05	0.973938460460396	9.06343332719725e-08	4.18393734318169e-05	0.919533216950526	2.31836163832862e-05	0.00039690749250184	positively_correlated
ENSG00000091127	downregulation	NA	NA	NA	downregulation	yes	0.886995165884619	ns	13.013	0.328766712333	0.423520981205834	0.0249299924210066	0.938699658372823	0.963291789997926	-0.677435124503066	0.0155035068427287	0.0400022566595374	stable
ENSG00000091140	high_expression	flat	cluster_2	upregulation	upregulation	yes	2.57182947077945	significant	10.5265	0.117108828912	0.182634277755556	-0.309765266450393	0.327171956308838	0.502523108102519	-0.0306744592683658	0.924606697112218	0.943288008895304	not_correlated
ENSG00000091157	variable	variable	cluster_3	bending	bending	yes	0.522473041646009	ns	10.6529	0.10248897511	0.161750485482174	-0.131919695455129	0.682769867776727	0.802176754105493	0.720917135714497	0.00815598544390643	0.024628482918806	stable
ENSG00000091164	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.19732945578352	ns	6.9266	9.999900001e-06	1.77221798737652e-05	0.102716806792312	0.750742778004592	0.847776499368089	-0.496429715104492	0.100661168595257	0.17086697937297	stable
ENSG00000091317	high_expression	flat	cluster_2	upregulation	upregulation	yes	4.92563389633564	ns	10.3793	0.0536294637054	0.0875635073696609	-0.394267189960102	0.204718081222986	0.371248010889923	0.536980151197058	0.071825204804648	0.130409987239755	stable
ENSG00000091409	downregulation	NA	NA	NA	downregulation	yes	2.73662098876793	significant	1.3136	9.999900001e-06	1.77221798737652e-05	0.950451501181586	2.16369706317513e-06	0.000257806156347316	0.309176210192989	0.328141056941781	0.428954506354502	positively_correlated
ENSG00000091436	peaking	H072	NA	NA	peaking	yes	1.41625380314119	significant	9.2799	9.999900001e-06	1.77221798737652e-05	-0.171803934913661	0.593404843102401	0.737850865610449	0.0132645156298701	0.96736451282187	0.976174308536919	not_correlated
ENSG00000091483	downregulation	NA	NA	NA	downregulation	yes	0.877975081750072	ns	10.5175	0.050249497505	0.0821966724312793	-0.428558078273544	0.164521916582146	0.323010022042697	-0.895284191030758	8.29790768874829e-05	0.000923999018828129	stable
ENSG00000091490	variable	variable	cluster_2	upregulation	upregulation	yes	2.04205891797793	significant	3.1704	9.999900001e-06	1.77221798737652e-05	0.726687150155089	0.00742625061663328	0.0426557885919637	0.608061280221754	0.0359341048385843	0.0766120492790555	positively_correlated
ENSG00000091592	variable	variable	cluster_2	upregulation	upregulation	yes	1.81851341825276	significant	8.5963	9.999900001e-06	1.77221798737652e-05	0.158225735323108	0.623324789022342	0.758838395368315	0.590963337923128	0.0430218445629389	0.0875582336538588	not_correlated
ENSG00000091651	downregulation	NA	NA	NA	downregulation	yes	3.00502232142857	ns	10.2265	0.0635693643064	0.10324878547338	-0.1455767535686	0.651676710349507	0.781039400612917	-0.112892080400965	0.726846777405004	0.790240336622666	stable
ENSG00000091732	variable	variable	cluster_1	downregulation	downregulation	yes	1.16453392481374	ns	13.2335	0.174568254317	0.257066400543831	-0.296433153301985	0.349486201072509	0.52437903983728	-0.486551103091584	0.108705536687715	0.181471599015399	stable
ENSG00000091831	variable	variable	cluster_1	downregulation	downregulation	yes	0.519915608438314	ns	4.4587	9.999900001e-06	1.77221798737652e-05	0.290154153443458	0.360269034361461	0.533756521387921	-0.653970926488285	0.0210621177589663	0.050612522735251	stable
ENSG00000091879	peaking	H006	NA	NA	peaking	yes	1.5603187396402	significant	18.3808	0.350896491035	0.445345159318958	-0.735297344604787	0.00642972415419432	0.0386457222740871	0.081970500164622	0.80007205281824	0.850949851670966	negatively_correlated
ENSG00000091947	variable	variable	cluster_2	upregulation	upregulation	yes	3.29317704451521	ns	14.7278	0.255127448726	0.34593864765453	-0.174621127502928	0.587267244651067	0.73237396716075	-0.164344352800445	0.609774077632365	0.690627142440518	stable
ENSG00000092010	downregulation	NA	NA	NA	downregulation	yes	7.4024948024948	ns	11.0725	0.0688493115069	0.111463703911372	-0.408338069421802	0.187563340422649	0.351474014745729	0.193017123333864	0.547815075503619	0.637784484275365	stable
ENSG00000092068	upregulation	NA	NA	NA	upregulation	yes	3.08888704869162	significant	5.387	9.999900001e-06	1.77221798737652e-05	0.646190724429862	0.023190427156053	0.0906175815392241	0.963623435590645	4.71894389102889e-07	2.85210108807792e-05	positively_correlated
ENSG00000092094	variable	variable	cluster_1	downregulation	downregulation	yes	5.92949976624591	ns	7.6048	9.999900001e-06	1.77221798737652e-05	0.0210286070114952	0.948280412303188	0.969036868260957	0.132997850262685	0.680297963512932	0.749954007586869	stable
ENSG00000092140	downregulation	NA	NA	NA	downregulation	yes	0.746572186650991	ns	10.317	0.0731792682073	0.118187756175507	0.0313992251969705	0.922829956324211	0.954214406137338	-0.868378666739903	0.000248400111248855	0.00197753868280209	stable
ENSG00000092148	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.01811419142516	ns	2.7514	9.999900001e-06	1.77221798737652e-05	0.163083831278179	0.612556704284955	0.751081132296257	-0.827770482370713	0.000886900075549489	0.00485407819286034	stable
ENSG00000092199	downregulation	NA	NA	NA	downregulation	yes	3.05874051860998	ns	15.6941	0.910530894691	1	-0.491696670654192	0.104463992010124	0.23946498882138	-0.822461719099332	0.00102254577175281	0.00536050638369713	stable
ENSG00000092201	downregulation	NA	NA	NA	downregulation	yes	1.72565023710303	ns	9.2121	9.999900001e-06	1.77221798737652e-05	0.114360893719981	0.723415212788059	0.829048273368355	-0.519574075371573	0.0833979964420292	0.14694108118695	stable
ENSG00000092208	variable	variable	cluster_1	downregulation	downregulation	yes	0.828410973294008	ns	12.3301	0.156728432716	0.235107288382118	-0.414808022498048	0.179984774948515	0.342239579170394	0.168503472429827	0.600626491460159	0.682397913538756	stable
ENSG00000092439	variable	variable	cluster_1	downregulation	downregulation	yes	0.472822220429358	ns	12.0926	0.225307746923	0.314866203931725	-0.450175312107099	0.141961944202405	0.294181783727822	-0.553188975270827	0.0620872688120481	0.116111633985588	stable
ENSG00000092445	variable	variable	cluster_1	downregulation	downregulation	yes	2.51529807967899	ns	4.5098	9.999900001e-06	1.77221798737652e-05	0.632083880704845	0.0274416396021783	0.101406519100548	0.606635240485287	0.0364909102181182	0.0774525456486383	stable
ENSG00000092470	downregulation	NA	NA	NA	downregulation	yes	1.88443748993258	ns	12.5229	0.410915890841	0.506237281904454	-0.033802613461793	0.916940483807352	0.951326124259759	0.572209351740932	0.0518760208897243	0.101140492340719	stable
ENSG00000092529	variable	variable	cluster_1	downregulation	downregulation	yes	2.78137142231708	significant	3.1944	9.999900001e-06	1.77221798737652e-05	0.781063269454483	0.00270664628971673	0.0223834909437954	0.464623252595872	0.12805714785912	0.206893464078586	positively_correlated
ENSG00000092531	variable	variable	cluster_2	upregulation	upregulation	yes	2.60255862019813	significant	0.9598	9.999900001e-06	1.77221798737652e-05	0.964815689815078	4.0027319242901e-07	8.68701009514852e-05	0.904526221099226	5.3122835484809e-05	0.000699686473277274	positively_correlated
ENSG00000092621	downregulation	NA	NA	NA	downregulation	yes	1.33045198916892	significant	1.5229	9.999900001e-06	1.77221798737652e-05	0.953598995239313	1.5667561645715e-06	0.00021109965989151	0.851801885082549	0.000436581083684432	0.00297118319193375	positively_correlated
ENSG00000092758	downregulation	NA	NA	NA	downregulation	yes	9.83266458611978	significant	1.5491	9.999900001e-06	1.77221798737652e-05	0.894703003723835	8.52214945411249e-05	0.00246707258836378	0.590217762713893	0.0433518015723696	0.0881173689030229	positively_correlated
ENSG00000092820	peaking	H003	NA	NA	peaking	yes	7.76063371174019	significant	3.1419	9.999900001e-06	1.77221798737652e-05	0.685284623752687	0.0139118222322945	0.0641269721337231	0.766785126668331	0.00361679901097628	0.0136230384477302	positively_correlated
ENSG00000092841	variable	variable	cluster_2	upregulation	upregulation	yes	6.46496728462377	significant	20.1447	1	1	-0.867466530236406	0.000256716187168934	0.00474853422696097	0.1028161692412	0.750508420398117	0.809796983879223	negatively_correlated
ENSG00000092853	variable	variable	cluster_1	downregulation	downregulation	yes	0.856057971014493	ns	5.5651	9.999900001e-06	1.77221798737652e-05	0.323795200951385	0.304554662666248	0.478867033720378	0.203720988830138	0.525382019374898	0.616850294418386	stable
ENSG00000092929	bending	H006	NA	NA	bending	yes	9.18355307033294	ns	9.318	9.999900001e-06	1.77221798737652e-05	-0.127840724198894	0.692147535163343	0.809135400853375	-0.398188382851821	0.199844629178954	0.29147357433084	stable
ENSG00000092931	variable	variable	cluster_3	bending	bending	yes	2.24236629189871	ns	15.1364	0.810441895581	0.904873251044971	-0.108166953162614	0.73791703304997	0.838589552135757	-0.358756147446814	0.252130814913695	0.349885451317133	stable
ENSG00000093000	variable	variable	cluster_1	downregulation	downregulation	yes	2.32194842406877	ns	13.5977	0.586964130359	0.680034910804035	-0.416622632564047	0.17789410365225	0.339954700696708	-0.69535539832144	0.0120505200059834	0.0330943368701327	stable
ENSG00000093009	downregulation	NA	NA	NA	downregulation	yes	1.04405153635816	significant	4.7288	9.999900001e-06	1.77221798737652e-05	0.767338076656452	0.00357773666243017	0.0264298301741622	0.848190114202659	0.000489305864548092	0.00319189058656147	positively_correlated
ENSG00000093010	variable	variable	cluster_2	upregulation	upregulation	yes	8.43159142546676	significant	14.1861	0.20306796932	0.290214645459441	-0.34328931971884	0.274624685997403	0.448218745642103	-0.632187314788372	0.0274085615242499	0.0621267689892774	not_correlated
ENSG00000093072	upregulation	NA	NA	NA	upregulation	yes	2.4208407079646	significant	17.0943	1	1	-0.282631593186921	0.373415025509585	0.546477611598682	0.78421518392237	0.00253178848690445	0.0105201086190228	not_correlated
ENSG00000093134	upregulation	NA	NA	NA	upregulation	yes	1.34995350168109	significant	1.2059	9.999900001e-06	1.77221798737652e-05	0.978111617568807	3.81425029782878e-08	3.82855373644564e-05	0.997805824921215	3.99041525323829e-13	3.18355328903351e-09	positively_correlated
ENSG00000093144	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.75265377855888	ns	5.9934	9.999900001e-06	1.77221798737652e-05	0.0830556878550053	0.797473464924008	0.87590096065378	-0.589770049178491	0.0435507974102468	0.0884347402286815	stable
ENSG00000093183	high_expression	flat	cluster_3	bending	bending	yes	2.59246625054435	ns	11.7456	0.211567884321	0.299589210067824	-0.041589065401673	0.897887577448934	0.939953178867438	-0.147428245187907	0.647499071123588	0.722785446960121	stable
ENSG00000094804	downregulation	NA	NA	NA	downregulation	yes	2.55642575558476	ns	5.1809	9.999900001e-06	1.77221798737652e-05	0.457163975266392	0.135119931943148	0.284855094120105	-0.96340196475937	4.86253464855522e-07	2.89502249449056e-05	stable
ENSG00000094880	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.985485268630849	ns	11.3545	0.179058209418	0.262298015473101	0.0952839842102019	0.768327542226676	0.858989119483013	0.170788817559822	0.595622431093024	0.678600891835201	stable
ENSG00000094916	downregulation	NA	NA	NA	downregulation	yes	3.28380278938938	ns	8.9751	9.999900001e-06	1.77221798737652e-05	0.260249889300025	0.413965582858136	0.582876316035566	-0.189796809229177	0.554640947468833	0.643344791931717	stable
ENSG00000094975	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	0.898226667484813	ns	5.6681	9.999900001e-06	1.77221798737652e-05	0.482958718144629	0.111733565738597	0.250760350162363	-0.296787484903881	0.348882902457018	0.449467645402043	stable
ENSG00000095002	downregulation	NA	NA	NA	downregulation	yes	2.67853579021092	ns	5.1402	9.999900001e-06	1.77221798737652e-05	0.261682016333984	0.411307593874151	0.580354942683084	0.843930572515803	0.000557693801990326	0.00352576019731681	stable
ENSG00000095015	variable	variable	cluster_3	bending	bending	yes	6.31709030140835	ns	11.8629	0.19603803962	0.282821677712648	-0.353464841167044	0.259700687726222	0.431312620980675	0.548389288279403	0.0648691157868293	0.120326855556225	stable
ENSG00000095059	high_expression	flat	cluster_1	downregulation	downregulation	yes	3.60065966283899	ns	5.9551	9.999900001e-06	1.77221798737652e-05	0.0530689527869423	0.86988979438678	0.923237516379308	0.419962456290812	0.174086020148331	0.261586375362613	stable
ENSG00000095066	variable	variable	cluster_2	upregulation	upregulation	yes	3.5421163793875	ns	9.9381	9.999900001e-06	1.77221798737652e-05	-0.169551353990256	0.598330034996036	0.740991699725196	-0.523240796834348	0.0808615380391285	0.143263013652269	stable
ENSG00000095139	high_expression	flat	cluster_3	bending	bending	yes	2.19259281950741	ns	9.7038	9.999900001e-06	1.77221798737652e-05	-0.308751012206141	0.328841553064434	0.504508534793161	-0.235215911509745	0.461778637793955	0.559718926210904	stable
ENSG00000095209	variable	variable	cluster_1	downregulation	downregulation	yes	0.534715531289774	significant	4.7739	9.999900001e-06	1.77221798737652e-05	0.592411723515535	0.0423859462821849	0.133526539288327	0.570778123717819	0.0526002726641112	0.102202867831047	not_correlated
ENSG00000095303	variable	variable	cluster_2	upregulation	upregulation	yes	5.74181202620152	ns	4.7794	9.999900001e-06	1.77221798737652e-05	0.351484937954079	0.262566764034141	0.434621703314408	0.875170955644624	0.000192870440947817	0.00166528179424425	stable
ENSG00000095319	variable	variable	cluster_1	downregulation	downregulation	yes	1.47946187172221	significant	4.2834	9.999900001e-06	1.77221798737652e-05	0.759922940473684	0.00412899725692119	0.0291351915404896	0.814060169753371	0.00126927621571116	0.00626626587187106	positively_correlated
ENSG00000095321	variable	variable	cluster_2	upregulation	upregulation	yes	2.84820457018498	significant	6.2629	9.999900001e-06	1.77221798737652e-05	0.529893407971134	0.0763946857625517	0.195241669851461	-0.377391927250676	0.226512658179114	0.322009619913217	not_correlated
ENSG00000095380	high_expression	flat	cluster_2	upregulation	upregulation	yes	3.11130324310972	significant	6.2349	9.999900001e-06	1.77221798737652e-05	0.609387553979156	0.0354217245811619	0.118911558690105	0.715305608196522	0.00891587044080719	0.0263349923645908	positively_correlated
ENSG00000095383	upregulation	NA	NA	NA	upregulation	yes	2.76072407744836	ns	4.2796	9.999900001e-06	1.77221798737652e-05	0.608489530581037	0.0357680836695096	0.119723931582394	0.940202998577823	5.4433408090732e-06	0.000141049881717696	stable
ENSG00000095485	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.27089853676805	ns	8.8346	9.999900001e-06	1.77221798737652e-05	-0.286641026972242	0.366377649111847	0.539521826951794	-0.869154551149779	0.000241492919977457	0.0019441276645612	stable
ENSG00000095574	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	2.98765740555667	significant	14.3683	0.193058069419	0.27922483743418	-0.35752494747578	0.253880531779119	0.426498048156135	0.511510317536902	0.0891649843413492	0.155182863236318	not_correlated
ENSG00000095585	variable	variable	cluster_3	bending	bending	yes	5.1179078230711	significant	12.1364	0.113078869211	0.176968099739686	-0.173737149315197	0.589190437683918	0.734266784357185	0.0993349963035002	0.758730577235094	0.816559091485442	not_correlated
ENSG00000095637	downregulation	NA	NA	NA	downregulation	yes	2.94436187630144	ns	6.9911	9.999900001e-06	1.77221798737652e-05	0.557861271788711	0.059459811660617	0.166101548411229	0.792342960733383	0.00212055157683597	0.00919943473626828	stable
ENSG00000095739	variable	variable	cluster_1	downregulation	downregulation	yes	6.03329823637799	ns	10.3792	0.0815991840082	0.130969707692554	0.0481918620445608	0.881769321568619	0.929823723203678	-0.788335202547459	0.00231637689855066	0.00976231109172592	stable
ENSG00000095794	upregulation	NA	NA	NA	upregulation	yes	2.13258778695218	significant	17.1895	0.844451555484	0.938019918458503	-0.495444952368893	0.101444641715847	0.234080595683406	0.876020455754768	0.000186673593436577	0.00162938420262614	not_correlated
ENSG00000095932	downregulation	NA	NA	NA	downregulation	yes	4.8150052588524	significant	3.5797	9.999900001e-06	1.77221798737652e-05	0.772029648069896	0.00325905321415821	0.0251636512593177	0.901200175396236	6.26818871397061e-05	0.000758840812747459	positively_correlated
ENSG00000095951	variable	variable	cluster_3	bending	bending	yes	1.31105676259811	ns	14.3535	0.290137098629	0.382889268888721	-0.556166306686823	0.0604038573978715	0.16785994608873	0.895139446865473	8.35331693421769e-05	0.000928172179682294	stable
ENSG00000095970	peaking	H072	NA	NA	peaking	yes	5.20326298458315	significant	1.881	9.999900001e-06	1.77221798737652e-05	0.964081773441504	4.43248446604137e-07	8.89821256557805e-05	0.931385628803981	1.0666015983869e-05	0.000235064849500848	positively_correlated
ENSG00000096060	downregulation	NA	NA	NA	downregulation	yes	2.77146988197377	significant	4.7768	9.999900001e-06	1.77221798737652e-05	0.512717829843588	0.0882847387509977	0.213789641788453	-0.629318444532097	0.0283367548514355	0.0636998112721196	not_correlated
ENSG00000096063	downregulation	NA	NA	NA	downregulation	yes	0.716266306693075	ns	14.5915	0.212607873921	0.300669598937435	-0.28962808928522	0.361180313152377	0.534613440481767	-0.0735370936113155	0.820328318772433	0.865341706619922	stable
ENSG00000096092	downregulation	NA	NA	NA	downregulation	yes	2.18970251716247	ns	3.0838	9.999900001e-06	1.77221798737652e-05	0.478852597324332	0.115262386626099	0.255509118843552	0.301218569343972	0.341385435673293	0.44271342747099	stable
ENSG00000096093	variable	variable	cluster_3	bending	bending	yes	1.85496528046671	ns	5.8326	9.999900001e-06	1.77221798737652e-05	0.0946707673643301	0.769782910614187	0.859118383909927	0.338522734224145	0.281781008737987	0.381893620305816	stable
ENSG00000096384	variable	variable	cluster_1	downregulation	downregulation	yes	7.53923686105112	significant	14.4354	0.790142098579	0.884948667947053	-0.421712992805892	0.172110639038267	0.333666931790749	-0.201780161832176	0.529420017731732	0.620860341241182	not_correlated
ENSG00000096401	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.765446365289205	significant	6.192	9.999900001e-06	1.77221798737652e-05	-0.0416908174751739	0.897638904141811	0.939953178867438	-0.41984131331854	0.174223246643111	0.26166285047416	not_correlated
ENSG00000096433	downregulation	NA	NA	NA	downregulation	yes	4.46293312875591	significant	5.1628	9.999900001e-06	1.77221798737652e-05	0.76507437171473	0.00373970545871509	0.0272750543446705	0.853456649381587	0.000413952492091067	0.00286676474123484	positively_correlated
ENSG00000096654	variable	variable	cluster_1	downregulation	downregulation	yes	0.899081063340991	ns	17.9523	1	1	-0.418564938034512	0.175673201121293	0.337118255831012	-0.0456509122662629	0.887967540684388	0.915549167817958	stable
ENSG00000096717	peaking	H003	NA	NA	peaking	yes	0.803622417557808	ns	6.1948	9.999900001e-06	1.77221798737652e-05	0.500365289679856	0.097570456256989	0.228024087236211	-0.270174510092197	0.395722116383278	0.495537756161637	stable
ENSG00000096746	downregulation	NA	NA	NA	downregulation	yes	4.24561278356399	significant	16.5442	1	1	-0.874495851767805	0.000197908704795887	0.00405564977656225	-0.469576024828044	0.123503342091825	0.201165713190808	negatively_correlated
ENSG00000096968	upregulation	NA	NA	NA	upregulation	yes	0.421781455174267	significant	3.0112	9.999900001e-06	1.77221798737652e-05	0.784516433458249	0.0025155392364288	0.0213980721064865	0.614266479134043	0.0335817409949129	0.072941772299868	positively_correlated
ENSG00000096996	upregulation	NA	NA	NA	upregulation	yes	3.19477949940405	ns	14.2995	0.258897411026	0.350031499685148	-0.124204868241595	0.700540098904005	0.814675886198285	0.455767160626019	0.13646997836404	0.217230145129352	stable
ENSG00000097007	high_expression	flat	cluster_1	downregulation	downregulation	yes	2.02839014397086	ns	2.9344	5.9999400006e-05	0.000102991702019705	0.446798641792343	0.145346266902354	0.298868492951739	-0.701494804574475	0.0110104955947444	0.0309410827245054	stable
