class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000006025	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	1.75192856708984	significant	3.9359	9.999900001e-06	1.3738516493924e-05	0.701173654202013	0.0110631833289238	0.0283723966319139	0.375382655173481	0.229196530003494	0.351184673499098	positively_correlated
ENSG00000006042	downregulation	NA	NA	NA	downregulation	yes	1.20242746262437	significant	1.8897	9.999900001e-06	1.3738516493924e-05	0.927401992961184	1.4047124513281e-05	0.000202851453604524	0.939362045461992	5.82865381546056e-06	0.000158713607163053	positively_correlated
ENSG00000006062	variable	variable	cluster_1	downregulation	downregulation	yes	4.30770743919886	significant	2.8847	9.999900001e-06	1.3738516493924e-05	0.66375031211702	0.0185934235657288	0.0431091673018168	0.860622018404402	0.000326267283397528	0.00288886270950425	positively_correlated
ENSG00000006118	downregulation	NA	NA	NA	downregulation	yes	1.72171191399605	significant	4.7736	9.999900001e-06	1.3738516493924e-05	0.71087012906626	0.00955293801752223	0.0251913695484636	0.508060184362878	0.0917126663997182	0.178973479907271	positively_correlated
ENSG00000006194	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.76276450684309	significant	9.3842	9.999900001e-06	1.3738516493924e-05	-0.0565115444496108	0.861519097702039	0.896614712216626	-0.178129758810812	0.579658065993946	0.691144129016149	not_correlated
ENSG00000006282	upregulation	NA	NA	NA	upregulation	yes	2.21601892531261	ns	10.1916	0.0355096449036	0.0437234645305724	0.214812058114682	0.502564463643029	0.59632009277922	-0.3950359193322	0.203757003176636	0.321411585313633	stable
ENSG00000006451	high_expression	flat	cluster_3	bending	bending	yes	0.428048752337204	significant	3.9134	9.999900001e-06	1.3738516493924e-05	0.703970268733703	0.010610605191609	0.027422124628572	0.672442536073979	0.0165832219340915	0.0506338498639695	positively_correlated
ENSG00000006459	upregulation	NA	NA	NA	upregulation	yes	0.561406299713649	significant	0.8538	9.999900001e-06	1.3738516493924e-05	0.974958105698039	7.43658570408989e-08	9.05717017107975e-06	0.801985536394555	0.00170120617592855	0.00956532708213536	positively_correlated
ENSG00000006530	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.187080410349249	ns	11.3213	0.192918070819	0.223575377652415	0.0387015589474479	0.904947832269889	0.92903653832468	-0.546797818888254	0.0658102303263988	0.141177063230052	stable
ENSG00000006534	upregulation	NA	NA	NA	upregulation	yes	6.04470380973354	significant	7.4467	9.999900001e-06	1.3738516493924e-05	0.153083149738214	0.634797647502485	0.714615033436	-0.0718319404301274	0.82443661420639	0.877107116958415	not_correlated
ENSG00000006576	variable	variable	cluster_3	bending	bending	yes	0.349762307730599	significant	6.9147	9.999900001e-06	1.3738516493924e-05	0.575390258553253	0.0502914622979613	0.0960338277920127	0.400540378076118	0.196955913844759	0.313423163934784	not_correlated
