H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000005483	0.28	0.33	0.26	0.35	0.3	0.33	0.35	0.33	0.24	0.23	0.31	0.36
ENSG00000005486	0.28	0.26	0.21	0.22	0.26	0.31	0.3	0.24	0.19	0.24	0.22	0.17
ENSG00000005700	0.08	0.16	0.11	0.13	0.12	0.11	0.13	0.14	0.13	0.13	0.11	0.18
ENSG00000005801	1.95	1.04	1.11	1.75	1.7	1.42	2.52	1.66	1.69	0.71	0.74	0.72
ENSG00000005810	0.26	0.32	0.26	0.29	0.31	0.31	0.36	0.35	0.26	0.25	0.42	0.29
ENSG00000005812	0.24	0.33	0.19	0.27	0.29	0.31	0.75	0.25	0.18	0.23	0.29	0.33
ENSG00000005844	18.99	15.99	26.92	19.35	17.97	13.9	13.58	10.52	8.83	5.1	0.46	0.28
ENSG00000005882	0.33	0.26	0.32	0.37	0.22	0.36	0.35	0.26	0.32	0.34	0.29	0.29
ENSG00000005889	0.14	0.3	0.18	0.22	0.21	0.2	0.23	0.18	0.21	0.22	0.17	0.24
ENSG00000005893	0.18	0.29	0.17	0.3	0.16	0.22	0.28	0.34	0.23	0.19	0.34	0.33
ENSG00000006007	0.28	0.2	0.25	0.28	0.3	0.27	0.3	0.36	0.17	0.29	0.21	0.29
ENSG00000006015	0.18	0.23	0.14	0.16	0.21	0.24	0.13	0.16	0.16	0.19	0.12	0.17
ENSG00000006025	0.33	0.32	0.22	0.37	0.19	0.26	0.23	0.36	0.4	0.28	0.22	0.23
ENSG00000006042	16.59	11.93	12.94	13.11	14.41	13.28	16.08	13.93	17.54	21.37	20.87	26.62
ENSG00000006059	0.21	0.23	0.35	0.22	0.27	0.22	0.26	0.35	0.32	0.29	0.25	0.29
ENSG00000006062	0.17	0.17	0.22	0.31	0.16	0.27	0.21	0.2	0.25	0.33	0.29	0.3
ENSG00000006118	18.26	18.78	20.13	22.27	22.67	23.31	13.45	23.46	20.82	29.29	39.4	45.69
ENSG00000006125	0.22	0.31	0.29	0.31	0.28	0.2	0.42	0.32	0.26	0.28	0.3	0.48
ENSG00000006128	0.3	0.3	0.42	0.36	0.36	0.25	0.3	0.34	0.36	0.34	0.23	0.32
ENSG00000006194	2.55	0.85	1.36	1.3	1.32	0.88	2.47	0.74	1.29	0.63	0.53	0.41
ENSG00000006282	0.42	0.48	0.33	0.41	0.38	0.37	0.39	0.42	0.38	0.44	0.3	0.4
ENSG00000006327	5.34	7.2	5.92	5.61	5.9	7.74	4.53	4.32	3.59	1.92	3.37	4.07
ENSG00000006377	9.96	10.23	12.19	12.13	12.08	10.68	11.9	13.29	14.72	12.49	11.61	13.86
ENSG00000006451	0.24	0.31	0.22	0.22	0.21	0.23	0.33	0.18	0.27	0.24	0.21	0.21
ENSG00000006459	0.24	0.47	0.29	1.24	0.39	0.45	0.32	0.26	0.25	0.2	0.33	0.36
ENSG00000006530	0.27	0.25	0.27	0.23	0.4	0.31	0.28	0.24	0.28	0.29	0.4	0.26
ENSG00000006534	0.27	0.28	0.23	0.21	0.2	0.27	0.18	0.21	0.25	0.31	0.21	0.24
ENSG00000006576	0.27	0.89	0.22	0.33	0.29	0.43	0.29	0.42	0.26	0.24	0.42	0.29
ENSG00000006607	0.42	0.26	0.33	0.33	0.4	0.42	0.37	0.37	0.43	0.92	6.33	7.28
ENSG00000006625	0.24	0.26	0.2	0.16	0.26	0.14	0.26	0.19	0.21	0.24	0.23	0.24
ENSG00000006634	0.19	0.32	0.33	0.22	0.24	0.24	0.25	0.2	0.17	0.33	0.34	0.24
ENSG00000006652	0.23	0.54	0.24	0.25	0.33	0.5	0.34	0.38	0.27	0.27	0.28	0.34
ENSG00000006695	0.2	0.08	0.18	0.12	0.21	0.15	0.16	0.13	0.07	0.14	0.19	0.2
ENSG00000006704	0.3	0.21	0.28	0.31	0.21	0.28	0.24	0.35	0.32	0.26	0.31	0.31
ENSG00000006712	0.26	0.23	0.29	0.23	0.34	0.22	0.4	0.18	0.22	0.25	0.28	0.14
ENSG00000006715	0.27	0.4	0.33	0.33	0.31	0.35	0.39	0.42	0.34	0.35	0.41	0.35
ENSG00000006744	0.4	0.32	0.6	0.35	0.33	0.31	0.29	0.34	0.37	0.28	0.32	0.31
ENSG00000006756	0.29	0.28	0.27	0.24	0.29	0.29	0.26	0.23	0.34	0.25	0.22	0.23
ENSG00000006831	0.22	0.35	0.31	0.23	0.33	0.26	0.3	0.23	0.24	0.25	0.29	0.27
ENSG00000007038	0.28	0.24	0.14	0.3	0.17	0.21	0.27	0.23	0.28	0.24	0.21	0.32
ENSG00000007047	0.35	0.27	0.31	0.31	0.24	0.26	0.3	0.26	0.33	0.31	0.2	0.28
ENSG00000007080	0.27	0.15	0.2	0.23	0.18	0.2	0.15	0.2	0.25	0.24	0.15	0.16
ENSG00000007129	0.41	0.5	0.44	0.52	0.42	0.58	0.73	0.42	2.19	3.38	3.44	6.95
ENSG00000007168	0.32	0.33	0.27	0.26	0.32	0.34	0.37	0.31	0.31	0.31	0.27	0.32
ENSG00000007202	0.36	0.32	0.38	0.3	0.35	0.37	0.47	0.34	0.36	0.39	0.23	0.25
ENSG00000007237	4.62	5.88	6.15	4.97	4.53	3.83	2.69	0.5	1.91	0.37	0.29	0.26
ENSG00000007255	0.11	0.1	0.11	0.13	0.14	0.14	0.08	0.14	0.13	0.16	0.1	0.1
ENSG00000007312	0.22	0.16	0.17	0.24	0.15	0.24	0.15	0.24	0.2	0.24	0.35	0.27
ENSG00000007341	0.31	0.44	0.25	0.3	0.24	0.28	0.36	0.34	0.25	0.26	0.3	0.28
ENSG00000007376	0.23	0.2	0.15	0.2	0.17	0.24	0.17	0.16	0.27	0.17	0.13	0.14
ENSG00000007384	41.38	28.97	30.69	30.13	25.41	35.93	31.07	29.18	25.86	17.72	10.81	5.28
ENSG00000007392	0.39	0.35	0.33	0.34	0.41	0.21	0.39	0.38	0.45	0.26	0.28	0.22
ENSG00000007520	0.17	0.15	0.17	0.18	0.25	0.15	0.18	0.2	0.19	0.16	0.18	0.13
ENSG00000007541	0.23	0.29	0.23	0.3	0.25	0.2	0.23	0.2	0.23	0.29	0.25	0.25
ENSG00000007545	40.36	39.79	40.32	44.37	39.58	43.62	44.37	38.64	39.32	38.9	24.84	24.45
ENSG00000007923	0.33	0.33	0.36	0.28	0.25	0.24	0.26	0.34	0.32	0.3	0.24	0.2
ENSG00000007944	0.15	0.09	0.15	0.18	0.16	0.17	0.1	0.26	0.11	0.16	0.22	0.13
ENSG00000007968	0.3	0.25	0.23	0.28	0.24	0.49	0.34	0.17	0.2	0.26	0.27	0.32
ENSG00000008018	0.2	0.13	0.19	0.12	0.22	0.17	0.13	0.16	0.15	0.14	0.26	0.12
ENSG00000008083	0.25	0.18	0.2	0.27	0.23	0.27	0.15	0.29	0.25	0.36	0.27	0.25
ENSG00000008128	0.11	0.16	0.13	0.13	0.09	0.11	0.12	0.1	0.12	0.11	0.14	0.07
ENSG00000008130	0.3	0.27	0.25	0.22	0.24	0.24	0.21	0.25	0.37	0.23	0.23	0.25
ENSG00000008196	31.63	42.81	40.47	37.38	37.92	35.99	38.76	36.5	41.4	38.35	46.44	44.03
ENSG00000008197	2.41	2.66	2.28	2.42	1.27	1.26	3.21	2.13	3.52	0.81	2.84	0.9
ENSG00000008256	0.43	0.4	1.88	0.44	0.37	0.31	2.35	0.5	1.86	0.32	0.39	0.68
ENSG00000008282	0.17	0.34	0.23	0.2	0.25	0.29	0.21	0.3	0.22	0.2	0.31	0.35
ENSG00000008283	17.28	13.49	14.17	15.28	14.73	13.95	10.22	11.45	8.59	9.35	0.44	3.65
ENSG00000008294	0.3	0.35	0.35	0.4	0.33	0.31	0.35	0.37	0.32	0.27	0.4	0.33
ENSG00000008311	0.23	0.25	0.29	0.32	0.31	0.38	0.29	0.3	0.25	0.35	0.37	0.42
ENSG00000008324	0.2	0.19	0.16	0.12	0.2	0.22	0.2	0.13	0.16	0.19	0.2	0.19
ENSG00000008382	0.18	0.16	0.22	0.27	0.12	0.24	0.19	0.17	0.17	0.18	0.14	0.14
ENSG00000008405	0.29	0.25	0.2	0.31	0.35	0.31	0.34	0.25	0.28	0.35	0.44	0.4
ENSG00000008441	44.68	44.43	49.44	51.58	48	43.97	50.3	57.86	61.91	66.76	75.23	68.92
ENSG00000008513	0.35	0.19	0.24	0.2	0.24	0.3	0.25	0.22	0.25	0.34	0.2	0.19
ENSG00000008710	0.27	0.17	0.26	0.23	0.27	0.48	0.15	0.31	0.24	0.21	0.17	0.19
ENSG00000008838	0.45	0.43	0.49	1.24	0.43	0.41	0.47	0.69	0.62	0.49	0.46	0.32
ENSG00000008853	0.97	0.99	0.69	1.26	1.76	1.33	4.06	0.53	1.67	0.42	0.39	0.9
ENSG00000008869	0.23	0.31	0.23	0.26	0.22	0.31	0.36	0.23	0.24	0.3	0.33	0.34
ENSG00000008952	0.17	0.32	0.28	0.44	0.27	0.22	0.35	0.27	0.24	0.25	0.31	0.35
ENSG00000008988	0.17	0.14	0.08	0.15	0.14	0.18	0.17	0.15	0.18	0.2	0.12	0.12
ENSG00000009307	0.25	0.25	0.32	0.22	0.37	0.38	0.26	0.24	0.28	0.22	0.3	0.35
ENSG00000009335	0.28	0.31	0.36	0.28	0.33	0.32	0.33	0.26	0.37	0.24	0.28	0.26
ENSG00000009413	0.28	0.36	0.3	0.28	0.46	0.36	0.46	0.27	0.22	0.22	0.35	0.33
ENSG00000009765	0.4	0.49	0.36	0.47	0.85	1.47	0.44	0.49	0.49	0.38	0.43	0.48
ENSG00000009780	0.21	0.18	0.23	0.18	0.2	0.19	0.29	0.23	0.19	0.19	0.18	0.27
ENSG00000009790	0.31	0.25	0.32	0.27	0.31	0.3	0.3	0.3	0.34	0.26	0.25	0.23
ENSG00000009830	0.41	0.34	0.33	0.38	0.39	0.58	0.39	0.34	0.38	0.39	0.34	0.41
ENSG00000009844	0.23	0.22	0.18	0.17	0.19	0.22	0.25	0.16	0.18	0.22	0.23	0.24
ENSG00000009954	0.17	0.29	0.2	0.2	0.42	0.15	0.29	0.17	0.15	0.38	0.23	0.28
ENSG00000010017	0.2	0.24	0.21	0.16	0.2	0.21	0.29	0.3	0.2	0.2	0.2	0.17
ENSG00000010072	0.27	0.29	0.25	0.18	0.37	0.3	0.2	0.26	0.18	0.19	0.27	0.32
ENSG00000010165	0.3	0.33	0.25	0.32	0.32	0.23	0.36	0.38	0.28	0.41	0.21	0.24
ENSG00000010219	0.51	0.4	0.52	0.33	0.38	0.36	0.34	0.39	0.34	2.63	4.69	5.07
ENSG00000010244	0.25	0.34	0.3	0.28	0.28	0.32	0.92	0.3	0.25	0.25	0.35	0.4
ENSG00000010256	0.44	0.3	0.33	0.33	0.32	0.35	0.28	0.33	0.32	0.32	0.25	0.36
ENSG00000010270	0.14	0.14	0.18	0.07	0.15	0.12	0.21	0.09	0.09	0.18	0.16	0.18
ENSG00000010278	0.37	0.31	0.38	0.33	0.29	0.29	0.21	0.27	0.34	0.28	0.2	0.16
ENSG00000010292	0.36	0.41	0.33	0.33	0.37	0.38	0.42	0.42	0.35	0.34	0.27	0.23
ENSG00000010295	0.35	0.23	0.25	0.22	0.37	0.25	0.17	0.31	0.3	0.18	0.12	0.18
ENSG00000010318	0.23	0.33	0.29	0.24	0.32	0.22	0.31	0.56	0.41	0.38	0.34	0.25
ENSG00000010322	0.4	0.27	0.31	0.3	0.3	0.26	0.29	0.26	0.3	0.35	0.19	0.26
ENSG00000010327	0.48	0.26	0.26	0.3	0.27	0.31	0.3	0.47	0.35	0.27	0.31	0.19
ENSG00000010361	0.27	0.31	0.25	0.34	0.36	0.28	0.23	0.27	0.31	0.33	0.28	0.2
ENSG00000010404	0.33	0.42	0.36	0.37	0.42	0.34	0.31	0.43	0.43	0.27	0.5	0.57
ENSG00000010539	0.21	0.35	0.57	0.41	0.27	0.31	0.36	0.41	0.4	0.35	0.35	0.26
ENSG00000010610	39.58	39.14	31.02	32.59	35.38	29.6	32.6	27.49	28.61	24.19	17.66	10.94
ENSG00000010626	26.5	21.53	24.51	24.8	24.84	26.34	21.57	25.49	25.9	19.09	14.47	16.38
ENSG00000010671	0.31	0.32	0.35	0.3	0.32	0.38	0.27	0.3	0.36	0.33	0.41	0.4
ENSG00000010803	0.37	0.29	0.35	0.41	0.36	0.34	0.38	0.34	0.37	0.33	0.41	0.51
ENSG00000010810	0.32	0.33	0.35	0.38	0.39	0.3	0.32	0.38	0.33	0.4	0.31	0.35
ENSG00000010818	0.15	0.22	0.22	0.18	0.15	0.27	0.15	0.12	0.24	0.27	0.23	0.51
ENSG00000011007	0.28	0.18	0.12	0.22	0.2	0.22	0.13	0.2	0.18	0.09	0.2	0.13
ENSG00000011009	0.18	0.15	0.19	0.16	0.16	0.31	0.16	0.12	0.21	0.22	0.18	0.2
ENSG00000011021	0.3	0.24	0.22	0.24	0.19	0.16	0.22	0.17	0.21	0.17	0.24	0.2
ENSG00000011028	0.33	0.19	0.29	0.22	0.19	0.27	0.27	0.31	0.32	0.25	0.26	0.25
ENSG00000011052	0.12	0.16	0.12	0.11	0.11	0.1	0.11	0.09	0.12	0.17	0.11	0.06
ENSG00000011105	51.5	51.38	49.3	53.83	52.91	52.16	52.32	61.59	67.07	77.06	72.91	77.49
ENSG00000011114	0.19	0.3	0.25	0.15	0.34	0.29	0.24	0.21	0.27	0.26	0.25	0.28
ENSG00000011132	0.23	0.29	0.27	0.25	0.27	0.19	0.17	0.28	0.27	0.18	0.18	0.17
ENSG00000011143	0.35	0.3	0.37	0.26	0.3	0.29	0.25	0.34	0.27	0.3	0.34	0.24
ENSG00000011198	0.32	0.74	0.29	0.37	0.28	0.23	0.34	0.54	0.33	0.32	0.35	0.28
ENSG00000011243	0.23	0.21	0.29	0.3	0.22	0.23	0.25	0.25	0.24	0.29	0.18	0.27
ENSG00000011258	0.22	0.27	0.26	0.31	0.29	0.3	0.34	0.32	0.26	0.19	0.28	0.3
ENSG00000011260	0.23	0.24	0.35	0.39	0.4	0.31	0.36	0.36	0.23	0.29	0.33	0.35
ENSG00000011275	0.23	0.26	0.33	0.28	0.3	0.54	0.32	0.33	0.39	0.3	0.24	0.29
ENSG00000011295	0.33	0.26	0.36	0.17	0.2	0.23	0.33	0.24	0.18	0.17	0.36	0.27
ENSG00000011304	0.35	0.29	0.62	0.39	0.41	0.63	0.37	0.42	0.4	0.32	0.27	0.24
ENSG00000011376	3.14	0.44	0.49	0.5	0.59	0.79	0.36	0.55	0.48	0.36	0.39	0.34
ENSG00000011405	0.15	0.19	0.22	0.17	0.23	0.19	0.23	0.13	0.18	0.18	0.23	0.18
ENSG00000011422	0.37	0.31	0.27	0.32	0.26	0.38	0.25	0.28	0.27	0.27	0.18	0.2
ENSG00000011426	0.24	0.28	0.29	0.36	0.37	0.3	0.37	0.35	0.31	0.25	0.28	0.33
ENSG00000011451	0.36	0.28	0.28	0.43	0.29	0.38	0.36	0.27	0.42	0.32	0.27	0.3
ENSG00000011454	0.35	0.31	0.43	0.28	0.29	0.38	0.46	0.29	0.32	0.41	0.42	0.34
ENSG00000011478	0.18	0.14	0.19	0.14	0.13	0.26	0.19	0.16	0.13	0.14	0.15	0.12
ENSG00000011485	0.33	0.28	0.33	0.32	0.39	0.38	0.35	0.28	0.39	0.33	0.27	0.39
ENSG00000011523	0.3	0.2	0.19	0.23	0.21	0.2	0.23	0.19	0.16	0.21	0.13	0.17
ENSG00000011566	0.26	0.32	0.32	0.24	0.31	0.38	0.37	0.26	0.28	0.36	2.63	0.61
ENSG00000011600	0.18	0.16	0.14	0.16	0.15	0.17	0.13	0.13	0.18	0.18	0.09	0.07
ENSG00000011638	0.35	0.2	0.23	0.23	0.22	0.27	0.2	0.27	0.2	0.16	0.25	0.18
ENSG00000012048	0.29	0.28	0.37	0.38	0.37	0.34	0.28	0.37	0.3	0.32	0.29	0.29
ENSG00000012061	4.6	3.44	3.57	4.67	4.36	5.51	4.31	4.47	3.72	1.39	0.51	0.54
ENSG00000012124	0.28	0.28	0.3	0.3	0.37	0.28	0.24	0.19	0.29	0.37	0.34	0.35
ENSG00000012174	0.14	0.2	0.24	0.18	0.29	0.13	0.19	0.25	0.17	0.16	0.27	0.28
ENSG00000012211	0.5	0.68	2.82	2.17	0.66	1.42	0.68	2.13	2.29	1.43	1.94	1.05
ENSG00000012232	17.22	25.47	21.87	20.02	21.79	22.94	21.74	18.61	19.07	17.86	15.42	10.72
ENSG00000012660	0.11	0.1	0.08	0.25	0.14	0.11	0.16	0.11	0.12	0.15	0.18	0.1
ENSG00000012779	0.79	0.4	0.75	2.44	0.52	0.27	0.3	0.27	0.35	0.34	0.22	0.17
ENSG00000012822	0.92	0.34	0.37	0.36	0.35	0.28	0.35	0.4	0.33	0.45	0.3	0.35
ENSG00000012963	0.13	0.27	0.14	0.15	0.14	0.19	0.28	0.27	0.28	0.22	0.19	0.23
ENSG00000012983	2.81	3.66	3.52	3.71	4.62	6.32	5.02	4.78	4.34	7.42	5.8	7.14
ENSG00000013016	0.33	0.33	0.29	0.24	0.32	0.2	0.23	0.3	0.27	0.29	0.27	0.19
ENSG00000013275	0.32	0.25	0.28	0.21	0.24	0.26	0.25	0.23	0.22	0.41	0.21	0.26
ENSG00000013288	0.29	0.26	0.29	0.35	0.26	0.26	0.25	0.31	0.38	0.33	0.22	0.25
ENSG00000013293	0.32	0.24	0.25	0.38	0.59	0.36	0.34	0.48	0.53	0.29	0.28	0.26
ENSG00000013306	0.48	0.34	0.3	0.28	0.35	0.32	0.33	0.35	0.47	0.31	0.37	0.21
ENSG00000013364	0.39	0.24	0.36	0.22	0.26	0.28	0.27	0.31	0.24	0.25	0.23	0.22
ENSG00000013374	0.25	0.36	0.2	0.28	0.35	0.27	0.46	0.29	0.32	0.25	0.39	0.3
ENSG00000013375	0.12	0.15	0.14	0.15	0.13	0.17	0.21	0.2	0.17	0.15	0.19	0.18
ENSG00000013441	0.24	0.31	0.41	0.26	0.31	0.22	0.3	0.3	0.22	0.21	0.24	0.3
ENSG00000013503	0.2	0.32	0.26	0.35	0.29	0.23	0.48	0.31	0.35	0.37	0.64	0.48
ENSG00000013523	0.38	0.28	0.54	0.27	0.25	0.27	0.3	0.25	0.32	0.25	0.26	0.33
ENSG00000013561	0.32	0.21	0.3	0.22	0.2	0.28	0.27	0.26	0.23	0.25	0.21	0.22
ENSG00000013563	2.45	1.79	2.97	1.77	2.14	3.35	3.11	4.07	3.64	4.41	4.1	4.11
ENSG00000013573	5.22	4.14	4.58	3.6	3.3	5.66	3.82	3.79	3.82	2.78	3.83	2.8
ENSG00000013583	15.64	12.61	11.43	13.3	8.96	9.4	8.08	7.68	8.33	6.4	2.53	3.08
ENSG00000013810	0.46	0.3	0.47	0.38	0.36	0.65	0.39	0.33	0.34	0.38	0.34	0.22
ENSG00000014123	0.16	0.17	0.14	0.04	0.13	0.21	0.12	0.15	0.12	0.14	0.2	0.23
ENSG00000014138	0.37	0.25	0.35	0.23	0.32	0.28	0.24	0.28	0.23	0.27	0.25	0.28
ENSG00000014164	0.2	0.28	0.2	0.24	0.27	0.29	0.19	0.28	0.17	0.38	0.32	0.41
ENSG00000014216	0.28	0.24	0.36	0.33	0.29	0.33	0.29	0.32	0.33	0.26	0.24	0.22
ENSG00000014257	0.24	0.21	0.32	0.24	0.22	0.23	0.31	0.24	0.3	0.29	0.33	0.26
ENSG00000014641	0.21	0.2	0.3	0.31	0.18	0.25	0.24	0.19	0.3	0.25	0.32	0.3
ENSG00000014824	0.21	0.3	0.25	0.16	0.27	0.32	0.25	0.27	0.21	0.25	0.4	0.27
ENSG00000014914	0.49	0.35	0.36	0.37	0.29	0.4	0.37	0.35	0.35	0.4	0.28	0.28
