H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000003400	6.57	4.76	4.61	6.08	6.15	4.45	4.41	6.51	8.07	6.91	5.25	7.65
ENSG00000003402	0.14	0.14	0.13	0.19	0.15	0.15	0.12	0.14	0.16	0.1	0.12	0.05
ENSG00000003509	0.21	0.1	0.15	0.07	0.11	0.07	0.1	0.21	0.11	0.08	0.1	0.06
ENSG00000003756	0.81	2.53	0.48	1.52	1.02	0.93	0.88	0.64	0.49	0.5	0.29	0.18
ENSG00000003989	0.78	0.9	0.49	0.44	0.7	1.01	0.62	2.08	2.61	1.45	0.46	0.76
ENSG00000004059	0.06	0.06	0.16	0.16	0.15	0.1	0.06	0.15	0.15	0.22	0.11	0.16
ENSG00000004139	0.1	0.07	0.07	0.04	0.05	0.05	0.06	0.06	0.05	0.04	0.07	0.08
ENSG00000004142	0.09	0.07	0.06	0.05	0.04	0.04	0.06	0.06	0.05	0.04	0.06	0.07
ENSG00000004399	0.06	0.07	0.08	0.05	0.1	0.11	0.08	0.06	0.11	0.12	0.09	0.05
ENSG00000004455	0.11	0.08	0.1	0.06	0.08	0.05	0.07	0.06	0.11	0.09	0.07	0.09
ENSG00000004468	0.76	2.65	2.11	1.59	0.7	0.95	0.94	0.61	1.48	0.41	0.45	0.4
ENSG00000004478	0.09	0.09	0.09	0.1	0.1	0.14	0.08	0.09	0.09	0.1	0.12	0.11
ENSG00000004487	0.09	0.1	0.14	0.08	0.08	0.07	0.08	0.09	0.08	0.12	0.08	0.05
ENSG00000004534	0.08	0.14	0.08	0.07	0.1	0.09	0.05	0.09	0.1	0.11	0.08	0.14
ENSG00000004700	0.04	0.08	0.08	0.06	0.09	0.04	0.12	0.08	0.06	0.1	0.11	0.06
ENSG00000004766	0.05	0.05	0.03	0.07	0.05	0.06	0.09	0.05	0.03	0.05	0.03	0.06
ENSG00000004777	0.06	0.09	0.05	0.1	0.1	0.09	0.07	0.08	0.06	0.07	0.1	0.06
ENSG00000004779	0.04	0.05	0.05	0.04	0.06	0.07	0.07	0.07	0.06	0.06	0.06	0.07
ENSG00000004809	4.59	5.14	4.96	5.29	8.74	5.38	6.22	5.17	6.4	4.07	3.39	3.23
ENSG00000004864	0.18	0.21	0.23	0.15	0.26	0.27	0.26	0.53	0.46	0.4	3.06	2.45
ENSG00000004866	0.17	0.19	0.24	0.14	0.23	0.18	0.16	0.18	0.15	0.19	0.19	0.11
ENSG00000004897	6.25	7.62	7.99	8.38	6.58	4.63	5.04	2.1	2.03	1.83	0.29	0.22
ENSG00000004961	0.48	0.32	0.41	0.39	0.45	0.46	0.37	0.34	0.42	0.49	0.89	2.09
ENSG00000004975	0.08	0.06	0.07	0.1	0.09	0.06	0.07	0.09	0.08	0.14	0.13	0.2
ENSG00000005007	10.38	12.86	9.09	10.77	11.67	8.51	10.11	12.87	9.62	13.13	13.99	8.54
ENSG00000005022	0.09	0.09	0.12	0.09	0.08	0.1	0.08	0.04	0.1	0.06	0.08	0.11
ENSG00000005059	5.54	5.66	7.57	6.15	6.24	6.48	4.79	7.39	8.77	7.58	4.18	4.27
ENSG00000005073	0.57	0.34	0.61	0.5	0.71	0.47	0.6	0.61	1.68	1.13	0.97	0.71
ENSG00000005075	0.03	0.03	0.02	0.04	0.04	0.05	0.04	0.03	0.03	0.04	0.04	0.04
ENSG00000005100	0.05	0.04	0.04	0.07	0.04	0.05	0.06	0.07	0.04	0.1	0.09	0.07
ENSG00000005156	0.08	0.09	0.06	0.06	0.07	0.08	0.05	0.04	0.06	0.04	0.08	0.06
ENSG00000005175	0.06	0.04	0.04	0.06	0.09	0.05	0.08	0.06	0.06	0.04	0.05	0.07
ENSG00000005194	0.05	0.05	0.04	0.07	0.07	0.1	0.11	0.09	0.07	0.07	0.11	0.16
ENSG00000005206	0.05	0.02	0.05	0.07	0.04	0.03	0.03	0.04	0.03	0.05	0.05	0.06
ENSG00000005238	0.08	0.12	0.08	0.04	0.05	0.08	0.09	0.07	0.1	0.07	0.07	0.09
ENSG00000005249	2.48	3.2	1.98	2.21	2.66	0.86	0.6	2.54	5.2	1.45	4.28	0.54
ENSG00000005302	0.56	0.26	2.05	0.41	0.56	0.52	0.58	0.61	0.54	1.7	1.45	3.03
ENSG00000005339	0.25	0.36	0.37	0.19	0.29	0.13	0.21	0.13	0.28	0.26	0.2	0.22
ENSG00000005379	0.87	2.59	3.9	2.46	1.19	4.07	4.09	3.15	4.45	1.14	2.41	0.68
ENSG00000005381	0.1	0.07	0.08	0.14	0.07	0.12	0.19	0.18	0.1	0.2	0.15	0.15
ENSG00000005436	0.3	0.24	0.15	0.26	0.16	0.22	0.3	0.32	0.19	0.15	0.21	0.22
ENSG00000005448	0.1	0.06	0.06	0.09	0.06	0.05	0.07	0.08	0.07	0.07	0.04	0.07
ENSG00000005469	0.33	0.69	0.42	0.3	0.64	0.29	0.48	0.24	0.27	0.24	0.31	0.3
ENSG00000005471	0.29	0.29	0.27	0.33	0.42	0.3	0.31	0.23	0.33	0.44	0.67	0.62
ENSG00000005483	0.05	0.08	0.04	0.04	0.06	0.06	0.08	0.05	0.08	0.08	0.08	0.04
ENSG00000005486	0.22	0.18	0.31	0.27	0.41	0.26	0.18	0.22	0.43	0.18	0.15	0.13
ENSG00000005700	0.05	0.05	0.03	0.04	0.05	0.06	0.04	0.04	0.04	0.04	0.07	0.04
ENSG00000005801	0.48	0.18	2.83	2.33	0.29	0.23	0.44	1.57	0.93	0.59	3.57	2.39
ENSG00000005810	0.02	0.07	0.04	0.04	0.04	0.03	0.05	0.05	0.04	0.05	0.04	0.06
ENSG00000005812	2.48	0.94	1.44	0.93	0.9	2.28	1.12	0.58	1.3	1.88	0.39	0.51
ENSG00000005844	0.16	0.14	0.16	0.37	0.17	0.28	0.38	0.47	2.77	1.6	0.81	2.68
ENSG00000005882	0.06	0.05	0.06	0.07	0.05	0.06	0.07	0.05	0.05	0.04	0.06	0.06
ENSG00000005889	0.07	0.13	0.08	0.06	0.07	0.1	0.07	0.08	0.07	0.11	0.06	0.06
ENSG00000005893	0.14	0.18	0.23	0.18	0.16	0.12	0.11	0.14	0.11	0.11	0.13	0.13
ENSG00000006007	0.04	0.06	0.03	0.07	0.05	0.07	0.03	0.09	0.09	0.07	0.07	0.08
ENSG00000006015	1.75	0.3	0.54	2.21	0.24	0.21	0.18	0.14	0.15	0.12	0.09	0.15
ENSG00000006025	0.1	0.04	0.06	0.05	0.05	0.08	0.06	0.06	0.04	0.09	0.07	0.06
ENSG00000006042	0.19	0.26	0.41	0.29	0.26	0.25	0.18	0.15	0.31	0.17	0.13	0.2
ENSG00000006059	0.23	0.24	0.26	0.35	0.2	0.26	0.21	0.18	0.19	0.3	0.22	0.32
ENSG00000006062	0.08	0.06	0.07	0.05	0.05	0.07	0.04	0.05	0.05	0.04	0.03	0.04
ENSG00000006118	0.1	0.12	0.1	0.09	0.12	0.08	0.04	0.08	0.06	0.05	0.04	0.08
ENSG00000006125	0.06	0.09	0.07	0.07	0.04	0.06	0.08	0.07	0.07	0.06	0.08	0.03
ENSG00000006128	0.06	0.12	0.05	0.12	0.1	0.15	0.14	0.11	0.09	0.1	0.15	0.15
ENSG00000006194	0.37	0.36	0.34	0.27	0.33	0.33	0.3	0.56	0.43	0.51	0.37	0.27
ENSG00000006282	0.07	0.06	0.06	0.03	0.05	0.04	0.07	0.05	0.09	0.1	0.1	0.17
ENSG00000006327	0.09	0.06	0.09	0.08	0.07	0.08	0.07	0.09	0.06	0.07	0.07	0.07
ENSG00000006377	6.13	3.04	2.02	1.94	2.55	2.14	2.84	2.82	2.49	1.92	3.14	3.06
ENSG00000006451	0.05	0.15	0.06	0.07	0.19	0.06	0.15	0.07	0.09	0.06	0.06	0.04
ENSG00000006459	0.28	0.21	0.1	0.23	0.61	0.31	0.25	2.4	3.17	5.36	4.6	6.11
ENSG00000006530	0.21	0.14	0.15	0.11	0.17	0.17	0.14	0.09	0.17	0.14	0.27	0.12
ENSG00000006534	0.06	0.03	0.08	0.08	0.05	0.05	0.04	0.04	0.03	0.04	0.04	0.05
ENSG00000006576	0.11	0.1	0.22	0.21	0.24	0.24	0.21	0.16	0.23	0.15	0.07	0.15
ENSG00000006607	0.05	0.06	0.05	0.05	0.09	0.06	0.12	0.06	0.03	0.05	0.06	0.08
ENSG00000006625	4.13	3.68	4.91	5.47	4.81	4.62	3.88	3.85	4.98	3.72	3.23	2.82
ENSG00000006634	10.99	10.56	11.69	8.29	14.42	11.48	13.31	12.21	10.69	7.63	6.72	7.66
ENSG00000006652	2.09	3.46	2.65	2.59	2.79	3.12	2.97	1.76	2.05	1.66	2.96	3.25
ENSG00000006695	5.34	6.77	7.81	12.06	6.86	7.98	7.54	7.48	7.76	7.19	3.9	3.62
ENSG00000006704	0.13	0.12	0.11	0.08	0.05	0.06	0.13	0.17	1.15	0.12	0.11	0.04
ENSG00000006712	0.05	0.05	0.05	0.06	0.06	0.03	0.05	0.05	0.04	0.05	0.05	0.09
ENSG00000006715	0.51	0.98	1.37	0.53	0.5	0.91	1	0.5	0.24	0.24	0.46	0.34
ENSG00000006744	0.08	0.14	0.14	0.13	0.19	0.16	0.16	0.18	0.1	0.08	0.14	0.11
ENSG00000006756	4.54	5	5.74	6.31	7.23	5.36	6.63	5.7	6.16	5.77	4.27	6.36
ENSG00000006831	0.08	0.13	0.1	0.21	0.22	0.22	0.26	0.24	0.14	0.27	0.29	0.24
ENSG00000007038	0.09	0.11	0.06	0.08	0.06	0.11	0.09	0.06	0.12	0.09	0.1	0.09
ENSG00000007047	0.04	0.07	0.07	0.07	0.06	0.06	0.03	0.08	0.06	0.07	0.03	0.04
ENSG00000007080	0.07	0.08	0.13	0.11	0.08	0.14	0.07	0.09	0.09	0.08	0.09	0.04
ENSG00000007129	0.05	0.1	0.07	0.12	0.07	0.06	0.05	0.08	0.04	0.05	0.03	0.12
ENSG00000007168	0.09	0.06	0.1	0.07	0.05	0.08	0.09	0.06	0.04	0.05	0.06	0.06
ENSG00000007202	0.05	0.06	0.04	0.05	0.07	0.09	0.07	0.07	0.05	0.05	0.05	0.05
ENSG00000007237	3.5	2.45	1.93	2.57	2.39	6.77	5	3.22	5.02	4.55	3.77	3.61
ENSG00000007255	0.05	0.06	0.05	0.05	0.07	0.06	0.04	0.04	0.03	0.05	0.07	0.04
ENSG00000007312	0.25	0.16	0.25	0.15	0.33	0.12	0.22	0.12	0.13	0.13	0.17	0.06
ENSG00000007341	0.11	0.15	0.15	0.14	0.13	0.15	0.17	0.11	0.11	0.17	0.09	0.1
ENSG00000007376	0.09	0.07	0.08	0.08	0.06	0.08	0.1	0.06	0.07	0.06	0.14	0.05
ENSG00000007384	0.06	0.07	0.07	0.04	0.06	0.04	0.03	0.05	0.1	0.08	0.04	0.06
ENSG00000007392	0.04	0.06	0.09	0.06	0.09	0.11	0.05	0.05	0.08	0.04	0.07	0.04
ENSG00000007520	0.06	0.06	0.05	0.04	0.04	0.07	0.07	0.04	0.05	0.04	0.05	0.06
ENSG00000007541	0.05	0.06	0.07	0.08	0.06	0.05	0.06	0.06	0.08	0.07	0.06	0.04
ENSG00000007545	0.04	0.07	0.05	0.06	0.03	0.04	0.04	0.02	0.04	0.04	0.06	0.08
ENSG00000007923	0.11	0.07	0.08	0.11	0.07	0.08	0.07	0.08	0.07	0.05	0.07	0.09
ENSG00000007944	0.3	0.21	0.3	0.12	0.34	0.26	0.16	0.21	0.15	0.28	0.17	0.2
ENSG00000007968	0.03	0.03	0.03	0.04	0.05	0.03	0.03	0.05	0.03	0.04	0.02	0.04
ENSG00000008018	0.04	0.04	0.05	0.03	0.05	0.05	0.04	0.03	0.03	0.04	0.05	0.03
ENSG00000008083	0.18	0.14	0.16	0.12	0.16	0.19	0.26	0.18	0.19	0.13	0.16	0.08
ENSG00000008128	0.05	0.06	0.05	0.06	0.07	0.1	0.06	0.05	0.04	0.04	0.07	0.04
ENSG00000008130	0.09	0.06	0.15	0.15	0.06	0.08	0.04	0.05	0.09	0.07	0.05	0.03
ENSG00000008196	0.06	0.06	0.05	0.06	0.03	0.03	0.06	0.04	0.03	0.04	0.05	0.07
ENSG00000008197	0.85	1.25	2.53	2.88	1.03	3.28	2.55	4.28	2.71	1.64	2.08	3.83
ENSG00000008256	0.04	0.07	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.07	0.04	0.08
ENSG00000008282	0.15	0.13	0.21	0.11	0.15	0.13	0.07	0.1	0.1	0.14	0.15	0.13
ENSG00000008283	0.06	0.07	0.08	0.11	0.12	0.09	0.06	0.06	0.06	0.06	0.09	0.05
ENSG00000008294	0.12	0.12	0.12	0.23	0.14	0.1	0.16	0.08	0.09	0.06	0.06	0.08
ENSG00000008311	0.14	0.12	0.07	0.06	0.07	0.05	0.09	0.11	0.09	0.04	0.12	0.07
ENSG00000008324	0.58	0.37	0.32	0.45	3.16	1.21	1.39	0.71	1.77	1.64	0.65	0.31
ENSG00000008382	0.05	0.07	0.1	0.04	0.04	0.06	0.08	0.1	0.05	0.05	0.06	0.04
ENSG00000008405	7.08	5.5	7.68	7.69	5.7	7.17	7.74	8.76	7.53	8.46	5.93	5.17
ENSG00000008441	0.16	0.41	0.34	0.14	0.12	0.09	0.1	0.14	0.14	0.11	0.11	0.1
ENSG00000008513	0.11	0.13	0.18	0.29	0.21	0.29	0.27	2.22	2.95	3.41	0.79	0.77
ENSG00000008710	0.07	0.05	0.06	0.05	0.05	0.05	0.07	0.05	0.08	0.06	0.07	0.04
ENSG00000008838	0.09	0.07	0.05	0.09	0.1	0.06	0.06	0.06	0.05	0.05	0.05	0.13
ENSG00000008853	0.11	0.11	0.16	0.17	0.11	0.14	0.17	0.23	0.16	0.16	0.02	0.06
ENSG00000008869	0.13	0.1	0.12	0.12	0.18	0.12	0.09	0.19	0.08	0.11	0.15	0.11
ENSG00000008952	0.24	0.5	0.45	0.37	0.43	0.32	2.02	0.38	0.88	1.16	2.12	1.71
ENSG00000008988	0.02	0.06	0.03	0.03	0.05	0.1	0.03	0.05	0.04	0.06	0.02	0.06
ENSG00000009307	0.4	0.55	1.8	0.24	0.37	0.55	0.36	0.42	0.57	4.37	6.79	5.92
ENSG00000009335	0.11	0.12	0.13	0.16	0.09	0.2	0.09	0.15	0.19	0.13	0.17	0.17
ENSG00000009413	0.47	2.88	0.52	3.82	0.67	0.8	0.87	0.37	1.18	0.19	0.08	0.15
ENSG00000009765	0.16	0.09	0.24	0.26	0.29	0.16	0.22	0.22	0.24	0.29	0.33	0.42
ENSG00000009780	0.07	0.06	0.09	0.09	0.08	0.09	0.05	0.06	0.06	0.06	0.1	0.06
ENSG00000009790	0.13	0.18	0.13	0.09	0.16	0.11	0.1	0.22	0.12	0.15	0.16	0.09
ENSG00000009830	0.07	0.05	0.06	0.05	0.07	0.06	0.08	0.04	0.06	0.05	0.07	0.11
ENSG00000009844	0.1	0.12	0.07	0.07	0.05	0.1	0.06	0.08	0.06	0.05	0.11	0.11
ENSG00000009954	0.06	0.04	0.05	0.06	0.05	0.03	0.05	0.03	0.06	0.07	0.07	0.07
ENSG00000010017	4.35	5.03	5.12	5.11	4.71	4.7	8.19	6.59	6.17	5.95	3.33	3.69
ENSG00000010072	0.09	0.04	0.05	0.08	0.07	0.05	0.12	0.11	0.08	0.11	0.07	0.09
ENSG00000010165	0.1	0.11	0.18	0.11	0.15	0.19	0.12	0.14	0.12	0.14	0.25	0.22
ENSG00000010219	0.08	0.06	0.04	0.06	0.07	0.1	0.08	0.05	0.04	0.04	0.06	0.08
ENSG00000010244	0.09	0.07	0.06	0.09	0.06	0.06	0.07	0.08	0.11	0.1	0.12	0.07
ENSG00000010256	2.53	2.17	0.96	1.91	2.9	2.92	2.02	2.35	3.69	3.95	3.33	4.07
ENSG00000010270	0.93	1.09	0.53	1.87	0.85	1.43	1.51	0.75	2.57	3.05	0.91	0.5
ENSG00000010278	0.08	0.06	0.04	0.09	0.03	0.03	0.05	0.05	0.04	0.04	0.03	0.05
ENSG00000010292	0.11	0.1	0.17	0.12	0.26	0.14	0.13	0.13	0.25	0.1	0.15	0.06
ENSG00000010295	0.1	0.06	0.06	0.07	0.08	0.09	0.07	0.09	0.07	0.05	0.06	0.06
ENSG00000010318	0.05	0.06	0.07	0.04	0.04	0.08	0.06	0.05	0.06	0.05	0.09	0.09
ENSG00000010322	0.06	0.06	0.05	0.07	0.05	0.04	0.07	0.03	0.05	0.04	0.04	0.05
ENSG00000010327	0.05	0.07	0.06	0.02	0.03	0.03	0.03	0.05	0.05	0.05	0.04	0.05
ENSG00000010361	0.09	0.06	0.06	0.07	0.05	0.09	0.06	0.05	0.06	0.08	0.08	0.11
ENSG00000010404	0.2	0.24	0.23	0.21	0.17	0.11	0.21	0.15	0.17	0.17	0.27	0.18
ENSG00000010539	0.34	0.29	0.17	0.3	0.37	0.29	0.38	0.3	0.21	0.22	0.34	0.32
ENSG00000010610	0.08	0.08	0.14	0.08	0.04	0.06	0.04	0.07	0.1	0.08	0.05	0.08
ENSG00000010626	0.06	0.05	0.05	0.06	0.07	0.02	0.03	0.05	0.06	0.14	0.04	0.04
ENSG00000010671	0.1	0.14	0.09	0.14	0.16	0.08	0.13	0.19	0.12	0.18	0.2	0.31
ENSG00000010803	0.14	0.14	0.1	0.1	0.18	0.14	0.14	0.16	0.09	0.07	0.16	0.13
ENSG00000010810	0.34	0.11	0.21	0.22	0.17	0.28	0.15	0.15	0.22	0.18	0.16	0.17
ENSG00000010818	0.06	0.05	0.07	0.06	0.1	0.12	0.05	0.06	0.04	0.05	0.04	0.06
ENSG00000011007	0.12	0.12	0.11	0.13	0.12	0.07	0.09	0.12	0.07	0.06	0.09	0.05
ENSG00000011009	0.08	0.08	0.07	0.1	0.1	0.1	0.08	0.07	0.06	0.13	0.12	0.06
ENSG00000011021	0.08	0.05	0.04	0.05	0.06	0.04	0.03	0.05	0.05	0.1	0.03	0.09
ENSG00000011028	0.26	0.21	0.24	0.28	0.32	0.12	0.21	0.33	0.35	0.22	0.19	0.13
ENSG00000011052	0.19	0.37	0.27	0.26	0.29	0.22	0.34	0.23	0.15	0.32	0.17	0.22
ENSG00000011105	0.06	0.07	0.03	0.05	0.04	0.06	0.03	0.03	0.07	0.03	0.05	0.04
ENSG00000011114	17.19	16.29	13.15	16.38	13.18	10.97	11.89	12.91	12.69	10.41	13.36	13.56
ENSG00000011132	0.06	0.1	0.06	0.06	0.05	0.05	0.06	0.04	0.09	0.08	0.06	0.04
ENSG00000011143	0.22	0.56	0.21	0.36	0.46	0.31	0.32	0.23	0.28	0.32	0.19	0.73
ENSG00000011198	0.3	0.3	0.38	0.23	0.32	0.31	0.28	0.21	0.28	0.3	0.32	0.58
ENSG00000011243	10.42	7.72	10.64	11.09	6.51	6.73	4.47	8.39	11.33	8.67	4.14	4.93
ENSG00000011258	0.08	0.17	0.09	0.16	0.09	0.15	0.16	0.11	0.11	0.13	0.08	0.15
ENSG00000011260	0.15	0.08	0.08	0.12	0.07	0.14	0.16	0.21	0.1	0.11	0.09	0.04
ENSG00000011275	0.08	0.1	0.15	0.1	0.09	0.11	0.1	0.11	0.07	0.07	0.1	0.06
ENSG00000011295	0.11	0.07	0.08	0.07	0.07	0.11	0.07	0.07	0.12	0.14	0.1	0.03
ENSG00000011304	0.14	0.14	0.18	0.12	0.16	0.13	0.12	0.13	0.13	0.24	0.05	0.07
ENSG00000011376	0.11	0.05	0.09	0.06	0.12	0.08	0.14	0.11	0.08	0.08	0.13	0.36
ENSG00000011405	0.22	0.19	0.35	0.34	0.13	0.14	0.27	0.17	0.16	0.18	0.1	0.08
ENSG00000011422	0.16	0.08	0.08	0.08	0.08	0.04	0.11	0.08	0.06	0.08	0.04	0.06
ENSG00000011426	0.09	0.13	0.05	0.07	0.08	0.13	0.06	0.08	0.06	0.07	0.17	0.16
ENSG00000011451	0.18	0.14	0.15	0.12	0.15	0.23	0.41	0.46	2.7	0.5	0.32	0.14
ENSG00000011454	0.1	0.08	0.11	0.06	0.09	0.09	0.08	0.07	0.08	0.08	0.08	0.12
ENSG00000011478	0.07	0.06	0.07	0.07	0.05	0.05	0.07	0.05	0.04	0.06	0.08	0.07
ENSG00000011485	0.21	0.14	0.15	0.29	0.32	0.22	0.16	0.21	0.14	0.18	0.14	0.16
ENSG00000011523	6.5	6.23	6.96	4.49	5.85	6.01	5.43	3.26	4.28	3.34	0.97	4.66
ENSG00000011566	2.79	2.6	2.64	2.5	2.5	0.87	1.95	1.68	2.41	2.71	3.1	3.23
ENSG00000011600	0.08	0.09	0.06	0.06	0.07	0.07	0.07	0.08	0.09	0.06	0.06	0.09
ENSG00000011638	0.17	0.12	0.15	0.24	0.17	0.14	0.21	0.24	0.12	0.21	0.19	0.15
ENSG00000012048	0.05	0.03	0.05	0.06	0.05	0.06	0.07	0.04	0.06	0.08	0.07	0.04
ENSG00000012061	0.06	0.08	0.04	0.07	0.05	0.05	0.11	0.06	0.06	0.04	0.06	0.06
ENSG00000012124	0.05	0.03	0.05	0.04	0.05	0.02	0.04	0.05	0.05	0.04	0.03	0.05
ENSG00000012174	0.11	0.1	0.08	0.08	0.07	0.08	0.14	0.09	0.12	0.08	0.15	0.13
ENSG00000012211	0.2	0.2	0.47	0.23	0.24	0.22	0.34	2.22	0.33	0.37	0.33	0.91
ENSG00000012232	0.08	0.05	0.09	0.09	0.04	0.12	0.04	0.07	0.05	0.08	0.07	0.09
ENSG00000012660	0.29	0.09	0.14	0.11	0.26	0.17	0.1	0.14	0.07	0.13	0.1	0.09
ENSG00000012779	0.06	0.09	0.09	0.14	0.1	0.2	0.2	0.15	0.09	0.1	0.07	0.14
ENSG00000012822	0.12	0.12	0.09	0.11	0.1	0.11	0.13	0.05	0.15	0.15	0.06	0.2
ENSG00000012963	0.12	0.13	0.11	0.16	0.12	0.2	0.16	0.09	0.12	0.06	0.07	0.17
ENSG00000012983	0.27	0.4	0.25	0.28	0.35	0.27	0.42	0.26	0.27	0.27	0.31	0.17
ENSG00000013016	0.27	0.23	0.2	0.24	0.15	0.18	0.28	0.25	0.24	0.12	0.15	0.2
ENSG00000013275	0.14	0.17	0.19	0.11	0.14	0.14	0.17	0.12	0.22	0.38	0.47	0.34
ENSG00000013288	0.35	0.53	0.39	0.48	0.82	0.52	0.48	0.47	0.46	0.5	0.91	4.11
ENSG00000013293	0.09	0.15	0.1	0.14	0.18	0.1	0.11	0.17	0.12	0.1	0.11	0.34
ENSG00000013306	0.05	0.02	0.04	0.02	0.05	0.04	0.03	0.03	0.05	0.05	0.07	0.04
ENSG00000013364	0.06	0.04	0.04	0.05	0.09	0.06	0.07	0.04	0.1	0.06	0.05	0.04
ENSG00000013374	0.41	0.54	0.41	0.37	0.37	0.26	0.76	0.37	0.29	0.35	0.25	0.07
ENSG00000013375	0.14	0.19	0.19	0.15	0.11	0.17	0.16	0.19	0.22	0.32	0.17	0.2
ENSG00000013441	0.21	0.17	0.12	0.11	0.16	0.09	0.12	0.1	0.14	0.15	0.07	0.07
ENSG00000013503	0.19	0.17	0.16	0.17	0.28	0.32	0.32	0.17	0.22	0.19	0.26	0.12
ENSG00000013523	0.15	0.16	0.18	0.21	0.14	0.09	0.14	0.16	0.26	0.26	0.29	0.24
ENSG00000013561	0.05	0.03	0.12	0.07	0.06	0.06	0.12	0.1	0.07	0.09	0.04	0.03
ENSG00000013563	0.43	0.31	0.27	0.28	0.16	0.31	0.15	0.22	0.34	0.34	0.57	0.66
ENSG00000013573	4.88	0.31	4.47	2.97	4.54	2.7	2.76	2.77	4.01	3.62	0.27	0.2
ENSG00000013583	0.14	0.17	0.2	0.15	0.2	0.11	0.24	0.12	0.23	0.16	0.19	0.15
ENSG00000013810	0.06	0.04	0.05	0.08	0.04	0.04	0.03	0.03	0.04	0.04	0.03	0.05
ENSG00000014123	0.07	0.13	0.09	0.1	0.1	0.2	0.22	0.12	0.07	0.1	0.19	0.11
ENSG00000014138	0.04	0.05	0.06	0.05	0.07	0.05	0.08	0.06	0.04	0.07	0.09	0.09
ENSG00000014164	0.03	0.05	0.05	0.11	0.06	0.03	0.03	0.06	0.08	0.04	0.02	0.04
ENSG00000014216	0.14	0.1	0.08	0.06	0.07	0.07	0.1	0.05	0.08	0.07	0.09	0.1
ENSG00000014257	0.93	0.35	0.73	0.83	2.39	2.99	2.85	3.02	2.21	3.26	4.03	4.05
ENSG00000014641	0.23	0.08	0.11	0.16	0.25	0.28	0.22	0.18	0.13	0.21	0.17	0.15
ENSG00000014824	0.16	0.16	0.09	0.17	0.1	0.08	0.26	0.14	0.09	0.11	0.09	0.13
ENSG00000014914	0.05	0.07	0.06	0.08	0.04	0.05	0.05	0.07	0.04	0.03	0.04	0.04
