H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000003402	0.36	3.51	0.41	0.4	0.45	0.61	0.37	0.32	0.3	0.23	0.16	0.29
ENSG00000003509	2.95	0.31	2.08	0.41	0.47	2.36	0.4	0.37	1.08	0.4	0.42	0.47
ENSG00000003756	0.15	0.13	0.17	0.2	0.19	0.13	0.16	0.17	0.14	0.12	0.15	0.12
ENSG00000003989	0.21	0.25	0.37	0.42	0.32	0.19	0.33	0.35	0.28	0.25	0.4	0.22
ENSG00000004059	0.14	0.14	0.15	0.14	0.17	0.12	0.15	0.16	0.14	0.11	0.07	0.09
ENSG00000004139	0.22	0.12	0.17	0.1	0.14	0.12	0.11	0.13	0.1	0.15	0.13	0.12
ENSG00000004142	0.06	0.07	0.07	0.06	0.08	0.06	0.04	0.04	0.05	0.04	0.04	0.08
ENSG00000004399	0.12	0.08	0.09	0.09	0.09	0.09	0.13	0.08	0.11	0.15	0.15	0.29
ENSG00000004455	0.5	0.55	0.33	0.48	0.45	0.4	0.37	0.41	0.36	0.26	0.18	0.17
ENSG00000004468	8.2	7.98	8.35	7.85	8.45	8.25	6.45	7.23	5.86	3.56	3.39	3.48
ENSG00000004478	0.15	0.14	0.17	0.24	0.16	0.09	0.11	0.17	0.22	0.18	0.2	0.21
ENSG00000004487	0.16	1.76	1.62	1.47	0.27	0.14	0.2	0.91	0.14	0.13	0.13	0.2
ENSG00000004534	0.23	0.26	0.26	0.23	0.43	0.31	0.24	0.2	0.25	0.2	0.16	0.25
ENSG00000004700	0.07	0.1	0.08	0.06	0.06	0.05	0.06	0.11	0.04	0.06	0.06	0.1
ENSG00000004766	0.5	0.85	0.3	0.36	0.66	0.6	0.73	0.48	0.34	0.32	4.12	1.5
ENSG00000004777	0.08	0.09	0.08	0.07	0.08	0.06	0.08	0.07	0.07	0.06	0.1	0.06
ENSG00000004779	0.19	0.13	0.14	0.12	0.14	0.07	0.08	0.11	0.12	0.12	0.18	0.12
ENSG00000004809	5.36	5.53	4.64	5.97	6.39	4.03	4.19	5.04	5.25	2.98	3.34	1.86
ENSG00000004864	0.25	0.3	0.27	0.27	0.33	0.27	0.23	0.19	0.24	0.24	0.43	0.36
ENSG00000004866	6.31	5.35	5.49	6.32	5.87	7.07	6.98	7.53	10.13	14.55	12.72	13.39
ENSG00000004897	2.33	2.92	3.08	4.62	0.66	2.97	2.27	0.26	1.6	1.31	0.28	0.37
ENSG00000004961	3.75	0.74	1.83	0.53	2.68	0.35	3.01	1.76	2.74	3.59	2.19	4.56
ENSG00000004975	0.12	0.08	0.1	0.13	0.09	0.08	0.12	0.09	0.1	0.11	0.11	0.09
ENSG00000005007	0.17	0.1	0.1	0.12	0.1	0.1	0.08	0.11	0.12	0.12	0.09	0.11
ENSG00000005022	2.47	3.1	2.72	3.72	3.67	3.98	1.19	3.11	2.44	3.1	3.03	3.25
ENSG00000005059	4.99	4.46	4.89	4.65	2.74	5.21	0.35	6.14	4.12	3.57	3.92	4.76
ENSG00000005073	1.29	0.28	1.77	1.94	1.9	0.89	0.37	0.67	2.75	2.63	1.41	1.46
ENSG00000005075	0.03	0.03	0.03	0.04	0.03	0.05	0.04	0.04	0.03	0.03	0.06	0.04
ENSG00000005100	0.07	0.12	0.09	0.08	0.11	0.08	0.1	0.09	0.11	0.11	0.2	0.09
ENSG00000005156	0.19	0.1	0.07	0.1	0.13	0.1	0.12	0.09	0.11	0.12	0.11	0.1
ENSG00000005175	0.16	0.17	0.12	0.13	0.25	0.25	0.24	0.16	0.12	0.12	0.2	0.16
ENSG00000005194	22.55	18.26	19.25	20.77	21.95	16.92	20.96	18.17	16.44	21.21	16.88	17.67
ENSG00000005206	0.13	0.22	1.28	0.36	0.68	0.59	0.57	1.94	0.34	1.29	0.26	0.63
ENSG00000005238	0.05	0.07	0.04	0.06	0.05	0.07	0.06	0.04	0.05	0.07	0.04	0.12
ENSG00000005249	2.17	2.69	4.23	4.36	3.78	0.19	0.28	2.87	5.46	1.45	3.24	0.21
ENSG00000005302	1.23	0.73	0.64	1.88	3.66	0.94	1.06	2.59	3.79	5.5	6.35	4.6
ENSG00000005339	0.11	0.14	0.19	0.23	0.14	0.22	0.17	0.15	0.17	0.18	0.16	0.14
ENSG00000005379	0.23	0.17	1.98	0.29	0.2	2.24	3.38	2.46	1.16	2.96	2.68	0.09
ENSG00000005381	0.41	0.29	0.31	0.32	0.33	0.26	0.34	3.43	2.67	4.59	5	4.26
ENSG00000005436	3.29	3.57	3.92	4.05	3.42	3.47	3.33	4.02	3.59	2.68	4.05	2.48
ENSG00000005448	0.08	0.07	0.07	0.06	0.07	0.05	0.08	0.07	0.05	0.06	0.07	0.06
ENSG00000005469	0.78	0.81	0.37	1.32	0.45	0.38	0.5	0.4	0.38	0.42	0.57	0.75
ENSG00000005471	0.4	0.78	0.34	0.25	0.77	0.5	0.46	0.31	0.29	0.24	0.44	0.93
ENSG00000005483	0.13	0.16	0.07	0.1	0.16	0.12	0.16	0.12	0.1	0.12	0.15	0.17
ENSG00000005486	0.22	0.28	0.35	0.3	0.68	0.35	0.34	0.24	0.24	0.17	0.2	0.11
ENSG00000005700	0.3	0.58	0.41	0.33	0.4	2.71	0.4	0.42	0.35	1.53	0.52	0.42
ENSG00000005801	45.19	48.38	41.36	42.98	48.85	47.57	49.58	40.18	44.58	45.82	43.45	39.44
ENSG00000005810	1.1	1.3	1.77	3.74	4.52	1.31	2.46	0.58	0.43	0.52	1.61	0.44
ENSG00000005812	0.16	0.21	0.16	0.23	0.23	0.17	0.3	0.28	0.17	0.15	0.19	0.25
ENSG00000005844	0.32	0.2	0.23	0.26	0.2	0.19	0.25	1.73	3.14	1.92	0.85	0.31
ENSG00000005882	0.11	0.08	0.08	0.08	0.08	0.08	0.15	0.08	0.07	0.07	0.1	0.14
ENSG00000005889	0.55	0.37	0.28	0.46	0.67	0.65	0.25	0.31	0.33	0.25	0.2	0.38
ENSG00000005893	0.74	0.48	0.29	0.52	0.41	0.5	0.59	1.77	0.45	1.39	1.87	1.07
ENSG00000006007	0.1	0.08	0.06	0.1	0.1	0.12	0.14	0.1	0.07	0.11	0.12	0.12
ENSG00000006015	3.24	0.41	2.87	3	2.78	0.49	0.32	3.58	1.73	0.43	0.08	0.11
ENSG00000006025	0.08	0.09	0.08	0.07	0.07	0.08	0.11	0.06	0.08	0.09	0.11	0.13
ENSG00000006042	0.22	0.21	0.17	0.24	0.13	0.25	0.23	0.18	0.21	0.17	0.18	0.13
ENSG00000006059	0.15	0.24	0.22	0.18	0.29	0.24	0.24	0.21	0.27	0.31	0.32	0.75
ENSG00000006062	0.11	0.07	0.06	0.05	0.08	0.07	0.1	0.06	0.07	0.07	0.08	0.07
ENSG00000006118	0.13	0.1	0.14	0.09	0.11	0.15	0.08	0.07	0.1	0.09	0.09	0.16
ENSG00000006125	0.15	0.12	0.12	0.14	0.15	0.14	0.25	0.12	0.15	0.1	0.27	0.2
ENSG00000006128	7.22	8.16	8.62	7.77	6.68	6	8.18	9.09	9.33	6.35	7.39	11.09
ENSG00000006194	54	51.47	55.9	60.57	58.24	58.24	58.24	56.34	58.24	60.57	49.87	50.66
ENSG00000006282	0.12	0.07	0.08	0.05	0.05	0.08	0.08	0.08	0.08	0.07	0.06	0.07
ENSG00000006327	0.24	0.13	0.09	0.1	0.1	0.07	0.13	0.1	0.09	0.12	0.09	0.09
ENSG00000006377	10.61	12.41	9.19	7.7	9.09	7.55	6.45	7.55	10.24	7.88	10.79	8.06
ENSG00000006451	2.47	2.86	0.69	0.92	2.84	1.38	1.45	1.23	1.07	0.64	1.27	1.31
ENSG00000006459	0.2	0.24	0.22	0.25	0.3	0.32	2.38	1.96	1.18	7	4.14	3.52
ENSG00000006530	0.22	0.25	0.16	0.14	0.14	0.26	0.17	0.16	0.14	0.18	0.18	0.15
ENSG00000006534	0.09	0.08	0.1	0.1	0.08	0.1	0.08	0.11	0.1	0.13	0.09	0.12
ENSG00000006576	0.26	0.34	0.28	0.3	0.36	0.49	0.27	0.21	0.19	0.18	0.29	0.28
ENSG00000006607	2.68	3.23	2.23	2.61	0.41	0.77	0.58	2.01	1.57	1.95	3.47	1.92
ENSG00000006625	2.8	2.48	1.97	2.4	3.44	2.27	2.9	2.51	1.7	1	0.53	0.24
ENSG00000006634	0.24	0.26	0.19	0.17	0.35	0.26	0.19	0.22	0.19	0.25	0.14	0.16
ENSG00000006652	0.19	0.22	0.27	0.34	0.33	0.37	0.4	0.28	0.24	0.39	0.49	0.33
ENSG00000006695	1.72	2.76	2.4	0.32	1.92	2.48	1.97	1.3	0.75	1.19	0.14	0.07
ENSG00000006704	4.41	4.24	4.08	1.99	3.76	4.46	5.6	8.34	6.8	8.13	5.2	7.85
ENSG00000006712	0.1	0.07	0.06	0.09	0.06	0.09	0.09	0.05	0.05	0.07	0.07	0.11
ENSG00000006715	0.55	0.54	0.47	0.32	0.71	1.01	0.56	0.4	0.41	0.54	1.31	3.55
ENSG00000006744	0.14	0.13	0.11	0.11	0.1	0.18	0.15	0.11	0.11	0.13	0.15	0.15
ENSG00000006756	9.63	11.45	11.88	10.07	11.17	11.66	11.36	9.62	12.64	12.12	9.17	7.11
ENSG00000006831	3.18	5.14	2.26	2.67	4.33	2.58	4.42	0.57	1.83	2.41	4.09	1.58
ENSG00000007038	0.13	0.12	0.1	0.11	0.08	0.1	0.14	0.09	0.13	0.07	0.09	0.05
ENSG00000007047	3.27	3.78	3.52	2.48	2.21	1.39	4.24	0.97	0.55	0.52	3.96	3.69
ENSG00000007080	0.1	0.08	0.07	0.07	0.05	0.07	0.1	0.07	0.05	0.05	0.13	0.08
ENSG00000007129	19.59	17.88	17	19.24	17.82	17.81	19.09	17.13	18.27	17.28	14.54	13.44
ENSG00000007168	0.55	0.39	0.43	0.52	0.34	0.85	0.24	0.22	0.32	0.41	0.65	0.28
ENSG00000007202	0.1	0.08	0.12	0.1	0.11	0.1	0.16	0.08	0.09	0.08	0.12	0.11
ENSG00000007237	0.75	3.02	1.94	2.61	1.85	2.83	2.54	3.54	1.62	1.75	0.13	0.24
ENSG00000007255	0.07	0.03	0.06	0.07	0.05	0.08	0.05	0.06	0.05	0.1	0.05	0.07
ENSG00000007312	0.23	3.03	0.22	0.33	0.13	0.26	0.13	0.18	0.11	0.11	0.12	0.09
ENSG00000007341	0.23	0.24	0.17	0.14	0.17	0.23	0.16	0.14	0.14	0.17	0.27	0.32
ENSG00000007376	0.05	0.05	0.07	0.05	0.08	0.1	0.05	0.08	0.06	0.06	0.06	0.09
ENSG00000007384	0.09	0.11	0.14	0.08	0.1	0.08	0.13	0.11	0.12	0.08	0.12	0.09
ENSG00000007392	0.13	0.1	0.12	0.12	0.13	0.11	0.09	0.13	0.12	0.09	0.14	0.12
ENSG00000007520	0.1	0.06	0.1	0.1	0.07	0.06	0.04	0.04	0.08	0.07	0.06	0.12
ENSG00000007541	0.09	0.09	0.07	0.07	0.07	0.06	0.08	0.07	0.07	0.07	0.09	0.07
ENSG00000007545	0.26	0.14	0.3	0.31	0.31	0.36	0.2	1.91	2.62	3.07	3.58	0.45
ENSG00000007923	0.2	0.18	0.25	0.23	0.2	0.15	0.21	0.17	0.23	1.11	0.28	0.35
ENSG00000007944	0.12	0.11	0.15	0.17	0.13	0.11	0.1	0.17	0.15	0.38	0.28	0.2
ENSG00000007968	0.16	0.1	0.19	0.12	0.15	0.14	0.11	0.1	0.11	0.07	0.08	0.09
ENSG00000008018	0.06	0.07	0.06	0.07	0.08	0.05	0.05	0.06	0.04	0.05	0.06	0.16
ENSG00000008083	0.15	0.16	0.14	0.08	0.1	0.07	0.12	0.11	0.09	0.09	0.1	0.16
ENSG00000008128	0.05	0.07	0.04	0.06	0.05	0.06	0.07	0.04	0.05	0.04	0.07	0.05
ENSG00000008130	0.14	0.1	0.11	0.07	0.07	0.11	0.11	0.08	0.08	0.07	0.14	0.12
ENSG00000008196	10.41	7.18	9.44	8.46	8.3	6.36	5.97	9.68	10.04	7.05	5.3	6.82
ENSG00000008197	2.55	1.05	1.63	2.44	1.29	2.49	1.09	1.67	2.41	2.21	1.86	4.08
ENSG00000008256	0.33	0.25	0.33	0.26	0.32	0.32	0.33	0.43	1.2	2.08	0.32	0.18
ENSG00000008282	2.28	2.63	3.8	2.29	0.61	0.57	0.41	1.33	1.91	0.34	0.15	0.19
ENSG00000008283	0.11	0.07	0.1	0.06	0.1	0.08	0.11	0.08	0.09	0.1	0.05	0.13
ENSG00000008294	0.25	0.34	0.23	0.29	0.26	0.23	0.24	0.32	0.25	0.33	0.21	0.21
ENSG00000008311	0.36	0.3	0.26	0.45	0.35	0.4	0.37	0.4	0.23	0.27	0.42	1.18
ENSG00000008324	0.05	0.07	0.07	0.04	0.07	0.05	0.09	0.08	0.05	0.09	0.1	0.09
ENSG00000008382	0.09	0.09	0.07	0.06	0.09	0.12	0.09	0.04	0.06	0.06	0.08	0.05
ENSG00000008405	5	7.12	6.49	7.61	8.96	7.54	9.19	5.14	6.52	5.61	5.94	7.05
ENSG00000008441	0.25	0.1	0.15	0.15	0.14	0.09	0.11	0.1	0.13	0.12	0.16	0.17
ENSG00000008513	0.23	0.09	0.24	0.12	0.13	0.2	0.11	0.09	0.12	0.17	0.16	0.45
ENSG00000008710	0.09	0.1	0.13	0.08	0.08	0.09	0.09	0.11	0.08	0.08	0.13	0.08
ENSG00000008838	0.09	0.11	0.12	0.08	0.1	0.1	0.11	0.08	0.09	0.1	0.12	0.11
ENSG00000008853	0.13	0.07	0.16	0.14	0.13	0.1	0.12	0.25	0.25	0.17	0.06	0.07
ENSG00000008869	0.3	1.47	0.31	0.44	0.68	0.89	0.77	0.42	0.41	0.39	0.37	0.48
ENSG00000008952	0.64	2.83	0.36	0.31	0.56	0.57	4.59	0.43	2.92	3.64	5.02	3.42
ENSG00000008988	0.1	0.1	0.15	0.2	0.2	0.19	0.16	0.16	0.17	0.15	0.08	0.1
ENSG00000009307	0.24	0.23	0.92	0.14	0.22	0.3	0.32	0.27	0.18	0.32	0.44	0.33
ENSG00000009335	0.09	0.16	0.12	0.12	0.14	0.12	0.15	0.1	0.1	0.12	0.16	0.2
ENSG00000009413	13.04	14.22	12.51	11.42	15.53	13.35	13.34	9.54	6.65	7.12	7.35	9.4
ENSG00000009765	0.21	0.19	0.17	0.23	0.3	0.23	0.2	0.13	0.19	0.18	0.46	0.25
ENSG00000009780	0.13	0.09	0.1	0.14	0.11	0.09	0.14	0.07	0.12	0.19	0.12	0.16
ENSG00000009790	0.34	0.26	0.33	0.25	0.37	0.31	0.64	0.49	0.36	0.38	0.2	0.33
ENSG00000009830	0.19	0.2	0.17	0.2	0.28	0.33	0.24	0.23	0.2	1.87	0.3	0.47
ENSG00000009844	0.23	0.19	0.18	0.22	0.2	0.18	0.21	0.17	0.17	0.21	0.22	0.17
ENSG00000009954	0.12	0.08	0.07	0.12	0.13	0.11	0.11	0.12	0.1	0.12	0.09	0.07
ENSG00000010017	0.1	0.14	0.09	0.12	0.12	0.28	0.14	0.1	0.17	0.22	0.23	0.56
ENSG00000010072	0.14	0.14	0.12	0.16	0.25	0.18	0.09	0.18	0.14	0.13	0.12	0.15
ENSG00000010165	0.75	0.75	1.3	2.4	0.64	0.48	4.46	0.48	0.39	0.23	0.2	0.39
ENSG00000010219	0.36	0.29	0.31	0.22	0.42	0.34	0.39	0.28	0.31	0.41	0.71	1.28
ENSG00000010244	0.14	0.11	0.15	0.14	0.19	0.14	0.23	0.34	0.19	0.24	0.15	0.19
ENSG00000010256	0.12	0.14	0.1	0.11	0.1	0.1	0.16	0.11	0.11	0.1	0.07	0.11
ENSG00000010270	0.07	0.15	0.18	0.08	0.1	0.1	0.06	0.09	0.09	0.18	0.1	0.12
ENSG00000010278	0.25	0.17	0.19	0.19	0.24	0.16	0.11	0.12	0.07	0.1	0.26	0.4
ENSG00000010292	0.13	0.19	0.13	0.13	0.11	0.13	0.1	0.09	0.09	0.11	0.13	0.11
ENSG00000010295	0.09	0.05	0.11	0.1	0.1	0.06	0.1	0.1	0.12	0.09	0.06	0.07
ENSG00000010318	0.08	0.1	0.06	0.08	0.07	0.09	0.07	0.08	0.06	0.05	0.11	0.07
ENSG00000010322	0.14	0.11	0.12	0.13	0.15	0.1	0.14	0.15	0.2	0.17	0.15	0.15
ENSG00000010327	0.14	0.1	0.1	0.08	0.06	0.1	0.11	0.12	0.16	0.12	0.15	0.18
ENSG00000010361	0.07	0.08	0.08	0.07	0.05	0.09	0.08	0.06	0.08	0.1	0.07	0.1
ENSG00000010404	0.33	0.16	0.21	0.21	0.24	0.23	0.27	0.29	0.24	0.26	0.27	0.26
ENSG00000010539	12.78	17.64	12.46	16.9	17.51	18.85	19.84	15.25	14.31	18.99	20.38	21.52
ENSG00000010610	0.14	0.09	0.15	0.13	0.16	0.16	0.15	0.16	0.25	0.15	0.14	0.12
ENSG00000010626	0.2	0.11	0.16	0.11	0.11	0.12	0.18	0.12	0.11	0.1	0.14	0.1
ENSG00000010671	1.34	1.17	1.31	0.72	3.36	1.24	1.14	0.69	2.44	1.14	3.07	3.19
ENSG00000010803	0.38	0.28	0.24	0.27	0.3	0.33	0.2	0.26	0.25	0.26	0.39	0.39
ENSG00000010810	2.3	4.34	3.72	2.81	3.41	3.29	3.37	1.71	1.89	0.67	1.55	1.55
ENSG00000010818	0.16	0.21	0.1	0.13	0.17	0.11	0.24	0.12	0.1	0.14	0.22	0.19
ENSG00000011007	0.07	0.07	0.09	0.14	0.1	0.05	0.07	0.1	0.06	0.05	0.11	0.08
ENSG00000011009	0.09	0.07	0.05	0.06	0.07	0.07	0.07	0.06	0.07	0.09	0.08	0.12
ENSG00000011021	0.06	0.1	0.07	0.06	0.05	0.08	0.06	0.14	0.07	0.06	0.11	0.11
ENSG00000011028	0.14	0.1	0.11	0.1	0.11	0.12	0.14	0.15	0.13	0.11	0.13	0.13
ENSG00000011052	0.05	0.06	0.11	0.09	0.06	0.08	0.09	0.09	0.08	0.05	0.04	0.05
ENSG00000011105	0.1	0.1	0.07	0.09	0.1	0.08	0.09	0.08	0.1	0.09	0.07	0.18
ENSG00000011114	0.28	0.41	0.23	0.27	0.27	0.29	0.29	0.23	0.18	0.26	0.3	0.21
ENSG00000011132	0.18	0.24	0.25	0.2	0.2	0.22	0.18	0.19	0.2	0.17	0.35	0.45
ENSG00000011143	0.23	0.22	0.26	0.2	0.31	0.23	0.14	0.12	0.14	0.11	0.14	0.11
ENSG00000011198	0.24	0.25	0.22	0.23	0.28	0.25	0.26	0.24	0.22	0.37	0.26	0.21
ENSG00000011243	0.14	0.12	0.1	0.11	0.13	0.14	0.19	0.17	0.14	0.14	0.09	0.13
ENSG00000011258	0.23	0.21	0.11	0.17	0.14	0.24	0.23	0.21	0.14	0.15	0.19	0.18
ENSG00000011260	5.72	0.42	3.04	2.73	2.58	3.57	2.95	2.54	2.05	1.04	0.17	0.59
ENSG00000011275	2.48	1.28	4.03	3.26	3.03	4.95	3.27	5.56	2.36	0.48	0.45	0.68
ENSG00000011295	3.84	4.08	3	4.21	5.06	3.98	5.09	4.15	2.14	3.37	0.19	0.15
ENSG00000011304	0.26	0.29	2.06	0.49	0.22	0.27	0.15	0.2	0.25	0.19	0.15	0.08
ENSG00000011376	0.14	0.13	0.14	0.11	0.15	0.12	0.15	0.15	0.1	0.14	0.16	0.14
ENSG00000011405	0.25	0.33	0.27	0.21	0.44	0.43	0.45	0.31	0.21	0.25	0.31	0.27
ENSG00000011422	3.26	1.33	1.61	2.24	3.63	1.03	0.59	0.56	0.43	0.39	0.2	1.22
ENSG00000011426	0.17	0.17	0.2	0.16	0.19	0.22	0.21	0.21	0.2	0.21	0.18	0.12
ENSG00000011451	6.23	6.88	6.17	7.74	5.23	5.06	3.78	5.53	7.5	6.03	4.78	5.59
ENSG00000011454	0.21	0.16	0.11	0.11	0.17	0.12	0.13	0.16	0.14	0.21	0.2	0.24
ENSG00000011478	0.07	0.13	0.08	0.08	0.08	0.11	0.18	0.08	0.07	0.07	0.07	0.09
ENSG00000011485	0.36	0.5	0.47	0.45	0.32	0.28	0.57	0.57	0.36	0.4	0.3	0.27
ENSG00000011523	0.07	0.07	0.09	0.09	0.07	0.07	0.06	0.08	0.11	0.09	0.05	0.07
ENSG00000011566	0.37	0.52	0.33	0.24	0.54	0.25	0.36	0.33	0.3	0.28	0.38	0.61
ENSG00000011600	0.05	0.04	0.05	0.05	0.05	0.05	0.04	0.07	0.04	0.06	0.06	0.07
ENSG00000011638	0.15	0.34	0.23	0.28	0.27	0.22	0.13	0.3	0.23	0.17	0.64	0.21
ENSG00000012048	2.36	0.18	2.86	2.43	0.73	0.68	4.01	2.66	2.26	2.97	0.26	0.19
ENSG00000012061	0.13	0.11	0.12	0.09	0.14	0.1	0.09	0.1	0.07	0.06	0.07	0.08
ENSG00000012124	0.33	0.15	0.17	0.16	0.15	0.12	0.15	0.11	0.14	0.12	0.08	0.12
ENSG00000012174	0.2	0.28	0.18	0.16	0.16	0.14	0.24	0.15	0.21	0.16	0.25	0.32
ENSG00000012211	3.37	1.31	2.06	2.39	2.19	3.15	1.49	2.23	3.05	2.2	3.77	5.81
ENSG00000012232	5.9	6.6	4.88	6.89	4.46	3.91	5.87	3.69	3.65	3.49	2.95	4.14
ENSG00000012660	0.06	0.1	0.08	0.12	0.1	0.06	0.09	0.08	0.12	0.12	0.11	0.1
ENSG00000012779	0.45	0.24	0.45	0.34	0.56	0.39	0.3	0.4	1.04	7.04	5.52	4.67
ENSG00000012822	0.14	0.11	0.14	0.09	0.09	0.09	0.13	0.08	0.14	0.11	0.14	0.12
ENSG00000012963	0.09	0.12	0.06	0.06	0.07	0.07	0.12	0.08	0.07	0.07	0.09	0.09
ENSG00000012983	5.23	4.21	4.23	3.35	5.45	4.49	5.92	4.97	3.93	5.04	5.98	5.69
ENSG00000013016	0.07	0.13	0.08	0.06	0.14	0.11	0.08	0.11	0.1	0.08	0.05	0.09
ENSG00000013275	0.75	0.32	0.32	0.43	0.5	0.43	0.59	0.53	0.48	2.33	4.82	1.81
ENSG00000013288	6.38	7.65	8.8	9.49	8.32	5.19	9.32	7.9	13.19	12.44	11.39	12.4
ENSG00000013293	4.92	4.04	5.35	5.61	4.42	5.04	4.33	5.28	5.17	4.77	4.61	5.1
ENSG00000013306	0.11	0.08	0.12	0.11	0.09	0.08	0.09	0.08	0.11	0.11	0.11	0.14
ENSG00000013364	0.14	0.19	0.16	0.18	0.1	0.17	0.17	0.15	0.17	0.27	0.18	0.11
ENSG00000013374	0.76	0.37	0.31	0.37	0.33	0.35	0.28	0.32	0.13	0.15	0.13	0.13
ENSG00000013375	0.1	0.13	0.1	0.11	0.12	0.12	0.14	0.08	0.1	0.11	0.12	0.13
ENSG00000013441	0.26	0.2	0.37	0.25	0.3	0.21	0.2	0.28	0.31	0.15	0.18	0.17
ENSG00000013503	9.23	8.1	7.65	7.73	8.49	6.8	8.05	5.85	7.86	8.35	12.82	12.02
ENSG00000013523	0.26	0.18	0.19	0.24	0.24	0.16	0.12	0.14	0.18	0.2	0.21	0.16
ENSG00000013561	0.15	0.09	0.17	0.15	0.1	0.13	0.1	0.07	0.14	0.12	0.09	0.06
ENSG00000013563	5.1	1.44	3.09	2.88	1.57	2.57	1.55	3.16	6.91	5.45	4.69	4.36
ENSG00000013573	5.43	3.86	4.67	3.65	4.05	4.35	3.27	2.36	3.99	4.99	0.45	0.77
ENSG00000013583	0.18	0.2	0.24	0.11	0.19	0.11	0.25	0.15	0.18	0.12	0.16	0.15
ENSG00000013810	23.4	15.36	26.91	25.22	21.3	18.62	17.15	26.33	25.43	22.94	21.47	23.13
ENSG00000014123	0.06	0.05	0.06	0.07	0.1	0.07	0.04	0.07	0.03	0.05	0.13	0.13
ENSG00000014138	0.12	0.11	0.1	0.11	0.1	0.1	0.08	0.12	0.1	0.08	0.11	0.14
ENSG00000014164	0.04	0.03	0.06	0.06	0.03	0.04	0.06	0.07	0.05	0.08	0.03	0.12
ENSG00000014216	0.17	0.14	0.25	0.16	0.14	0.14	0.14	0.13	0.1	0.11	0.09	0.09
ENSG00000014257	0.64	0.99	0.43	1.54	2.5	1.11	0.44	0.44	3.42	1.8	0.42	0.33
ENSG00000014641	0.31	0.33	0.2	0.27	0.34	0.36	0.36	0.37	0.21	0.28	0.9	0.42
ENSG00000014824	0.16	0.21	0.12	0.17	0.16	0.21	0.23	0.16	0.14	0.21	0.23	0.21
ENSG00000014914	0.24	0.17	0.24	0.21	0.22	0.27	0.23	0.2	0.3	0.3	0.13	0.22
