class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000004468	downregulation	NA	NA	NA	downregulation	yes	4.06304901502157	significant	2.7805	9.999900001e-06	1.73021325162745e-05	0.88280231860086	0.000142584216966118	0.0115651642650296	0.820127004784611	0.00108702734756777	0.0155858061728741	positively_correlated
ENSG00000004478	peaking	H009	NA	NA	peaking	no	0	ns	15.7704	0.190348096519	0.263624562788474	0.227642294741186	0.476733124444726	0.736662402453259	NA	NA	NA	no_peak
ENSG00000004487	downregulation	NA	NA	NA	downregulation	yes	0.409740044080795	ns	5.5249	9.999900001e-06	1.73021325162745e-05	0.516654863463511	0.0854556007254032	0.322166095440727	0.85498150516618	0.000393917220291268	0.00889767522231366	stable
ENSG00000004534	high_expression	flat	cluster_3	bending	bending	no	0.103468917976537	ns	8.533	9.999900001e-06	1.73021325162745e-05	-0.0303822857627224	0.92532304111717	0.96907163135166	0.689659711890432	0.013078886180876	0.0729052298690702	peak_not_TSS
ENSG00000004700	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	13.2214	0.244707552924	0.319123457027236	-0.426178094693577	0.167136009431626	0.447815200445765	NA	NA	NA	no_peak
ENSG00000004766	upregulation	NA	NA	NA	upregulation	yes	0.0144591763392516	ns	4.5315	9.999900001e-06	1.73021325162745e-05	0.686353787391265	0.0137047563059721	0.130855164253218	0.397300195985539	0.200942217712698	0.384612438616771	stable
ENSG00000004777	downregulation	NA	NA	NA	downregulation	no	0	ns	6.2965	9.999900001e-06	1.73021325162745e-05	0.141838453199199	0.660139652217213	0.850187876071246	NA	NA	NA	no_peak
ENSG00000004779	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	11.7917	0.266957330427	0.340426768831	-0.249484774378528	0.434216022747822	0.702125385152036	NA	NA	NA	no_peak
ENSG00000004809	variable	variable	cluster_1	downregulation	downregulation	yes	3.23832823649337	significant	3.7584	9.999900001e-06	1.73021325162745e-05	0.725121047605863	0.00761927041213241	0.10265560639165	0.712587608958659	0.00930236100945317	0.0595101376792669	not_correlated
ENSG00000004864	high_expression	flat	cluster_3	bending	bending	no	0.756198266054686	ns	6.491	9.999900001e-06	1.73021325162745e-05	0.576984488433244	0.0495102311284363	0.241826063646799	0.204269249212419	0.524243739012616	0.685219634604802	peak_not_TSS
ENSG00000004866	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	0.495747061312602	significant	15.5047	0.394516054839	0.466563169419318	-0.448194645368698	0.143940875681027	0.416051675718822	-0.411204731567182	0.184181499473943	0.364690081633906	not_correlated
ENSG00000004897	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.142322300596853	ns	5.4487	9.999900001e-06	1.73021325162745e-05	0.684085800937859	0.0141467366521337	0.132708288921301	0.846252169228089	0.000519560930218732	0.0101902361869238	stable
ENSG00000004961	high_expression	flat	cluster_2	upregulation	upregulation	yes	0.428799535491363	ns	6.1884	9.999900001e-06	1.73021325162745e-05	0.30590537037063	0.333550555255234	0.620864849026316	0.355411474178981	0.25690059307225	0.449977297531181	stable
ENSG00000005007	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	7.4256	9.999900001e-06	1.73021325162745e-05	-0.133366291710823	0.679453891758647	0.860027545842045	NA	NA	NA	no_peak
ENSG00000005022	variable	variable	cluster_1	downregulation	downregulation	yes	2.72621951219512	ns	9.5185	9.999900001e-06	1.73021325162745e-05	0.10155385260531	0.753487170571632	0.896186493493643	0.180349926591466	0.574863388169	0.723601842136867	stable
ENSG00000005059	bending	H009	NA	NA	bending	yes	2.38090130399473	ns	11.4634	0.251377486225	0.326258479778043	-0.169217969809297	0.599060290632849	0.815054919312399	-0.0363434006485957	0.910718488195311	0.952905447802163	stable
ENSG00000005100	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	15.2153	0.813411865881	0.878152363945204	-0.475537674615179	0.118164307250226	0.376980288923049	NA	NA	NA	no_peak
ENSG00000005156	downregulation	NA	NA	NA	downregulation	no	0	ns	7.8338	9.999900001e-06	1.73021325162745e-05	-0.0396867587347698	0.902538181634676	0.960300894922379	NA	NA	NA	no_peak
ENSG00000005175	high_expression	flat	cluster_1	downregulation	downregulation	no	0.313054066178198	ns	10.0591	0.0118498815012	0.0195028793717229	-0.0454797379208174	0.888385302536255	0.954090407832838	0.563598024539356	0.0563407987045606	0.175159978229573	peak_not_TSS
ENSG00000005194	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.92818352059925	ns	5.3993	9.999900001e-06	1.73021325162745e-05	0.510049377600416	0.0902378750876834	0.331785016033029	0.559909771941048	0.0583326135492224	0.179595113808523	stable
ENSG00000005206	variable	variable	cluster_1	downregulation	downregulation	yes	0.0649829738933031	ns	13.5353	0.851971480285	0.915963447139985	-0.168304192898761	0.601063595761075	0.815845279574279	-0.241599185574366	0.449348241682966	0.625282837915625	stable
ENSG00000005238	variable	variable	cluster_2	upregulation	upregulation	no	0	significant	7.9808	9.999900001e-06	1.73021325162745e-05	0.301864565339731	0.340299698231595	0.626888409451642	NA	NA	NA	no_peak
ENSG00000005249	peaking	H006	NA	NA	peaking	yes	0.129159218885057	ns	8.5891	9.999900001e-06	1.73021325162745e-05	0.495212969483926	0.101629797400409	0.351108353652399	0.237709136928209	0.456904399260369	0.629184156854932	stable
ENSG00000005302	variable	variable	cluster_2	upregulation	upregulation	yes	0.57943352896147	significant	3.5337	9.999900001e-06	1.73021325162745e-05	0.761972781194353	0.0039705853916692	0.0719724620656968	0.777559753291417	0.00291165336581081	0.0295883580841244	positively_correlated
ENSG00000005379	downregulation	NA	NA	NA	downregulation	yes	0.0552263569566248	ns	8.839	9.999900001e-06	1.73021325162745e-05	0.0850573042715095	0.792685364046082	0.914313583719594	0.223483268918698	0.48503884913135	0.651930013418945	stable
ENSG00000005381	peaking	H024	NA	NA	peaking	yes	0.399770642201835	significant	9.5	9.999900001e-06	1.73021325162745e-05	-0.437985942700933	0.154421642350152	0.431019411501575	-0.415511098457297	0.179172928169655	0.358797552796881	not_correlated
ENSG00000005436	variable	variable	cluster_1	downregulation	downregulation	yes	0.823757993113625	ns	8.6065	9.999900001e-06	1.73021325162745e-05	0.206152291754157	0.520342341249453	0.761360969430231	0.31193876429887	0.323609708289116	0.516724161754342	stable
ENSG00000005469	variable	variable	cluster_3	bending	bending	yes	2.00769847634322	ns	2.4307	9.999900001e-06	1.73021325162745e-05	0.623928238860967	0.0301416938007326	0.187753776963334	0.105195409228966	0.744902534190243	0.845241719454697	stable
ENSG00000005471	variable	variable	cluster_1	downregulation	downregulation	no	0.0191605048365722	ns	7.8628	9.999900001e-06	1.73021325162745e-05	0.427232906792425	0.165974228632439	0.44604185271703	-0.00442994618457017	0.989098464562295	0.995119705117774	peak_not_TSS
ENSG00000005486	variable	variable	cluster_3	bending	bending	no	0.22416968442835	ns	15.3907	0.246787532125	0.321183773575972	-0.209932429831853	0.512548651105191	0.75601867530762	-0.0467018158884436	0.885403320873752	0.937336466276063	peak_not_TSS
ENSG00000005700	variable	variable	cluster_2	upregulation	upregulation	yes	0.019894198465627	ns	6.2476	9.999900001e-06	1.73021325162745e-05	0.168088721831745	0.601536350774367	0.816140643752338	-0.351406329178768	0.26268093389777	0.455249938529735	stable
ENSG00000005801	downregulation	NA	NA	NA	downregulation	yes	9.14181878842762	ns	7.5789	9.999900001e-06	1.73021325162745e-05	0.435930488576276	0.156589085670101	0.43418865950653	-0.489172227320412	0.106530890101746	0.259441094647379	stable
ENSG00000005810	variable	variable	cluster_1	downregulation	downregulation	yes	0.425818225291495	ns	6.9582	9.999900001e-06	1.73021325162745e-05	0.0918173506378609	0.77656392714486	0.906762881339716	0.73700335049209	0.00624485598056693	0.0469447690905079	stable
ENSG00000005812	variable	variable	cluster_3	bending	bending	no	0.124487676922236	ns	10.9073	0.125778742213	0.18829293437181	-0.0699460517395905	0.828985074178438	0.92945408344776	-0.631342265639409	0.0276796521794369	0.114316483784399	peak_not_TSS
ENSG00000005844	upregulation	NA	NA	NA	upregulation	yes	0.0233018580566555	significant	6.3051	9.999900001e-06	1.73021325162745e-05	0.6332105617521	0.0270828786031919	0.179050351246962	0.555006944096214	0.0610555542507901	0.184597211602426	not_correlated
ENSG00000005882	variable	variable	cluster_2	upregulation	upregulation	no	0	ns	9.4271	9.999900001e-06	1.73021325162745e-05	0.402355508018999	0.194744225219163	0.481464325280135	NA	NA	NA	no_peak
ENSG00000005893	upregulation	NA	NA	NA	upregulation	yes	0.0242311490847286	significant	4.7715	9.999900001e-06	1.73021325162745e-05	0.589302080313478	0.0437594862442575	0.227583338433541	-0.00544320799929496	0.986605134480964	0.994114179901961	not_correlated
ENSG00000006007	upregulation	NA	NA	NA	upregulation	no	0.176559647326001	ns	8.4541	9.999900001e-06	1.73021325162745e-05	0.329884814046227	0.295017130682298	0.586673491673812	0.819332192923925	0.00110967865153917	0.0157402632536776	peak_not_TSS
ENSG00000006025	moderate_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	14.6388	0.531254687453	0.601943719521319	-0.448509461105018	0.14362515603462	0.416011326736213	NA	NA	NA	no_peak
ENSG00000006042	downregulation	NA	NA	NA	downregulation	no	0	ns	4.711	9.999900001e-06	1.73021325162745e-05	0.46422617492531	0.128426913352869	0.39430504800099	NA	NA	NA	no_peak
ENSG00000006062	variable	variable	cluster_1	downregulation	downregulation	no	0.0113376251788269	ns	7.3799	9.999900001e-06	1.73021325162745e-05	-0.208918783313319	0.514633500156704	0.756869415065629	0.386272791671138	0.214876686669293	0.401923975143583	peak_not_TSS
ENSG00000006118	downregulation	NA	NA	NA	downregulation	no	0	ns	7.9278	9.999900001e-06	1.73021325162745e-05	0.113915433010108	0.724455444608836	0.883722441205401	NA	NA	NA	no_peak
ENSG00000006194	high_expression	flat	cluster_1	downregulation	downregulation	yes	5.60027271349932	ns	10.8664	0.161118388816	0.231860333726251	-0.0712333192720282	0.825879861596759	0.927256344561724	-0.261326750092213	0.411966162835331	0.59618852582168	stable
ENSG00000006282	upregulation	NA	NA	NA	upregulation	no	0	ns	13.5692	0.173008269917	0.245220085744354	-0.0211674198313914	0.94793941046304	0.97838268274546	NA	NA	NA	no_peak
ENSG00000006451	high_expression	flat	cluster_3	bending	bending	yes	2.06000554003832	ns	8.5345	9.999900001e-06	1.73021325162745e-05	-0.0731294055767298	0.821310205026653	0.926028686384992	-0.422945150727939	0.170728698254815	0.347138641588075	stable
ENSG00000006459	upregulation	NA	NA	NA	upregulation	yes	0.837989182309895	significant	4.9166	9.999900001e-06	1.73021325162745e-05	0.711568186669395	0.00945049352184141	0.111599210265274	0.251390029565388	0.430597487109799	0.611327859268782	not_correlated
ENSG00000006530	high_expression	flat	cluster_1	downregulation	downregulation	no	1.7932413064796	ns	4.8886	9.999900001e-06	1.73021325162745e-05	0.592039613493044	0.0425486771881977	0.225705052338684	-0.740651900164482	0.00586292729043225	0.0458077237150821	peak_not_TSS
ENSG00000006534	upregulation	NA	NA	NA	upregulation	no	0.130852235190487	ns	5.3863	9.999900001e-06	1.73021325162745e-05	0.284100730101979	0.370828276601712	0.652531551881377	-0.417696649135792	0.176663876831758	0.355866456880879	peak_not_TSS
ENSG00000006576	variable	variable	cluster_3	bending	bending	no	1.65014435760864	ns	12.317	0.29850701493	0.369852079908641	-0.144013733880171	0.655210627907718	0.846964156809236	-0.220210695589467	0.491620216791881	0.65613659736469	peak_not_TSS
ENSG00000006607	variable	variable	cluster_1	downregulation	downregulation	yes	0.446027354390856	ns	7.0344	9.999900001e-06	1.73021325162745e-05	0.522376618256254	0.0814545394336706	0.314764173076215	-0.356542646138049	0.255281604045768	0.448294813884352	stable
ENSG00000006625	downregulation	NA	NA	NA	downregulation	yes	1.51506259780908	significant	1.7837	0.00208997910021	0.00346889875458584	0.913811202811445	3.23649678404645e-05	0.00539715185716509	0.668477127043877	0.0174793751862502	0.0862388220886837	positively_correlated
ENSG00000006634	downregulation	NA	NA	NA	downregulation	no	0	ns	3.2638	4.9999500005e-05	8.44365899138065e-05	0.436426054285495	0.156064758344462	0.433783319316729	NA	NA	NA	no_peak
ENSG00000006695	variable	variable	cluster_1	downregulation	downregulation	yes	0.534388236460739	ns	3.3357	9.999900001e-06	1.73021325162745e-05	0.532166892417537	0.0749076937047301	0.302138291268195	0.102503780422066	0.751245290019658	0.848846622151183	stable
ENSG00000006704	variable	variable	cluster_1	downregulation	downregulation	yes	0.33604084474356	ns	18.5292	1	1	-0.541384213636307	0.0690821341829099	0.288825040982088	-0.606029306382096	0.0367293545363095	0.135071067685225	stable
ENSG00000006712	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	9.7181	9.999900001e-06	1.73021325162745e-05	-0.359556513615643	0.250997174451766	0.543337533680939	NA	NA	NA	no_peak
ENSG00000006715	variable	variable	cluster_2	upregulation	upregulation	yes	0.440231374626357	significant	5.3465	9.999900001e-06	1.73021325162745e-05	0.690006565322826	0.0130144687202629	0.127418401126754	-0.340973473392603	0.278088439091554	0.470322746880889	not_correlated
ENSG00000006744	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	15.4666	0.427635723643	0.498753066209628	-0.34001859965517	0.279523856727084	0.572012377553131	NA	NA	NA	no_peak
ENSG00000006831	variable	variable	cluster_1	downregulation	downregulation	yes	2.33686890945595	ns	6.8277	9.999900001e-06	1.73021325162745e-05	0.0636426954734769	0.844222060449348	0.936813198668673	0.884743317814506	0.000131606255520034	0.00497805883974986	stable
ENSG00000007038	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	6.425	9.999900001e-06	1.73021325162745e-05	0.454162847311034	0.138031319430108	0.408454832741663	NA	NA	NA	no_peak
ENSG00000007047	high_expression	flat	cluster_3	bending	bending	yes	0.216420463516904	ns	7.2307	9.999900001e-06	1.73021325162745e-05	0.372913258086322	0.23252092159635	0.524183449302996	-0.239150292495646	0.454098082680534	0.627677338183128	stable
ENSG00000007168	high_expression	flat	cluster_3	bending	bending	no	0.997923860771561	ns	7.9752	9.999900001e-06	1.73021325162745e-05	0.00914644018129637	0.9774936928819	0.990694731016239	-0.594470378341929	0.0414936185979961	0.14487808515608	peak_not_TSS
ENSG00000007376	peaking	H006	NA	NA	peaking	no	0	ns	9.2225	9.999900001e-06	1.73021325162745e-05	0.0995396977903118	0.75824645029827	0.898369341809713	NA	NA	NA	no_peak
ENSG00000007392	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	9.0391	9.999900001e-06	1.73021325162745e-05	0.239558154374293	0.453305352632101	0.717486317236539	NA	NA	NA	no_peak
ENSG00000007545	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	0.0635653409090909	significant	16.0119	1	1	-0.605775825675855	0.0368294321003422	0.210491345029002	0.0261922019720023	0.935601551280057	0.966662149711742	not_correlated
ENSG00000007923	variable	variable	cluster_1	downregulation	downregulation	yes	0.0905858910216896	ns	15.6224	0.9994200058	1	-0.234216493435855	0.463739316115066	0.726458585330468	0.360091831994105	0.250240618858342	0.443407866770231	stable
ENSG00000007944	upregulation	NA	NA	NA	upregulation	no	0	significant	4.2473	9.999900001e-06	1.73021325162745e-05	0.780024019045392	0.00276627113672139	0.0589208414532434	NA	NA	NA	no_peak
ENSG00000007968	downregulation	NA	NA	NA	downregulation	no	0	ns	3.2633	9.999900001e-06	1.73021325162745e-05	0.598003437923687	0.0399934022841734	0.218170530123582	NA	NA	NA	no_peak
ENSG00000008018	variable	variable	cluster_1	downregulation	downregulation	no	0	significant	13.7099	0.79512204878	0.861069460782657	-0.49038534194032	0.105534283259715	0.357720681543061	NA	NA	NA	no_peak
ENSG00000008083	variable	variable	cluster_1	downregulation	downregulation	no	0.56353849754271	ns	10.4243	0.120528794712	0.181244610774787	0.0295553943066231	0.927350668161288	0.970082455537714	0.533054140732599	0.0743327981685504	0.208149304389725	peak_not_TSS
ENSG00000008128	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	8.2901	9.999900001e-06	1.73021325162745e-05	0.00527646701776451	0.987015426460772	0.995378052949008	NA	NA	NA	no_peak
ENSG00000008130	upregulation	NA	NA	NA	upregulation	no	1.40104400179338	ns	10.1377	0.0293797062029	0.0477279062936045	0.381486713534047	0.221101636536488	0.513134722944508	-0.92736469934972	1.40823415181533e-05	0.00159801046846473	peak_not_TSS
ENSG00000008282	variable	variable	cluster_2	upregulation	upregulation	yes	0.258120794217828	significant	18.1728	0.144728552714	0.212384919278768	-0.751576759289309	0.00482392983240324	0.0788923758741304	-0.400864866004249	0.196559405430282	0.379260781616233	not_correlated
ENSG00000008283	upregulation	NA	NA	NA	upregulation	no	0	ns	9.5743	9.999900001e-06	1.73021325162745e-05	0.178488043542016	0.578883247759881	0.802145380416194	NA	NA	NA	no_peak
ENSG00000008294	variable	variable	cluster_3	bending	bending	no	0	ns	10.0914	0.0181098189018	0.0296597686684589	-0.0546859609369403	0.865956445761961	0.943504784188405	NA	NA	NA	no_peak
ENSG00000008311	variable	variable	cluster_1	downregulation	downregulation	no	1.12127304131155	significant	14.5821	0.994600053999	1	-0.345544675222904	0.271275323527241	0.564199706859148	0.70919379008635	0.00980233090048	0.0618780252605135	peak_not_TSS
ENSG00000008324	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	16.3961	0.871281287187	0.933972598599868	-0.640641195128253	0.0248011431743027	0.171997314279736	NA	NA	NA	no_peak
ENSG00000008405	variable	variable	cluster_1	downregulation	downregulation	yes	1.83426186510444	ns	10.33	0.080049199508	0.124741911905539	0.18234173991585	0.570575347788013	0.797113822360899	-0.260889730738967	0.412777000630589	0.596330762353861	stable
ENSG00000008441	downregulation	NA	NA	NA	downregulation	no	0	ns	8.6363	9.999900001e-06	1.73021325162745e-05	0.114380946197773	0.723368396693316	0.883444597026209	NA	NA	NA	no_peak
ENSG00000008513	upregulation	NA	NA	NA	upregulation	no	0.473537487509761	significant	5.2335	9.999900001e-06	1.73021325162745e-05	0.563682618812147	0.0562956788756392	0.257434112398282	-0.518067561830683	0.0844556115577059	0.225143683395604	peak_not_TSS
ENSG00000008838	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	11.9361	0.279607203928	0.352084969035885	-0.332934498374104	0.290304729148535	0.582691987285797	NA	NA	NA	no_peak
ENSG00000008853	peaking	H036	NA	NA	peaking	no	0	ns	7.683	9.999900001e-06	1.73021325162745e-05	0.571329938887172	0.0523202009870729	0.247718876135728	NA	NA	NA	no_peak
ENSG00000008869	moderate_expression	flat	cluster_2	upregulation	upregulation	no	0.0591132587317735	ns	18.0755	1	1	-0.406359386177976	0.189919912759196	0.476729258973537	0.157047548153651	0.62594660150368	0.760648011924156	peak_not_TSS
ENSG00000009413	moderate_expression	flat	cluster_3	bending	bending	yes	1.2185678779568	significant	6.6678	9.999900001e-06	1.73021325162745e-05	0.282901120373742	0.372939760312555	0.654607103095188	-0.219296218940679	0.493466459354546	0.6580473266043	not_correlated
ENSG00000009790	upregulation	NA	NA	NA	upregulation	no	0.103008236416982	ns	7.829	9.999900001e-06	1.73021325162745e-05	0.408667591691163	0.187172655242961	0.474677584196197	0.351772154217772	0.262149861461617	0.455010337165634	peak_not_TSS
ENSG00000009844	high_expression	flat	cluster_1	downregulation	downregulation	no	1.48522532944372	ns	6.4497	9.999900001e-06	1.73021325162745e-05	0.130041261680395	0.687083415151391	0.864273863658267	0.17594247410764	0.584397075554575	0.731888716333412	peak_not_TSS
ENSG00000009954	downregulation	NA	NA	NA	downregulation	no	0	ns	6.6545	9.999900001e-06	1.73021325162745e-05	0.31777350883542	0.314152551024304	0.604081653430355	NA	NA	NA	no_peak
ENSG00000010017	high_expression	flat	cluster_2	upregulation	upregulation	no	1.54613488003302	significant	8.2398	9.999900001e-06	1.73021325162745e-05	0.295709659091316	0.350719776624706	0.634592108866298	-0.425019223972983	0.168418300286137	0.344412450884636	peak_not_TSS
ENSG00000010165	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.0672875436554133	ns	4.9157	9.999900001e-06	1.73021325162745e-05	0.362275573042176	0.247168255659726	0.53959957358909	0.540215771181164	0.0698027452754546	0.200715936719915	stable
ENSG00000010219	variable	variable	cluster_3	bending	bending	no	0	significant	4.7008	9.999900001e-06	1.73021325162745e-05	0.880423779274138	0.000156999421754692	0.0121221668912517	NA	NA	NA	no_peak
ENSG00000010244	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	13.3133	0.880941190588	0.942942916611789	0.0548788914322051	0.865487329865364	0.943121625569124	NA	NA	NA	no_peak
ENSG00000010256	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	7.3395	9.999900001e-06	1.73021325162745e-05	0.369333760474752	0.237390488310185	0.528952186736609	NA	NA	NA	no_peak
ENSG00000010270	high_expression	flat	cluster_2	upregulation	upregulation	no	0.687217630853994	ns	10.3804	0.0775892241078	0.12127710564084	0.228339741247894	0.475346746593905	0.735742940468207	-0.298146095359549	0.34657483843297	0.536988192448483	peak_not_TSS
ENSG00000010278	variable	variable	cluster_3	bending	bending	no	0	significant	1.6539	9.999900001e-06	1.73021325162745e-05	0.911204495233596	3.73959385434869e-05	0.00577479589431154	NA	NA	NA	no_peak
ENSG00000010292	downregulation	NA	NA	NA	downregulation	no	0	ns	11.6606	0.293177068229	0.364429080167008	-0.173883579552614	0.588871693640397	0.807869257336331	NA	NA	NA	no_peak
