H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000082146	0.06	0.08	0.06	0.06	0.08	0.07	0.06	0.06	0.06	0.05	0.08	0.09
ENSG00000082153	0.03	0.03	0.03	0.04	0.04	0.05	0.05	0.03	0.04	0.04	0.04	0.03
ENSG00000082196	0.07	0.09	0.07	0.08	0.07	0.07	0.1	0.08	0.07	0.07	0.08	0.07
ENSG00000082212	0.26	0.36	0.26	0.26	0.39	0.37	0.37	0.23	0.26	0.28	0.32	0.28
ENSG00000082213	0.1	0.15	0.19	0.19	0.12	0.17	0.24	0.1	0.09	0.1	0.11	0.1
ENSG00000082258	0.07	0.07	0.09	0.07	0.09	0.07	0.09	0.07	0.07	0.06	0.05	0.04
ENSG00000082269	0.06	0.05	0.05	0.05	0.07	0.07	0.06	0.07	0.06	0.09	0.07	0.07
ENSG00000082397	0.63	0.53	0.72	0.73	0.55	0.55	0.5	0.65	0.67	0.68	0.48	0.44
ENSG00000082438	0.04	0.05	0.04	0.05	0.04	0.05	0.05	0.04	0.04	0.05	0.06	0.05
ENSG00000082458	0.09	0.07	0.08	0.07	0.07	0.07	0.06	0.09	0.08	0.09	0.17	0.28
ENSG00000082512	0.08	0.08	0.06	0.09	0.07	0.07	0.06	0.06	0.06	0.06	0.05	0.05
ENSG00000082515	0.05	0.05	0.05	0.06	0.06	0.08	0.04	0.05	0.06	0.06	0.05	0.05
ENSG00000082516	0.05	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.08	0.11
ENSG00000082641	0.03	0.05	0.05	0.04	0.04	0.04	0.03	0.04	0.04	0.04	0.03	0.03
ENSG00000082701	0.1	0.13	0.09	0.09	0.12	0.12	0.13	0.08	0.09	0.09	0.17	0.22
ENSG00000082781	0.07	0.06	0.07	0.08	0.08	0.06	0.06	0.08	0.08	0.1	0.13	0.14
ENSG00000082898	0.08	0.12	0.09	0.1	0.1	0.09	0.08	0.07	0.07	0.06	0.05	0.05
ENSG00000082996	0.31	0.27	0.31	0.25	0.29	0.28	0.34	0.28	0.37	0.47	0.32	0.28
ENSG00000083123	0.03	0.04	0.03	0.05	0.04	0.03	0.03	0.04	0.03	0.04	0.03	0.04
ENSG00000083168	0.44	0.49	0.44	0.4	0.43	0.4	0.44	0.47	0.47	0.45	0.54	0.45
ENSG00000083223	0.05	0.06	0.05	0.05	0.06	0.07	0.07	0.06	0.06	0.06	0.09	0.09
ENSG00000083290	0.75	0.71	0.67	0.81	0.82	0.71	0.69	0.68	0.63	0.7	0.7	0.67
ENSG00000083312	0.04	0.06	0.05	0.04	0.07	0.05	0.05	0.05	0.05	0.05	0.06	0.06
ENSG00000083444	0.03	0.03	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.02	0.03	0.03
ENSG00000083454	0.33	0.34	0.39	0.39	0.37	0.3	0.37	0.35	0.29	0.3	0.64	0.5
ENSG00000083457	0.33	0.36	0.29	0.35	0.29	0.37	0.42	0.3	0.27	0.21	0.14	0.09
ENSG00000083520	0.03	0.03	0.02	0.03	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03
ENSG00000083535	0.05	0.06	0.05	0.06	0.21	0.06	0.07	0.05	0.05	0.06	0.05	0.08
ENSG00000083544	0.35	0.34	0.23	0.36	0.34	0.34	0.4	0.29	0.27	0.32	0.39	0.36
ENSG00000083635	0.03	0.03	0.03	0.04	0.03	0.04	0.04	0.03	0.03	0.04	0.04	0.04
ENSG00000083642	0.05	0.08	0.05	0.05	0.07	0.06	0.05	0.05	0.15	0.06	0.07	0.07
ENSG00000083720	0.13	0.14	0.11	0.11	0.27	0.13	0.08	0.1	0.09	0.09	0.15	0.15
ENSG00000083750	0.32	0.29	0.36	0.31	0.29	0.34	0.34	0.31	0.35	0.31	0.37	0.35
ENSG00000083799	0.05	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.05	0.07	0.09
ENSG00000083807	0.44	0.54	0.48	0.42	0.52	0.56	0.49	0.58	0.43	0.46	0.45	0.47
ENSG00000083812	0.04	0.04	0.05	0.05	0.04	0.3	0.07	0.07	0.27	0.06	0.03	0.03
ENSG00000083814	0.34	0.32	0.26	0.23	0.22	0.16	0.22	0.23	0.35	0.17	0.24	0.27
ENSG00000083817	0.3	0.38	0.33	0.36	0.48	0.38	0.45	0.5	0.47	0.65	0.62	0.54
ENSG00000083828	0.27	0.33	0.31	0.32	0.37	0.39	0.35	0.38	0.35	0.43	0.4	0.32
ENSG00000083845	0.04	0.04	0.04	0.04	0.03	0.04	0.04	0.04	0.04	0.03	0.04	0.03
ENSG00000083857	0.29	0.32	0.08	0.07	0.07	0.27	0.07	0.07	0.19	0.07	0.07	0.07
ENSG00000083896	0.05	0.05	0.05	0.06	0.07	0.05	0.06	0.05	0.04	0.05	0.06	0.05
ENSG00000083937	0.03	0.04	0.03	0.03	0.04	0.04	0.04	0.03	0.04	0.04	0.04	0.04
ENSG00000084070	0.18	0.19	0.12	0.16	0.17	0.19	0.22	0.14	0.22	0.26	0.11	0.08
ENSG00000084090	0.04	0.04	0.05	0.05	0.05	0.04	0.04	0.05	0.04	0.06	0.04	0.03
ENSG00000084092	0.03	0.06	0.05	0.03	0.03	0.05	0.04	0.04	0.04	0.03	0.03	0.04
ENSG00000084093	0.04	0.05	0.04	0.04	0.04	0.04	0.05	0.04	0.04	0.03	0.03	0.04
ENSG00000084110	0.06	0.06	0.06	0.06	0.06	0.07	0.08	0.09	0.1	0.13	0.08	0.07
ENSG00000084112	0.04	0.05	0.03	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04
ENSG00000084207	0.07	0.08	0.09	0.18	0.07	0.08	0.12	0.22	0.09	0.18	0.09	0.06
ENSG00000084234	0.35	0.38	0.31	0.32	0.38	0.38	0.42	0.42	0.48	0.28	0.29	0.17
ENSG00000084444	0.17	0.14	0.11	0.12	0.14	0.1	0.13	0.1	0.1	0.1	0.11	0.11
ENSG00000084463	0.03	0.03	0.02	0.04	0.04	0.04	0.03	0.02	0.02	0.02	0.02	0.03
ENSG00000084623	0.02	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.03	0.03	0.02	0.03
ENSG00000084676	0.84	0.56	0.61	0.74	0.64	0.59	0.64	0.79	0.59	0.87	0.66	0.55
ENSG00000084693	0.04	0.04	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.02
ENSG00000084731	0.05	0.03	0.04	0.04	0.04	0.04	0.03	0.04	0.04	0.03	0.03	0.04
ENSG00000084733	0.09	0.08	0.06	0.06	0.07	0.05	0.07	0.05	0.06	0.06	0.06	0.05
ENSG00000084754	0.04	0.05	0.06	0.04	0.04	0.05	0.04	0.04	0.05	0.06	0.05	0.05
ENSG00000084774	0.04	0.03	0.05	0.04	0.04	0.04	0.03	0.04	0.04	0.03	0.04	0.04
ENSG00000085063	0.07	0.05	0.07	0.06	0.06	0.05	0.06	0.05	0.05	0.05	0.05	0.06
ENSG00000085231	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.03
ENSG00000085265	0.44	0.54	0.54	0.56	0.61	0.43	0.52	0.51	0.49	0.44	0.39	0.48
ENSG00000085365	0.09	0.08	0.08	0.1	0.09	0.1	0.15	0.08	0.08	0.1	0.12	0.09
ENSG00000085377	0.06	0.05	0.06	0.06	0.05	0.05	0.06	0.06	0.05	0.05	0.06	0.06
ENSG00000085382	0.09	0.08	0.07	0.08	0.1	0.12	0.11	0.07	0.08	0.09	0.18	0.24
ENSG00000085415	0.39	0.47	0.46	0.53	0.45	0.49	0.46	0.41	0.48	0.36	0.27	0.19
ENSG00000085449	0.11	0.14	0.18	0.12	0.13	0.11	0.14	0.09	0.1	0.11	0.09	0.06
ENSG00000085491	0.28	0.42	0.32	0.29	0.28	0.28	0.28	0.29	0.26	0.31	0.29	0.31
ENSG00000085511	0.16	0.18	0.2	0.13	0.16	0.17	0.26	0.12	0.1	0.12	0.21	0.2
ENSG00000085514	0.03	0.04	0.02	0.03	0.03	0.02	0.03	0.04	0.03	0.03	0.03	0.03
ENSG00000085662	0.05	0.07	0.06	0.06	0.05	0.06	0.06	0.07	0.07	0.06	0.05	0.05
ENSG00000085721	0.08	0.06	0.08	0.06	0.1	0.07	0.09	0.08	0.09	0.09	0.11	0.1
ENSG00000085760	0.04	0.03	0.03	0.04	0.04	0.05	0.05	0.04	0.04	0.03	0.03	0.05
ENSG00000085832	0.07	0.06	0.06	0.06	0.07	0.06	0.05	0.06	0.07	0.07	0.08	0.07
ENSG00000085840	0.04	0.04	0.04	0.03	0.04	0.04	0.03	0.03	0.03	0.04	0.03	0.03
ENSG00000085871	0.06	0.07	0.06	0.06	0.06	0.06	0.06	0.05	0.06	0.05	0.06	0.05
ENSG00000085872	0.03	0.05	0.04	0.04	0.03	0.05	0.03	0.05	0.03	0.04	0.03	0.02
ENSG00000085982	0.11	0.12	0.09	0.1	0.09	0.09	0.13	0.09	0.09	0.08	0.2	0.22
ENSG00000085998	0.04	0.03	0.04	0.04	0.04	0.05	0.04	0.04	0.05	0.03	0.04	0.05
ENSG00000085999	0.05	0.05	0.06	0.04	0.05	0.05	0.04	0.05	0.05	0.04	0.05	0.05
ENSG00000086015	0.09	0.11	0.09	0.09	0.09	0.08	0.14	0.16	0.12	0.09	0.17	0.17
ENSG00000086061	0.03	0.05	0.05	0.05	0.05	0.04	0.05	0.05	0.05	0.05	0.05	0.03
ENSG00000086062	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.06	0.05
ENSG00000086065	0.03	0.04	0.02	0.05	0.03	0.04	0.04	0.04	0.03	0.04	0.04	0.04
ENSG00000086102	0.4	0.36	0.42	0.48	0.34	0.39	0.12	0.31	0.25	0.18	0.06	0.06
ENSG00000086189	0.04	0.03	0.02	0.03	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03
ENSG00000086200	0.41	0.28	0.41	0.37	0.39	0.3	0.35	0.44	0.42	0.37	0.29	0.27
ENSG00000086232	0.03	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
ENSG00000086300	0.06	0.05	0.05	0.06	0.05	0.04	0.06	0.05	0.06	0.05	0.05	0.05
ENSG00000086475	0.05	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.05
ENSG00000086504	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.02	0.02	0.01	0.02
ENSG00000086589	0.03	0.02	0.02	0.02	0.04	0.03	0.04	0.03	0.03	0.03	0.03	0.03
ENSG00000086619	0.2	0.06	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.04	0.04
ENSG00000086666	0.05	0.06	0.23	0.05	0.06	0.06	0.06	0.05	0.06	0.05	0.06	0.05
ENSG00000086712	0.05	0.04	0.05	0.04	0.04	0.03	0.04	0.04	0.04	0.05	0.04	0.08
ENSG00000086730	0.07	0.06	0.22	0.3	0.06	0.06	0.06	0.06	0.2	0.05	0.06	0.05
ENSG00000086758	0.26	0.16	0.23	0.24	0.24	0.18	0.14	0.25	0.2	0.31	0.43	0.39
ENSG00000086827	0.02	0.03	0.03	0.02	0.02	0.03	0.03	0.02	0.02	0.02	0.02	0.02
ENSG00000086848	0.08	0.07	0.07	0.07	0.08	0.08	0.08	0.07	0.07	0.07	0.08	0.07
ENSG00000087053	0.03	0.05	0.04	0.05	0.04	0.06	0.05	0.04	0.05	0.05	0.07	0.06
ENSG00000087076	0.03	0.05	0.03	0.03	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03
ENSG00000087086	0.03	0.03	0.05	0.06	0.04	0.06	0.03	0.06	0.06	0.07	0.08	0.09
ENSG00000087087	0.05	0.08	0.08	0.07	0.06	0.09	0.06	0.08	0.06	0.09	0.07	0.04
ENSG00000087088	0.03	0.03	0.02	0.03	0.03	0.03	0.03	0.02	0.03	0.04	0.05	0.05
ENSG00000087095	0.06	0.06	0.07	0.09	0.06	0.1	0.08	0.09	0.08	0.24	0.08	0.07
ENSG00000087111	0.04	0.03	0.05	0.03	0.04	0.04	0.03	0.05	0.03	0.04	0.05	0.04
ENSG00000087116	0.4	0.36	0.39	0.41	0.34	0.45	0.32	0.4	0.42	0.43	0.54	0.47
ENSG00000087157	0.04	0.04	0.04	0.05	0.04	0.04	0.04	0.05	0.05	0.04	0.04	0.03
ENSG00000087191	0.05	0.06	0.08	0.07	0.06	0.07	0.05	0.05	0.06	0.05	0.03	0.04
ENSG00000087206	0.08	0.07	0.08	0.07	0.07	0.08	0.1	0.08	0.43	0.09	0.48	0.46
ENSG00000087245	0.1	0.08	0.09	0.08	0.09	0.07	0.1	0.08	0.09	0.08	0.08	0.09
ENSG00000087253	0.32	0.15	0.3	0.3	0.32	0.13	0.29	0.26	0.23	0.28	0.09	0.13
ENSG00000087263	0.03	0.03	0.04	0.03	0.04	0.05	0.04	0.04	0.03	0.03	0.04	0.05
ENSG00000087266	0.07	0.1	0.09	0.07	0.29	0.33	0.38	0.22	0.42	0.21	0.05	0.06
ENSG00000087269	0.03	0.02	0.03	0.04	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.03
ENSG00000087274	0.19	0.25	0.2	0.18	0.32	0.32	0.09	0.3	0.24	0.19	0.27	0.18
ENSG00000087301	0.04	0.04	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.05
ENSG00000087302	0.03	0.03	0.03	0.04	0.04	0.04	0.05	0.03	0.03	0.03	0.03	0.03
ENSG00000087303	0.25	0.35	0.23	0.26	0.25	0.29	0.11	0.17	0.09	0.08	0.3	0.09
ENSG00000087338	0.04	0.05	0.04	0.04	0.05	0.05	0.04	0.05	0.04	0.04	0.03	0.04
ENSG00000087365	0.07	0.08	0.06	0.07	0.05	0.05	0.06	0.06	0.06	0.06	0.06	0.04
ENSG00000087448	0.09	0.08	0.06	0.08	0.07	0.07	0.06	0.07	0.05	0.05	0.05	0.04
ENSG00000087460	0.85	0.68	0.8	0.84	0.74	0.76	0.68	0.87	0.89	0.81	0.65	0.54
ENSG00000087470	0.05	0.05	0.06	0.06	0.06	0.07	0.05	0.06	0.06	0.07	0.05	0.05
ENSG00000087495	0.05	0.06	0.06	0.05	0.04	0.05	0.04	0.05	0.04	0.04	0.05	0.04
ENSG00000087586	0.04	0.04	0.05	0.04	0.05	0.05	0.03	0.04	0.04	0.02	0.04	0.03
ENSG00000087884	0.2	0.14	0.21	0.13	0.26	0.18	0.15	0.16	0.11	0.19	0.3	0.36
ENSG00000087995	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.04	0.04
ENSG00000088035	0.39	0.45	0.41	0.36	0.44	0.45	0.54	0.36	0.33	0.38	0.35	0.41
ENSG00000088038	0.03	0.03	0.03	0.02	0.03	0.03	0.02	0.03	0.03	0.04	0.02	0.03
ENSG00000088179	0.05	0.06	0.05	0.07	0.07	0.06	0.06	0.05	0.06	0.06	0.07	0.06
ENSG00000088205	0.06	0.08	0.2	0.07	0.08	0.08	0.07	0.09	0.22	0.08	0.1	0.1
ENSG00000088247	0.04	0.06	0.07	0.07	0.3	0.07	0.07	0.26	0.41	0.26	0.05	0.04
ENSG00000088280	0.04	0.04	0.04	0.05	0.04	0.05	0.03	0.04	0.04	0.04	0.04	0.04
ENSG00000088298	0.03	0.03	0.03	0.03	0.03	0.04	0.03	0.04	0.04	0.04	0.03	0.03
ENSG00000088305	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.03	0.03	0.02	0.03
ENSG00000088325	0.03	0.04	0.02	0.02	0.03	0.04	0.03	0.03	0.03	0.02	0.01	0.03
ENSG00000088356	0.03	0.04	0.03	0.03	0.03	0.02	0.04	0.03	0.03	0.03	0.02	0.03
ENSG00000088367	0.09	0.06	0.07	0.05	0.05	0.05	0.06	0.07	0.08	0.07	0.07	0.05
ENSG00000088387	0.13	0.13	0.11	0.1	0.15	0.18	0.18	0.21	0.24	0.23	0.28	0.18
ENSG00000088448	0.04	0.04	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.03	0.05	0.05
ENSG00000088727	0.04	0.04	0.04	0.04	0.04	0.05	0.03	0.04	0.05	0.04	0.05	0.05
ENSG00000088766	0.15	0.06	0.1	0.06	0.06	0.06	0.06	0.05	0.05	0.06	0.06	0.05
ENSG00000088808	0.05	0.05	0.04	0.05	0.05	0.04	0.05	0.04	0.04	0.05	0.04	0.06
ENSG00000088812	0.03	0.03	0.03	0.03	0.04	0.03	0.03	0.04	0.03	0.04	0.03	0.03
ENSG00000088826	0.52	0.35	0.44	0.43	0.49	0.42	0.49	0.54	0.46	0.5	0.39	0.44
ENSG00000088827	0.03	0.03	0.03	0.03	0.02	0.03	0.03	0.03	0.04	0.05	0.05	0.05
ENSG00000088832	0.06	0.06	0.04	0.04	0.06	0.06	0.06	0.23	0.07	0.06	0.05	0.05
ENSG00000088854	0.05	0.04	0.05	0.04	0.03	0.04	0.04	0.03	0.03	0.05	0.05	0.02
ENSG00000088876	0.03	0.05	0.04	0.17	0.2	0.04	0.05	0.04	0.04	0.04	0.04	0.04
ENSG00000088881	0.05	0.04	0.05	0.05	0.05	0.04	0.04	0.04	0.06	0.05	0.29	0.43
ENSG00000088882	0.03	0.04	0.04	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.03	0.02
ENSG00000088970	0.07	0.09	0.07	0.07	0.07	0.07	0.08	0.07	0.06	0.07	0.08	0.09
ENSG00000088986	0.04	0.04	0.06	0.04	0.05	0.05	0.04	0.05	0.03	0.04	0.03	0.04
ENSG00000088992	0.03	0.03	0.05	0.03	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.06
ENSG00000089006	0.07	0.08	0.07	0.06	0.05	0.06	0.06	0.05	0.05	0.06	0.06	0.05
ENSG00000089009	0.06	0.07	0.06	0.05	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05
ENSG00000089022	0.05	0.05	0.06	0.05	0.05	0.06	0.04	0.05	0.06	0.06	0.08	0.07
ENSG00000089041	0.05	0.07	0.06	0.05	0.04	0.05	0.05	0.05	0.05	0.06	0.06	0.03
ENSG00000089048	0.05	0.05	0.06	0.05	0.06	0.04	0.06	0.05	0.06	0.06	0.05	0.04
ENSG00000089053	0.04	0.05	0.04	0.06	0.05	0.04	0.04	0.04	0.05	0.04	0.04	0.05
ENSG00000089057	0.09	0.06	0.07	0.06	0.07	0.08	0.06	0.07	0.06	0.05	0.03	0.04
ENSG00000089060	0.3	0.11	0.22	0.2	0.27	0.1	0.26	0.17	0.28	0.35	0.4	0.44
ENSG00000089094	0.34	0.29	0.25	0.32	0.3	0.27	0.28	0.26	0.23	0.19	0.19	0.08
ENSG00000089123	0.07	0.08	0.06	0.07	0.06	0.06	0.07	0.06	0.07	0.06	0.06	0.05
ENSG00000089127	0.14	0.25	0.11	0.13	0.15	0.25	0.19	0.17	0.17	0.24	0.34	0.32
ENSG00000089154	0.05	0.04	0.05	0.05	0.04	0.04	0.04	0.05	0.06	0.04	0.04	0.05
ENSG00000089157	0.08	0.07	0.07	0.06	0.05	0.05	0.06	0.06	0.06	0.07	0.06	0.05
ENSG00000089159	0.05	0.04	0.05	0.04	0.04	0.03	0.04	0.05	0.04	0.04	0.03	0.03
ENSG00000089177	0.15	0.17	0.2	0.14	0.16	0.18	0.19	0.11	0.11	0.1	0.17	0.22
ENSG00000089195	0.03	0.03	0.02	0.02	0.03	0.02	0.02	0.03	0.02	0.02	0.03	0.03
ENSG00000089220	0.05	0.04	0.06	0.05	0.06	0.04	0.05	0.04	0.05	0.04	0.04	0.05
ENSG00000089248	0.06	0.14	0.09	0.09	0.09	0.13	0.08	0.15	0.11	0.07	0.05	0.05
ENSG00000089280	0.04	0.06	0.05	0.05	0.06	0.05	0.05	0.05	0.04	0.04	0.04	0.04
ENSG00000089289	0.08	0.05	0.07	0.07	0.06	0.06	0.06	0.07	0.06	0.07	0.12	0.18
ENSG00000089486	0.53	0.63	0.63	0.49	0.58	0.64	0.67	0.7	0.76	0.77	0.44	0.39
ENSG00000089505	0.23	0.27	0.29	0.32	0.24	0.28	0.31	0.27	0.26	0.3	0.33	0.18
ENSG00000089639	0.04	0.03	0.03	0.04	0.03	0.04	0.03	0.03	0.03	0.05	0.04	0.03
ENSG00000089682	0.11	0.09	0.09	0.09	0.11	0.15	0.1	0.09	0.1	0.1	0.15	0.2
ENSG00000089685	0.03	0.04	0.03	0.04	0.03	0.04	0.03	0.04	0.03	0.04	0.02	0.03
ENSG00000089737	0.31	0.14	0.26	0.2	0.09	0.11	0.09	0.08	0.08	0.07	0.06	0.06
ENSG00000089775	0.03	0.03	0.05	0.03	0.04	0.04	0.04	0.04	0.04	0.03	0.05	0.05
ENSG00000089820	0.19	0.08	0.11	0.12	0.11	0.09	0.14	0.12	0.18	0.32	0.24	0.37
ENSG00000089876	0.99	0.73	0.86	0.77	0.85	0.76	0.69	0.95	1.05	0.92	0.71	0.84
ENSG00000090006	0.04	0.04	0.06	0.04	0.05	0.05	0.06	0.06	0.06	0.05	0.07	0.07
ENSG00000090013	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
ENSG00000090054	0.33	0.06	0.06	0.06	0.06	0.06	0.09	0.18	0.06	0.06	0.08	0.07
ENSG00000090060	0.05	0.07	0.05	0.06	0.06	0.06	0.07	0.06	0.06	0.06	0.06	0.05
ENSG00000090061	0.03	0.03	0.03	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
ENSG00000090097	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
ENSG00000090104	0.03	0.04	0.03	0.02	0.03	0.03	0.04	0.02	0.03	0.02	0.03	0.03
ENSG00000090238	1.31	1.33	1.15	1.21	1.38	1.19	1.16	1.31	1.19	1.21	1.22	1.18
ENSG00000090273	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.07	0.06	0.06	0.05
ENSG00000090339	0.04	0.02	0.03	0.04	0.03	0.03	0.03	0.04	0.05	0.05	0.04	0.05
ENSG00000090376	0.58	0.47	0.48	0.5	0.47	0.55	0.47	0.58	0.44	0.57	0.4	0.35
ENSG00000090382	0.04	0.04	0.03	0.04	0.04	0.05	0.06	0.08	0.09	0.07	0.05	0.03
ENSG00000090432	0.03	0.03	0.04	0.03	0.03	0.03	0.04	0.04	0.03	0.02	0.03	0.03
ENSG00000090447	0.1	0.08	0.08	0.1	0.09	0.09	0.09	0.09	0.17	0.08	0.05	0.06
ENSG00000090470	0.29	0.3	0.23	0.19	0.06	0.05	0.06	0.06	0.11	0.06	0.04	0.04
ENSG00000090487	0.04	0.04	0.04	0.05	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.03
ENSG00000090565	0.05	0.04	0.05	0.05	0.04	0.04	0.04	0.03	0.04	0.03	0.03	0.04
ENSG00000090581	0.03	0.03	0.02	0.03	0.03	0.03	0.02	0.03	0.03	0.03	0.02	0.04
ENSG00000090612	1.49	1.35	1.48	1.55	1.43	1.44	1.52	1.54	1.42	1.47	1.47	1.44
ENSG00000090621	0.06	0.07	0.06	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.07	0.06
ENSG00000090659	0.08	0.1	0.07	0.22	0.07	0.08	0.1	0.24	0.08	0.1	0.08	0.05
ENSG00000090674	0.03	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03
ENSG00000090861	0.03	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.03	0.04	0.04	0.03
ENSG00000090889	0.09	0.05	0.07	0.07	0.06	0.08	0.05	0.07	0.07	0.07	0.1	0.22
ENSG00000090905	0.06	0.07	0.06	0.06	0.06	0.06	0.07	0.05	0.06	0.05	0.07	0.06
ENSG00000090924	0.03	0.03	0.03	0.04	0.03	0.03	0.04	0.04	0.04	0.04	0.05	0.05
ENSG00000090975	0.09	0.06	0.06	0.06	0.04	0.05	0.06	0.06	0.06	0.05	0.04	0.05
ENSG00000090989	0.45	0.55	0.45	0.38	0.4	0.42	0.45	0.42	0.34	0.41	0.35	0.37
ENSG00000091009	0.04	0.04	0.03	0.03	0.04	0.04	0.03	0.03	0.03	0.03	0.04	0.03
ENSG00000091039	0.45	0.6	0.39	0.49	0.57	0.57	0.51	0.45	0.43	0.47	0.39	0.55
ENSG00000091073	0.16	0.13	0.34	0.23	0.1	0.14	0.1	0.09	0.1	0.09	0.08	0.08
ENSG00000091106	0.04	0.03	0.04	0.05	0.04	0.03	0.04	0.03	0.05	0.04	0.03	0.03
ENSG00000091127	0.05	0.04	0.05	0.05	0.05	0.05	0.04	0.05	0.04	0.05	0.05	0.05
ENSG00000091140	0.24	0.46	0.33	0.39	0.29	0.36	0.27	0.34	0.3	0.3	0.33	0.33
ENSG00000091157	0.05	0.05	0.05	0.04	0.05	0.06	0.05	0.05	0.05	0.04	0.06	0.08
ENSG00000091164	0.07	0.08	0.07	0.07	0.09	0.07	0.32	0.31	0.34	0.36	0.4	0.23
ENSG00000091317	0.1	0.08	0.09	0.08	0.1	0.11	0.12	0.09	0.09	0.1	0.09	0.09
ENSG00000091409	0.06	0.05	0.06	0.06	0.09	0.04	0.05	0.05	0.06	0.05	0.06	0.08
ENSG00000091436	0.08	0.08	0.06	0.08	0.09	0.08	0.08	0.08	0.09	0.11	0.09	0.08
ENSG00000091483	0.02	0.04	0.03	0.03	0.04	0.03	0.03	0.04	0.03	0.02	0.02	0.03
ENSG00000091490	0.12	0.16	0.12	0.13	0.17	0.35	0.47	0.3	0.28	0.24	0.38	0.36
ENSG00000091592	0.07	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.16	0.5	0.37
ENSG00000091651	0.03	0.04	0.04	0.03	0.04	0.04	0.04	0.03	0.04	0.04	0.03	0.03
ENSG00000091732	0.06	0.05	0.06	0.06	0.06	0.06	0.05	0.04	0.04	0.04	0.03	0.03
ENSG00000091831	0.4	0.41	0.34	0.41	0.38	0.44	0.34	0.37	0.35	0.38	0.49	0.51
ENSG00000091879	0.07	0.07	0.08	0.08	0.12	0.1	0.29	0.18	0.05	0.05	0.06	0.05
ENSG00000091947	0.04	0.03	0.04	0.05	0.04	0.04	0.03	0.04	0.04	0.05	0.04	0.05
ENSG00000092010	0.04	0.03	0.03	0.02	0.03	0.04	0.03	0.04	0.04	0.03	0.03	0.03
ENSG00000092068	0.15	0.14	0.3	0.11	0.31	0.12	0.13	0.09	0.09	0.28	0.12	0.07
ENSG00000092094	0.08	0.06	0.08	0.07	0.1	0.08	0.07	0.09	0.08	0.09	0.08	0.05
ENSG00000092140	0.36	0.41	0.35	0.36	0.35	0.32	0.36	0.33	0.22	0.29	0.24	0.3
ENSG00000092148	0.26	0.4	0.28	0.1	0.32	0.13	0.1	0.29	0.27	0.34	0.11	0.08
ENSG00000092199	0.05	0.08	0.06	0.07	0.07	0.09	0.07	0.05	0.06	0.06	0.05	0.06
ENSG00000092201	0.05	0.04	0.04	0.04	0.06	0.04	0.05	0.05	0.05	0.05	0.05	0.05
ENSG00000092208	0.03	0.03	0.03	0.04	0.04	0.04	0.04	0.04	0.03	0.04	0.04	0.03
ENSG00000092439	0.03	0.05	0.04	0.04	0.05	0.06	0.05	0.05	0.04	0.04	0.04	0.05
ENSG00000092445	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.04	0.04	0.05	0.04	0.05
ENSG00000092470	0.06	0.11	0.22	0.07	0.09	0.07	0.09	0.08	0.07	0.06	0.03	0.04
ENSG00000092529	0.07	0.12	0.09	0.09	0.09	0.1	0.09	0.22	0.1	0.28	0.2	0.22
