gene_id	H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000068912.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000221932.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000101182.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000153015.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000119787.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198740.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166750.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145736.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168522.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000153914.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000014641.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100003.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000079313.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165494.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000091157.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000113391.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000008405.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116288.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000104907.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000159459.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000038382.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000161980.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165424.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000103196.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000167315.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000123609.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136040.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000014216.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000108840.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116539.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000104756.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138801.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000142178.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000260916.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000151694.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000176623.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137509.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000171681.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000172336.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166225.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136152.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000095564.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000130653.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000173848.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000010810.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000173273.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000120458.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000089280.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000060971.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000073614.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000065613.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137040.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000139626.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184702.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135392.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000256229.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162300.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000111725.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000178449.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000139974.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185962.1 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000179933.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000239779.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100897.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184574.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157693.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000176946.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000121644.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184601.10 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000163655.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000070087.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000111602.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000161638.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198125.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000006015.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000215883.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000169554.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137812.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000094880.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000115756.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000187049.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136527.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198246.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165997.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000140694.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000082996.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000050405.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000115233.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000175538.10 	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000173801.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000000938.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000186416.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105364.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204842.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000177380.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000278311.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162772.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000117724.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100997.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135966.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000063322.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145284.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138443.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000176095.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000186364.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000139197.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000176994.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000173141.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100526.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136603.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000104133.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000266028.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000103496.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000104643.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000213588.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164822.4 	0	1	1	0	0	0	1	0	0	0	0	0
ENSG00000127666.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000179195.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000167112.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137757.10 	0	1	0	1	1	1	1	1	1	1	1	1
ENSG00000104081.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136859.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000196510.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000214046.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000102317.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124227.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000102241.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000125149.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000149743.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105643.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000114126.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000151923.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000278129.1 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000028277.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116688.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000172590.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204642.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000111802.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000189164.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000159461.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116096.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000106823.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163406.10 	0	0	0	0	0	1	1	1	1	1	1	1
ENSG00000179295.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000074071.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000171608.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000028116.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000177954.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000101132.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000213015.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000171109.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000171033.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000148484.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000154822.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000072506.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000142459.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000122042.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000122674.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000178386.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000177479.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198373.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000170325.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124942.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165169.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000183741.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000181026.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000171223.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000186654.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145860.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000106400.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000128059.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000178287.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000127990.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000174943.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000112511.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000099995.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168818.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000126262.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000147852.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000211460.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000139572.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162923.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166928.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105640.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105738.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000106100.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000125450.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000182170.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000101057.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124491.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000214413.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000161016.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000118096.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165669.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198901.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000132819.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000127191.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135318.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100297.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144233.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000087087.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000206069.5 	0	1	1	0	0	0	0	1	1	1	1	1
ENSG00000196812.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000064999.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000175787.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000133030.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000063046.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000167114.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000110719.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000101310.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166477.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105287.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166529.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136826.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000183018.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000134153.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137073.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000071246.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000167771.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000130305.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204237.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000160551.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000035141.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000175213.2 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000213626.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000271383.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000005381.7 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000065485.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000160678.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000108039.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204590.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164338.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000175463.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162894.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000182010.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000176055.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000099203.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143545.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143819.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163378.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000133703.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000131153.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144589.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000172716.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000142961.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144199.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204217.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000179912.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143570.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000154122.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000186166.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100650.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000156414.18 	0	0	0	0	0	1	1	1	1	1	1	1
ENSG00000122026.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000087086.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000243317.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000182134.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000153885.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000181873.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000134758.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000151176.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162139.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164047.4 	0	0	1	1	1	1	1	1	1	1	1	1
ENSG00000110442.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100350.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000102393.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000118680.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000159763.3 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000134058.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000114302.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116731.22 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000170248.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000156313.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000103647.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000114125.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000110665.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000072958.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000103148.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168246.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000132434.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137834.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000141699.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166311.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000172687.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100325.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000141034.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000103995.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000214756.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000175387.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000154845.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000156162.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164849.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000186088.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136104.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000139625.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000089876.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000108963.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000176024.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124145.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105963.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000175115.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136802.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000181896.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000263001.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000267855.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163131.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000254709.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000175336.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000168268.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198301.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000063245.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000131051.21 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000078804.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000159958.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157193.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144028.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000111775.2 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000106771.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000106266.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157593.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000141905.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000189283.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000154370.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000266094.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135801.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135945.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000230124.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000148335.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000079459.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000095139.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000267303.1 	1	1	1	1	1	1	1	1	0	0	0	0
ENSG00000275342.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163931.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000087263.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000120709.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000173110.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145912.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000141030.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000047365.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000120158.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000172086.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000110066.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000186815.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143919.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204220.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000125826.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000064652.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143093.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198839.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000120697.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000117395.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100122.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198624.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000108515.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000213639.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000123411.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000140545.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000113739.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000154222.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000196233.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185033.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000012124.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000188636.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000147874.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135736.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138942.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000180917.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000214530.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000139350.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000186187.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000087586.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000119638.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000007545.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000196757.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000121766.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164038.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124243.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000065413.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166997.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000172164.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000134460.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105639.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000173272.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000091879.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000005206.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000152953.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000121989.14 	1	1	1	1	1	1	1	1	1	1	1	1
