H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000006377	0.12	0.17	0.16	0.22	0.14	0.17	0.12	0.18	0.18	0.24	0.21	0.43
ENSG00000006451	0.19	0.18	0.15	0.21	0.32	0.19	0.62	0.15	0.13	0.12	0.13	0.17
ENSG00000006459	0.09	0.11	0.13	0.15	0.2	0.09	0.24	0.3	0.57	0.73	0.5	0.4
ENSG00000006530	0.17	0.15	0.08	0.08	0.11	0.17	0.08	0.13	0.13	0.12	0.07	0.06
ENSG00000006534	0.1	0.07	0.06	0.18	0.1	0.16	0.17	0.17	0.08	0.1	0.07	0.09
ENSG00000006576	5.4	5.33	4.03	3.67	3.78	3.36	3.45	2.38	3.65	3.78	3.65	4.15
ENSG00000006607	8.11	9.85	7.83	7.58	8.03	9.04	9.34	7.06	7.11	8.7	9.34	7.94
ENSG00000006625	0.23	0.26	0.2	0.51	0.35	0.21	0.56	0.35	0.3	0.35	0.22	0.34
ENSG00000006634	9.8	7.56	5.84	4.61	5.74	5.74	7.26	9.74	11.17	6.49	6.56	6.22
ENSG00000006652	0.14	0.31	0.26	0.32	0.31	0.18	0.22	0.17	0.26	0.27	0.27	0.16
ENSG00000006695	4.18	5.67	6.65	6.07	4.4	4.62	5.65	4.58	5.81	6.12	3.57	3.3
ENSG00000006704	0.06	0.08	0.04	0.04	0.04	0.04	0.03	0.09	0.04	0.1	0.05	0.1
ENSG00000006712	5.09	4.57	6.05	6.11	5.48	3.64	5.94	5.5	5.84	4.84	5.39	4.4
ENSG00000006715	0.15	0.24	0.2	0.17	0.21	0.3	0.22	0.11	0.13	0.05	0.18	0.15
ENSG00000006744	0.06	0.07	0.1	0.03	0.08	0.09	0.08	0.07	0.06	0.04	0.04	0.06
ENSG00000006756	0.79	0.91	6.69	2.57	2.58	1.73	0.58	0.62	2.16	0.4	1.94	0.44
ENSG00000006831	0.08	0.07	0.13	0.11	0.08	0.07	0.18	0.14	0.15	0.15	0.17	0.06
ENSG00000007038	0.08	0.07	0.06	0.06	0.07	0.07	0.04	0.05	0.05	0.04	0.08	0.05
ENSG00000007047	2.49	5.01	3.75	4.12	2.78	2.06	2.31	1.85	3.14	1.71	1.81	0.28
ENSG00000007080	0.06	0.06	0.07	0.07	0.03	0.05	0.04	0.03	0.06	0.03	0.04	0.1
ENSG00000007129	0.12	0.06	0.09	0.08	0.04	0.05	0.06	0.07	0.04	0.04	0.03	0.06
ENSG00000007168	0.06	0.05	0.07	0.11	0.09	0.09	0.1	0.07	0.09	0.05	0.08	0.07
ENSG00000007202	5.54	5.87	4.55	6.34	5.74	4.49	8.33	6.11	4.79	7.07	5.37	6.89
ENSG00000007237	0.15	0.24	0.27	0.36	0.33	0.34	0.18	0.33	0.23	0.53	0.38	0.27
ENSG00000007255	3.09	3.28	3.82	3.43	3.08	2.62	2.91	2.11	2.04	2.88	2.35	3.15
ENSG00000007312	0.15	0.18	0.14	0.11	0.07	0.04	0.06	0.05	0.05	0.07	0.06	0.05
ENSG00000007341	3.39	4.97	4.49	4.16	5.63	5.39	4.06	3.39	3.99	4.22	3.63	5.58
ENSG00000007376	6.89	5.22	5.9	5.61	5.17	6.11	3.65	7.19	6.77	3.89	2.16	1.74
ENSG00000007384	5.64	4.09	4.99	4.99	6.57	6.29	4.08	8.23	6.73	6.48	5.39	6.14
ENSG00000007392	0.07	0.1	0.06	0.06	0.09	0.07	0.04	0.09	0.09	0.07	0.11	0.07
ENSG00000007520	0.58	0.42	0.52	0.67	0.4	0.42	0.32	0.71	0.86	0.78	1.21	1.59
ENSG00000007541	0.07	0.08	0.09	0.06	0.05	0.04	0.1	0.09	0.04	0.04	0.07	0.05
ENSG00000007545	1.77	2.52	2.34	1.33	3.17	2.71	3.42	2.41	0.38	1.19	2.64	0.46
ENSG00000007923	0.12	0.04	0.05	0.06	0.08	0.04	0.06	0.04	0.06	0.06	0.04	0.06
ENSG00000007944	0.15	0.06	0.09	0.1	0.11	0.09	0.15	0.12	0.09	0.13	0.07	0.09
ENSG00000007968	0.09	0.11	0.08	0.09	0.04	0.04	0.05	0.07	0.03	0.06	0.03	0.04
ENSG00000008018	3.31	3.68	4.38	5.98	3.97	5.23	6.6	4.98	3.59	4.26	5.17	4.64
ENSG00000008083	0.09	0.2	0.11	0.15	0.09	0.09	0.11	0.12	0.17	0.08	0.08	0.06
ENSG00000008128	7.69	4.68	4.23	3.94	3.87	4.41	5.12	3.01	3.38	0.67	0.78	1.95
ENSG00000008130	8.36	10.33	10.03	9.14	8.44	9.13	7.21	8.81	7.24	10.43	10.68	8.53
ENSG00000008196	0.03	0.06	0.03	0.03	0.03	0.01	0.03	0.02	0.02	0.02	0.03	0.01
ENSG00000008197	0.13	0.11	0.14	0.13	0.15	0.16	0.1	0.15	0.19	0.11	0.12	0.18
ENSG00000008256	0.06	0.03	0.09	0.1	0.07	0.05	0.1	0.13	0.09	0.09	0.03	0.14
ENSG00000008282	0.13	0.1	0.1	0.11	0.17	0.1	0.2	0.08	0.07	0.1	0.11	0.06
ENSG00000008283	0.1	0.09	0.08	0.06	0.06	0.06	0.08	0.07	0.07	0.06	0.06	0.1
ENSG00000008294	0.05	0.04	0.05	0.05	0.06	0.05	0.04	0.07	0.07	0.09	0.06	0.07
ENSG00000008311	0.08	0.06	0.03	0.04	0.06	0.04	0.1	0.06	0.06	0.06	0.02	0.05
ENSG00000008324	3.64	2.63	3.14	3.06	2.79	3.38	4.66	3.5	3.8	3.3	3.28	3.77
ENSG00000008382	0.15	0.09	0.08	0.09	0.12	0.12	0.08	0.12	0.05	0.08	0.05	0.07
ENSG00000008405	0.26	0.42	0.5	0.4	0.5	0.45	0.38	0.45	0.4	0.57	0.39	0.53
ENSG00000008441	0.23	0.09	0.1	0.04	0.1	0.04	0.07	0.06	0.05	0.04	0.04	0.04
ENSG00000008513	0.28	0.3	0.32	0.42	0.48	0.47	0.36	0.32	0.45	0.42	2.33	1.2
ENSG00000008710	0.06	0.07	0.07	0.08	0.08	0.07	0.11	0.06	0.08	0.05	0.05	0.09
ENSG00000008838	0.18	0.19	0.11	0.08	0.08	0.15	0.06	0.1	0.07	0.1	0.14	0.24
ENSG00000008853	0.04	0.06	0.1	0.03	0.05	0.02	0.09	0.12	0.12	0.13	0.08	0.04
ENSG00000008869	2.7	3.44	2.93	2.19	3.02	3.17	3.85	3.16	3.72	2.34	3.03	3.83
ENSG00000008952	0.09	0.18	0.28	0.2	0.13	0.12	0.16	0.17	0.16	0.14	0.12	0.19
ENSG00000008988	0.02	0.04	0.04	0.02	0.01	0.04	0.02	0.08	0.06	0.04	0.03	0.08
ENSG00000009307	0.07	0.14	0.21	0.15	0.13	0.16	0.11	0.11	0.11	0.17	0.25	0.27
ENSG00000009335	0.1	0.1	0.1	0.17	0.1	0.09	0.12	0.15	0.1	0.1	0.12	0.1
ENSG00000009413	3.95	4.5	4.09	4.03	4.22	5.02	6.67	2.58	2.64	0.85	0.59	1.13
ENSG00000009765	0.13	0.06	0.09	0.19	0.17	0.09	0.09	0.17	0.12	0.15	0.13	0.11
ENSG00000009780	0.09	0.07	0.05	0.05	0.07	0.05	0.06	0.11	0.08	0.06	0.06	0.09
ENSG00000009790	0.06	0.1	0.07	0.06	0.11	0.1	0.12	0.12	0.11	0.09	0.15	0.12
ENSG00000009830	0.44	0.17	0.34	0.36	0.38	0.23	0.3	0.44	0.55	0.44	0.67	1.13
ENSG00000009844	0.06	0.13	0.06	0.09	0.07	0.08	0.1	0.05	0.06	0.04	0.12	0.06
ENSG00000009954	0.1	0.09	0.16	0.14	0.19	0.09	0.11	0.09	0.1	0.08	0.11	0.17
ENSG00000010017	1.42	0.41	2.09	0.53	0.29	0.37	0.52	0.44	1.81	0.3	0.3	0.13
ENSG00000010072	2.12	1.14	1.04	1.01	1.27	2.59	3.49	1.76	3.16	2.3	3.26	3.29
ENSG00000010165	0.07	0.06	0.15	0.06	0.11	0.1	0.06	0.09	0.06	0.12	0.08	0.09
ENSG00000010219	4.96	6.53	9.42	3.99	7	5.42	5.96	4.11	3.98	3.36	0.99	0.5
ENSG00000010244	0.13	0.14	0.09	0.18	0.2	0.12	0.16	0.3	0.22	0.25	0.19	0.23
ENSG00000010256	0.61	1.84	0.56	0.54	0.58	0.38	0.23	0.37	0.25	0.25	0.26	0.15
ENSG00000010270	0.14	0.15	0.11	0.13	0.12	0.13	0.26	0.21	0.22	0.4	0.15	0.17
ENSG00000010278	0.04	0.05	0.08	0.07	0.07	0.02	0.04	0.08	0.05	0.05	0.07	0.06
ENSG00000010292	1.78	2.07	2.69	1.53	2.97	2.93	2.78	1.39	2.09	0.54	2.18	0.6
ENSG00000010295	12.78	12.39	12.92	12.41	15.68	11.93	11.89	12.05	12.46	13.33	15.62	9.65
ENSG00000010318	10	8	10.47	10.02	8.94	9.43	8.7	13.21	9.81	6.59	9.18	9.35
ENSG00000010322	0.11	0.03	0.06	0.07	0.05	0.04	0.04	0.11	0.11	0.06	0.04	0.1
ENSG00000010327	7.48	6.15	8.2	7.89	9.82	9.5	8.43	8.38	11.65	9.06	8.26	7.37
ENSG00000010361	4.22	3.77	3.19	3.6	3.19	4.53	3.6	3.69	5.26	4.14	4.84	5.84
ENSG00000010404	0.09	0.05	0.13	0.16	0.06	0.06	0.11	0.09	0.07	0.07	0.06	0.08
ENSG00000010539	0.06	0.04	0.06	0.09	0.09	0.05	0.08	0.06	0.07	0.09	0.15	0.11
ENSG00000010610	0.1	0.1	0.12	0.11	0.06	0.13	0.1	0.07	0.12	0.13	0.08	0.15
ENSG00000010626	8.85	8.95	10.19	11.9	10.29	9.27	8.84	13.9	11.97	10.18	9.52	9.46
ENSG00000010671	2.3	3.57	5.79	3.33	2.78	2.87	4.08	2.69	3.73	2.44	3.06	3.67
ENSG00000010803	0.21	0.16	0.15	0.12	0.23	0.15	0.04	0.11	0.06	0.16	0.07	0.07
ENSG00000010810	0.15	0.24	0.09	0.1	0.23	0.24	0.16	0.13	0.1	0.1	0.13	0.09
ENSG00000010818	0.1	0.21	0.16	0.17	0.08	0.04	0.07	0.07	0.05	0.04	0.03	0.04
ENSG00000011007	0.42	0.25	0.29	0.33	0.34	0.45	0.25	0.46	0.3	0.4	0.73	0.45
ENSG00000011009	8.08	7.05	6.96	8.8	8.48	8.58	10.12	8.53	7.35	7.35	7.65	8.07
ENSG00000011021	4.68	6.18	6.49	4.97	4.72	4.16	5.07	4.65	4.83	7.55	6.2	10.21
ENSG00000011028	0.63	0.51	0.77	0.56	0.63	0.49	0.5	0.51	0.69	0.91	0.83	0.47
ENSG00000011052	0.12	0.12	0.1	0.11	0.12	0.09	0.08	0.15	0.13	0.12	0.16	0.09
ENSG00000011105	0.08	0.06	0.05	0.06	0.03	0.05	0.02	0.05	0.04	0.03	0.03	0.04
ENSG00000011114	4.08	3.16	4.79	1.21	2.77	0.96	1.04	1.96	1.9	1.88	2.56	3.5
ENSG00000011132	4.92	4.57	3.96	4.98	4.78	4.4	5.43	5.54	5.85	4.88	4.64	4.7
ENSG00000011143	0.14	0.18	0.09	0.15	0.14	0.18	0.21	0.15	0.08	0.07	0.06	0.13
ENSG00000011198	0.15	0.24	0.21	0.16	0.13	0.15	0.17	0.29	0.13	0.17	0.19	0.28
ENSG00000011243	11.24	11.87	18.6	11.57	10.73	10.48	11.44	15.75	12.32	15.8	11.41	8.7
ENSG00000011258	4.15	5.92	5.11	6.45	6.07	6.74	4.75	4.05	3.82	3.33	2.31	4.17
ENSG00000011260	5.78	5.89	4.78	4.93	4.02	4.79	7.59	3.96	3.38	3.41	3.33	3.99
ENSG00000011275	0.05	0.06	0.04	0.06	0.07	0.04	0.05	0.06	0.09	0.05	0.09	0.05
ENSG00000011295	3.84	2.35	1.58	2.91	2.86	2.67	3.84	3.49	2.67	2.45	2.6	3.52
ENSG00000011304	0.09	0.1	0.18	0.09	0.07	0.07	0.1	0.11	0.09	0.07	0.04	0.07
ENSG00000011376	0.05	0.05	0.05	0.05	0.06	0.1	0.07	0.05	0.07	0.07	0.07	0.11
ENSG00000011405	0.3	0.3	0.57	0.26	0.24	0.24	0.2	0.17	0.16	0.16	0.11	0.16
ENSG00000011422	0.1	0.05	0.08	0.04	0.06	0.04	0.05	0.13	0.13	0.09	0.06	0.09
ENSG00000011426	0.05	0.04	0.06	0.04	0.04	0.1	0.05	0.06	0.08	0.05	0.08	0.09
ENSG00000011451	3.97	2.66	4.72	6.33	5.58	7.14	8.99	13.27	12.84	14.51	13.36	8.83
ENSG00000011454	6.54	6.14	5.74	5.3	8.32	6.49	6.2	5.39	5.28	7.43	6.49	6.02
ENSG00000011478	10.85	9.61	8.45	10.73	10.52	10.13	9.7	11.1	8.96	8.66	8.64	10.53
ENSG00000011485	0.15	0.1	0.12	0.1	0.16	0.07	0.09	0.11	0.1	0.08	0.07	0.08
ENSG00000011523	3.26	0.98	0.58	5.49	3.04	0.79	0.44	2.1	3.69	0.3	0.47	3.5
ENSG00000011566	0.3	0.27	0.41	0.33	0.35	0.28	0.22	0.14	0.26	0.06	0.22	0.12
ENSG00000011600	0.06	0.07	0.06	0.1	0.1	0.14	0.07	0.07	0.1	0.07	0.05	0.08
ENSG00000011638	0.18	0.1	0.07	0.06	0.08	0.1	0.05	0.14	0.09	0.05	0.12	0.05
ENSG00000012048	0.2	0.18	0.25	0.33	0.22	0.37	0.2	0.12	0.15	0.33	2.46	2.68
ENSG00000012061	0.06	0.05	0.04	0.11	0.05	0.03	0.11	0.07	0.07	0.06	0.07	0.1
ENSG00000012124	0.13	0.07	0.11	0.05	0.05	0.05	0.09	0.08	0.14	0.08	0.06	0.37
ENSG00000012174	0.06	0.06	0.07	0.06	0.08	0.09	0.06	0.05	0.04	0.05	0.08	0.07
ENSG00000012211	0.05	0.03	0.02	0.03	0.02	0.02	0.03	0.04	0.06	0.05	0.06	0.06
ENSG00000012232	0.08	0.05	0.06	0.04	0.02	0.06	0.04	0.04	0.02	0.06	0.07	0.06
ENSG00000012660	0.07	0.05	0.1	0.1	0.04	0.05	0.04	0.1	0.07	0.08	0.06	0.07
ENSG00000012779	0.06	0.04	0.08	0.11	0.21	0.25	0.28	0.12	0.12	0.1	0.08	0.03
ENSG00000012822	0.08	0.06	0.11	0.06	0.14	0.03	0.03	0.08	0.07	0.07	0.04	0.09
ENSG00000012963	0.85	1.83	2.48	2.95	2.71	3.2	3.99	3.63	0.91	0.99	1.04	1.01
ENSG00000012983	0.09	0.22	0.14	0.12	0.15	0.2	0.26	0.09	0.13	0.12	0.27	0.13
ENSG00000013016	0.2	0.16	0.21	0.27	0.28	0.22	0.36	0.26	0.18	0.13	0.13	0.06
ENSG00000013275	0.15	0.2	0.13	0.13	0.15	0.19	0.1	0.15	0.15	0.4	0.34	0.23
ENSG00000013288	0.18	0.04	0.1	0.15	0.14	0.1	0.1	0.08	0.16	0.1	0.15	0.17
ENSG00000013293	0.05	0.12	0.04	0.05	0.1	0.05	0.06	0.06	0.04	0.06	0.06	0.13
ENSG00000013306	0.05	0.05	0.03	0.04	0.06	0.04	0.04	0.03	0.04	0.06	0.02	0.06
ENSG00000013364	4.52	4.34	3.27	4.06	5.57	2.83	3.64	2.88	2.43	2.71	2.7	2.67
ENSG00000013374	0.09	0.11	0.09	0.06	0.1	0.09	0.08	0.11	0.09	0.14	0.06	0.07
ENSG00000013375	0.53	0.48	0.46	0.32	0.39	0.34	0.43	0.43	0.32	0.45	0.91	0.92
ENSG00000013441	2.77	0.75	2.2	3.07	0.6	3.39	0.28	0.32	0.18	0.26	0.24	0.2
ENSG00000013503	0.25	0.1	0.12	0.2	0.14	0.23	0.19	0.11	0.26	0.17	0.12	0.11
ENSG00000013523	0.06	0.1	0.07	0.09	0.11	0.1	0.1	0.18	0.12	0.08	0.13	0.28
ENSG00000013561	0.28	0.19	0.19	0.27	0.22	0.29	0.2	0.23	0.27	0.26	0.17	0.19
ENSG00000013563	2.79	2.16	0.57	0.63	0.45	0.61	1	1.21	0.52	0.56	2.87	2.14
ENSG00000013573	0.1	0.1	0.14	0.16	0.09	0.12	0.08	0.1	0.06	0.06	0.08	0.07
ENSG00000013583	0.13	0.07	0.22	0.18	0.36	0.26	0.37	0.33	0.31	0.34	0.46	0.89
ENSG00000013810	3.29	2.6	3.12	4.02	3.53	4.26	3.22	4.71	5.37	3.23	3.83	4.09
ENSG00000014123	0.14	0.27	0.27	0.28	0.29	0.62	0.22	0.25	0.22	0.41	0.67	0.49
ENSG00000014138	0.03	0.09	0.05	0.04	0.05	0.04	0.07	0.07	0.05	0.04	0.08	0.06
ENSG00000014164	0.18	0.05	0.06	0.1	0.06	0.06	0.02	0.1	0.08	0.04	0.05	0.05
ENSG00000014216	0.37	0.29	0.22	0.33	0.29	0.3	0.32	0.28	0.36	0.51	0.5	0.3
ENSG00000014257	0.11	0.15	0.16	0.09	0.14	0.18	0.14	0.15	0.2	0.33	0.6	0.36
ENSG00000014641	0.17	0.35	0.27	0.31	0.25	0.29	0.19	0.17	0.16	0.25	0.15	0.22
ENSG00000014824	0.19	0.23	0.26	0.16	0.32	0.27	0.24	0.23	0.24	0.18	0.33	0.48
ENSG00000014914	0.1	0.07	0.09	0.07	0.05	0.08	0.05	0.07	0.05	0.06	0.02	0.08
