V1	V2	V3	V4	V5	V6
1	0.895001763490247	0.102830581980906	0.000219138853339533	0.00194268177070311	5.83390480471064e-06	0
2	0.0441857415984717	0.863673317163709	0.00763170655600933	0.0834797724723812	0.00102946220942859	0
3	0.000190826764662612	0.00483561519797385	0.960927133392457	0.00396064396598661	0.00952039355264417	0.0205653871262761
4	2.61112735227685e-303	0.0757512842623225	0.00724213530315712	0.869187568106606	0.0478190123279146	0
5	0	6.77997671454537e-310	0.00929367000123732	0.060785558831248	0.923717224628475	0.00620354653903972
6	0	0	0.00572645268916503	0	0.00227742594545869	0.991996121365376
